time,PT.Fuel_Upstream.sample_ts_ms
2026-03-06 12:38:28.083854,3274182131
2026-03-06 12:38:28.185101,3274182232
2026-03-06 12:38:28.286079,3274182333
2026-03-06 12:38:28.386814,3274182434
2026-03-06 12:38:28.487687,3274182534
2026-03-06 12:38:28.58829,3274182635
2026-03-06 12:38:28.689736,3274182737
2026-03-06 12:38:28.790637,3274182838
2026-03-06 12:38:28.891925,3274182939
2026-03-06 12:38:28.993458,3274183040
2026-03-06 12:38:29.094863,3274183142
2026-03-06 12:38:29.196389,3274183243
2026-03-06 12:38:29.297187,3274183344
2026-03-06 12:38:29.398116,3274183445
2026-03-06 12:38:29.499247,3274183546
2026-03-06 12:38:29.600126,3274183647
2026-03-06 12:38:29.700789,3274183748
2026-03-06 12:38:29.802136,3274183849
2026-03-06 12:38:29.903004,3274183950
2026-03-06 12:38:30.004216,3274184051
2026-03-06 12:38:30.104601,3274184152
2026-03-06 12:38:30.205591,3274184253
2026-03-06 12:38:30.306878,3274184354
2026-03-06 12:38:30.407402,3274184454
2026-03-06 12:38:30.508749,3274184556
2026-03-06 12:38:30.609747,3274184657
2026-03-06 12:38:30.71092,3274184758
2026-03-06 12:38:30.812186,3274184859
2026-03-06 12:38:30.912598,3274184960
2026-03-06 12:38:31.013448,3274185061
2026-03-06 12:38:31.114758,3274185161
2026-03-06 12:38:31.215327,3274185262
2026-03-06 12:38:31.31631,3274185363
2026-03-06 12:38:31.416986,3274185464
2026-03-06 12:38:31.517934,3274185565
2026-03-06 12:38:31.619295,3274185666
2026-03-06 12:38:31.72017,3274185767
2026-03-06 12:38:31.82092,3274185868
2026-03-06 12:38:31.922367,3274185969
2026-03-06 12:38:32.023354,3274186070
2026-03-06 12:38:32.12423,3274186171
2026-03-06 12:38:32.224782,3274186272
2026-03-06 12:38:32.326215,3274186373
2026-03-06 12:38:32.427215,3274186474
2026-03-06 12:38:32.528308,3274186575
2026-03-06 12:38:32.62976,3274186677
2026-03-06 12:38:32.730968,3274186778
2026-03-06 12:38:32.831822,3274186879
2026-03-06 12:38:32.933436,3274186980
2026-03-06 12:38:33.034336,3274187081
2026-03-06 12:38:33.135505,3274187182
2026-03-06 12:38:33.236277,3274187283
2026-03-06 12:38:33.337178,3274187384
2026-03-06 12:38:33.438501,3274187485
2026-03-06 12:38:33.5388,3274187586
2026-03-06 12:38:33.639566,3274187686
2026-03-06 12:38:33.740802,3274187788
2026-03-06 12:38:33.841978,3274187889
2026-03-06 12:38:33.942975,3274187990
2026-03-06 12:38:34.043793,3274188091
2026-03-06 12:38:34.145127,3274188192
2026-03-06 12:38:34.245976,3274188293
2026-03-06 12:38:34.347277,3274188394
2026-03-06 12:38:34.448074,3274188495
2026-03-06 12:38:34.549698,3274188596
2026-03-06 12:38:34.65068,3274188697
2026-03-06 12:38:34.751385,3274188798
2026-03-06 12:38:34.852864,3274188900
2026-03-06 12:38:34.953891,3274189001
2026-03-06 12:38:35.054644,3274189102
2026-03-06 12:38:35.155692,3274189202
2026-03-06 12:38:35.256408,3274189304
2026-03-06 12:38:35.357576,3274189405
2026-03-06 12:38:35.458901,3274189506
2026-03-06 12:38:35.560104,3274189607
2026-03-06 12:38:35.660801,3274189708
2026-03-06 12:38:35.761972,3274189809
2026-03-06 12:38:35.863271,3274189911
2026-03-06 12:38:35.965129,3274190012
2026-03-06 12:38:36.065819,3274190113
2026-03-06 12:38:36.166353,3274190214
2026-03-06 12:38:36.267728,3274190315
2026-03-06 12:38:36.369138,3274190416
2026-03-06 12:38:36.469674,3274190517
2026-03-06 12:38:36.570567,3274190618
2026-03-06 12:38:36.67158,3274190719
2026-03-06 12:38:36.772398,3274190820
2026-03-06 12:38:36.873578,3274190921
2026-03-06 12:38:36.974168,3274191021
2026-03-06 12:38:37.075137,3274191122
2026-03-06 12:38:37.176014,3274191223
2026-03-06 12:38:37.277311,3274191324
2026-03-06 12:38:37.378263,3274191426
2026-03-06 12:38:37.479529,3274191527
2026-03-06 12:38:37.580025,3274191627
2026-03-06 12:38:37.681134,3274191728
2026-03-06 12:38:37.781679,3274191829
2026-03-06 12:38:37.882337,3274191930
2026-03-06 12:38:37.983125,3274192030
2026-03-06 12:38:38.084135,3274192131
2026-03-06 12:38:38.185009,3274192232
2026-03-06 12:38:38.285643,3274192333
2026-03-06 12:38:38.386634,3274192434
2026-03-06 12:38:38.487569,3274192535
2026-03-06 12:38:38.588975,3274192636
2026-03-06 12:38:38.689896,3274192737
2026-03-06 12:38:38.790813,3274192838
2026-03-06 12:38:38.891692,3274192939
2026-03-06 12:38:38.993063,3274193040
2026-03-06 12:38:39.094526,3274193142
2026-03-06 12:38:39.195292,3274193243
2026-03-06 12:38:39.296285,3274193344
2026-03-06 12:38:39.397393,3274193445
2026-03-06 12:38:39.498538,3274193546
2026-03-06 12:38:39.599828,3274193647
2026-03-06 12:38:39.701634,3274193748
2026-03-06 12:38:39.802362,3274193849
2026-03-06 12:38:39.903477,3274193951
2026-03-06 12:38:40.005271,3274194052
2026-03-06 12:38:40.105813,3274194153
2026-03-06 12:38:40.20737,3274194254
2026-03-06 12:38:40.308653,3274194355
2026-03-06 12:38:40.409716,3274194456
2026-03-06 12:38:40.509857,3274194557
2026-03-06 12:38:40.611161,3274194658
2026-03-06 12:38:40.711889,3274194759
2026-03-06 12:38:40.812718,3274194860
2026-03-06 12:38:40.914047,3274194961
2026-03-06 12:38:41.014769,3274195062
2026-03-06 12:38:41.115645,3274195163
2026-03-06 12:38:41.21645,3274195264
2026-03-06 12:38:41.317844,3274195365
2026-03-06 12:38:41.418441,3274195465
2026-03-06 12:38:41.519572,3274195566
2026-03-06 12:38:41.620478,3274195667
2026-03-06 12:38:41.721167,3274195768
2026-03-06 12:38:41.822688,3274195869
2026-03-06 12:38:41.923808,3274195971
2026-03-06 12:38:42.024629,3274196072
2026-03-06 12:38:42.125605,3274196173
2026-03-06 12:38:42.227012,3274196274
2026-03-06 12:38:42.327818,3274196375
2026-03-06 12:38:42.428366,3274196475
2026-03-06 12:38:42.529159,3274196576
2026-03-06 12:38:42.630351,3274196677
2026-03-06 12:38:42.731359,3274196778
2026-03-06 12:38:42.832143,3274196879
2026-03-06 12:38:42.932896,3274196980
2026-03-06 12:38:43.03456,3274197081
2026-03-06 12:38:43.135372,3274197182
2026-03-06 12:38:43.235935,3274197283
2026-03-06 12:38:43.337228,3274197384
2026-03-06 12:38:43.438175,3274197485
2026-03-06 12:38:43.539022,3274197586
2026-03-06 12:38:43.640233,3274197687
2026-03-06 12:38:43.741153,3274197788
2026-03-06 12:38:43.842284,3274197889
2026-03-06 12:38:43.942997,3274197990
2026-03-06 12:38:44.043611,3274198091
2026-03-06 12:38:44.144167,3274198191
2026-03-06 12:38:44.244857,3274198292
2026-03-06 12:38:44.34585,3274198393
2026-03-06 12:38:44.446526,3274198494
2026-03-06 12:38:44.547923,3274198595
2026-03-06 12:38:44.648579,3274198696
2026-03-06 12:38:44.749757,3274198797
2026-03-06 12:38:44.8507,3274198898
2026-03-06 12:38:44.951502,3274198998
2026-03-06 12:38:45.052651,3274199100
2026-03-06 12:38:45.153393,3274199200
2026-03-06 12:38:45.254121,3274199301
2026-03-06 12:38:45.354987,3274199402
2026-03-06 12:38:45.456123,3274199503
2026-03-06 12:38:45.556954,3274199604
2026-03-06 12:38:45.657832,3274199705
2026-03-06 12:38:45.758958,3274199806
2026-03-06 12:38:45.859612,3274199907
2026-03-06 12:38:45.960382,3274200008
2026-03-06 12:38:46.061157,3274200108
2026-03-06 12:38:46.162555,3274200209
2026-03-06 12:38:46.263065,3274200310
2026-03-06 12:38:46.364215,3274200411
2026-03-06 12:38:46.464829,3274200512
2026-03-06 12:38:46.565924,3274200613
2026-03-06 12:38:46.666926,3274200714
2026-03-06 12:38:46.76798,3274200815
2026-03-06 12:38:46.868887,3274200916
2026-03-06 12:38:46.970031,3274201017
2026-03-06 12:38:47.071437,3274201118
2026-03-06 12:38:47.172514,3274201220
2026-03-06 12:38:47.273307,3274201320
2026-03-06 12:38:47.37417,3274201421
2026-03-06 12:38:47.474917,3274201522
2026-03-06 12:38:47.576057,3274201623
2026-03-06 12:38:47.677112,3274201724
2026-03-06 12:38:47.778369,3274201825
2026-03-06 12:38:47.879587,3274201926
2026-03-06 12:38:47.980456,3274202027
2026-03-06 12:38:48.081026,3274202128
2026-03-06 12:38:48.182308,3274202229
2026-03-06 12:38:48.283019,3274202330
2026-03-06 12:38:48.384336,3274202431
2026-03-06 12:38:48.484768,3274202532
2026-03-06 12:38:48.585538,3274202633
2026-03-06 12:38:48.686627,3274202734
2026-03-06 12:38:48.787316,3274202834
2026-03-06 12:38:48.88841,3274202936
2026-03-06 12:38:48.989623,3274203037
2026-03-06 12:38:49.090733,3274203138
2026-03-06 12:38:49.192251,3274203239
2026-03-06 12:38:49.293615,3274203341
2026-03-06 12:38:49.395026,3274203442
2026-03-06 12:38:49.496171,3274203543
2026-03-06 12:38:49.597767,3274203645
2026-03-06 12:38:49.699248,3274203746
2026-03-06 12:38:49.800399,3274203847
2026-03-06 12:38:49.901401,3274203948
2026-03-06 12:38:50.002145,3274204049
2026-03-06 12:38:50.103399,3274204150
2026-03-06 12:38:50.204413,3274204251
2026-03-06 12:38:50.304764,3274204352
2026-03-06 12:38:50.406441,3274204453
2026-03-06 12:38:50.508254,3274204555
2026-03-06 12:38:50.609176,3274204656
2026-03-06 12:38:50.710426,3274204758
2026-03-06 12:38:50.811709,3274204859
2026-03-06 12:38:50.912611,3274204959
2026-03-06 12:38:51.013296,3274205060
2026-03-06 12:38:51.113749,3274205161
2026-03-06 12:38:51.214687,3274205262
2026-03-06 12:38:51.315475,3274205363
2026-03-06 12:38:51.416613,3274205464
2026-03-06 12:38:51.51727,3274205564
2026-03-06 12:38:51.618326,3274205665
2026-03-06 12:38:51.719114,3274205766
2026-03-06 12:38:51.820325,3274205867
2026-03-06 12:38:51.921165,3274205968
2026-03-06 12:38:52.022518,3274206069
2026-03-06 12:38:52.123947,3274206171
2026-03-06 12:38:52.225188,3274206272
2026-03-06 12:38:52.326428,3274206373
2026-03-06 12:38:52.427733,3274206475
2026-03-06 12:38:52.528638,3274206576
2026-03-06 12:38:52.629821,3274206677
2026-03-06 12:38:52.73097,3274206778
2026-03-06 12:38:52.832238,3274206879
2026-03-06 12:38:52.933322,3274206980
2026-03-06 12:38:53.034136,3274207081
2026-03-06 12:38:53.134925,3274207182
2026-03-06 12:38:53.23604,3274207283
2026-03-06 12:38:53.33656,3274207384
2026-03-06 12:38:53.43785,3274207485
2026-03-06 12:38:53.538702,3274207586
2026-03-06 12:38:53.639394,3274207686
2026-03-06 12:38:53.740281,3274207787
2026-03-06 12:38:53.840945,3274207888
2026-03-06 12:38:53.941938,3274207989
2026-03-06 12:38:54.042288,3274208090
2026-03-06 12:38:54.143462,3274208190
2026-03-06 12:38:54.244431,3274208291
2026-03-06 12:38:54.345167,3274208392
2026-03-06 12:38:54.446183,3274208493
2026-03-06 12:38:54.547354,3274208594
2026-03-06 12:38:54.648436,3274208695
2026-03-06 12:38:54.749175,3274208796
2026-03-06 12:38:54.85002,3274208897
2026-03-06 12:38:54.95114,3274208998
2026-03-06 12:38:55.051695,3274209099
2026-03-06 12:38:55.152351,3274209200
2026-03-06 12:38:55.253277,3274209300
2026-03-06 12:38:55.354375,3274209401
2026-03-06 12:38:55.45575,3274209503
2026-03-06 12:38:55.557098,3274209604
2026-03-06 12:38:55.658367,3274209705
2026-03-06 12:38:55.759307,3274209806
2026-03-06 12:38:55.860038,3274209907
2026-03-06 12:38:55.961116,3274210008
2026-03-06 12:38:56.062196,3274210109
2026-03-06 12:38:56.163345,3274210210
2026-03-06 12:38:56.26456,3274210311
2026-03-06 12:38:56.365289,3274210412
2026-03-06 12:38:56.465637,3274210513
2026-03-06 12:38:56.566829,3274210614
2026-03-06 12:38:56.667735,3274210715
2026-03-06 12:38:56.768494,3274210816
2026-03-06 12:38:56.869577,3274210916
2026-03-06 12:38:56.970352,3274211017
2026-03-06 12:38:57.071034,3274211118
2026-03-06 12:38:57.171728,3274211219
2026-03-06 12:38:57.27222,3274211319
2026-03-06 12:38:57.373657,3274211421
2026-03-06 12:38:57.47446,3274211521
2026-03-06 12:38:57.575283,3274211622
2026-03-06 12:38:57.676113,3274211723
2026-03-06 12:38:57.776677,3274211824
2026-03-06 12:38:57.877309,3274211924
2026-03-06 12:38:57.978351,3274212025
2026-03-06 12:38:58.079346,3274212126
2026-03-06 12:38:58.180241,3274212227
2026-03-06 12:38:58.28119,3274212328
2026-03-06 12:38:58.382082,3274212429
2026-03-06 12:38:58.483129,3274212530
2026-03-06 12:38:58.584257,3274212631
2026-03-06 12:38:58.685735,3274212733
2026-03-06 12:38:58.786698,3274212834
2026-03-06 12:38:58.887402,3274212934
2026-03-06 12:38:58.988093,3274213035
2026-03-06 12:38:59.088681,3274213136
2026-03-06 12:38:59.189232,3274213236
2026-03-06 12:38:59.290024,3274213337
2026-03-06 12:38:59.390764,3274213438
2026-03-06 12:38:59.491733,3274213538
2026-03-06 12:38:59.59237,3274213639
2026-03-06 12:38:59.693722,3274213741
2026-03-06 12:38:59.794468,3274213841
2026-03-06 12:38:59.89568,3274213942
2026-03-06 12:38:59.996466,3274214043
2026-03-06 12:39:00.097604,3274214144
2026-03-06 12:39:00.198602,3274214245
2026-03-06 12:39:00.299625,3274214347
2026-03-06 12:39:00.400635,3274214448
2026-03-06 12:39:00.502205,3274214549
2026-03-06 12:39:00.6043,3274214650
2026-03-06 12:39:00.704916,3274214752
2026-03-06 12:39:00.80602,3274214853
2026-03-06 12:39:00.907098,3274214954
2026-03-06 12:39:01.007355,3274215055
2026-03-06 12:39:01.108523,3274215155
2026-03-06 12:39:01.20908,3274215256
2026-03-06 12:39:01.310255,3274215357
2026-03-06 12:39:01.411725,3274215458
2026-03-06 12:39:01.513039,3274215560
2026-03-06 12:39:01.613871,3274215661
2026-03-06 12:39:01.714828,3274215762
2026-03-06 12:39:01.815675,3274215863
2026-03-06 12:39:01.917327,3274215964
2026-03-06 12:39:02.017886,3274216065
2026-03-06 12:39:02.119286,3274216166
2026-03-06 12:39:02.220432,3274216267
2026-03-06 12:39:02.321457,3274216368
2026-03-06 12:39:02.422128,3274216469
2026-03-06 12:39:02.523538,3274216570
2026-03-06 12:39:02.62465,3274216672
2026-03-06 12:39:02.725416,3274216773
2026-03-06 12:39:02.826447,3274216874
2026-03-06 12:39:02.92771,3274216974
2026-03-06 12:39:03.028416,3274217075
2026-03-06 12:39:03.12973,3274217177
2026-03-06 12:39:03.231258,3274217278
2026-03-06 12:39:03.332308,3274217379
2026-03-06 12:39:03.433199,3274217480
2026-03-06 12:39:03.534328,3274217581
2026-03-06 12:39:03.635657,3274217682
2026-03-06 12:39:03.736677,3274217783
2026-03-06 12:39:03.83751,3274217884
2026-03-06 12:39:03.937925,3274217985
2026-03-06 12:39:04.038973,3274218086
2026-03-06 12:39:04.140162,3274218187
2026-03-06 12:39:04.240913,3274218288
2026-03-06 12:39:04.342113,3274218389
2026-03-06 12:39:04.443494,3274218490
2026-03-06 12:39:04.544467,3274218592
2026-03-06 12:39:04.645833,3274218693
2026-03-06 12:39:04.746499,3274218794
2026-03-06 12:39:04.848419,3274218895
2026-03-06 12:39:04.949804,3274218997
2026-03-06 12:39:05.050723,3274219098
2026-03-06 12:39:05.151291,3274219199
2026-03-06 12:39:05.252673,3274219300
2026-03-06 12:39:05.353582,3274219401
2026-03-06 12:39:05.455057,3274219502
2026-03-06 12:39:05.555848,3274219603
2026-03-06 12:39:05.657222,3274219704
2026-03-06 12:39:05.758005,3274219805
2026-03-06 12:39:05.858767,3274219906
2026-03-06 12:39:05.959856,3274220007
2026-03-06 12:39:06.0614,3274220108
2026-03-06 12:39:06.1624,3274220209
2026-03-06 12:39:06.263387,3274220310
2026-03-06 12:39:06.364598,3274220412
2026-03-06 12:39:06.465601,3274220513
2026-03-06 12:39:06.566265,3274220614
2026-03-06 12:39:06.66778,3274220715
2026-03-06 12:39:06.769065,3274220816
2026-03-06 12:39:06.870278,3274220918
2026-03-06 12:39:06.97173,3274221019
2026-03-06 12:39:07.072884,3274221120
2026-03-06 12:39:07.174092,3274221221
2026-03-06 12:39:07.275234,3274221322
2026-03-06 12:39:07.375726,3274221423
2026-03-06 12:39:07.476758,3274221524
2026-03-06 12:39:07.577533,3274221625
2026-03-06 12:39:07.67858,3274221726
2026-03-06 12:39:07.779719,3274221827
2026-03-06 12:39:07.880433,3274221928
2026-03-06 12:39:07.981581,3274222028
2026-03-06 12:39:08.082481,3274222129
2026-03-06 12:39:08.182807,3274222230
2026-03-06 12:39:08.283592,3274222331
2026-03-06 12:39:08.384521,3274222432
2026-03-06 12:39:08.485486,3274222532
2026-03-06 12:39:08.585981,3274222633
2026-03-06 12:39:08.687192,3274222734
2026-03-06 12:39:08.787488,3274222835
2026-03-06 12:39:08.888483,3274222935
2026-03-06 12:39:08.989265,3274223036
2026-03-06 12:39:09.08971,3274223137
2026-03-06 12:39:09.1907,3274223238
2026-03-06 12:39:09.291384,3274223338
2026-03-06 12:39:09.392229,3274223439
2026-03-06 12:39:09.493711,3274223541
2026-03-06 12:39:09.59457,3274223642
2026-03-06 12:39:09.695459,3274223742
2026-03-06 12:39:09.796232,3274223843
2026-03-06 12:39:09.897241,3274223944
2026-03-06 12:39:09.998228,3274224045
2026-03-06 12:39:10.09901,3274224146
2026-03-06 12:39:10.200057,3274224247
2026-03-06 12:39:10.301626,3274224348
2026-03-06 12:39:10.402364,3274224449
2026-03-06 12:39:10.503282,3274224550
2026-03-06 12:39:10.60419,3274224651
2026-03-06 12:39:10.705807,3274224753
2026-03-06 12:39:10.806732,3274224854
2026-03-06 12:39:10.907822,3274224955
2026-03-06 12:39:11.008486,3274225056
2026-03-06 12:39:11.109355,3274225156
2026-03-06 12:39:11.210506,3274225257
2026-03-06 12:39:11.311173,3274225358
2026-03-06 12:39:11.412764,3274225460
2026-03-06 12:39:11.513516,3274225560
2026-03-06 12:39:11.61441,3274225661
2026-03-06 12:39:11.715597,3274225762
2026-03-06 12:39:11.816427,3274225863
2026-03-06 12:39:11.916899,3274225964
2026-03-06 12:39:12.018066,3274226065
2026-03-06 12:39:12.118593,3274226166
2026-03-06 12:39:12.219384,3274226267
2026-03-06 12:39:12.320293,3274226367
2026-03-06 12:39:12.421636,3274226468
2026-03-06 12:39:12.52224,3274226569
2026-03-06 12:39:12.623526,3274226670
2026-03-06 12:39:12.724064,3274226771
2026-03-06 12:39:12.825154,3274226872
2026-03-06 12:39:12.925967,3274226973
2026-03-06 12:39:13.026783,3274227074
2026-03-06 12:39:13.127625,3274227175
2026-03-06 12:39:13.228442,3274227276
2026-03-06 12:39:13.329642,3274227376
2026-03-06 12:39:13.430455,3274227478
2026-03-06 12:39:13.531359,3274227579
2026-03-06 12:39:13.632293,3274227679
2026-03-06 12:39:13.732801,3274227780
2026-03-06 12:39:13.833649,3274227881
2026-03-06 12:39:13.935084,3274227982
2026-03-06 12:39:14.03571,3274228083
2026-03-06 12:39:14.137017,3274228184
2026-03-06 12:39:14.237421,3274228285
2026-03-06 12:39:14.338837,3274228386
2026-03-06 12:39:14.439336,3274228487
2026-03-06 12:39:14.540654,3274228588
2026-03-06 12:39:14.642182,3274228689
2026-03-06 12:39:14.743006,3274228790
2026-03-06 12:39:14.84475,3274228892
2026-03-06 12:39:14.945601,3274228993
2026-03-06 12:39:15.046425,3274229093
2026-03-06 12:39:15.147704,3274229194
2026-03-06 12:39:15.248326,3274229295
2026-03-06 12:39:15.349448,3274229396
2026-03-06 12:39:15.450766,3274229498
2026-03-06 12:39:15.551825,3274229599
2026-03-06 12:39:15.652953,3274229700
2026-03-06 12:39:15.754023,3274229801
2026-03-06 12:39:15.854835,3274229902
2026-03-06 12:39:15.955678,3274230003
2026-03-06 12:39:16.056664,3274230104
2026-03-06 12:39:16.157683,3274230205
2026-03-06 12:39:16.258543,3274230306
2026-03-06 12:39:16.359843,3274230407
2026-03-06 12:39:16.461141,3274230508
2026-03-06 12:39:16.562482,3274230609
2026-03-06 12:39:16.663443,3274230711
2026-03-06 12:39:16.764999,3274230812
2026-03-06 12:39:16.865737,3274230913
2026-03-06 12:39:16.966512,3274231014
2026-03-06 12:39:17.067494,3274231114
2026-03-06 12:39:17.168436,3274231216
2026-03-06 12:39:17.269646,3274231317
2026-03-06 12:39:17.370298,3274231418
2026-03-06 12:39:17.471668,3274231518
2026-03-06 12:39:17.572324,3274231619
2026-03-06 12:39:17.673466,3274231720
2026-03-06 12:39:17.774321,3274231821
2026-03-06 12:39:17.87574,3274231923
2026-03-06 12:39:17.977419,3274232024
2026-03-06 12:39:18.079107,3274232126
2026-03-06 12:39:18.181275,3274232228
2026-03-06 12:39:18.281807,3274232329
2026-03-06 12:39:18.38268,3274232429
2026-03-06 12:39:18.483444,3274232530
2026-03-06 12:39:18.584523,3274232631
2026-03-06 12:39:18.686482,3274232733
2026-03-06 12:39:18.786613,3274232834
2026-03-06 12:39:18.887902,3274232935
2026-03-06 12:39:18.988393,3274233036
2026-03-06 12:39:19.089514,3274233137
2026-03-06 12:39:19.190557,3274233238
2026-03-06 12:39:19.291456,3274233338
2026-03-06 12:39:19.392648,3274233439
2026-03-06 12:39:19.493145,3274233540
2026-03-06 12:39:19.594109,3274233641
2026-03-06 12:39:19.696244,3274233742
2026-03-06 12:39:19.796501,3274233843
2026-03-06 12:39:19.897204,3274233944
2026-03-06 12:39:19.997585,3274234045
2026-03-06 12:39:20.098565,3274234146
2026-03-06 12:39:20.200103,3274234247
2026-03-06 12:39:20.300811,3274234348
2026-03-06 12:39:20.401641,3274234448
2026-03-06 12:39:20.502937,3274234550
2026-03-06 12:39:20.603918,3274234651
2026-03-06 12:39:20.705452,3274234752
2026-03-06 12:39:20.805833,3274234853
2026-03-06 12:39:20.906593,3274234954
2026-03-06 12:39:21.007549,3274235055
2026-03-06 12:39:21.10854,3274235156
2026-03-06 12:39:21.20951,3274235256
2026-03-06 12:39:21.310196,3274235357
2026-03-06 12:39:21.411516,3274235458
2026-03-06 12:39:21.511987,3274235559
2026-03-06 12:39:21.613269,3274235660
2026-03-06 12:39:21.71456,3274235761
2026-03-06 12:39:21.814734,3274235862
2026-03-06 12:39:21.915925,3274235963
2026-03-06 12:39:22.016948,3274236064
2026-03-06 12:39:22.118139,3274236165
2026-03-06 12:39:22.218844,3274236266
2026-03-06 12:39:22.319373,3274236366
2026-03-06 12:39:22.420121,3274236467
2026-03-06 12:39:22.521415,3274236568
2026-03-06 12:39:22.622429,3274236670
2026-03-06 12:39:22.723956,3274236770
2026-03-06 12:39:22.82421,3274236871
2026-03-06 12:39:22.926069,3274236973
2026-03-06 12:39:23.027632,3274237074
2026-03-06 12:39:23.128807,3274237176
2026-03-06 12:39:23.230058,3274237277
2026-03-06 12:39:23.331543,3274237378
2026-03-06 12:39:23.432619,3274237480
2026-03-06 12:39:23.534227,3274237581
2026-03-06 12:39:23.635264,3274237682
2026-03-06 12:39:23.736139,3274237783
2026-03-06 12:39:23.837718,3274237885
2026-03-06 12:39:23.9395,3274237986
2026-03-06 12:39:24.040697,3274238088
2026-03-06 12:39:24.1426,3274238189
2026-03-06 12:39:24.244044,3274238291
2026-03-06 12:39:24.345177,3274238392
2026-03-06 12:39:24.446422,3274238493
2026-03-06 12:39:24.547542,3274238594
2026-03-06 12:39:24.648486,3274238696
2026-03-06 12:39:24.750604,3274238797
2026-03-06 12:39:24.852213,3274238899
2026-03-06 12:39:24.952996,3274239000
2026-03-06 12:39:25.05404,3274239101
2026-03-06 12:39:25.155396,3274239202
2026-03-06 12:39:25.256402,3274239303
2026-03-06 12:39:25.357309,3274239404
2026-03-06 12:39:25.458033,3274239505
2026-03-06 12:39:25.559814,3274239607
2026-03-06 12:39:25.660434,3274239708
2026-03-06 12:39:25.761455,3274239809
2026-03-06 12:39:25.862355,3274239910
2026-03-06 12:39:25.963212,3274240010
2026-03-06 12:39:26.063987,3274240111
2026-03-06 12:39:26.16503,3274240212
2026-03-06 12:39:26.266386,3274240313
2026-03-06 12:39:26.367489,3274240414
2026-03-06 12:39:26.468501,3274240515
2026-03-06 12:39:26.568914,3274240616
2026-03-06 12:39:26.670248,3274240717
2026-03-06 12:39:26.771207,3274240818
2026-03-06 12:39:26.87183,3274240919
2026-03-06 12:39:26.972896,3274241020
2026-03-06 12:39:27.073709,3274241121
2026-03-06 12:39:27.174593,3274241222
2026-03-06 12:39:27.275291,3274241323
2026-03-06 12:39:27.376556,3274241423
2026-03-06 12:39:27.477549,3274241524
2026-03-06 12:39:27.578189,3274241625
2026-03-06 12:39:27.678671,3274241726
2026-03-06 12:39:27.779788,3274241827
2026-03-06 12:39:27.880539,3274241928
2026-03-06 12:39:27.981676,3274242028
2026-03-06 12:39:28.082101,3274242129
2026-03-06 12:39:28.182746,3274242230
2026-03-06 12:39:28.283731,3274242331
2026-03-06 12:39:28.384486,3274242432
2026-03-06 12:39:28.485333,3274242532
2026-03-06 12:39:28.586216,3274242633
2026-03-06 12:39:28.687176,3274242734
2026-03-06 12:39:28.78895,3274242836
2026-03-06 12:39:28.890524,3274242938
2026-03-06 12:39:28.991938,3274243039
2026-03-06 12:39:29.093156,3274243140
2026-03-06 12:39:29.194163,3274243241
2026-03-06 12:39:29.295168,3274243342
2026-03-06 12:39:29.395873,3274243443
2026-03-06 12:39:29.497024,3274243544
2026-03-06 12:39:29.597947,3274243645
2026-03-06 12:39:29.698905,3274243746
2026-03-06 12:39:29.799773,3274243847
2026-03-06 12:39:29.900491,3274243948
2026-03-06 12:39:30.001035,3274244048
2026-03-06 12:39:30.102378,3274244149
2026-03-06 12:39:30.202916,3274244250
2026-03-06 12:39:30.304106,3274244351
2026-03-06 12:39:30.404659,3274244452
2026-03-06 12:39:30.505558,3274244553
2026-03-06 12:39:30.606708,3274244653
2026-03-06 12:39:30.707059,3274244754
2026-03-06 12:39:30.808186,3274244855
2026-03-06 12:39:30.90888,3274244956
2026-03-06 12:39:31.010156,3274245057
2026-03-06 12:39:31.110997,3274245158
2026-03-06 12:39:31.211809,3274245259
2026-03-06 12:39:31.312411,3274245359
2026-03-06 12:39:31.413629,3274245460
2026-03-06 12:39:31.514162,3274245561
2026-03-06 12:39:31.615159,3274245662
2026-03-06 12:39:31.716171,3274245763
2026-03-06 12:39:31.817474,3274245864
2026-03-06 12:39:31.918432,3274245965
2026-03-06 12:39:32.019301,3274246066
2026-03-06 12:39:32.120105,3274246167
2026-03-06 12:39:32.221236,3274246268
2026-03-06 12:39:32.32213,3274246369
2026-03-06 12:39:32.42348,3274246470
2026-03-06 12:39:32.524195,3274246571
2026-03-06 12:39:32.626015,3274246673
2026-03-06 12:39:32.727039,3274246774
2026-03-06 12:39:32.827969,3274246875
2026-03-06 12:39:32.929134,3274246976
2026-03-06 12:39:33.029889,3274247077
2026-03-06 12:39:33.13109,3274247178
2026-03-06 12:39:33.232227,3274247279
2026-03-06 12:39:33.333269,3274247380
2026-03-06 12:39:33.433982,3274247481
2026-03-06 12:39:33.535088,3274247582
2026-03-06 12:39:33.63558,3274247682
2026-03-06 12:39:33.736188,3274247783
2026-03-06 12:39:33.837415,3274247885
2026-03-06 12:39:33.938964,3274247986
2026-03-06 12:39:34.039966,3274248087
2026-03-06 12:39:34.141006,3274248188
2026-03-06 12:39:34.241501,3274248289
2026-03-06 12:39:34.342375,3274248390
2026-03-06 12:39:34.4434,3274248490
2026-03-06 12:39:34.54463,3274248592
2026-03-06 12:39:34.64576,3274248693
2026-03-06 12:39:34.746454,3274248794
2026-03-06 12:39:34.847076,3274248894
2026-03-06 12:39:34.948403,3274248995
2026-03-06 12:39:35.04911,3274249096
2026-03-06 12:39:35.149862,3274249197
