time,PT.GSE_Low.raw_adc_counts
2026-03-06 12:47:29.20737,366708668
2026-03-06 12:47:29.308714,365513059
2026-03-06 12:47:29.409362,364304463
2026-03-06 12:47:29.510892,363098030
2026-03-06 12:47:29.61181,361886141
2026-03-06 12:47:29.713057,360669724
2026-03-06 12:47:29.814398,359462623
2026-03-06 12:47:29.915184,358244585
2026-03-06 12:47:30.016718,357035822
2026-03-06 12:47:30.118012,355823387
2026-03-06 12:47:30.218835,354616746
2026-03-06 12:47:30.320068,353416588
2026-03-06 12:47:30.421172,352226646
2026-03-06 12:47:30.522207,351045249
2026-03-06 12:47:30.623313,349864703
2026-03-06 12:47:30.724418,348692084
2026-03-06 12:47:30.825722,347535893
2026-03-06 12:47:30.927668,346379730
2026-03-06 12:47:31.028247,345247821
2026-03-06 12:47:31.129326,344127748
2026-03-06 12:47:31.23041,343020293
2026-03-06 12:47:31.331765,341929569
2026-03-06 12:47:31.432822,340853981
2026-03-06 12:47:31.533527,339802577
2026-03-06 12:47:31.634959,338760777
2026-03-06 12:47:31.736016,337750762
2026-03-06 12:47:31.837751,336742214
2026-03-06 12:47:31.93875,335767723
2026-03-06 12:47:32.03984,334811848
2026-03-06 12:47:32.141131,333879714
2026-03-06 12:47:32.242098,332967463
2026-03-06 12:47:32.342961,332096542
2026-03-06 12:47:32.443991,331236099
2026-03-06 12:47:32.544831,330406929
2026-03-06 12:47:32.646386,329604232
2026-03-06 12:47:32.747726,328823461
2026-03-06 12:47:32.848677,328085783
2026-03-06 12:47:32.949455,327365968
2026-03-06 12:47:33.050978,326679534
2026-03-06 12:47:33.152171,326022882
2026-03-06 12:47:33.253378,325400905
2026-03-06 12:47:33.354838,324802736
2026-03-06 12:47:33.455873,324248095
2026-03-06 12:47:33.5577,323711140
2026-03-06 12:47:33.659179,323220628
2026-03-06 12:47:33.760382,322756802
2026-03-06 12:47:33.861712,322332519
2026-03-06 12:47:33.962418,321940635
2026-03-06 12:47:34.063724,321588851
2026-03-06 12:47:34.165423,321264508
2026-03-06 12:47:34.267317,320979884
2026-03-06 12:47:34.368976,320723235
2026-03-06 12:47:34.470072,320512650
2026-03-06 12:47:34.570606,320339793
2026-03-06 12:47:34.672522,320200234
2026-03-06 12:47:34.773297,320100110
2026-03-06 12:47:34.874109,320030407
2026-03-06 12:47:34.97515,320000982
2026-03-06 12:47:35.076274,320009254
2026-03-06 12:47:35.177216,320050994
2026-03-06 12:47:35.278985,320131034
2026-03-06 12:47:35.379937,320253047
2026-03-06 12:47:35.481219,320406549
2026-03-06 12:47:35.58277,320602021
2026-03-06 12:47:35.684072,320828417
2026-03-06 12:47:35.785129,321090662
2026-03-06 12:47:35.88646,321393524
2026-03-06 12:47:35.988135,321729576
2026-03-06 12:47:36.089415,322097544
2026-03-06 12:47:36.191075,322503355
2026-03-06 12:47:36.292593,322943829
2026-03-06 12:47:36.393944,323416301
2026-03-06 12:47:36.494467,323929786
2026-03-06 12:47:36.595554,324466564
2026-03-06 12:47:36.696633,325035382
2026-03-06 12:47:36.797206,325641669
2026-03-06 12:47:36.898469,326280896
2026-03-06 12:47:36.999135,326944042
2026-03-06 12:47:37.100136,327639621
2026-03-06 12:47:37.200915,328365836
2026-03-06 12:47:37.301723,329127523
2026-03-06 12:47:37.402667,329902978
2026-03-06 12:47:37.50308,330715507
2026-03-06 12:47:37.604209,331549994
2026-03-06 12:47:37.704704,332414455
2026-03-06 12:47:37.805761,333305387
2026-03-06 12:47:37.906875,334216185
2026-03-06 12:47:38.00739,335158685
2026-03-06 12:47:38.108649,336117280
2026-03-06 12:47:38.209391,337099686
2026-03-06 12:47:38.310502,338109796
2026-03-06 12:47:38.412072,339131030
2026-03-06 12:47:38.513651,340183497
2026-03-06 12:47:38.614389,341238857
2026-03-06 12:47:38.715547,342330109
2026-03-06 12:47:38.81703,343427380
2026-03-06 12:47:38.918162,344537452
2026-03-06 12:47:39.019214,345667626
2026-03-06 12:47:39.120753,346807121
2026-03-06 12:47:39.222025,347958148
2026-03-06 12:47:39.324059,349125428
2026-03-06 12:47:39.424449,350303310
2026-03-06 12:47:39.525755,351481273
2026-03-06 12:47:39.627235,352675297
2026-03-06 12:47:39.728766,353864456
2026-03-06 12:47:39.829408,355068889
2026-03-06 12:47:39.930778,356282070
2026-03-06 12:47:40.032077,357489640
2026-03-06 12:47:40.133565,358707526
2026-03-06 12:47:40.235389,359931856
2026-03-06 12:47:40.335951,361139582
2026-03-06 12:47:40.437194,362351517
2026-03-06 12:47:40.538193,363552910
2026-03-06 12:47:40.639192,364766901
2026-03-06 12:47:40.740176,365967496
2026-03-06 12:47:40.841538,367166724
2026-03-06 12:47:40.942106,368346797
2026-03-06 12:47:41.043752,369538249
2026-03-06 12:47:41.144442,370712472
2026-03-06 12:47:41.245488,371868678
2026-03-06 12:47:41.346616,373023311
2026-03-06 12:47:41.447356,374156629
2026-03-06 12:47:41.548214,375283504
2026-03-06 12:47:41.648739,376397882
2026-03-06 12:47:41.750044,377493502
2026-03-06 12:47:41.851127,378576914
2026-03-06 12:47:41.952262,379637783
2026-03-06 12:47:42.053394,380689962
2026-03-06 12:47:42.154711,381724594
2026-03-06 12:47:42.255911,382728475
2026-03-06 12:47:42.357015,383712616
2026-03-06 12:47:42.457966,384684669
2026-03-06 12:47:42.558485,385626090
2026-03-06 12:47:42.659384,386541559
2026-03-06 12:47:42.760001,387434361
2026-03-06 12:47:42.860739,388301209
2026-03-06 12:47:42.961948,389143327
2026-03-06 12:47:43.06283,389955419
2026-03-06 12:47:43.163548,390749139
2026-03-06 12:47:43.264417,391501693
2026-03-06 12:47:43.36564,392236899
2026-03-06 12:47:43.466822,392945155
2026-03-06 12:47:43.568449,393619142
2026-03-06 12:47:43.66961,394261626
2026-03-06 12:47:43.770462,394872781
2026-03-06 12:47:43.871762,395445175
2026-03-06 12:47:43.973071,395995303
2026-03-06 12:47:44.074223,396504352
2026-03-06 12:47:44.17525,396991150
2026-03-06 12:47:44.277083,397437992
2026-03-06 12:47:44.378578,397844219
2026-03-06 12:47:44.479966,398225260
2026-03-06 12:47:44.580311,398557883
2026-03-06 12:47:44.681758,398863202
2026-03-06 12:47:44.783355,399131814
2026-03-06 12:47:44.884434,399369947
2026-03-06 12:47:44.985546,399568869
2026-03-06 12:47:45.086792,399726694
2026-03-06 12:47:45.187751,399850728
2026-03-06 12:47:45.288715,399935897
2026-03-06 12:47:45.389761,399986522
2026-03-06 12:47:45.491169,400001967
2026-03-06 12:47:45.592105,399978092
2026-03-06 12:47:45.692867,399917499
2026-03-06 12:47:45.793511,399824538
2026-03-06 12:47:45.894339,399687806
2026-03-06 12:47:45.995504,399513218
2026-03-06 12:47:46.096751,399315162
2026-03-06 12:47:46.197734,399066211
2026-03-06 12:47:46.298909,398792775
2026-03-06 12:47:46.400073,398480768
2026-03-06 12:47:46.50125,398123187
2026-03-06 12:47:46.602327,397742318
2026-03-06 12:47:46.703967,397323538
2026-03-06 12:47:46.804766,396866218
2026-03-06 12:47:46.906064,396384292
2026-03-06 12:47:47.007433,395860362
2026-03-06 12:47:47.108945,395306393
2026-03-06 12:47:47.210309,394715104
2026-03-06 12:47:47.312006,394098705
2026-03-06 12:47:47.412803,393439524
2026-03-06 12:47:47.514486,392762932
2026-03-06 12:47:47.61529,392047495
2026-03-06 12:47:47.716198,391308911
2026-03-06 12:47:47.817824,390540274
2026-03-06 12:47:47.919419,389736640
2026-03-06 12:47:48.020854,388909097
2026-03-06 12:47:48.1216,388053412
2026-03-06 12:47:48.222762,387177713
2026-03-06 12:47:48.32492,386279965
2026-03-06 12:47:48.425472,385348325
2026-03-06 12:47:48.527855,384392809
2026-03-06 12:47:48.628099,383427997
2026-03-06 12:47:48.728923,382430902
2026-03-06 12:47:48.830198,381413100
2026-03-06 12:47:48.932357,380373782
2026-03-06 12:47:49.033375,379313246
2026-03-06 12:47:49.134772,378249489
2026-03-06 12:47:49.236218,377151810
2026-03-06 12:47:49.337157,376046515
2026-03-06 12:47:49.438872,374922627
2026-03-06 12:47:49.539572,373795307
2026-03-06 12:47:49.640762,372646050
2026-03-06 12:47:49.741163,371493315
2026-03-06 12:47:49.842191,370331635
2026-03-06 12:47:49.943563,369154089
2026-03-06 12:47:50.044455,367976517
2026-03-06 12:47:50.145358,366784610
2026-03-06 12:47:50.246264,365582958
2026-03-06 12:47:50.347499,364373287
2026-03-06 12:47:50.448148,363171435
2026-03-06 12:47:50.549106,361967544
2026-03-06 12:47:50.649885,360753065
2026-03-06 12:47:50.750682,359548555
2026-03-06 12:47:50.85155,358333700
2026-03-06 12:47:50.952544,357129427
2026-03-06 12:47:51.05344,355925223
2026-03-06 12:47:51.154569,354724739
2026-03-06 12:47:51.255347,353518730
2026-03-06 12:47:51.356296,352326824
2026-03-06 12:47:51.457226,351150256
2026-03-06 12:47:51.557838,349971027
2026-03-06 12:47:51.658428,348810318
2026-03-06 12:47:51.759505,347646591
2026-03-06 12:47:51.860095,346507169
2026-03-06 12:47:51.96078,345372213
2026-03-06 12:47:52.061683,344252437
2026-03-06 12:47:52.162968,343144081
2026-03-06 12:47:52.264523,342057119
2026-03-06 12:47:52.365133,340982506
2026-03-06 12:47:52.466029,339927091
2026-03-06 12:47:52.567147,338880912
2026-03-06 12:47:52.667961,337865275
2026-03-06 12:47:52.76899,336867501
2026-03-06 12:47:52.870413,335886681
2026-03-06 12:47:52.971487,334920582
2026-03-06 12:47:53.072738,333990043
2026-03-06 12:47:53.173295,333086748
2026-03-06 12:47:53.274265,332200715
2026-03-06 12:47:53.37589,331340788
2026-03-06 12:47:53.476878,330506144
2026-03-06 12:47:53.577722,329702561
2026-03-06 12:47:53.679415,328920011
2026-03-06 12:47:53.780401,328171973
2026-03-06 12:47:53.881283,327458935
2026-03-06 12:47:53.982377,326757289
2026-03-06 12:47:54.08373,326099794
2026-03-06 12:47:54.184752,325470253
2026-03-06 12:47:54.285842,324874142
2026-03-06 12:47:54.387386,324311081
2026-03-06 12:47:54.488576,323783043
2026-03-06 12:47:54.589448,323279276
2026-03-06 12:47:54.690868,322814808
2026-03-06 12:47:54.792064,322381450
2026-03-06 12:47:54.893601,321993441
2026-03-06 12:47:54.994551,321624546
2026-03-06 12:47:55.095506,321301842
2026-03-06 12:47:55.197122,321013020
2026-03-06 12:47:55.298435,320757335
2026-03-06 12:47:55.399445,320544571
2026-03-06 12:47:55.501099,320363520
2026-03-06 12:47:55.602707,320219352
2026-03-06 12:47:55.704244,320110266
2026-03-06 12:47:55.806226,320040607
2026-03-06 12:47:55.907077,320002488
2026-03-06 12:47:56.008968,320009997
2026-03-06 12:47:56.10988,320044837
2026-03-06 12:47:56.211473,320125448
2026-03-06 12:47:56.312427,320239075
2026-03-06 12:47:56.414008,320392746
2026-03-06 12:47:56.515011,320573296
2026-03-06 12:47:56.615982,320797747
2026-03-06 12:47:56.71733,321056837
2026-03-06 12:47:56.818834,321356467
2026-03-06 12:47:56.920275,321684585
2026-03-06 12:47:57.021618,322051515
2026-03-06 12:47:57.122328,322451069
2026-03-06 12:47:57.223915,322888379
2026-03-06 12:47:57.324786,323357548
2026-03-06 12:47:57.426114,323861115
2026-03-06 12:47:57.527312,324398932
2026-03-06 12:47:57.627976,324964377
2026-03-06 12:47:57.728743,325566981
2026-03-06 12:47:57.829824,326196891
2026-03-06 12:47:57.930626,326858029
2026-03-06 12:47:58.030926,327550230
2026-03-06 12:47:58.131477,328270570
2026-03-06 12:47:58.232427,329019505
2026-03-06 12:47:58.333353,329796471
2026-03-06 12:47:58.43412,330610520
2026-03-06 12:47:58.535387,331448076
2026-03-06 12:47:58.637106,332317550
2026-03-06 12:47:58.738466,333205696
2026-03-06 12:47:58.839628,334121396
2026-03-06 12:47:58.940994,335052036
2026-03-06 12:47:59.042125,336019035
2026-03-06 12:47:59.143273,336997709
2026-03-06 12:47:59.244669,338007400
2026-03-06 12:47:59.34561,339026165
2026-03-06 12:47:59.446676,340067421
2026-03-06 12:47:59.54806,341137990
2026-03-06 12:47:59.649232,342212829
2026-03-06 12:47:59.75071,343306092
2026-03-06 12:47:59.851574,344423120
2026-03-06 12:47:59.952638,345545287
2026-03-06 12:48:00.05347,346680983
2026-03-06 12:48:00.15495,347833053
2026-03-06 12:48:00.255305,348985042
2026-03-06 12:48:00.356339,350153642
2026-03-06 12:48:00.456835,351332195
2026-03-06 12:48:00.557533,352517446
2026-03-06 12:48:00.658691,353706194
2026-03-06 12:48:00.760273,354911534
2026-03-06 12:48:00.861405,356119785
2026-03-06 12:48:00.962755,357337367
2026-03-06 12:48:01.064062,358547884
2026-03-06 12:48:01.165722,359765188
2026-03-06 12:48:01.267278,360983622
2026-03-06 12:48:01.369211,362201709
2026-03-06 12:48:01.470341,363414008
2026-03-06 12:48:01.571588,364633043
2026-03-06 12:48:01.672868,365836688
2026-03-06 12:48:01.774492,367038382
2026-03-06 12:48:01.875542,368226969
2026-03-06 12:48:01.976796,369409518
2026-03-06 12:48:02.077702,370590828
2026-03-06 12:48:02.179717,371760997
2026-03-06 12:48:02.280949,372915727
2026-03-06 12:48:02.382335,374057176
2026-03-06 12:48:02.48406,375190152
2026-03-06 12:48:02.58584,376318294
2026-03-06 12:48:02.687657,377423562
2026-03-06 12:48:02.788343,378510116
2026-03-06 12:48:02.889616,379573486
2026-03-06 12:48:02.990772,380623831
2026-03-06 12:48:03.091492,381649470
2026-03-06 12:48:03.192841,382660947
2026-03-06 12:48:03.293956,383647217
2026-03-06 12:48:03.395266,384621222
2026-03-06 12:48:03.496345,385558951
2026-03-06 12:48:03.597459,386485346
2026-03-06 12:48:03.698789,387378813
2026-03-06 12:48:03.799489,388253282
2026-03-06 12:48:03.901147,389101572
2026-03-06 12:48:04.002057,389916300
2026-03-06 12:48:04.103139,390707801
2026-03-06 12:48:04.204406,391479616
2026-03-06 12:48:04.305927,392210082
2026-03-06 12:48:04.407121,392920860
2026-03-06 12:48:04.509137,393596170
2026-03-06 12:48:04.610129,394237996
2026-03-06 12:48:04.7114,394854392
2026-03-06 12:48:04.812809,395431289
2026-03-06 12:48:04.913976,395978301
2026-03-06 12:48:05.015397,396492334
2026-03-06 12:48:05.116476,396970951
2026-03-06 12:48:05.217568,397423828
2026-03-06 12:48:05.319059,397834555
2026-03-06 12:48:05.420235,398211931
2026-03-06 12:48:05.521293,398552419
2026-03-06 12:48:05.622592,398860327
2026-03-06 12:48:05.723549,399131571
2026-03-06 12:48:05.825011,399362890
2026-03-06 12:48:05.92582,399558727
2026-03-06 12:48:06.026432,399720290
2026-03-06 12:48:06.127434,399849697
2026-03-06 12:48:06.229162,399938620
2026-03-06 12:48:06.330387,399985500
2026-03-06 12:48:06.431738,399998044
2026-03-06 12:48:06.532979,399981755
2026-03-06 12:48:06.634536,399915566
2026-03-06 12:48:06.734951,399819673
2026-03-06 12:48:06.835792,399693877
2026-03-06 12:48:06.936708,399521536
2026-03-06 12:48:07.037407,399319165
2026-03-06 12:48:07.139164,399075509
2026-03-06 12:48:07.239513,398800482
2026-03-06 12:48:07.340763,398487538
2026-03-06 12:48:07.441396,398136569
2026-03-06 12:48:07.542356,397756639
2026-03-06 12:48:07.643042,397346015
2026-03-06 12:48:07.744376,396893824
2026-03-06 12:48:07.845363,396406659
2026-03-06 12:48:07.946778,395879177
2026-03-06 12:48:08.047489,395329813
2026-03-06 12:48:08.148905,394742804
2026-03-06 12:48:08.249812,394132266
2026-03-06 12:48:08.3508,393486643
2026-03-06 12:48:08.451664,392801366
2026-03-06 12:48:08.552243,392101623
2026-03-06 12:48:08.653044,391359983
2026-03-06 12:48:08.754002,390597239
2026-03-06 12:48:08.854375,389802637
2026-03-06 12:48:08.95572,388988235
2026-03-06 12:48:09.056478,388138248
2026-03-06 12:48:09.157259,387263004
2026-03-06 12:48:09.258261,386362261
2026-03-06 12:48:09.359447,385438235
2026-03-06 12:48:09.46011,384497096
2026-03-06 12:48:09.561137,383524732
2026-03-06 12:48:09.661981,382536220
2026-03-06 12:48:09.76298,381520973
2026-03-06 12:48:09.863875,380496898
2026-03-06 12:48:09.965216,379440190
2026-03-06 12:48:10.066045,378372990
2026-03-06 12:48:10.167464,377283170
2026-03-06 12:48:10.2691,376186811
2026-03-06 12:48:10.36988,375068981
2026-03-06 12:48:10.47073,373934276
2026-03-06 12:48:10.571934,372794221
2026-03-06 12:48:10.672928,371640256
2026-03-06 12:48:10.773921,370472073
2026-03-06 12:48:10.874795,369296860
2026-03-06 12:48:10.976001,368118553
2026-03-06 12:48:11.076595,366925856
2026-03-06 12:48:11.177991,365729343
2026-03-06 12:48:11.27908,364530537
2026-03-06 12:48:11.379876,363320268
2026-03-06 12:48:11.481031,362119515
2026-03-06 12:48:11.581793,360903515
2026-03-06 12:48:11.683288,359690310
2026-03-06 12:48:11.783949,358484669
2026-03-06 12:48:11.884904,357273075
2026-03-06 12:48:11.986045,356062376
2026-03-06 12:48:12.087335,354856378
2026-03-06 12:48:12.187642,353655473
2026-03-06 12:48:12.288449,352466352
2026-03-06 12:48:12.389665,351284275
2026-03-06 12:48:12.490664,350103511
2026-03-06 12:48:12.591376,348930372
2026-03-06 12:48:12.692218,347774111
2026-03-06 12:48:12.792653,346632519
2026-03-06 12:48:12.893683,345495363
2026-03-06 12:48:12.994871,344381527
2026-03-06 12:48:13.09573,343266521
2026-03-06 12:48:13.196645,342175170
2026-03-06 12:48:13.297448,341097353
2026-03-06 12:48:13.398691,340038027
2026-03-06 12:48:13.499654,339001883
2026-03-06 12:48:13.600453,337979441
2026-03-06 12:48:13.701511,336979400
2026-03-06 12:48:13.802302,335994911
2026-03-06 12:48:13.902774,335043223
2026-03-06 12:48:14.004039,334101860
2026-03-06 12:48:14.104838,333190800
2026-03-06 12:48:14.20601,332310811
2026-03-06 12:48:14.306674,331445907
2026-03-06 12:48:14.407176,330615741
2026-03-06 12:48:14.508348,329808140
2026-03-06 12:48:14.609443,329030447
2026-03-06 12:48:14.710129,328273562
2026-03-06 12:48:14.81138,327550096
2026-03-06 12:48:14.912135,326860025
2026-03-06 12:48:15.013083,326200372
2026-03-06 12:48:15.113697,325564985
2026-03-06 12:48:15.214476,324961555
2026-03-06 12:48:15.315937,324393193
2026-03-06 12:48:15.416407,323856501
2026-03-06 12:48:15.517144,323358172
2026-03-06 12:48:15.618207,322893137
2026-03-06 12:48:15.718963,322456039
2026-03-06 12:48:15.819696,322056467
2026-03-06 12:48:15.920994,321687301
2026-03-06 12:48:16.02156,321360271
2026-03-06 12:48:16.122658,321068751
2026-03-06 12:48:16.223217,320800860
2026-03-06 12:48:16.32443,320581443
2026-03-06 12:48:16.42511,320398135
2026-03-06 12:48:16.526218,320241116
2026-03-06 12:48:16.626518,320126977
2026-03-06 12:48:16.727842,320046703
2026-03-06 12:48:16.828648,320010956
2026-03-06 12:48:16.929864,319997516
2026-03-06 12:48:17.030741,320032133
2026-03-06 12:48:17.131623,320100694
2026-03-06 12:48:17.232917,320204435
2026-03-06 12:48:17.333406,320346728
2026-03-06 12:48:17.434215,320523438
2026-03-06 12:48:17.535199,320740061
2026-03-06 12:48:17.636142,320991458
2026-03-06 12:48:17.736947,321278216
2026-03-06 12:48:17.837705,321594022
2026-03-06 12:48:17.939061,321951600
2026-03-06 12:48:18.039822,322343846
2026-03-06 12:48:18.140783,322770354
2026-03-06 12:48:18.242147,323235037
2026-03-06 12:48:18.34321,323729269
2026-03-06 12:48:18.444408,324256333
2026-03-06 12:48:18.54633,324819674
2026-03-06 12:48:18.647538,325407640
2026-03-06 12:48:18.747995,326035833
2026-03-06 12:48:18.849363,326697300
2026-03-06 12:48:18.950804,327383351
2026-03-06 12:48:19.052432,328103650
2026-03-06 12:48:19.152648,328848461
2026-03-06 12:48:19.2543,329619069
2026-03-06 12:48:19.355873,330423392
2026-03-06 12:48:19.457767,331261454
2026-03-06 12:48:19.55805,332122269
2026-03-06 12:48:19.658924,332994771
2026-03-06 12:48:19.760398,333905178
2026-03-06 12:48:19.860783,334832373
2026-03-06 12:48:19.962604,335787701
2026-03-06 12:48:20.063609,336771619
2026-03-06 12:48:20.164647,337766991
2026-03-06 12:48:20.265703,338788389
2026-03-06 12:48:20.366199,339822617
2026-03-06 12:48:20.467615,340872763
2026-03-06 12:48:20.568145,341946173
2026-03-06 12:48:20.669136,343029869
2026-03-06 12:48:20.770001,344136165
2026-03-06 12:48:20.87054,345250442
2026-03-06 12:48:20.971957,346391388
2026-03-06 12:48:21.073112,347542851
2026-03-06 12:48:21.174815,348699638
2026-03-06 12:48:21.275402,349867112
2026-03-06 12:48:21.376617,351044099
2026-03-06 12:48:21.478093,352232759
2026-03-06 12:48:21.579811,353435020
2026-03-06 12:48:21.680672,354635425
2026-03-06 12:48:21.782257,355848332
2026-03-06 12:48:21.883386,357051450
2026-03-06 12:48:21.984759,358263771
2026-03-06 12:48:22.086147,359483362
2026-03-06 12:48:22.187062,360694294
2026-03-06 12:48:22.287685,361902361
2026-03-06 12:48:22.389044,363116879
2026-03-06 12:48:22.489732,364318865
2026-03-06 12:48:22.590757,365525125
2026-03-06 12:48:22.691771,366720484
2026-03-06 12:48:22.79227,367910844
2026-03-06 12:48:22.893058,369090229
2026-03-06 12:48:22.994418,370263175
2026-03-06 12:48:23.095065,371429062
2026-03-06 12:48:23.195821,372585234
2026-03-06 12:48:23.296973,373729221
2026-03-06 12:48:23.398057,374864982
2026-03-06 12:48:23.499087,375981147
2026-03-06 12:48:23.59981,377084316
2026-03-06 12:48:23.701338,378169363
2026-03-06 12:48:23.802152,379239787
2026-03-06 12:48:23.902928,380290030
2026-03-06 12:48:24.004021,381328453
2026-03-06 12:48:24.105225,382342991
2026-03-06 12:48:24.20646,383343157
2026-03-06 12:48:24.307591,384316061
2026-03-06 12:48:24.408734,385273655
2026-03-06 12:48:24.510819,386203905
2026-03-06 12:48:24.611965,387109340
2026-03-06 12:48:24.712842,387986894
2026-03-06 12:48:24.814169,388845474
2026-03-06 12:48:24.915154,389669858
2026-03-06 12:48:25.016005,390471351
2026-03-06 12:48:25.117336,391244218
2026-03-06 12:48:25.217904,391986977
2026-03-06 12:48:25.318637,392693808
2026-03-06 12:48:25.41971,393377265
2026-03-06 12:48:25.520762,394029839
2026-03-06 12:48:25.621233,394652861
2026-03-06 12:48:25.721962,395240842
2026-03-06 12:48:25.822966,395791182
2026-03-06 12:48:25.924227,396315565
2026-03-06 12:48:26.025256,396812126
2026-03-06 12:48:26.125972,397267475
2026-03-06 12:48:26.227116,397692463
2026-03-06 12:48:26.327837,398081880
2026-03-06 12:48:26.429006,398435870
2026-03-06 12:48:26.530205,398749891
2026-03-06 12:48:26.631246,399037227
2026-03-06 12:48:26.732014,399277597
2026-03-06 12:48:26.832932,399488168
2026-03-06 12:48:26.934368,399667196
2026-03-06 12:48:27.035203,399803379
2026-03-06 12:48:27.136214,399910345
2026-03-06 12:48:27.237059,399974915
2026-03-06 12:48:27.338229,399996175
2026-03-06 12:48:27.438721,399990670
2026-03-06 12:48:27.54063,399942639
2026-03-06 12:48:27.641675,399865377
2026-03-06 12:48:27.743234,399740848
2026-03-06 12:48:27.844221,399583452
2026-03-06 12:48:27.945673,399392236
2026-03-06 12:48:28.046395,399166843
2026-03-06 12:48:28.147057,398903391
2026-03-06 12:48:28.248149,398607418
2026-03-06 12:48:28.349439,398267446
2026-03-06 12:48:28.450013,397898463
2026-03-06 12:48:28.550659,397491826
2026-03-06 12:48:28.652128,397051878
2026-03-06 12:48:28.752904,396577114
2026-03-06 12:48:28.853917,396072113
2026-03-06 12:48:28.954359,395537983
2026-03-06 12:48:29.055514,394962352
2026-03-06 12:48:29.156043,394361438
2026-03-06 12:48:29.257085,393730760
2026-03-06 12:48:29.357515,393067016
2026-03-06 12:48:29.458573,392368194
2026-03-06 12:48:29.559756,391637819
2026-03-06 12:48:29.660628,390881493
2026-03-06 12:48:29.761389,390096165
2026-03-06 12:48:29.863057,389281164
2026-03-06 12:48:29.963578,388445911
2026-03-06 12:48:30.064633,387580720
2026-03-06 12:48:30.165414,386691760
2026-03-06 12:48:30.267327,385775396
2026-03-06 12:48:30.367973,384839825
2026-03-06 12:48:30.46911,383872850
2026-03-06 12:48:30.570068,382885491
2026-03-06 12:48:30.670993,381884144
2026-03-06 12:48:30.77198,380869307
2026-03-06 12:48:30.8727,379820386
2026-03-06 12:48:30.973721,378761511
2026-03-06 12:48:31.07494,377676535
2026-03-06 12:48:31.176674,376576222
2026-03-06 12:48:31.277908,375467429
2026-03-06 12:48:31.379293,374342477
2026-03-06 12:48:31.480486,373198272
2026-03-06 12:48:31.581821,372040489
2026-03-06 12:48:31.682766,370873049
2026-03-06 12:48:31.784037,369701770
2026-03-06 12:48:31.885009,368521468
2026-03-06 12:48:31.986039,367337998
2026-03-06 12:48:32.087184,366142628
2026-03-06 12:48:32.187888,364945463
2026-03-06 12:48:32.288577,363745141
2026-03-06 12:48:32.389431,362540720
2026-03-06 12:48:32.490304,361331067
2026-03-06 12:48:32.591001,360116775
2026-03-06 12:48:32.691671,358908040
2026-03-06 12:48:32.79282,357703541
2026-03-06 12:48:32.893508,356497609
2026-03-06 12:48:32.995032,355284511
2026-03-06 12:48:33.09618,354079783
2026-03-06 12:48:33.197589,352883728
2026-03-06 12:48:33.298144,351696490
2026-03-06 12:48:33.399414,350517011
2026-03-06 12:48:33.500057,349342463
2026-03-06 12:48:33.601545,348173744
2026-03-06 12:48:33.702081,347021536
2026-03-06 12:48:33.80366,345882042
2026-03-06 12:48:33.904851,344753889
2026-03-06 12:48:34.006206,343634033
2026-03-06 12:48:34.107127,342539123
2026-03-06 12:48:34.208077,341453251
2026-03-06 12:48:34.309182,340392497
2026-03-06 12:48:34.41032,339341609
2026-03-06 12:48:34.512384,338310475
2026-03-06 12:48:34.612598,337296681
2026-03-06 12:48:34.713525,336312297
2026-03-06 12:48:34.814748,335344618
2026-03-06 12:48:34.9155,334407288
2026-03-06 12:48:35.017153,333481409
2026-03-06 12:48:35.118738,332587242
2026-03-06 12:48:35.219401,331708876
2026-03-06 12:48:35.320665,330871666
2026-03-06 12:48:35.421411,330048412
2026-03-06 12:48:35.522994,329263832
2026-03-06 12:48:35.623963,328496857
2026-03-06 12:48:35.725403,327760338
2026-03-06 12:48:35.825833,327059193
2026-03-06 12:48:35.92711,326384774
2026-03-06 12:48:36.027778,325744247
2026-03-06 12:48:36.128501,325141402
2026-03-06 12:48:36.229691,324562479
2026-03-06 12:48:36.33024,324020622
2026-03-06 12:48:36.431457,323506887
2026-03-06 12:48:36.532158,323029389
2026-03-06 12:48:36.633427,322583865
2026-03-06 12:48:36.734578,322173064
2026-03-06 12:48:36.83546,321790210
2026-03-06 12:48:36.936228,321453254
2026-03-06 12:48:37.037582,321141626
2026-03-06 12:48:37.138455,320871598
2026-03-06 12:48:37.239627,320642695
2026-03-06 12:48:37.340855,320445779
2026-03-06 12:48:37.441423,320278003
2026-03-06 12:48:37.543053,320150826
2026-03-06 12:48:37.643978,320072110
2026-03-06 12:48:37.744698,320014186
2026-03-06 12:48:37.846073,319997052
2026-03-06 12:48:37.946646,320020991
2026-03-06 12:48:38.047864,320080153
2026-03-06 12:48:38.149134,320171986
2026-03-06 12:48:38.250857,320310762
2026-03-06 12:48:38.351789,320479501
2026-03-06 12:48:38.452916,320677539
2026-03-06 12:48:38.553962,320918396
2026-03-06 12:48:38.654873,321192865
2026-03-06 12:48:38.75605,321509272
2026-03-06 12:48:38.856516,321853872
2026-03-06 12:48:38.957863,322234943
2026-03-06 12:48:39.058818,322659046
2026-03-06 12:48:39.160134,323115231
2026-03-06 12:48:39.26156,323595191
2026-03-06 12:48:39.363103,324119184
2026-03-06 12:48:39.464094,324671314
2026-03-06 12:48:39.565366,325254920
2026-03-06 12:48:39.667,325872311
2026-03-06 12:48:39.767943,326521219
