time,PT.Fuel_Upstream.raw_adc_counts
2026-03-06 12:48:24.510793,360575034
2026-03-06 12:48:24.611943,361789727
2026-03-06 12:48:24.712815,363000333
2026-03-06 12:48:24.814145,364212942
2026-03-06 12:48:24.915133,365415357
2026-03-06 12:48:25.015985,366609123
2026-03-06 12:48:25.117317,367809662
2026-03-06 12:48:25.217884,368984784
2026-03-06 12:48:25.318627,370165782
2026-03-06 12:48:25.419694,371325385
2026-03-06 12:48:25.52075,372488440
2026-03-06 12:48:25.621218,373624786
2026-03-06 12:48:25.721944,374757359
2026-03-06 12:48:25.82295,375879216
2026-03-06 12:48:25.924215,376984936
2026-03-06 12:48:26.025231,378070422
2026-03-06 12:48:26.125947,379146435
2026-03-06 12:48:26.227107,380203296
2026-03-06 12:48:26.327811,381237310
2026-03-06 12:48:26.428991,382248563
2026-03-06 12:48:26.53019,383246643
2026-03-06 12:48:26.631226,384223774
2026-03-06 12:48:26.731997,385178174
2026-03-06 12:48:26.832921,386113390
2026-03-06 12:48:26.934359,387019588
2026-03-06 12:48:27.035179,387900102
2026-03-06 12:48:27.136195,388750774
2026-03-06 12:48:27.237046,389583103
2026-03-06 12:48:27.338208,390380162
2026-03-06 12:48:27.438693,391156322
2026-03-06 12:48:27.540598,391901800
2026-03-06 12:48:27.641661,392627811
2026-03-06 12:48:27.743219,393311253
2026-03-06 12:48:27.844203,393970648
2026-03-06 12:48:27.945656,394596718
2026-03-06 12:48:28.046367,395183644
2026-03-06 12:48:28.147033,395750304
2026-03-06 12:48:28.248125,396272872
2026-03-06 12:48:28.349425,396772171
2026-03-06 12:48:28.450003,397228106
2026-03-06 12:48:28.550643,397649931
2026-03-06 12:48:28.652106,398044153
2026-03-06 12:48:28.752888,398406463
2026-03-06 12:48:28.853902,398727160
2026-03-06 12:48:28.95435,399011443
2026-03-06 12:48:29.0555,399255636
2026-03-06 12:48:29.156032,399474445
2026-03-06 12:48:29.257052,399646674
2026-03-06 12:48:29.357508,399787462
2026-03-06 12:48:29.458553,399897085
2026-03-06 12:48:29.559732,399962365
2026-03-06 12:48:29.660593,399995906
2026-03-06 12:48:29.761377,399993593
2026-03-06 12:48:29.863042,399955135
2026-03-06 12:48:29.963558,399872407
2026-03-06 12:48:30.064618,399754443
2026-03-06 12:48:30.165399,399610255
2026-03-06 12:48:30.267312,399418004
2026-03-06 12:48:30.367958,399198526
2026-03-06 12:48:30.469093,398934236
2026-03-06 12:48:30.570059,398636234
2026-03-06 12:48:30.670938,398311977
2026-03-06 12:48:30.771969,397942590
2026-03-06 12:48:30.87269,397539689
2026-03-06 12:48:30.973706,397110378
2026-03-06 12:48:31.074923,396634481
2026-03-06 12:48:31.176646,396132383
2026-03-06 12:48:31.277877,395590626
2026-03-06 12:48:31.379277,395022531
2026-03-06 12:48:31.480455,394418660
2026-03-06 12:48:31.581795,393785884
2026-03-06 12:48:31.682738,393118407
2026-03-06 12:48:31.784006,392419038
2026-03-06 12:48:31.88498,391698021
2026-03-06 12:48:31.98601,390944969
2026-03-06 12:48:32.087149,390160311
2026-03-06 12:48:32.187839,389350794
2026-03-06 12:48:32.28855,388521965
2026-03-06 12:48:32.389403,387656619
2026-03-06 12:48:32.490265,386775623
2026-03-06 12:48:32.590975,385864621
2026-03-06 12:48:32.691648,384925737
2026-03-06 12:48:32.792792,383966876
2026-03-06 12:48:32.893472,382990385
2026-03-06 12:48:32.995012,381983108
2026-03-06 12:48:33.096144,380953999
2026-03-06 12:48:33.19756,379919183
2026-03-06 12:48:33.298097,378858089
2026-03-06 12:48:33.399382,377779647
2026-03-06 12:48:33.500027,376684988
2026-03-06 12:48:33.601518,375576049
2026-03-06 12:48:33.702048,374453055
2026-03-06 12:48:33.803637,373311513
2026-03-06 12:48:33.904791,372160134
2026-03-06 12:48:34.006193,370999341
2026-03-06 12:48:34.107118,369828135
2026-03-06 12:48:34.20806,368648033
2026-03-06 12:48:34.309163,367453765
2026-03-06 12:48:34.410306,366264243
2026-03-06 12:48:34.512372,365062552
2026-03-06 12:48:34.612563,363859833
2026-03-06 12:48:34.713508,362647134
2026-03-06 12:48:34.81471,361440116
2026-03-06 12:48:34.915475,360226348
2026-03-06 12:48:35.017131,359009811
2026-03-06 12:48:35.118717,357789907
2026-03-06 12:48:35.219387,356584032
2026-03-06 12:48:35.32065,355377211
2026-03-06 12:48:35.421385,354171639
2026-03-06 12:48:35.522983,352978635
2026-03-06 12:48:35.623941,351783717
2026-03-06 12:48:35.72539,350602545
2026-03-06 12:48:35.825816,349431965
2026-03-06 12:48:35.9271,348267664
2026-03-06 12:48:36.027739,347115142
2026-03-06 12:48:36.12849,345969482
2026-03-06 12:48:36.229675,344847232
2026-03-06 12:48:36.330213,343733881
2026-03-06 12:48:36.431422,342633314
2026-03-06 12:48:36.532132,341552459
2026-03-06 12:48:36.633396,340487593
2026-03-06 12:48:36.734559,339437230
2026-03-06 12:48:36.835435,338408472
2026-03-06 12:48:36.936203,337398774
2026-03-06 12:48:37.03756,336401360
2026-03-06 12:48:37.138432,335434689
2026-03-06 12:48:37.239604,334494113
2026-03-06 12:48:37.340824,333571182
2026-03-06 12:48:37.441393,332668904
2026-03-06 12:48:37.543027,331799580
2026-03-06 12:48:37.643957,330946589
2026-03-06 12:48:37.744677,330134386
2026-03-06 12:48:37.846046,329340595
2026-03-06 12:48:37.946622,328576329
2026-03-06 12:48:38.047831,327837936
2026-03-06 12:48:38.149104,327132507
2026-03-06 12:48:38.250811,326453877
2026-03-06 12:48:38.351779,325809834
2026-03-06 12:48:38.452887,325192027
2026-03-06 12:48:38.553941,324611104
2026-03-06 12:48:38.654824,324068541
2026-03-06 12:48:38.756033,323552556
2026-03-06 12:48:38.856498,323065406
2026-03-06 12:48:38.957838,322622086
2026-03-06 12:48:39.0588,322206809
2026-03-06 12:48:39.160111,321818005
2026-03-06 12:48:39.261521,321476144
2026-03-06 12:48:39.363077,321172238
2026-03-06 12:48:39.464072,320895454
2026-03-06 12:48:39.565331,320658453
2026-03-06 12:48:39.666979,320458440
2026-03-06 12:48:39.76792,320290209
2026-03-06 12:48:39.868785,320164352
2026-03-06 12:48:39.969742,320070660
2026-03-06 12:48:40.071005,320017105
2026-03-06 12:48:40.171626,320004089
2026-03-06 12:48:40.27303,320014464
2026-03-06 12:48:40.373598,320073921
2026-03-06 12:48:40.475042,320166302
2026-03-06 12:48:40.575999,320291116
2026-03-06 12:48:40.676886,320457060
2026-03-06 12:48:40.777773,320666458
2026-03-06 12:48:40.87864,320896402
2026-03-06 12:48:40.980683,321178099
2026-03-06 12:48:41.081314,321486433
2026-03-06 12:48:41.182533,321826711
2026-03-06 12:48:41.283702,322207789
2026-03-06 12:48:41.384689,322620358
2026-03-06 12:48:41.48585,323077509
2026-03-06 12:48:41.586881,323556251
2026-03-06 12:48:41.687889,324073415
2026-03-06 12:48:41.789282,324623748
2026-03-06 12:48:41.890829,325213225
2026-03-06 12:48:41.992012,325822452
2026-03-06 12:48:42.093276,326476182
2026-03-06 12:48:42.194157,327149390
2026-03-06 12:48:42.295032,327852014
2026-03-06 12:48:42.396365,328591168
2026-03-06 12:48:42.4977,329356844
2026-03-06 12:48:42.598439,330146298
2026-03-06 12:48:42.699917,330974988
2026-03-06 12:48:42.800525,331821812
2026-03-06 12:48:42.901207,332691859
2026-03-06 12:48:43.002195,333584749
2026-03-06 12:48:43.103098,334509457
2026-03-06 12:48:43.203852,335447562
2026-03-06 12:48:43.304994,336417998
2026-03-06 12:48:43.406439,337417159
2026-03-06 12:48:43.507459,338430844
2026-03-06 12:48:43.608601,339457948
2026-03-06 12:48:43.709059,340505676
2026-03-06 12:48:43.810636,341573967
2026-03-06 12:48:43.912062,342662792
2026-03-06 12:48:44.012527,343755500
2026-03-06 12:48:44.114066,344877544
2026-03-06 12:48:44.214435,345998215
2026-03-06 12:48:44.315582,347143302
2026-03-06 12:48:44.416675,348302256
2026-03-06 12:48:44.518392,349470767
2026-03-06 12:48:44.619315,350635913
2026-03-06 12:48:44.720041,351823402
2026-03-06 12:48:44.821169,353014975
2026-03-06 12:48:44.922331,354209470
2026-03-06 12:48:45.023556,355417926
2026-03-06 12:48:45.125018,356629301
2026-03-06 12:48:45.22574,357835354
2026-03-06 12:48:45.326973,359052684
2026-03-06 12:48:45.428185,360267037
2026-03-06 12:48:45.53013,361474792
2026-03-06 12:48:45.63047,362692178
2026-03-06 12:48:45.731562,363899649
2026-03-06 12:48:45.832876,365104622
2026-03-06 12:48:45.933916,366305141
2026-03-06 12:48:46.034873,367496494
2026-03-06 12:48:46.135995,368684030
2026-03-06 12:48:46.236795,369858265
2026-03-06 12:48:46.337379,371027429
2026-03-06 12:48:46.438755,372194762
2026-03-06 12:48:46.539625,373342622
2026-03-06 12:48:46.640915,374470931
2026-03-06 12:48:46.742325,375598006
2026-03-06 12:48:46.84277,376704002
2026-03-06 12:48:46.943178,377795765
2026-03-06 12:48:47.044402,378872583
2026-03-06 12:48:47.145501,379937238
2026-03-06 12:48:47.246662,380983540
2026-03-06 12:48:47.348053,382004763
2026-03-06 12:48:47.449268,383004311
2026-03-06 12:48:47.55015,383994330
2026-03-06 12:48:47.651754,384951640
2026-03-06 12:48:47.752966,385886450
2026-03-06 12:48:47.854013,386799394
2026-03-06 12:48:47.954585,387687825
2026-03-06 12:48:48.055038,388546721
2026-03-06 12:48:48.156274,389380318
2026-03-06 12:48:48.257418,390188173
2026-03-06 12:48:48.358553,390975278
2026-03-06 12:48:48.45935,391720243
2026-03-06 12:48:48.560691,392444928
2026-03-06 12:48:48.661583,393144678
2026-03-06 12:48:48.762166,393802988
2026-03-06 12:48:48.863041,394437411
2026-03-06 12:48:48.963976,395036265
2026-03-06 12:48:49.065083,395606162
2026-03-06 12:48:49.165936,396138366
2026-03-06 12:48:49.266841,396642490
2026-03-06 12:48:49.36834,397114896
2026-03-06 12:48:49.469908,397552169
2026-03-06 12:48:49.570831,397947632
2026-03-06 12:48:49.67157,398311106
2026-03-06 12:48:49.772082,398644305
2026-03-06 12:48:49.873679,398941803
2026-03-06 12:48:49.975138,399203281
2026-03-06 12:48:50.076154,399424021
2026-03-06 12:48:50.177975,399607148
2026-03-06 12:48:50.279174,399765749
2026-03-06 12:48:50.37986,399876163
2026-03-06 12:48:50.481032,399952439
2026-03-06 12:48:50.582061,399990869
2026-03-06 12:48:50.683057,399993276
2026-03-06 12:48:50.784378,399965918
2026-03-06 12:48:50.885796,399889376
2026-03-06 12:48:50.987257,399786076
2026-03-06 12:48:51.088201,399641504
2026-03-06 12:48:51.189619,399466743
2026-03-06 12:48:51.291216,399240783
2026-03-06 12:48:51.392401,398995812
2026-03-06 12:48:51.492812,398706200
2026-03-06 12:48:51.594541,398376914
2026-03-06 12:48:51.695866,398015217
2026-03-06 12:48:51.796439,397624358
2026-03-06 12:48:51.89748,397200819
2026-03-06 12:48:51.999197,396733515
2026-03-06 12:48:52.099983,396235556
2026-03-06 12:48:52.200937,395704148
2026-03-06 12:48:52.302073,395140648
2026-03-06 12:48:52.402963,394544751
2026-03-06 12:48:52.503946,393926368
2026-03-06 12:48:52.605262,393268205
2026-03-06 12:48:52.705985,392579943
2026-03-06 12:48:52.807288,391854054
2026-03-06 12:48:52.908078,391105092
2026-03-06 12:48:53.009421,390334792
2026-03-06 12:48:53.110377,389528554
2026-03-06 12:48:53.211052,388703674
2026-03-06 12:48:53.312105,387843780
2026-03-06 12:48:53.413246,386955127
2026-03-06 12:48:53.51431,386049822
2026-03-06 12:48:53.615575,385114128
2026-03-06 12:48:53.716939,384163207
2026-03-06 12:48:53.817925,383175325
2026-03-06 12:48:53.918857,382185116
2026-03-06 12:48:54.020442,381156254
2026-03-06 12:48:54.121703,380122532
2026-03-06 12:48:54.222443,379067436
2026-03-06 12:48:54.323066,377993069
2026-03-06 12:48:54.423772,376909248
2026-03-06 12:48:54.524335,375799529
2026-03-06 12:48:54.625918,374680686
2026-03-06 12:48:54.72691,373547359
2026-03-06 12:48:54.828561,372392615
2026-03-06 12:48:54.929757,371237743
2026-03-06 12:48:55.03071,370065451
2026-03-06 12:48:55.132073,368881244
2026-03-06 12:48:55.233649,367696057
2026-03-06 12:48:55.335126,366488484
2026-03-06 12:48:55.436476,365291337
2026-03-06 12:48:55.537386,364081302
2026-03-06 12:48:55.638665,362880382
2026-03-06 12:48:55.739477,361669383
2026-03-06 12:48:55.840382,360452416
2026-03-06 12:48:55.941239,359247120
2026-03-06 12:48:56.042457,358027078
2026-03-06 12:48:56.143894,356815123
2026-03-06 12:48:56.245087,355606020
2026-03-06 12:48:56.346172,354404058
2026-03-06 12:48:56.447037,353209730
2026-03-06 12:48:56.54945,352010102
2026-03-06 12:48:56.649991,350821491
2026-03-06 12:48:56.751354,349643628
2026-03-06 12:48:56.852287,348480982
2026-03-06 12:48:56.953402,347326347
2026-03-06 12:48:57.054943,346169116
2026-03-06 12:48:57.156359,345043992
2026-03-06 12:48:57.257296,343920270
2026-03-06 12:48:57.358417,342815903
2026-03-06 12:48:57.459517,341730543
2026-03-06 12:48:57.560106,340667191
2026-03-06 12:48:57.661234,339614218
2026-03-06 12:48:57.76237,338575425
2026-03-06 12:48:57.863475,337566022
2026-03-06 12:48:57.964549,336569262
2026-03-06 12:48:58.064977,335600837
2026-03-06 12:48:58.165693,334659512
2026-03-06 12:48:58.266596,333727317
2026-03-06 12:48:58.367461,332828112
2026-03-06 12:48:58.468349,331951985
2026-03-06 12:48:58.569112,331107487
2026-03-06 12:48:58.669951,330282810
2026-03-06 12:48:58.771068,329488100
2026-03-06 12:48:58.871958,328719109
2026-03-06 12:48:58.972687,327976979
2026-03-06 12:48:59.073738,327268588
2026-03-06 12:48:59.174613,326583763
2026-03-06 12:48:59.275546,325932993
2026-03-06 12:48:59.376447,325311523
2026-03-06 12:48:59.476924,324730284
2026-03-06 12:48:59.57811,324171240
2026-03-06 12:48:59.678949,323650911
2026-03-06 12:48:59.780078,323164199
2026-03-06 12:48:59.881719,322701314
2026-03-06 12:48:59.98241,322278989
2026-03-06 12:49:00.084061,321893675
2026-03-06 12:49:00.184998,321543554
2026-03-06 12:49:00.285812,321227703
2026-03-06 12:49:00.386586,320945342
2026-03-06 12:49:00.487859,320706693
2026-03-06 12:49:00.589137,320500142
2026-03-06 12:49:00.690268,320318164
2026-03-06 12:49:00.791688,320186607
2026-03-06 12:49:00.893325,320092930
2026-03-06 12:49:00.994469,320030734
2026-03-06 12:49:01.095032,319998537
2026-03-06 12:49:01.196025,320014518
2026-03-06 12:49:01.297801,320056530
2026-03-06 12:49:01.398256,320149899
2026-03-06 12:49:01.499295,320269333
2026-03-06 12:49:01.600311,320419772
2026-03-06 12:49:01.70145,320615571
2026-03-06 12:49:01.802394,320846003
2026-03-06 12:49:01.903409,321112901
2026-03-06 12:49:02.004747,321420890
2026-03-06 12:49:02.105922,321754945
2026-03-06 12:49:02.206519,322131335
2026-03-06 12:49:02.307984,322536013
2026-03-06 12:49:02.409435,322979313
2026-03-06 12:49:02.510597,323459257
2026-03-06 12:49:02.611645,323967180
2026-03-06 12:49:02.712598,324508655
2026-03-06 12:49:02.813499,325084561
2026-03-06 12:49:02.914881,325692828
2026-03-06 12:49:03.016106,326340049
2026-03-06 12:49:03.117882,327006081
2026-03-06 12:49:03.218507,327713426
2026-03-06 12:49:03.320242,328443939
2026-03-06 12:49:03.421093,329197838
2026-03-06 12:49:03.522659,329993997
2026-03-06 12:49:03.62429,330814051
2026-03-06 12:49:03.72581,331653285
2026-03-06 12:49:03.826557,332523344
2026-03-06 12:49:03.927901,333420484
2026-03-06 12:49:04.029001,334343627
2026-03-06 12:49:04.129726,335278582
2026-03-06 12:49:04.230967,336249818
2026-03-06 12:49:04.332128,337236250
2026-03-06 12:49:04.433468,338243085
2026-03-06 12:49:04.534893,339280130
2026-03-06 12:49:04.636431,340327150
2026-03-06 12:49:04.738232,341396394
2026-03-06 12:49:04.840048,342492291
2026-03-06 12:49:04.94209,343603568
2026-03-06 12:49:05.044375,344721768
2026-03-06 12:49:05.145592,345857521
2026-03-06 12:49:05.246678,346990089
2026-03-06 12:49:05.347572,348148350
2026-03-06 12:49:05.448771,349311944
2026-03-06 12:49:05.550198,350488089
2026-03-06 12:49:05.651215,351668120
2026-03-06 12:49:05.752233,352862489
2026-03-06 12:49:05.853723,354061537
2026-03-06 12:49:05.95497,355269213
2026-03-06 12:49:06.055809,356472471
2026-03-06 12:49:06.157175,357679126
2026-03-06 12:49:06.258146,358887828
2026-03-06 12:49:06.358679,360100831
2026-03-06 12:49:06.459963,361319576
2026-03-06 12:49:06.561676,362532368
2026-03-06 12:49:06.662217,363738448
2026-03-06 12:49:06.763297,364940383
2026-03-06 12:49:06.864055,366139253
2026-03-06 12:49:06.96451,367333284
2026-03-06 12:49:07.065798,368516643
2026-03-06 12:49:07.1666,369697995
2026-03-06 12:49:07.267522,370865882
2026-03-06 12:49:07.368474,372023390
2026-03-06 12:49:07.469294,373175384
2026-03-06 12:49:07.569922,374310769
2026-03-06 12:49:07.670864,375439557
2026-03-06 12:49:07.772074,376542919
2026-03-06 12:49:07.872589,377644420
2026-03-06 12:49:07.97324,378716232
2026-03-06 12:49:08.07468,379782821
2026-03-06 12:49:08.17547,380821591
2026-03-06 12:49:08.276706,381851037
2026-03-06 12:49:08.377629,382853860
2026-03-06 12:49:08.478084,383838415
2026-03-06 12:49:08.5794,384794080
2026-03-06 12:49:08.680697,385737385
2026-03-06 12:49:08.782215,386655583
2026-03-06 12:49:08.883026,387549393
2026-03-06 12:49:08.984305,388420373
2026-03-06 12:49:09.084807,389257659
2026-03-06 12:49:09.186474,390069461
2026-03-06 12:49:09.287201,390857903
2026-03-06 12:49:09.388513,391619346
2026-03-06 12:49:09.4896,392339294
2026-03-06 12:49:09.591118,393044805
2026-03-06 12:49:09.692303,393710732
2026-03-06 12:49:09.793888,394357530
2026-03-06 12:49:09.895309,394960862
2026-03-06 12:49:09.99629,395531538
2026-03-06 12:49:10.097794,396073179
2026-03-06 12:49:10.199115,396580056
2026-03-06 12:49:10.299988,397057857
2026-03-06 12:49:10.401206,397501491
2026-03-06 12:49:10.501948,397900569
2026-03-06 12:49:10.604472,398278722
2026-03-06 12:49:10.704442,398604111
2026-03-06 12:49:10.805943,398907217
2026-03-06 12:49:10.906913,399173272
2026-03-06 12:49:11.007974,399395890
2026-03-06 12:49:11.109963,399587238
2026-03-06 12:49:11.210934,399749835
2026-03-06 12:49:11.312273,399864709
2026-03-06 12:49:11.413105,399946852
2026-03-06 12:49:11.513994,399989989
2026-03-06 12:49:11.614659,399994559
2026-03-06 12:49:11.715654,399970966
2026-03-06 12:49:11.816708,399909066
2026-03-06 12:49:11.917082,399801891
2026-03-06 12:49:12.018244,399665387
2026-03-06 12:49:12.119164,399493001
2026-03-06 12:49:12.219711,399280543
2026-03-06 12:49:12.320948,399028503
2026-03-06 12:49:12.421747,398749900
2026-03-06 12:49:12.522861,398436426
2026-03-06 12:49:12.623873,398082533
2026-03-06 12:49:12.724577,397685168
2026-03-06 12:49:12.825454,397264024
2026-03-06 12:49:12.926693,396814184
2026-03-06 12:49:13.028077,396320741
2026-03-06 12:49:13.129218,395792961
2026-03-06 12:49:13.230473,395235651
2026-03-06 12:49:13.331654,394638150
2026-03-06 12:49:13.432143,394025862
2026-03-06 12:49:13.53337,393371327
2026-03-06 12:49:13.633806,392691006
2026-03-06 12:49:13.734992,391970771
2026-03-06 12:49:13.83637,391228093
2026-03-06 12:49:13.937352,390459249
2026-03-06 12:49:14.038255,389661925
2026-03-06 12:49:14.139415,388826644
2026-03-06 12:49:14.240687,387979088
2026-03-06 12:49:14.341365,387100893
2026-03-06 12:49:14.442274,386193182
2026-03-06 12:49:14.542803,385272493
2026-03-06 12:49:14.644477,384317912
2026-03-06 12:49:14.745798,383346684
2026-03-06 12:49:14.846309,382345948
2026-03-06 12:49:14.947477,381334051
2026-03-06 12:49:15.049152,380293797
2026-03-06 12:49:15.150216,379237634
2026-03-06 12:49:15.251554,378158955
2026-03-06 12:49:15.352543,377065526
2026-03-06 12:49:15.453519,375962436
2026-03-06 12:49:15.55493,374849093
2026-03-06 12:49:15.655463,373713200
2026-03-06 12:49:15.756935,372567882
2026-03-06 12:49:15.857865,371409086
2026-03-06 12:49:15.958938,370246923
2026-03-06 12:49:16.060411,369067512
2026-03-06 12:49:16.1612,367879656
2026-03-06 12:49:16.26258,366680724
2026-03-06 12:49:16.363641,365484655
2026-03-06 12:49:16.464979,364281524
2026-03-06 12:49:16.566345,363071453
2026-03-06 12:49:16.667274,361861367
2026-03-06 12:49:16.769041,360642789
2026-03-06 12:49:16.870052,359424518
2026-03-06 12:49:16.971045,358217669
2026-03-06 12:49:17.072266,357009438
2026-03-06 12:49:17.172945,355804698
2026-03-06 12:49:17.274663,354594825
2026-03-06 12:49:17.375571,353399199
2026-03-06 12:49:17.476676,352191741
2026-03-06 12:49:17.577538,351016101
2026-03-06 12:49:17.678746,349835955
2026-03-06 12:49:17.780129,348664817
2026-03-06 12:49:17.881468,347502531
2026-03-06 12:49:17.982618,346359131
2026-03-06 12:49:18.083678,345227076
2026-03-06 12:49:18.184413,344110844
2026-03-06 12:49:18.285814,343002240
2026-03-06 12:49:18.386749,341913367
2026-03-06 12:49:18.487808,340837223
2026-03-06 12:49:18.588654,339778893
2026-03-06 12:49:18.689392,338750302
2026-03-06 12:49:18.790762,337729622
2026-03-06 12:49:18.891665,336734549
2026-03-06 12:49:18.993205,335754086
2026-03-06 12:49:19.094631,334800318
2026-03-06 12:49:19.19564,333869463
2026-03-06 12:49:19.29715,332955667
2026-03-06 12:49:19.398366,332075969
2026-03-06 12:49:19.500114,331217233
2026-03-06 12:49:19.600932,330382173
2026-03-06 12:49:19.702551,329579772
2026-03-06 12:49:19.803279,328812035
2026-03-06 12:49:19.904625,328068291
2026-03-06 12:49:20.005235,327348815
2026-03-06 12:49:20.106478,326662710
2026-03-06 12:49:20.207189,326014897
2026-03-06 12:49:20.308108,325383670
2026-03-06 12:49:20.409741,324794175
2026-03-06 12:49:20.510641,324234886
2026-03-06 12:49:20.6118,323703343
2026-03-06 12:49:20.712901,323215307
2026-03-06 12:49:20.813919,322755494
2026-03-06 12:49:20.915066,322326212
2026-03-06 12:49:21.016238,321936047
2026-03-06 12:49:21.117173,321579517
2026-03-06 12:49:21.21791,321261035
2026-03-06 12:49:21.318748,320978555
2026-03-06 12:49:21.419511,320735636
2026-03-06 12:49:21.520575,320520341
2026-03-06 12:49:21.621401,320343294
2026-03-06 12:49:21.722812,320203659
2026-03-06 12:49:21.82353,320096409
2026-03-06 12:49:21.924008,320027912
2026-03-06 12:49:22.024992,319999432
2026-03-06 12:49:22.125812,320008106
2026-03-06 12:49:22.226931,320054514
2026-03-06 12:49:22.327591,320126786
2026-03-06 12:49:22.428397,320246417
2026-03-06 12:49:22.530047,320401569
2026-03-06 12:49:22.630881,320584743
2026-03-06 12:49:22.732614,320812232
2026-03-06 12:49:22.834081,321078333
2026-03-06 12:49:22.935705,321381031
2026-03-06 12:49:23.0363,321714263
2026-03-06 12:49:23.137291,322080015
2026-03-06 12:49:23.238342,322479937
2026-03-06 12:49:23.339984,322921336
2026-03-06 12:49:23.441785,323398423
2026-03-06 12:49:23.542828,323899044
2026-03-06 12:49:23.644856,324445590
2026-03-06 12:49:23.745118,325009037
2026-03-06 12:49:23.846193,325611258
2026-03-06 12:49:23.946964,326251628
2026-03-06 12:49:24.047965,326913037
2026-03-06 12:49:24.149177,327613856
2026-03-06 12:49:24.249938,328339207
2026-03-06 12:49:24.350908,329092259
2026-03-06 12:49:24.452518,329881547
2026-03-06 12:49:24.553954,330691291
2026-03-06 12:49:24.655016,331536671
2026-03-06 12:49:24.756304,332400565
2026-03-06 12:49:24.857803,333298087
2026-03-06 12:49:24.95893,334211081
2026-03-06 12:49:25.059753,335152946
2026-03-06 12:49:25.160667,336111842
2026-03-06 12:49:25.261105,337089408
2026-03-06 12:49:25.362109,338086200
2026-03-06 12:49:25.463102,339106549
2026-03-06 12:49:25.56413,340152740
2026-03-06 12:49:25.665015,341214814
2026-03-06 12:49:25.765941,342295885
2026-03-06 12:49:25.865889,343382558
2026-03-06 12:49:25.967254,344485528
2026-03-06 12:49:26.068068,345614327
2026-03-06 12:49:26.169474,346760262
2026-03-06 12:49:26.270378,347904380
2026-03-06 12:49:26.372208,349072392
2026-03-06 12:49:26.473106,350251466
2026-03-06 12:49:26.574099,351423872
2026-03-06 12:49:26.67552,352618054
2026-03-06 12:49:26.776412,353814243
2026-03-06 12:49:26.87733,355014020
2026-03-06 12:49:26.978286,356210642
2026-03-06 12:49:27.079295,357417774
2026-03-06 12:49:27.17998,358625515
2026-03-06 12:49:27.281425,359838350
2026-03-06 12:49:27.382172,361057506
2026-03-06 12:49:27.483603,362275156
2026-03-06 12:49:27.584504,363476292
2026-03-06 12:49:27.685969,364689482
2026-03-06 12:49:27.78658,365886169
2026-03-06 12:49:27.887582,367078750
2026-03-06 12:49:27.987949,368267978
2026-03-06 12:49:28.088998,369444329
2026-03-06 12:49:28.189493,370611598
2026-03-06 12:49:28.290436,371773316
2026-03-06 12:49:28.39127,372927358
2026-03-06 12:49:28.492546,374072043
2026-03-06 12:49:28.594319,375205987
2026-03-06 12:49:28.695381,376322406
2026-03-06 12:49:28.796153,377422406
2026-03-06 12:49:28.897249,378499886
2026-03-06 12:49:28.998333,379567275
2026-03-06 12:49:29.099119,380611414
2026-03-06 12:49:29.200204,381643046
2026-03-06 12:49:29.301723,382652534
2026-03-06 12:49:29.402233,383645726
2026-03-06 12:49:29.50367,384611081
2026-03-06 12:49:29.6046,385551466
2026-03-06 12:49:29.705247,386472408
2026-03-06 12:49:29.805911,387372780
2026-03-06 12:49:29.907282,388240343
2026-03-06 12:49:30.008906,389092485
2026-03-06 12:49:30.110107,389909966
2026-03-06 12:49:30.210989,390696723
2026-03-06 12:49:30.312224,391460233
2026-03-06 12:49:30.412762,392192215
2026-03-06 12:49:30.514164,392902447
2026-03-06 12:49:30.614831,393571376
2026-03-06 12:49:30.715559,394223795
2026-03-06 12:49:30.817062,394832418
2026-03-06 12:49:30.917713,395411535
2026-03-06 12:49:31.019127,395955288
2026-03-06 12:49:31.120282,396476771
2026-03-06 12:49:31.221439,396957859
2026-03-06 12:49:31.322865,397403875
2026-03-06 12:49:31.423718,397811417
2026-03-06 12:49:31.524763,398197704
2026-03-06 12:49:31.625773,398534622
2026-03-06 12:49:31.727538,398840577
2026-03-06 12:49:31.82877,399120781
2026-03-06 12:49:31.929369,399351361
2026-03-06 12:49:32.029984,399550079
2026-03-06 12:49:32.131558,399716141
2026-03-06 12:49:32.231982,399836183
2026-03-06 12:49:32.332976,399929209
2026-03-06 12:49:32.433946,399982968
2026-03-06 12:49:32.534812,399997288
2026-03-06 12:49:32.635546,399982548
2026-03-06 12:49:32.737047,399918192
2026-03-06 12:49:32.838004,399831198
2026-03-06 12:49:32.939137,399703114
2026-03-06 12:49:33.039567,399532241
2026-03-06 12:49:33.140995,399330028
2026-03-06 12:49:33.242009,399089259
2026-03-06 12:49:33.343468,398818308
2026-03-06 12:49:33.444395,398503809
2026-03-06 12:49:33.545981,398158300
2026-03-06 12:49:33.647305,397771854
2026-03-06 12:49:33.748595,397353403
2026-03-06 12:49:33.849969,396911273
2026-03-06 12:49:33.951208,396417588
2026-03-06 12:49:34.051742,395901754
2026-03-06 12:49:34.153196,395353391
2026-03-06 12:49:34.254211,394763502
2026-03-06 12:49:34.355119,394151190
2026-03-06 12:49:34.456236,393502798
2026-03-06 12:49:34.557529,392830756
2026-03-06 12:49:34.658394,392121636
2026-03-06 12:49:34.759708,391383258
2026-03-06 12:49:34.861022,390612232
2026-03-06 12:49:34.96206,389816111
