time,PT.GSE_Mid.sample_ts_ms
2026-03-06 13:19:05.711121,3276619758
2026-03-06 13:19:05.812062,3276619859
2026-03-06 13:19:05.912715,3276619960
2026-03-06 13:19:06.013803,3276620061
2026-03-06 13:19:06.115695,3276620162
2026-03-06 13:19:06.216592,3276620264
2026-03-06 13:19:06.317551,3276620365
2026-03-06 13:19:06.41974,3276620467
2026-03-06 13:19:06.520604,3276620568
2026-03-06 13:19:06.62181,3276620669
2026-03-06 13:19:06.723032,3276620770
2026-03-06 13:19:06.823707,3276620871
2026-03-06 13:19:06.92466,3276620972
2026-03-06 13:19:07.025596,3276621073
2026-03-06 13:19:07.126766,3276621173
2026-03-06 13:19:07.22701,3276621274
2026-03-06 13:19:07.327842,3276621375
2026-03-06 13:19:07.428755,3276621476
2026-03-06 13:19:07.529445,3276621577
2026-03-06 13:19:07.630584,3276621677
2026-03-06 13:19:07.73132,3276621778
2026-03-06 13:19:07.831841,3276621879
2026-03-06 13:19:07.932269,3276621979
2026-03-06 13:19:08.03298,3276622080
2026-03-06 13:19:08.134388,3276622181
2026-03-06 13:19:08.234914,3276622282
2026-03-06 13:19:08.335616,3276622383
2026-03-06 13:19:08.436448,3276622483
2026-03-06 13:19:08.537254,3276622584
2026-03-06 13:19:08.638009,3276622685
2026-03-06 13:19:08.739011,3276622786
2026-03-06 13:19:08.839145,3276622886
2026-03-06 13:19:08.940195,3276622987
2026-03-06 13:19:09.041097,3276623088
2026-03-06 13:19:09.142015,3276623189
2026-03-06 13:19:09.242987,3276623290
2026-03-06 13:19:09.344124,3276623391
2026-03-06 13:19:09.445475,3276623492
2026-03-06 13:19:09.546091,3276623593
2026-03-06 13:19:09.646856,3276623694
2026-03-06 13:19:09.747953,3276623795
2026-03-06 13:19:09.848861,3276623896
2026-03-06 13:19:09.948989,3276623996
2026-03-06 13:19:10.050095,3276624097
2026-03-06 13:19:10.150949,3276624198
2026-03-06 13:19:10.251949,3276624299
2026-03-06 13:19:10.352901,3276624400
2026-03-06 13:19:10.453614,3276624501
2026-03-06 13:19:10.55483,3276624602
2026-03-06 13:19:10.655375,3276624703
2026-03-06 13:19:10.75689,3276624804
2026-03-06 13:19:10.857265,3276624905
2026-03-06 13:19:10.958192,3276625005
2026-03-06 13:19:11.059233,3276625107
2026-03-06 13:19:11.160294,3276625208
2026-03-06 13:19:11.261365,3276625308
2026-03-06 13:19:11.362266,3276625409
2026-03-06 13:19:11.463034,3276625510
2026-03-06 13:19:11.563799,3276625611
2026-03-06 13:19:11.664838,3276625712
2026-03-06 13:19:11.765461,3276625813
2026-03-06 13:19:11.866637,3276625913
2026-03-06 13:19:11.967301,3276626014
2026-03-06 13:19:12.06805,3276626115
2026-03-06 13:19:12.169044,3276626216
2026-03-06 13:19:12.26981,3276626317
2026-03-06 13:19:12.37106,3276626418
2026-03-06 13:19:12.471942,3276626519
2026-03-06 13:19:12.572681,3276626620
2026-03-06 13:19:12.673759,3276626721
2026-03-06 13:19:12.774898,3276626822
2026-03-06 13:19:12.875748,3276626923
2026-03-06 13:19:12.97688,3276627024
2026-03-06 13:19:13.077714,3276627125
2026-03-06 13:19:13.178498,3276627225
2026-03-06 13:19:13.279367,3276627326
2026-03-06 13:19:13.380038,3276627427
2026-03-06 13:19:13.480952,3276627528
2026-03-06 13:19:13.582114,3276627629
2026-03-06 13:19:13.683101,3276627730
2026-03-06 13:19:13.784125,3276627831
2026-03-06 13:19:13.884735,3276627932
2026-03-06 13:19:13.985842,3276628033
2026-03-06 13:19:14.086575,3276628134
2026-03-06 13:19:14.187831,3276628235
2026-03-06 13:19:14.289068,3276628336
2026-03-06 13:19:14.389888,3276628437
2026-03-06 13:19:14.490646,3276628538
2026-03-06 13:19:14.591466,3276628639
2026-03-06 13:19:14.69252,3276628740
2026-03-06 13:19:14.793508,3276628840
2026-03-06 13:19:14.894715,3276628941
2026-03-06 13:19:14.995484,3276629043
2026-03-06 13:19:15.096494,3276629143
2026-03-06 13:19:15.197317,3276629244
2026-03-06 13:19:15.298167,3276629345
2026-03-06 13:19:15.399917,3276629446
2026-03-06 13:19:15.500743,3276629548
2026-03-06 13:19:15.601593,3276629649
2026-03-06 13:19:15.702505,3276629750
2026-03-06 13:19:15.804026,3276629851
2026-03-06 13:19:15.904842,3276629952
2026-03-06 13:19:16.006007,3276630053
2026-03-06 13:19:16.106838,3276630154
2026-03-06 13:19:16.208598,3276630255
2026-03-06 13:19:16.308926,3276630356
2026-03-06 13:19:16.410605,3276630458
2026-03-06 13:19:16.511403,3276630558
2026-03-06 13:19:16.612598,3276630659
2026-03-06 13:19:16.713525,3276630760
2026-03-06 13:19:16.814069,3276630861
2026-03-06 13:19:16.915145,3276630962
2026-03-06 13:19:17.016,3276631063
2026-03-06 13:19:17.116638,3276631164
2026-03-06 13:19:17.217719,3276631265
2026-03-06 13:19:17.319025,3276631366
2026-03-06 13:19:17.420265,3276631467
2026-03-06 13:19:17.521014,3276631568
2026-03-06 13:19:17.622486,3276631669
2026-03-06 13:19:17.723439,3276631770
2026-03-06 13:19:17.824896,3276631872
2026-03-06 13:19:17.925763,3276631973
2026-03-06 13:19:18.027102,3276632074
2026-03-06 13:19:18.127678,3276632175
2026-03-06 13:19:18.228984,3276632276
2026-03-06 13:19:18.329718,3276632377
2026-03-06 13:19:18.430699,3276632478
2026-03-06 13:19:18.532039,3276632579
2026-03-06 13:19:18.632821,3276632680
2026-03-06 13:19:18.734422,3276632781
2026-03-06 13:19:18.835512,3276632882
2026-03-06 13:19:18.936653,3276632984
2026-03-06 13:19:19.037278,3276633084
2026-03-06 13:19:19.138201,3276633185
2026-03-06 13:19:19.239184,3276633286
2026-03-06 13:19:19.340466,3276633387
2026-03-06 13:19:19.441287,3276633488
2026-03-06 13:19:19.542335,3276633589
2026-03-06 13:19:19.642808,3276633690
2026-03-06 13:19:19.74432,3276633791
2026-03-06 13:19:19.845118,3276633892
2026-03-06 13:19:19.946126,3276633993
2026-03-06 13:19:20.046707,3276634094
2026-03-06 13:19:20.148016,3276634195
2026-03-06 13:19:20.248583,3276634296
2026-03-06 13:19:20.349714,3276634397
2026-03-06 13:19:20.450565,3276634498
2026-03-06 13:19:20.551807,3276634599
2026-03-06 13:19:20.652416,3276634700
2026-03-06 13:19:20.75322,3276634800
2026-03-06 13:19:20.854413,3276634901
2026-03-06 13:19:20.954826,3276635002
2026-03-06 13:19:21.055686,3276635103
2026-03-06 13:19:21.156873,3276635204
2026-03-06 13:19:21.258138,3276635305
2026-03-06 13:19:21.359056,3276635406
2026-03-06 13:19:21.460109,3276635507
2026-03-06 13:19:21.561561,3276635609
2026-03-06 13:19:21.6628,3276635710
2026-03-06 13:19:21.764184,3276635810
2026-03-06 13:19:21.864482,3276635911
2026-03-06 13:19:21.965749,3276636012
2026-03-06 13:19:22.0664,3276636113
2026-03-06 13:19:22.166943,3276636214
2026-03-06 13:19:22.268067,3276636315
2026-03-06 13:19:22.369,3276636416
2026-03-06 13:19:22.469616,3276636517
2026-03-06 13:19:22.570689,3276636618
2026-03-06 13:19:22.671989,3276636719
2026-03-06 13:19:22.772736,3276636820
2026-03-06 13:19:22.874179,3276636921
2026-03-06 13:19:22.974966,3276637022
2026-03-06 13:19:23.076037,3276637123
2026-03-06 13:19:23.176931,3276637224
2026-03-06 13:19:23.277633,3276637325
2026-03-06 13:19:23.379005,3276637426
2026-03-06 13:19:23.479913,3276637527
2026-03-06 13:19:23.580712,3276637628
2026-03-06 13:19:23.681524,3276637729
2026-03-06 13:19:23.782683,3276637830
2026-03-06 13:19:23.883767,3276637931
2026-03-06 13:19:23.984632,3276638032
2026-03-06 13:19:24.085589,3276638132
2026-03-06 13:19:24.186286,3276638233
2026-03-06 13:19:24.287286,3276638334
2026-03-06 13:19:24.38859,3276638436
2026-03-06 13:19:24.489854,3276638537
2026-03-06 13:19:24.59108,3276638638
2026-03-06 13:19:24.692375,3276638739
2026-03-06 13:19:24.793044,3276638840
2026-03-06 13:19:24.89392,3276638941
2026-03-06 13:19:24.994263,3276639042
2026-03-06 13:19:25.095447,3276639143
2026-03-06 13:19:25.196293,3276639243
2026-03-06 13:19:25.297613,3276639344
2026-03-06 13:19:25.398366,3276639445
2026-03-06 13:19:25.499824,3276639547
2026-03-06 13:19:25.600957,3276639648
2026-03-06 13:19:25.702125,3276639749
2026-03-06 13:19:25.802616,3276639850
2026-03-06 13:19:25.903688,3276639950
2026-03-06 13:19:26.004434,3276640051
2026-03-06 13:19:26.10553,3276640152
2026-03-06 13:19:26.20684,3276640254
2026-03-06 13:19:26.307518,3276640355
2026-03-06 13:19:26.409071,3276640456
2026-03-06 13:19:26.509988,3276640557
2026-03-06 13:19:26.610948,3276640658
2026-03-06 13:19:26.711417,3276640759
2026-03-06 13:19:26.812352,3276640860
2026-03-06 13:19:26.913657,3276640961
2026-03-06 13:19:27.01453,3276641062
2026-03-06 13:19:27.115369,3276641163
2026-03-06 13:19:27.216916,3276641264
2026-03-06 13:19:27.317918,3276641365
2026-03-06 13:19:27.418896,3276641466
2026-03-06 13:19:27.519483,3276641566
2026-03-06 13:19:27.620156,3276641667
2026-03-06 13:19:27.721365,3276641769
2026-03-06 13:19:27.822494,3276641869
2026-03-06 13:19:27.923222,3276641970
2026-03-06 13:19:28.024147,3276642071
2026-03-06 13:19:28.12502,3276642172
2026-03-06 13:19:28.225932,3276642273
2026-03-06 13:19:28.327218,3276642374
2026-03-06 13:19:28.428227,3276642475
2026-03-06 13:19:28.528797,3276642576
2026-03-06 13:19:28.629881,3276642677
2026-03-06 13:19:28.730196,3276642777
2026-03-06 13:19:28.831099,3276642878
2026-03-06 13:19:28.931773,3276642979
2026-03-06 13:19:29.032877,3276643080
2026-03-06 13:19:29.13357,3276643181
2026-03-06 13:19:29.234497,3276643281
2026-03-06 13:19:29.33559,3276643382
2026-03-06 13:19:29.436227,3276643483
2026-03-06 13:19:29.536622,3276643584
2026-03-06 13:19:29.637454,3276643684
2026-03-06 13:19:29.7384,3276643785
2026-03-06 13:19:29.839047,3276643886
2026-03-06 13:19:29.940017,3276643987
2026-03-06 13:19:30.041232,3276644088
2026-03-06 13:19:30.142579,3276644189
2026-03-06 13:19:30.243288,3276644290
2026-03-06 13:19:30.34456,3276644391
2026-03-06 13:19:30.445757,3276644493
2026-03-06 13:19:30.546403,3276644593
2026-03-06 13:19:30.647385,3276644694
2026-03-06 13:19:30.748251,3276644795
2026-03-06 13:19:30.849626,3276644896
2026-03-06 13:19:30.950574,3276644998
2026-03-06 13:19:31.051667,3276645099
2026-03-06 13:19:31.152922,3276645200
2026-03-06 13:19:31.253805,3276645301
2026-03-06 13:19:31.355394,3276645402
2026-03-06 13:19:31.456388,3276645503
2026-03-06 13:19:31.557739,3276645604
2026-03-06 13:19:31.658059,3276645705
2026-03-06 13:19:31.759219,3276645806
2026-03-06 13:19:31.860059,3276645907
2026-03-06 13:19:31.960876,3276646008
2026-03-06 13:19:32.061462,3276646109
2026-03-06 13:19:32.162715,3276646210
2026-03-06 13:19:32.263458,3276646311
2026-03-06 13:19:32.364688,3276646412
2026-03-06 13:19:32.465962,3276646513
2026-03-06 13:19:32.567124,3276646614
2026-03-06 13:19:32.66811,3276646715
2026-03-06 13:19:32.768827,3276646816
2026-03-06 13:19:32.869933,3276646917
2026-03-06 13:19:32.970826,3276647018
2026-03-06 13:19:33.072144,3276647119
2026-03-06 13:19:33.172748,3276647220
2026-03-06 13:19:33.273377,3276647321
2026-03-06 13:19:33.374594,3276647421
2026-03-06 13:19:33.475025,3276647522
2026-03-06 13:19:33.576371,3276647623
2026-03-06 13:19:33.677093,3276647724
2026-03-06 13:19:33.778072,3276647825
2026-03-06 13:19:33.878758,3276647926
2026-03-06 13:19:33.98006,3276648027
2026-03-06 13:19:34.081399,3276648128
2026-03-06 13:19:34.18228,3276648229
2026-03-06 13:19:34.28323,3276648330
2026-03-06 13:19:34.384172,3276648431
2026-03-06 13:19:34.485938,3276648533
2026-03-06 13:19:34.586913,3276648634
2026-03-06 13:19:34.688069,3276648735
2026-03-06 13:19:34.788833,3276648836
2026-03-06 13:19:34.889639,3276648937
2026-03-06 13:19:34.990769,3276649038
2026-03-06 13:19:35.09198,3276649139
2026-03-06 13:19:35.19291,3276649240
2026-03-06 13:19:35.293985,3276649340
2026-03-06 13:19:35.394229,3276649441
2026-03-06 13:19:35.495234,3276649542
2026-03-06 13:19:35.595928,3276649643
2026-03-06 13:19:35.69715,3276649744
2026-03-06 13:19:35.798215,3276649845
2026-03-06 13:19:35.899,3276649946
2026-03-06 13:19:35.999967,3276650047
2026-03-06 13:19:36.100956,3276650148
2026-03-06 13:19:36.20146,3276650249
2026-03-06 13:19:36.303085,3276650349
2026-03-06 13:19:36.403067,3276650450
2026-03-06 13:19:36.504481,3276650551
2026-03-06 13:19:36.605342,3276650652
2026-03-06 13:19:36.705736,3276650753
2026-03-06 13:19:36.806956,3276650854
2026-03-06 13:19:36.908125,3276650955
2026-03-06 13:19:37.009021,3276651056
2026-03-06 13:19:37.110078,3276651157
2026-03-06 13:19:37.211094,3276651258
2026-03-06 13:19:37.313159,3276651359
2026-03-06 13:19:37.413488,3276651460
2026-03-06 13:19:37.514367,3276651561
2026-03-06 13:19:37.615411,3276651662
2026-03-06 13:19:37.716565,3276651763
2026-03-06 13:19:37.817117,3276651864
2026-03-06 13:19:37.917673,3276651965
2026-03-06 13:19:38.018451,3276652066
2026-03-06 13:19:38.119394,3276652166
2026-03-06 13:19:38.220282,3276652267
2026-03-06 13:19:38.322068,3276652368
2026-03-06 13:19:38.422685,3276652469
2026-03-06 13:19:38.52343,3276652570
2026-03-06 13:19:38.624293,3276652671
2026-03-06 13:19:38.724975,3276652772
2026-03-06 13:19:38.825945,3276652873
2026-03-06 13:19:38.926556,3276652974
2026-03-06 13:19:39.027657,3276653074
2026-03-06 13:19:39.128727,3276653176
2026-03-06 13:19:39.230018,3276653277
2026-03-06 13:19:39.331544,3276653378
2026-03-06 13:19:39.431891,3276653479
2026-03-06 13:19:39.533014,3276653580
2026-03-06 13:19:39.634184,3276653681
2026-03-06 13:19:39.734961,3276653782
2026-03-06 13:19:39.83636,3276653883
2026-03-06 13:19:39.937251,3276653984
2026-03-06 13:19:40.038359,3276654085
2026-03-06 13:19:40.139381,3276654186
2026-03-06 13:19:40.24001,3276654287
2026-03-06 13:19:40.341076,3276654388
2026-03-06 13:19:40.442292,3276654489
2026-03-06 13:19:40.543574,3276654590
2026-03-06 13:19:40.644496,3276654691
2026-03-06 13:19:40.745627,3276654793
2026-03-06 13:19:40.846883,3276654894
2026-03-06 13:19:40.948543,3276654995
2026-03-06 13:19:41.049185,3276655096
2026-03-06 13:19:41.150471,3276655198
2026-03-06 13:19:41.251314,3276655298
2026-03-06 13:19:41.35296,3276655399
2026-03-06 13:19:41.452963,3276655500
2026-03-06 13:19:41.554788,3276655601
2026-03-06 13:19:41.655537,3276655703
2026-03-06 13:19:41.756775,3276655803
2026-03-06 13:19:41.857142,3276655904
2026-03-06 13:19:41.958629,3276656005
2026-03-06 13:19:42.059466,3276656106
2026-03-06 13:19:42.160265,3276656207
2026-03-06 13:19:42.261213,3276656308
2026-03-06 13:19:42.36237,3276656409
2026-03-06 13:19:42.463293,3276656510
2026-03-06 13:19:42.564869,3276656611
2026-03-06 13:19:42.665454,3276656712
2026-03-06 13:19:42.766245,3276656813
2026-03-06 13:19:42.867373,3276656914
2026-03-06 13:19:42.968558,3276657015
2026-03-06 13:19:43.069184,3276657116
2026-03-06 13:19:43.1701,3276657217
2026-03-06 13:19:43.271074,3276657318
2026-03-06 13:19:43.371703,3276657419
2026-03-06 13:19:43.472592,3276657520
2026-03-06 13:19:43.574295,3276657621
2026-03-06 13:19:43.674517,3276657722
2026-03-06 13:19:43.775456,3276657823
2026-03-06 13:19:43.876703,3276657924
2026-03-06 13:19:43.977867,3276658025
2026-03-06 13:19:44.078556,3276658125
2026-03-06 13:19:44.179494,3276658226
2026-03-06 13:19:44.28035,3276658327
2026-03-06 13:19:44.381513,3276658428
2026-03-06 13:19:44.482123,3276658529
2026-03-06 13:19:44.582719,3276658630
2026-03-06 13:19:44.683642,3276658731
2026-03-06 13:19:44.785123,3276658832
2026-03-06 13:19:44.885788,3276658933
2026-03-06 13:19:44.987004,3276659034
2026-03-06 13:19:45.087614,3276659135
2026-03-06 13:19:45.188885,3276659236
2026-03-06 13:19:45.290147,3276659337
2026-03-06 13:19:45.391362,3276659438
2026-03-06 13:19:45.492607,3276659540
2026-03-06 13:19:45.593799,3276659641
2026-03-06 13:19:45.694355,3276659742
2026-03-06 13:19:45.795791,3276659843
2026-03-06 13:19:45.89647,3276659943
2026-03-06 13:19:45.997117,3276660044
2026-03-06 13:19:46.097981,3276660145
2026-03-06 13:19:46.198402,3276660246
2026-03-06 13:19:46.299696,3276660347
2026-03-06 13:19:46.40026,3276660447
2026-03-06 13:19:46.501907,3276660549
2026-03-06 13:19:46.602608,3276660650
2026-03-06 13:19:46.70379,3276660751
2026-03-06 13:19:46.804842,3276660852
2026-03-06 13:19:46.905813,3276660953
2026-03-06 13:19:47.006979,3276661054
2026-03-06 13:19:47.107933,3276661155
2026-03-06 13:19:47.208975,3276661256
2026-03-06 13:19:47.310315,3276661357
2026-03-06 13:19:47.411,3276661458
2026-03-06 13:19:47.512248,3276661559
2026-03-06 13:19:47.613418,3276661660
2026-03-06 13:19:47.714992,3276661762
2026-03-06 13:19:47.816082,3276661863
2026-03-06 13:19:47.917469,3276661964
2026-03-06 13:19:48.018083,3276662065
2026-03-06 13:19:48.118984,3276662166
2026-03-06 13:19:48.220396,3276662267
2026-03-06 13:19:48.320822,3276662368
2026-03-06 13:19:48.422412,3276662469
2026-03-06 13:19:48.5233,3276662570
2026-03-06 13:19:48.62407,3276662671
2026-03-06 13:19:48.72468,3276662772
2026-03-06 13:19:48.825563,3276662872
2026-03-06 13:19:48.926424,3276662973
2026-03-06 13:19:49.027293,3276663074
2026-03-06 13:19:49.12875,3276663175
2026-03-06 13:19:49.229643,3276663277
2026-03-06 13:19:49.330703,3276663378
2026-03-06 13:19:49.431788,3276663479
2026-03-06 13:19:49.532721,3276663580
2026-03-06 13:19:49.633706,3276663681
2026-03-06 13:19:49.734968,3276663782
2026-03-06 13:19:49.836228,3276663883
2026-03-06 13:19:49.937188,3276663984
2026-03-06 13:19:50.03804,3276664085
2026-03-06 13:19:50.138912,3276664186
2026-03-06 13:19:50.240046,3276664287
2026-03-06 13:19:50.34134,3276664388
2026-03-06 13:19:50.442718,3276664490
2026-03-06 13:19:50.544016,3276664591
2026-03-06 13:19:50.644588,3276664692
2026-03-06 13:19:50.745298,3276664793
2026-03-06 13:19:50.846827,3276664894
2026-03-06 13:19:50.947629,3276664994
2026-03-06 13:19:51.048273,3276665095
2026-03-06 13:19:51.149591,3276665197
2026-03-06 13:19:51.250975,3276665298
2026-03-06 13:19:51.351974,3276665399
2026-03-06 13:19:51.453225,3276665500
2026-03-06 13:19:51.554092,3276665601
2026-03-06 13:19:51.655127,3276665702
2026-03-06 13:19:51.75633,3276665803
2026-03-06 13:19:51.857884,3276665905
2026-03-06 13:19:51.959168,3276666006
2026-03-06 13:19:52.059968,3276666107
2026-03-06 13:19:52.160923,3276666208
2026-03-06 13:19:52.262346,3276666309
2026-03-06 13:19:52.363131,3276666410
2026-03-06 13:19:52.464657,3276666512
2026-03-06 13:19:52.565578,3276666613
2026-03-06 13:19:52.666711,3276666714
2026-03-06 13:19:52.767327,3276666814
2026-03-06 13:19:52.868623,3276666915
2026-03-06 13:19:52.968989,3276667016
2026-03-06 13:19:53.069936,3276667117
2026-03-06 13:19:53.170553,3276667218
2026-03-06 13:19:53.271586,3276667319
2026-03-06 13:19:53.372528,3276667420
2026-03-06 13:19:53.473645,3276667520
2026-03-06 13:19:53.574697,3276667622
2026-03-06 13:19:53.675452,3276667722
2026-03-06 13:19:53.776431,3276667823
2026-03-06 13:19:53.877566,3276667924
2026-03-06 13:19:53.978632,3276668025
2026-03-06 13:19:54.079047,3276668126
2026-03-06 13:19:54.180018,3276668227
2026-03-06 13:19:54.280676,3276668328
2026-03-06 13:19:54.381771,3276668428
2026-03-06 13:19:54.48227,3276668529
2026-03-06 13:19:54.583158,3276668630
2026-03-06 13:19:54.684352,3276668731
2026-03-06 13:19:54.784667,3276668832
2026-03-06 13:19:54.885617,3276668933
2026-03-06 13:19:54.986668,3276669034
2026-03-06 13:19:55.08798,3276669135
2026-03-06 13:19:55.188804,3276669236
2026-03-06 13:19:55.290149,3276669337
2026-03-06 13:19:55.390506,3276669438
2026-03-06 13:19:55.492036,3276669539
2026-03-06 13:19:55.59338,3276669640
2026-03-06 13:19:55.694259,3276669741
2026-03-06 13:19:55.794987,3276669842
2026-03-06 13:19:55.89621,3276669943
2026-03-06 13:19:55.997572,3276670044
2026-03-06 13:19:56.098465,3276670145
2026-03-06 13:19:56.199619,3276670247
2026-03-06 13:19:56.300726,3276670348
2026-03-06 13:19:56.401314,3276670448
2026-03-06 13:19:56.502129,3276670549
2026-03-06 13:19:56.60303,3276670650
2026-03-06 13:19:56.704375,3276670751
2026-03-06 13:19:56.805023,3276670852
2026-03-06 13:19:56.906001,3276670953
2026-03-06 13:19:57.007086,3276671054
2026-03-06 13:19:57.108014,3276671155
2026-03-06 13:19:57.208622,3276671256
2026-03-06 13:19:57.309661,3276671357
2026-03-06 13:19:57.410804,3276671458
2026-03-06 13:19:57.511537,3276671559
2026-03-06 13:19:57.612415,3276671660
2026-03-06 13:19:57.714117,3276671761
2026-03-06 13:19:57.81556,3276671862
2026-03-06 13:19:57.916737,3276671964
2026-03-06 13:19:58.017598,3276672065
2026-03-06 13:19:58.1189,3276672166
2026-03-06 13:19:58.220108,3276672267
2026-03-06 13:19:58.320585,3276672368
2026-03-06 13:19:58.422814,3276672469
2026-03-06 13:19:58.522934,3276672570
2026-03-06 13:19:58.623583,3276672671
2026-03-06 13:19:58.724824,3276672772
2026-03-06 13:19:58.825524,3276672873
2026-03-06 13:19:58.92636,3276672973
2026-03-06 13:19:59.027903,3276673075
2026-03-06 13:19:59.129036,3276673176
2026-03-06 13:19:59.230518,3276673277
2026-03-06 13:19:59.331477,3276673379
2026-03-06 13:19:59.433823,3276673480
2026-03-06 13:19:59.534737,3276673582
2026-03-06 13:19:59.635758,3276673682
2026-03-06 13:19:59.736527,3276673783
2026-03-06 13:19:59.837635,3276673884
2026-03-06 13:19:59.938407,3276673985
2026-03-06 13:20:00.039337,3276674087
2026-03-06 13:20:00.141241,3276674188
2026-03-06 13:20:00.242154,3276674289
2026-03-06 13:20:00.343143,3276674390
2026-03-06 13:20:00.444152,3276674491
2026-03-06 13:20:00.545714,3276674592
2026-03-06 13:20:00.646453,3276674693
2026-03-06 13:20:00.74714,3276674794
2026-03-06 13:20:00.848494,3276674895
2026-03-06 13:20:00.949697,3276674997
2026-03-06 13:20:01.050149,3276675097
2026-03-06 13:20:01.151207,3276675198
2026-03-06 13:20:01.251831,3276675299
2026-03-06 13:20:01.352788,3276675400
2026-03-06 13:20:01.453995,3276675501
2026-03-06 13:20:01.555057,3276675602
2026-03-06 13:20:01.655823,3276675703
2026-03-06 13:20:01.75708,3276675804
2026-03-06 13:20:01.858109,3276675905
2026-03-06 13:20:01.958922,3276676006
2026-03-06 13:20:02.060004,3276676107
2026-03-06 13:20:02.160755,3276676208
2026-03-06 13:20:02.261529,3276676309
2026-03-06 13:20:02.362628,3276676410
2026-03-06 13:20:02.463611,3276676510
2026-03-06 13:20:02.564606,3276676611
2026-03-06 13:20:02.665353,3276676712
2026-03-06 13:20:02.766158,3276676813
2026-03-06 13:20:02.866986,3276676914
2026-03-06 13:20:02.968035,3276677015
2026-03-06 13:20:03.069133,3276677116
2026-03-06 13:20:03.169676,3276677217
2026-03-06 13:20:03.270919,3276677318
2026-03-06 13:20:03.371736,3276677419
2026-03-06 13:20:03.472553,3276677520
2026-03-06 13:20:03.573668,3276677621
2026-03-06 13:20:03.675028,3276677722
2026-03-06 13:20:03.776058,3276677822
2026-03-06 13:20:03.876431,3276677923
2026-03-06 13:20:03.977281,3276678025
2026-03-06 13:20:04.078825,3276678126
2026-03-06 13:20:04.179561,3276678227
2026-03-06 13:20:04.28097,3276678328
2026-03-06 13:20:04.381551,3276678429
2026-03-06 13:20:04.482681,3276678529
2026-03-06 13:20:04.58284,3276678630
2026-03-06 13:20:04.683954,3276678731
2026-03-06 13:20:04.784735,3276678832
2026-03-06 13:20:04.885828,3276678933
2026-03-06 13:20:04.986816,3276679034
2026-03-06 13:20:05.087675,3276679135
2026-03-06 13:20:05.189067,3276679236
2026-03-06 13:20:05.290159,3276679337
2026-03-06 13:20:05.390587,3276679438
2026-03-06 13:20:05.491985,3276679539
2026-03-06 13:20:05.592818,3276679640
2026-03-06 13:20:05.693777,3276679740
2026-03-06 13:20:05.794502,3276679841
2026-03-06 13:20:05.895101,3276679942
2026-03-06 13:20:05.995972,3276680043
2026-03-06 13:20:06.097239,3276680144
2026-03-06 13:20:06.198018,3276680245
2026-03-06 13:20:06.298918,3276680346
2026-03-06 13:20:06.400009,3276680447
2026-03-06 13:20:06.501678,3276680548
2026-03-06 13:20:06.601898,3276680649
2026-03-06 13:20:06.702491,3276680750
2026-03-06 13:20:06.803297,3276680851
2026-03-06 13:20:06.904172,3276680951
2026-03-06 13:20:07.005388,3276681053
2026-03-06 13:20:07.106426,3276681154
2026-03-06 13:20:07.207424,3276681255
2026-03-06 13:20:07.30862,3276681356
2026-03-06 13:20:07.409674,3276681457
2026-03-06 13:20:07.510764,3276681558
2026-03-06 13:20:07.611782,3276681659
2026-03-06 13:20:07.712467,3276681760
2026-03-06 13:20:07.813637,3276681860
2026-03-06 13:20:07.914465,3276681961
2026-03-06 13:20:08.01495,3276682062
2026-03-06 13:20:08.115548,3276682163
2026-03-06 13:20:08.216564,3276682264
2026-03-06 13:20:08.317674,3276682364
2026-03-06 13:20:08.418458,3276682465
2026-03-06 13:20:08.518962,3276682566
2026-03-06 13:20:08.620072,3276682667
2026-03-06 13:20:08.721356,3276682768
2026-03-06 13:20:08.822785,3276682869
2026-03-06 13:20:08.9231,3276682970
2026-03-06 13:20:09.024437,3276683071
2026-03-06 13:20:09.125495,3276683172
2026-03-06 13:20:09.226434,3276683274
2026-03-06 13:20:09.327316,3276683374
2026-03-06 13:20:09.428143,3276683475
2026-03-06 13:20:09.529357,3276683576
2026-03-06 13:20:09.630137,3276683677
2026-03-06 13:20:09.730842,3276683778
2026-03-06 13:20:09.831978,3276683879
2026-03-06 13:20:09.933006,3276683980
2026-03-06 13:20:10.034186,3276684081
2026-03-06 13:20:10.135266,3276684182
2026-03-06 13:20:10.236203,3276684283
2026-03-06 13:20:10.337419,3276684384
2026-03-06 13:20:10.438618,3276684485
2026-03-06 13:20:10.539771,3276684586
2026-03-06 13:20:10.64028,3276684687
2026-03-06 13:20:10.740495,3276684788
2026-03-06 13:20:10.84192,3276684889
2026-03-06 13:20:10.942465,3276684989
2026-03-06 13:20:11.043367,3276685091
2026-03-06 13:20:11.144636,3276685191
2026-03-06 13:20:11.24525,3276685292
2026-03-06 13:20:11.34597,3276685393
2026-03-06 13:20:11.446699,3276685494
2026-03-06 13:20:11.547368,3276685595
2026-03-06 13:20:11.648736,3276685695
2026-03-06 13:20:11.749386,3276685797
2026-03-06 13:20:11.850445,3276685897
2026-03-06 13:20:11.952011,3276685998
2026-03-06 13:20:12.052814,3276686100
2026-03-06 13:20:12.153447,3276686201
2026-03-06 13:20:12.255075,3276686302
2026-03-06 13:20:12.355698,3276686403
2026-03-06 13:20:12.456674,3276686504
2026-03-06 13:20:12.557565,3276686605
2026-03-06 13:20:12.658604,3276686706
2026-03-06 13:20:12.760002,3276686807
