time,PT.Fuel_Fill_Press.raw_adc_counts
2026-03-06 12:39:05.555899,327872224
2026-03-06 12:39:05.657258,327165222
2026-03-06 12:39:05.758081,326494392
2026-03-06 12:39:05.858817,325849713
2026-03-06 12:39:05.959902,325231154
2026-03-06 12:39:06.061478,324646583
2026-03-06 12:39:06.162459,324095827
2026-03-06 12:39:06.263435,323575052
2026-03-06 12:39:06.364663,323092884
2026-03-06 12:39:06.465653,322638532
2026-03-06 12:39:06.566329,322230245
2026-03-06 12:39:06.667826,321843328
2026-03-06 12:39:06.769128,321493405
2026-03-06 12:39:06.870349,321185255
2026-03-06 12:39:06.971782,320908802
2026-03-06 12:39:07.072952,320667067
2026-03-06 12:39:07.174146,320462663
2026-03-06 12:39:07.27538,320299815
2026-03-06 12:39:07.375768,320171246
2026-03-06 12:39:07.476815,320074340
2026-03-06 12:39:07.57759,320016142
2026-03-06 12:39:07.678638,320000175
2026-03-06 12:39:07.779788,320013314
2026-03-06 12:39:07.88048,320070312
2026-03-06 12:39:07.98165,320154967
2026-03-06 12:39:08.082543,320283290
2026-03-06 12:39:08.182869,320447099
2026-03-06 12:39:08.283659,320651260
2026-03-06 12:39:08.384581,320879500
2026-03-06 12:39:08.485535,321154042
2026-03-06 12:39:08.586054,321457314
2026-03-06 12:39:08.687274,321796690
2026-03-06 12:39:08.787561,322170201
2026-03-06 12:39:08.888544,322580236
2026-03-06 12:39:08.989351,323028798
2026-03-06 12:39:09.089818,323511306
2026-03-06 12:39:09.190736,324020572
2026-03-06 12:39:09.291432,324568401
2026-03-06 12:39:09.392296,325144098
2026-03-06 12:39:09.49376,325753843
2026-03-06 12:39:09.594609,326391445
2026-03-06 12:39:09.695511,327066494
2026-03-06 12:39:09.796303,327765358
2026-03-06 12:39:09.89728,328497525
2026-03-06 12:39:09.998278,329258168
2026-03-06 12:39:10.099074,330048840
2026-03-06 12:39:10.200095,330869752
2026-03-06 12:39:10.301705,331709065
2026-03-06 12:39:10.402483,332580317
2026-03-06 12:39:10.503323,333473448
2026-03-06 12:39:10.604273,334394271
2026-03-06 12:39:10.705892,335343565
2026-03-06 12:39:10.806785,336312516
2026-03-06 12:39:10.90787,337298484
2026-03-06 12:39:11.008557,338303348
2026-03-06 12:39:11.109435,339330014
2026-03-06 12:39:11.210537,340370851
2026-03-06 12:39:11.31124,341441352
2026-03-06 12:39:11.412803,342521678
2026-03-06 12:39:11.513575,343620083
2026-03-06 12:39:11.614458,344731258
2026-03-06 12:39:11.715672,345861395
2026-03-06 12:39:11.816481,347002154
2026-03-06 12:39:11.916939,348151309
2026-03-06 12:39:12.018109,349314655
2026-03-06 12:39:12.118638,350483692
2026-03-06 12:39:12.219442,351662250
2026-03-06 12:39:12.320326,352851862
2026-03-06 12:39:12.421718,354042198
2026-03-06 12:39:12.522289,355244872
2026-03-06 12:39:12.62358,356447748
2026-03-06 12:39:12.72412,357653947
2026-03-06 12:39:12.825202,358869190
2026-03-06 12:39:12.926017,360070647
2026-03-06 12:39:13.026836,361280197
2026-03-06 12:39:13.127673,362491342
2026-03-06 12:39:13.228502,363706364
2026-03-06 12:39:13.329697,364902671
2026-03-06 12:39:13.430518,366110975
2026-03-06 12:39:13.531384,367297827
2026-03-06 12:39:13.632383,368488771
2026-03-06 12:39:13.732872,369661031
2026-03-06 12:39:13.833693,370831682
2026-03-06 12:39:13.935156,371996351
2026-03-06 12:39:14.035781,373146741
2026-03-06 12:39:14.137089,374282722
2026-03-06 12:39:14.237478,375405755
2026-03-06 12:39:14.33889,376513420
2026-03-06 12:39:14.439388,377615198
2026-03-06 12:39:14.540724,378697075
2026-03-06 12:39:14.642249,379765217
2026-03-06 12:39:14.743072,380809192
2026-03-06 12:39:14.844799,381837577
2026-03-06 12:39:14.945654,382838760
2026-03-06 12:39:15.046461,383821900
2026-03-06 12:39:15.147776,384784603
2026-03-06 12:39:15.248382,385728156
2026-03-06 12:39:15.349493,386639180
2026-03-06 12:39:15.450827,387538006
2026-03-06 12:39:15.551892,388405634
2026-03-06 12:39:15.653025,389245572
2026-03-06 12:39:15.754072,390060136
2026-03-06 12:39:15.854922,390842169
2026-03-06 12:39:15.955747,391604324
2026-03-06 12:39:16.056728,392332285
2026-03-06 12:39:16.157739,393025173
2026-03-06 12:39:16.258587,393691883
2026-03-06 12:39:16.359888,394335061
2026-03-06 12:39:16.461186,394940311
2026-03-06 12:39:16.562564,395517443
2026-03-06 12:39:16.663501,396056213
2026-03-06 12:39:16.765031,396568388
2026-03-06 12:39:16.865788,397038940
2026-03-06 12:39:16.966574,397483248
2026-03-06 12:39:17.067574,397888055
2026-03-06 12:39:17.168511,398256140
2026-03-06 12:39:17.269709,398594588
2026-03-06 12:39:17.370406,398899242
2026-03-06 12:39:17.471716,399160476
2026-03-06 12:39:17.572372,399387635
2026-03-06 12:39:17.673533,399581081
2026-03-06 12:39:17.774365,399741391
2026-03-06 12:39:17.875798,399856144
2026-03-06 12:39:17.977485,399943426
2026-03-06 12:39:18.079175,399987857
2026-03-06 12:39:18.181334,399999818
2026-03-06 12:39:18.281863,399973788
2026-03-06 12:39:18.382723,399908117
2026-03-06 12:39:18.4835,399808414
2026-03-06 12:39:18.584569,399674363
2026-03-06 12:39:18.686568,399494890
2026-03-06 12:39:18.786669,399285878
2026-03-06 12:39:18.887958,399037694
2026-03-06 12:39:18.98846,398757528
2026-03-06 12:39:19.089592,398435093
2026-03-06 12:39:19.190607,398088595
2026-03-06 12:39:19.291504,397705137
2026-03-06 12:39:19.392716,397278291
2026-03-06 12:39:19.493203,396824988
2026-03-06 12:39:19.594163,396332033
2026-03-06 12:39:19.696297,395806575
2026-03-06 12:39:19.796583,395250869
2026-03-06 12:39:19.897238,394667708
2026-03-06 12:39:19.997653,394044703
2026-03-06 12:39:20.098617,393399361
2026-03-06 12:39:20.200186,392707700
2026-03-06 12:39:20.300857,392002090
2026-03-06 12:39:20.401704,391255803
2026-03-06 12:39:20.503026,390484123
2026-03-06 12:39:20.603968,389691495
2026-03-06 12:39:20.705519,388859011
2026-03-06 12:39:20.805869,388011332
2026-03-06 12:39:20.906643,387134629
2026-03-06 12:39:21.007636,386233813
2026-03-06 12:39:21.108617,385309272
2026-03-06 12:39:21.209583,384353480
2026-03-06 12:39:21.310256,383387837
2026-03-06 12:39:21.411595,382388205
2026-03-06 12:39:21.512067,381380152
2026-03-06 12:39:21.613316,380342345
2026-03-06 12:39:21.714587,379289796
2026-03-06 12:39:21.814778,378227696
2026-03-06 12:39:21.916,377135473
2026-03-06 12:39:22.017036,376033038
2026-03-06 12:39:22.118203,374917705
2026-03-06 12:39:22.218917,373785629
2026-03-06 12:39:22.31944,372644441
2026-03-06 12:39:22.420213,371492671
2026-03-06 12:39:22.521586,370323100
2026-03-06 12:39:22.622485,369149231
2026-03-06 12:39:22.724022,367960639
2026-03-06 12:39:22.824302,366772245
2026-03-06 12:39:22.926143,365564060
2026-03-06 12:39:23.027699,364363889
2026-03-06 12:39:23.12887,363151935
2026-03-06 12:39:23.230115,361938241
2026-03-06 12:39:23.331619,360725639
2026-03-06 12:39:23.432682,359505497
2026-03-06 12:39:23.534278,358294463
2026-03-06 12:39:23.635319,357081630
2026-03-06 12:39:23.73621,355876135
2026-03-06 12:39:23.837778,354663416
2026-03-06 12:39:23.93956,353462934
2026-03-06 12:39:24.040779,352259621
2026-03-06 12:39:24.142667,351062107
2026-03-06 12:39:24.244086,349883493
2026-03-06 12:39:24.345265,348710487
2026-03-06 12:39:24.446522,347552347
2026-03-06 12:39:24.547613,346407564
2026-03-06 12:39:24.648567,345277060
2026-03-06 12:39:24.75066,344140460
2026-03-06 12:39:24.852285,343030542
2026-03-06 12:39:24.953071,341943671
2026-03-06 12:39:25.054123,340870414
2026-03-06 12:39:25.155464,339811461
2026-03-06 12:39:25.256482,338772162
2026-03-06 12:39:25.35736,337752873
2026-03-06 12:39:25.458101,336757577
2026-03-06 12:39:25.559916,335782829
2026-03-06 12:39:25.660508,334830968
2026-03-06 12:39:25.761526,333895180
2026-03-06 12:39:25.862412,332994077
2026-03-06 12:39:25.963291,332110355
2026-03-06 12:39:26.06407,331258896
2026-03-06 12:39:26.165133,330432467
2026-03-06 12:39:26.266451,329623217
2026-03-06 12:39:26.367564,328848072
2026-03-06 12:39:26.468613,328102045
2026-03-06 12:39:26.568987,327384666
2026-03-06 12:39:26.670302,326698819
2026-03-06 12:39:26.771281,326051115
2026-03-06 12:39:26.871888,325425326
2026-03-06 12:39:26.972959,324830349
2026-03-06 12:39:27.073784,324264973
2026-03-06 12:39:27.174659,323741449
2026-03-06 12:39:27.275358,323246922
2026-03-06 12:39:27.376637,322787999
2026-03-06 12:39:27.477791,322354676
2026-03-06 12:39:27.57826,321966844
2026-03-06 12:39:27.678756,321608175
2026-03-06 12:39:27.779835,321285657
2026-03-06 12:39:27.88062,321004634
2026-03-06 12:39:27.981768,320754216
2026-03-06 12:39:28.082178,320530984
2026-03-06 12:39:28.182836,320359431
2026-03-06 12:39:28.283821,320207825
2026-03-06 12:39:28.384632,320103599
2026-03-06 12:39:28.485443,320033344
2026-03-06 12:39:28.586254,320007112
2026-03-06 12:39:28.68722,320008885
2026-03-06 12:39:28.789025,320048576
2026-03-06 12:39:28.890601,320122836
2026-03-06 12:39:28.992005,320242163
2026-03-06 12:39:29.093221,320386994
2026-03-06 12:39:29.194245,320580852
2026-03-06 12:39:29.295242,320801364
2026-03-06 12:39:29.395943,321062308
2026-03-06 12:39:29.497106,321353803
2026-03-06 12:39:29.598059,321682568
2026-03-06 12:39:29.69899,322044689
2026-03-06 12:39:29.799844,322442819
2026-03-06 12:39:29.900609,322883976
2026-03-06 12:39:30.001106,323343993
2026-03-06 12:39:30.102435,323851945
2026-03-06 12:39:30.203002,324387488
2026-03-06 12:39:30.304165,324949259
2026-03-06 12:39:30.404731,325551134
2026-03-06 12:39:30.505633,326184194
2026-03-06 12:39:30.606825,326838392
2026-03-06 12:39:30.707149,327538493
2026-03-06 12:39:30.808252,328261247
2026-03-06 12:39:30.909001,329011463
2026-03-06 12:39:31.010228,329785801
2026-03-06 12:39:31.111109,330592873
2026-03-06 12:39:31.211879,331430794
2026-03-06 12:39:31.312489,332285048
2026-03-06 12:39:31.413698,333170130
2026-03-06 12:39:31.514237,334089277
2026-03-06 12:39:31.615224,335022017
2026-03-06 12:39:31.716234,335975566
2026-03-06 12:39:31.817536,336953978
2026-03-06 12:39:31.918503,337953771
2026-03-06 12:39:32.019353,338979701
2026-03-06 12:39:32.12017,340023338
2026-03-06 12:39:32.221319,341078459
2026-03-06 12:39:32.322212,342155027
2026-03-06 12:39:32.423571,343251859
2026-03-06 12:39:32.524278,344359201
2026-03-06 12:39:32.626121,345480883
2026-03-06 12:39:32.727123,346625195
2026-03-06 12:39:32.828044,347772494
2026-03-06 12:39:32.929187,348930194
2026-03-06 12:39:33.029977,350097759
2026-03-06 12:39:33.131169,351284132
2026-03-06 12:39:33.232307,352470119
2026-03-06 12:39:33.333359,353663761
2026-03-06 12:39:33.434056,354860602
2026-03-06 12:39:33.535138,356060090
2026-03-06 12:39:33.635656,357262367
2026-03-06 12:39:33.736257,358476110
2026-03-06 12:39:33.837491,359688914
2026-03-06 12:39:33.939026,360906598
2026-03-06 12:39:34.040059,362115678
2026-03-06 12:39:34.141079,363326497
2026-03-06 12:39:34.241567,364527166
2026-03-06 12:39:34.342448,365723145
2026-03-06 12:39:34.443484,366919974
2026-03-06 12:39:34.544701,368113966
2026-03-06 12:39:34.645845,369302516
2026-03-06 12:39:34.746517,370473327
2026-03-06 12:39:34.847128,371634599
2026-03-06 12:39:34.948478,372788863
2026-03-06 12:39:35.049191,373925908
2026-03-06 12:39:35.149926,375058378
2026-03-06 12:39:35.251375,376174835
2026-03-06 12:39:35.352487,377279853
2026-03-06 12:39:35.453815,378357956
2026-03-06 12:39:35.554712,379434032
2026-03-06 12:39:35.655463,380478378
2026-03-06 12:39:35.757285,381513970
2026-03-06 12:39:35.858215,382528069
2026-03-06 12:39:35.959044,383517823
2026-03-06 12:39:36.059802,384490114
2026-03-06 12:39:36.160753,385435652
2026-03-06 12:39:36.261483,386351657
2026-03-06 12:39:36.362731,387255634
2026-03-06 12:39:36.463988,388137732
2026-03-06 12:39:36.564935,388983131
2026-03-06 12:39:36.665719,389799978
2026-03-06 12:39:36.766609,390594072
2026-03-06 12:39:36.867494,391363426
2026-03-06 12:39:36.968296,392095356
2026-03-06 12:39:37.069781,392808803
2026-03-06 12:39:37.171004,393482590
2026-03-06 12:39:37.272297,394140476
2026-03-06 12:39:37.373929,394752764
2026-03-06 12:39:37.474671,395337352
2026-03-06 12:39:37.575847,395896069
2026-03-06 12:39:37.676743,396406320
2026-03-06 12:39:37.777746,396896167
2026-03-06 12:39:37.878564,397345935
2026-03-06 12:39:37.979805,397764373
2026-03-06 12:39:38.081218,398151327
2026-03-06 12:39:38.181978,398491606
2026-03-06 12:39:38.283494,398801165
2026-03-06 12:39:38.384407,399078384
2026-03-06 12:39:38.485864,399323376
2026-03-06 12:39:38.587445,399526447
2026-03-06 12:39:38.688197,399694070
2026-03-06 12:39:38.789468,399830154
2026-03-06 12:39:38.890136,399916957
2026-03-06 12:39:38.991057,399979239
2026-03-06 12:39:39.091825,399999939
2026-03-06 12:39:39.192616,399980971
2026-03-06 12:39:39.293768,399929496
2026-03-06 12:39:39.394743,399840571
2026-03-06 12:39:39.495878,399718955
2026-03-06 12:39:39.597002,399552586
2026-03-06 12:39:39.697493,399359593
2026-03-06 12:39:39.798587,399127318
2026-03-06 12:39:39.899436,398852638
2026-03-06 12:39:40.001138,398545809
2026-03-06 12:39:40.102624,398205305
2026-03-06 12:39:40.203508,397823667
2026-03-06 12:39:40.304561,397419953
2026-03-06 12:39:40.404831,396968336
2026-03-06 12:39:40.506308,396493571
2026-03-06 12:39:40.607204,395977553
2026-03-06 12:39:40.708016,395437572
2026-03-06 12:39:40.809772,394858505
2026-03-06 12:39:40.910827,394243606
2026-03-06 12:39:41.011589,393602104
2026-03-06 12:39:41.112328,392925021
2026-03-06 12:39:41.213454,392222866
2026-03-06 12:39:41.314692,391488248
2026-03-06 12:39:41.415671,390726103
2026-03-06 12:39:41.516636,389941445
2026-03-06 12:39:41.618001,389114280
2026-03-06 12:39:41.719648,388268905
2026-03-06 12:39:41.820775,387395950
2026-03-06 12:39:41.921879,386504890
2026-03-06 12:39:42.02311,385580809
2026-03-06 12:39:42.124733,384630115
2026-03-06 12:39:42.225402,383664468
2026-03-06 12:39:42.326493,382681671
2026-03-06 12:39:42.427344,381671158
2026-03-06 12:39:42.52908,380633513
2026-03-06 12:39:42.629593,379589820
2026-03-06 12:39:42.730871,378522423
2026-03-06 12:39:42.831686,377448248
2026-03-06 12:39:42.932239,376341956
2026-03-06 12:39:43.033283,375236721
2026-03-06 12:39:43.134286,374111501
2026-03-06 12:39:43.235421,372968181
2026-03-06 12:39:43.336547,371806640
2026-03-06 12:39:43.438075,370643035
2026-03-06 12:39:43.539137,369475342
2026-03-06 12:39:43.639835,368292065
2026-03-06 12:39:43.740831,367106075
2026-03-06 12:39:43.841852,365906131
2026-03-06 12:39:43.942712,364711924
2026-03-06 12:39:44.043359,363501035
2026-03-06 12:39:44.14394,362299994
2026-03-06 12:39:44.245037,361082416
2026-03-06 12:39:44.346224,359873906
2026-03-06 12:39:44.447378,358660491
2026-03-06 12:39:44.548459,357445462
2026-03-06 12:39:44.649442,356235768
2026-03-06 12:39:44.750461,355032405
2026-03-06 12:39:44.852015,353834385
2026-03-06 12:39:44.953082,352630209
2026-03-06 12:39:45.053947,351447655
2026-03-06 12:39:45.155278,350268486
2026-03-06 12:39:45.25621,349095743
2026-03-06 12:39:45.357088,347928568
2026-03-06 12:39:45.458192,346780591
2026-03-06 12:39:45.559247,345645854
2026-03-06 12:39:45.660531,344520572
2026-03-06 12:39:45.761585,343404620
2026-03-06 12:39:45.862777,342313136
2026-03-06 12:39:45.963224,341232046
2026-03-06 12:39:46.065049,340168546
2026-03-06 12:39:46.166218,339117949
2026-03-06 12:39:46.267326,338088141
2026-03-06 12:39:46.368672,337090156
2026-03-06 12:39:46.469809,336109050
2026-03-06 12:39:46.571111,335142550
2026-03-06 12:39:46.672176,334199075
2026-03-06 12:39:46.773616,333289014
2026-03-06 12:39:46.874863,332392145
2026-03-06 12:39:46.976041,331520535
2026-03-06 12:39:47.076915,330691314
2026-03-06 12:39:47.178615,329876286
2026-03-06 12:39:47.279466,329089363
2026-03-06 12:39:47.380986,328338525
2026-03-06 12:39:47.481846,327605791
2026-03-06 12:39:47.583211,326908419
2026-03-06 12:39:47.684176,326237721
2026-03-06 12:39:47.785574,325606985
2026-03-06 12:39:47.886751,325002526
2026-03-06 12:39:47.987883,324428364
2026-03-06 12:39:48.089338,323893713
2026-03-06 12:39:48.19114,323386501
2026-03-06 12:39:48.292448,322909514
2026-03-06 12:39:48.394205,322472053
2026-03-06 12:39:48.495298,322071311
2026-03-06 12:39:48.59594,321700701
2026-03-06 12:39:48.697028,321371493
2026-03-06 12:39:48.798059,321072005
2026-03-06 12:39:48.899228,320812710
2026-03-06 12:39:49.00029,320590078
2026-03-06 12:39:49.10115,320402415
2026-03-06 12:39:49.20216,320248738
2026-03-06 12:39:49.303048,320132571
2026-03-06 12:39:49.404097,320052269
2026-03-06 12:39:49.505033,320006775
2026-03-06 12:39:49.605819,319999138
2026-03-06 12:39:49.707288,320034506
2026-03-06 12:39:49.807764,320102842
2026-03-06 12:39:49.909093,320201011
2026-03-06 12:39:50.009851,320348913
2026-03-06 12:39:50.111076,320519884
2026-03-06 12:39:50.211658,320730365
2026-03-06 12:39:50.31312,320986951
2026-03-06 12:39:50.413389,321271910
2026-03-06 12:39:50.514679,321585523
2026-03-06 12:39:50.616242,321946482
2026-03-06 12:39:50.71681,322333883
2026-03-06 12:39:50.817736,322761192
2026-03-06 12:39:50.918396,323225878
2026-03-06 12:39:51.019688,323719201
2026-03-06 12:39:51.120735,324245747
2026-03-06 12:39:51.221741,324802490
2026-03-06 12:39:51.322292,325390780
2026-03-06 12:39:51.423617,326018250
2026-03-06 12:39:51.524744,326670386
2026-03-06 12:39:51.625362,327351104
2026-03-06 12:39:51.726656,328073642
2026-03-06 12:39:51.827262,328816365
2026-03-06 12:39:51.927564,329582658
2026-03-06 12:39:52.02844,330383792
2026-03-06 12:39:52.129023,331202570
2026-03-06 12:39:52.230121,332058591
2026-03-06 12:39:52.330497,332931907
2026-03-06 12:39:52.431736,333839994
2026-03-06 12:39:52.532611,334773894
2026-03-06 12:39:52.63384,335717934
2026-03-06 12:39:52.734407,336692804
2026-03-06 12:39:52.835403,337690005
2026-03-06 12:39:52.936573,338712147
2026-03-06 12:39:53.037657,339741412
2026-03-06 12:39:53.138742,340795489
2026-03-06 12:39:53.240174,341872574
2026-03-06 12:39:53.340679,342959744
2026-03-06 12:39:53.442181,344074142
2026-03-06 12:39:53.543899,345195296
2026-03-06 12:39:53.644792,346326082
2026-03-06 12:39:53.746054,347470888
2026-03-06 12:39:53.846694,348624128
2026-03-06 12:39:53.947454,349790887
2026-03-06 12:39:54.048639,350970379
2026-03-06 12:39:54.149444,352154014
2026-03-06 12:39:54.250012,353340446
2026-03-06 12:39:54.351108,354535822
2026-03-06 12:39:54.452093,355741225
2026-03-06 12:39:54.552787,356943382
2026-03-06 12:39:54.653714,358146858
2026-03-06 12:39:54.7547,359361767
2026-03-06 12:39:54.855532,360573100
2026-03-06 12:39:54.95696,361788904
2026-03-06 12:39:55.057468,362996824
2026-03-06 12:39:55.158415,364204917
2026-03-06 12:39:55.259256,365408397
2026-03-06 12:39:55.360157,366601864
2026-03-06 12:39:55.460693,367789093
2026-03-06 12:39:55.561563,368969905
2026-03-06 12:39:55.662083,370148653
2026-03-06 12:39:55.763323,371307967
2026-03-06 12:39:55.864401,372466097
2026-03-06 12:39:55.965179,373612247
2026-03-06 12:39:56.065989,374746458
2026-03-06 12:39:56.167122,375863034
2026-03-06 12:39:57.018615,384625478
2026-03-06 12:39:57.118642,385565912
2026-03-06 12:39:57.219272,386478478
2026-03-06 12:39:57.320298,387373582
2026-03-06 12:39:57.421269,388250371
2026-03-06 12:39:57.521657,389091322
2026-03-06 12:39:57.622536,389906535
2026-03-06 12:39:57.7231,390690368
2026-03-06 12:39:57.824114,391458982
2026-03-06 12:39:57.924756,392185949
2026-03-06 12:39:58.026961,392896036
2026-03-06 12:39:58.12693,393571737
2026-03-06 12:39:58.228164,394212965
2026-03-06 12:39:58.328282,394815839
2026-03-06 12:39:58.429314,395395201
2026-03-06 12:39:58.53012,395943865
2026-03-06 12:39:58.631065,396463898
2026-03-06 12:39:58.731923,396945915
2026-03-06 12:39:58.832816,397391603
2026-03-06 12:39:58.933765,397802812
2026-03-06 12:39:59.03567,398180927
2026-03-06 12:39:59.135008,398523242
2026-03-06 12:39:59.236432,398836668
2026-03-06 12:39:59.336585,399102441
2026-03-06 12:39:59.437558,399337698
2026-03-06 12:39:59.538362,399541150
2026-03-06 12:39:59.639702,399707703
2026-03-06 12:39:59.740638,399839712
2026-03-06 12:39:59.84164,399922723
2026-03-06 12:39:59.942588,399985578
2026-03-06 12:40:00.043881,400002400
2026-03-06 12:40:00.144139,399980817
2026-03-06 12:40:00.245424,399931611
2026-03-06 12:40:00.346112,399834192
2026-03-06 12:40:00.446777,399704624
2026-03-06 12:40:00.547973,399542496
2026-03-06 12:40:00.648959,399339337
2026-03-06 12:40:00.749998,399107906
2026-03-06 12:40:00.850964,398832841
2026-03-06 12:40:00.951724,398528575
2026-03-06 12:40:01.053337,398176231
2026-03-06 12:40:01.153652,397807176
2026-03-06 12:40:01.254282,397385310
2026-03-06 12:40:01.355632,396942215
2026-03-06 12:40:01.456579,396462798
2026-03-06 12:40:01.558107,395938129
2026-03-06 12:40:01.659005,395398527
2026-03-06 12:40:01.759966,394813255
2026-03-06 12:40:01.860995,394196511
2026-03-06 12:40:01.96188,393553868
2026-03-06 12:40:02.063399,392884067
2026-03-06 12:40:02.1632,392176417
2026-03-06 12:40:02.264362,391449742
2026-03-06 12:40:02.365254,390683684
2026-03-06 12:40:02.465685,389897436
2026-03-06 12:40:02.566532,389079098
2026-03-06 12:40:02.66777,388232946
2026-03-06 12:40:02.768243,387362555
2026-03-06 12:40:02.869071,386474965
2026-03-06 12:40:02.970707,385544478
2026-03-06 12:40:03.071699,384605604
2026-03-06 12:40:03.17262,383636829
2026-03-06 12:40:03.27391,382645836
2026-03-06 12:40:03.374955,381630255
2026-03-06 12:40:03.476203,380603512
2026-03-06 12:40:03.577034,379552359
2026-03-06 12:40:03.678402,378491276
2026-03-06 12:40:03.779131,377401256
2026-03-06 12:40:03.880498,376302702
2026-03-06 12:40:03.981073,375191669
2026-03-06 12:40:04.082198,374058496
2026-03-06 12:40:04.184085,372911929
2026-03-06 12:40:04.284893,371761375
2026-03-06 12:40:04.386161,370597582
2026-03-06 12:40:04.486717,369425365
2026-03-06 12:40:04.588241,368239536
2026-03-06 12:40:04.689348,367046491
2026-03-06 12:40:04.789826,365852178
2026-03-06 12:40:04.890888,364655145
2026-03-06 12:40:04.99249,363448044
2026-03-06 12:40:05.093452,362231299
2026-03-06 12:40:05.194221,361019810
2026-03-06 12:40:05.295608,359812415
2026-03-06 12:40:05.396888,358599464
2026-03-06 12:40:05.497645,357380457
2026-03-06 12:40:05.599091,356167801
2026-03-06 12:40:05.700715,354964032
2026-03-06 12:40:05.802232,353754022
2026-03-06 12:40:05.903002,352567085
2026-03-06 12:40:06.003898,351375414
2026-03-06 12:40:06.104866,350193601
2026-03-06 12:40:06.205923,349033777
2026-03-06 12:40:06.306466,347868216
2026-03-06 12:40:06.407648,346726613
2026-03-06 12:40:06.507975,345584730
2026-03-06 12:40:06.608721,344464863
2026-03-06 12:40:06.710019,343361317
2026-03-06 12:40:06.81093,342261121
2026-03-06 12:40:06.911905,341186152
2026-03-06 12:40:07.012839,340125196
2026-03-06 12:40:07.113567,339084184
2026-03-06 12:40:07.214584,338063147
2026-03-06 12:40:07.315347,337063592
2026-03-06 12:40:07.416093,336076672
2026-03-06 12:40:07.51703,335122819
2026-03-06 12:40:07.617519,334185830
2026-03-06 12:40:07.71829,333271671
2026-03-06 12:40:07.819663,332379535
2026-03-06 12:40:07.920858,331521894
2026-03-06 12:40:08.022194,330674226
2026-03-06 12:40:08.123745,329859832
2026-03-06 12:40:08.225045,329077315
2026-03-06 12:40:08.326094,328316641
2026-03-06 12:40:08.426932,327598621
2026-03-06 12:40:08.527934,326903815
2026-03-06 12:40:08.629196,326239904
2026-03-06 12:40:08.730189,325599449
2026-03-06 12:40:08.831516,325001641
2026-03-06 12:40:08.932387,324428302
2026-03-06 12:40:09.033296,323891631
2026-03-06 12:40:09.134236,323384589
2026-03-06 12:40:09.23496,322913371
2026-03-06 12:40:09.335728,322478311
2026-03-06 12:40:09.436332,322073743
2026-03-06 12:40:09.537886,321713253
2026-03-06 12:40:09.638788,321380760
2026-03-06 12:40:09.739863,321076639
2026-03-06 12:40:09.840192,320819897
2026-03-06 12:40:09.941067,320593412
2026-03-06 12:40:10.041885,320400172
2026-03-06 12:40:10.14296,320247173
2026-03-06 12:40:10.244181,320131688
2026-03-06 12:40:10.34489,320051714
2026-03-06 12:40:10.445747,320008880
2026-03-06 12:40:10.546503,320003620
2026-03-06 12:40:10.647595,320036304
2026-03-06 12:40:10.74822,320092413
2026-03-06 12:40:10.849169,320204466
2026-03-06 12:40:10.949546,320339678
2026-03-06 12:40:11.050761,320518127
2026-03-06 12:40:11.151522,320730006
2026-03-06 12:40:11.252157,320976155
2026-03-06 12:40:11.352914,321257490
2026-03-06 12:40:11.453623,321573805
2026-03-06 12:40:11.554493,321931835
2026-03-06 12:40:11.655511,322317877
2026-03-06 12:40:11.756909,322737839
2026-03-06 12:40:11.857646,323195636
2026-03-06 12:40:11.958243,323693119
2026-03-06 12:40:12.059011,324208638
2026-03-06 12:40:12.159966,324765782
2026-03-06 12:40:12.260526,325355737
2026-03-06 12:40:12.360869,325976746
2026-03-06 12:40:12.462162,326627740
2026-03-06 12:40:12.562461,327311470
2026-03-06 12:40:12.663478,328018102
2026-03-06 12:40:12.764553,328761112
2026-03-06 12:40:12.865485,329532152
2026-03-06 12:40:12.96636,330337772
2026-03-06 12:40:13.067354,331159453
2026-03-06 12:40:13.168019,332012318
2026-03-06 12:40:13.268981,332881788
2026-03-06 12:40:13.369551,333790778
2026-03-06 12:40:13.4706,334714650
2026-03-06 12:40:13.571825,335667083
2026-03-06 12:40:13.672533,336634131
2026-03-06 12:40:13.773293,337632700
2026-03-06 12:40:13.873774,338640207
2026-03-06 12:40:13.974597,339674669
2026-03-06 12:40:14.076177,340729488
2026-03-06 12:40:14.17691,341795450
2026-03-06 12:40:14.277898,342881098
2026-03-06 12:40:14.379251,343993260
2026-03-06 12:40:14.480108,345103877
2026-03-06 12:40:14.580631,346237388
2026-03-06 12:40:14.682019,347381616
2026-03-06 12:40:14.782635,348534747
2026-03-06 12:40:14.884199,349704510
2026-03-06 12:40:14.984896,350881339
2026-03-06 12:40:15.085663,352061614
2026-03-06 12:40:15.18638,353254329
2026-03-06 12:40:15.287556,354449829
2026-03-06 12:40:15.387943,355642873
2026-03-06 12:40:15.488935,356853585
2026-03-06 12:40:15.589957,358065982
2026-03-06 12:40:15.690714,359274282
2026-03-06 12:40:15.791964,360478321
2026-03-06 12:40:15.892829,361695082
2026-03-06 12:40:15.993598,362902357
2026-03-06 12:40:16.094612,364104437
2026-03-06 12:40:16.195493,365308637
2026-03-06 12:40:16.296291,366510173
2026-03-06 12:40:16.397041,367694672
2026-03-06 12:40:16.497948,368880682
2026-03-06 12:40:16.598809,370053590
2026-03-06 12:40:16.700115,371229738
