time,PT.GN2_Regulated.raw_adc_counts
2026-03-06 12:42:37.413673,356657893
2026-03-06 12:42:37.514983,357863155
2026-03-06 12:42:37.615505,359079042
2026-03-06 12:42:37.716126,360287541
2026-03-06 12:42:37.817074,361499622
2026-03-06 12:42:37.917916,362702429
2026-03-06 12:42:38.018658,363907458
2026-03-06 12:42:38.119677,365105827
2026-03-06 12:42:38.220686,366312284
2026-03-06 12:42:38.321714,367505052
2026-03-06 12:42:38.422367,368690203
2026-03-06 12:42:38.523925,369871205
2026-03-06 12:42:38.624716,371040754
2026-03-06 12:42:38.725735,372204923
2026-03-06 12:42:38.827021,373349911
2026-03-06 12:42:38.928059,374485865
2026-03-06 12:42:39.028822,375613911
2026-03-06 12:42:39.129541,376717821
2026-03-06 12:42:39.230538,377814265
2026-03-06 12:42:39.331646,378884260
2026-03-06 12:42:39.433136,379950521
2026-03-06 12:42:39.533929,380988272
2026-03-06 12:42:39.634393,382011837
2026-03-06 12:42:39.735651,383011251
2026-03-06 12:42:39.836925,383999051
2026-03-06 12:42:39.938323,384957949
2026-03-06 12:42:40.039716,385893538
2026-03-06 12:42:40.140567,386804479
2026-03-06 12:42:40.241653,387695801
2026-03-06 12:42:40.343693,388565197
2026-03-06 12:42:40.445084,389401018
2026-03-06 12:42:40.547478,390215404
2026-03-06 12:42:40.648308,391001559
2026-03-06 12:42:40.748841,391751157
2026-03-06 12:42:40.850433,392474968
2026-03-06 12:42:40.951353,393167924
2026-03-06 12:42:41.052054,393831769
2026-03-06 12:42:41.153136,394459502
2026-03-06 12:42:41.254436,395055661
2026-03-06 12:42:41.355446,395631571
2026-03-06 12:42:41.456525,396159605
2026-03-06 12:42:41.557715,396667665
2026-03-06 12:42:41.658664,397128426
2026-03-06 12:42:41.759503,397569282
2026-03-06 12:42:41.860366,397963487
2026-03-06 12:42:41.961549,398329880
2026-03-06 12:42:42.062688,398656718
2026-03-06 12:42:42.163893,398950350
2026-03-06 12:42:42.264869,399210375
2026-03-06 12:42:42.365875,399430404
2026-03-06 12:42:42.467575,399623272
2026-03-06 12:42:42.56889,399764237
2026-03-06 12:42:42.670851,399880668
2026-03-06 12:42:42.771139,399951018
2026-03-06 12:42:42.872346,399992555
2026-03-06 12:42:42.973249,399998278
2026-03-06 12:42:43.074244,399965994
2026-03-06 12:42:43.174809,399891148
2026-03-06 12:42:43.275972,399782473
2026-03-06 12:42:43.376997,399642380
2026-03-06 12:42:43.477364,399463437
2026-03-06 12:42:43.578355,399241560
2026-03-06 12:42:43.67986,398990205
2026-03-06 12:42:43.78094,398703795
2026-03-06 12:42:43.881808,398374086
2026-03-06 12:42:43.982667,398012316
2026-03-06 12:42:44.082982,397622135
2026-03-06 12:42:44.184016,397192032
2026-03-06 12:42:44.284737,396737058
2026-03-06 12:42:44.386044,396240320
2026-03-06 12:42:44.486897,395712294
2026-03-06 12:42:44.587536,395143044
2026-03-06 12:42:44.689094,394551258
2026-03-06 12:42:44.789992,393919900
2026-03-06 12:42:44.891149,393263027
2026-03-06 12:42:44.992387,392575465
2026-03-06 12:42:45.092903,391860110
2026-03-06 12:42:45.193979,391106798
2026-03-06 12:42:45.295854,390333207
2026-03-06 12:42:45.396624,389529185
2026-03-06 12:42:45.498097,388698739
2026-03-06 12:42:45.59908,387839574
2026-03-06 12:42:45.69995,386953832
2026-03-06 12:42:45.800856,386051030
2026-03-06 12:42:45.901716,385115503
2026-03-06 12:42:46.002695,384159596
2026-03-06 12:42:46.104065,383186530
2026-03-06 12:42:46.204932,382182449
2026-03-06 12:42:46.306153,381161757
2026-03-06 12:42:46.406607,380133248
2026-03-06 12:42:46.507623,379077881
2026-03-06 12:42:46.60862,378003387
2026-03-06 12:42:46.709227,376920751
2026-03-06 12:42:46.810041,375809464
2026-03-06 12:42:46.911184,374690488
2026-03-06 12:42:47.012042,373554188
2026-03-06 12:42:47.112996,372408385
2026-03-06 12:42:47.214031,371252779
2026-03-06 12:42:47.315214,370079093
2026-03-06 12:42:47.416131,368906325
2026-03-06 12:42:47.516833,367721375
2026-03-06 12:42:47.617935,366534785
2026-03-06 12:42:47.718527,365333122
2026-03-06 12:42:47.819644,364130177
2026-03-06 12:42:47.92057,362921750
2026-03-06 12:42:48.021625,361712594
2026-03-06 12:42:48.123077,360504930
2026-03-06 12:42:48.223811,359291163
2026-03-06 12:42:48.324793,358080167
2026-03-06 12:42:48.425639,356870254
2026-03-06 12:42:48.526839,355661065
2026-03-06 12:42:48.628004,354462763
2026-03-06 12:42:48.728728,353255008
2026-03-06 12:42:48.830477,352066485
2026-03-06 12:42:48.931487,350880310
2026-03-06 12:42:49.032373,349697620
2026-03-06 12:42:49.134097,348525576
2026-03-06 12:42:49.23522,347364809
2026-03-06 12:42:49.33682,346224010
2026-03-06 12:42:49.437504,345096285
2026-03-06 12:42:49.538549,343972994
2026-03-06 12:42:49.639442,342873226
2026-03-06 12:42:49.74046,341781882
2026-03-06 12:42:49.841985,340713111
2026-03-06 12:42:49.943383,339662402
2026-03-06 12:42:50.043325,338630308
2026-03-06 12:42:50.144069,337617770
2026-03-06 12:42:50.245476,336625107
2026-03-06 12:42:50.34615,335653485
2026-03-06 12:42:50.447199,334702282
2026-03-06 12:42:50.547773,333771928
2026-03-06 12:42:50.648841,332879275
2026-03-06 12:42:50.74926,331994718
2026-03-06 12:42:50.850259,331143647
2026-03-06 12:42:50.951271,330328403
2026-03-06 12:42:51.05203,329526479
2026-03-06 12:42:51.153288,328758413
2026-03-06 12:42:51.253667,328012809
2026-03-06 12:42:51.355058,327299378
2026-03-06 12:42:51.455651,326621327
2026-03-06 12:42:51.556796,325965670
2026-03-06 12:42:51.657444,325345890
2026-03-06 12:42:51.758973,324756319
2026-03-06 12:42:51.859586,324198611
2026-03-06 12:42:51.961678,323673413
2026-03-06 12:42:52.06207,323188305
2026-03-06 12:42:52.162723,322724102
2026-03-06 12:42:52.263408,322300133
2026-03-06 12:42:52.363944,321914061
2026-03-06 12:42:52.465044,321568520
2026-03-06 12:42:52.566363,321242710
2026-03-06 12:42:52.667566,320961716
2026-03-06 12:42:52.768502,320716059
2026-03-06 12:42:52.869449,320505973
2026-03-06 12:42:52.971917,320336548
2026-03-06 12:42:53.071444,320197045
2026-03-06 12:42:53.171944,320089536
2026-03-06 12:42:53.27287,320024882
2026-03-06 12:42:53.373985,319997368
2026-03-06 12:42:53.474598,320007372
2026-03-06 12:42:53.575724,320059770
2026-03-06 12:42:53.676653,320134797
2026-03-06 12:42:53.77751,320252414
2026-03-06 12:42:53.878504,320414657
2026-03-06 12:42:53.979896,320596955
2026-03-06 12:42:54.080139,320824399
2026-03-06 12:42:54.180567,321093624
2026-03-06 12:42:54.281036,321389435
2026-03-06 12:42:54.382364,321722148
2026-03-06 12:42:54.483664,322090740
2026-03-06 12:42:54.584196,322498379
2026-03-06 12:42:54.685002,322933797
2026-03-06 12:42:54.78598,323403219
2026-03-06 12:42:54.887471,323915242
2026-03-06 12:42:54.988723,324454061
2026-03-06 12:42:55.089244,325024501
2026-03-06 12:42:55.189996,325624125
2026-03-06 12:42:55.291306,326257660
2026-03-06 12:42:55.391963,326931678
2026-03-06 12:42:55.493368,327628914
2026-03-06 12:42:55.594848,328358935
2026-03-06 12:42:55.695447,329106322
2026-03-06 12:42:55.795997,329891960
2026-03-06 12:42:55.897033,330710256
2026-03-06 12:42:55.998798,331540372
2026-03-06 12:42:56.099016,332402795
2026-03-06 12:42:56.199798,333293384
2026-03-06 12:42:56.30104,334212545
2026-03-06 12:42:56.401603,335146239
2026-03-06 12:42:56.502536,336104784
2026-03-06 12:42:56.603842,337091653
2026-03-06 12:42:56.704176,338086224
2026-03-06 12:42:56.805299,339118235
2026-03-06 12:42:56.906028,340158487
2026-03-06 12:42:57.007524,341215349
2026-03-06 12:42:57.108282,342294167
2026-03-06 12:42:57.208866,343387796
2026-03-06 12:42:57.310095,344495206
2026-03-06 12:42:57.410812,345622397
2026-03-06 12:42:57.511692,346757753
2026-03-06 12:42:57.612814,347910982
2026-03-06 12:42:57.714041,349066174
2026-03-06 12:42:57.814899,350238250
2026-03-06 12:42:57.915736,351420001
2026-03-06 12:42:58.017667,352606473
2026-03-06 12:42:58.118005,353796964
2026-03-06 12:42:58.218935,354997383
2026-03-06 12:42:58.320058,356211044
2026-03-06 12:42:58.421533,357410674
2026-03-06 12:42:58.521778,358626510
2026-03-06 12:42:58.623051,359839265
2026-03-06 12:42:58.723879,361044908
2026-03-06 12:42:58.82479,362260630
2026-03-06 12:42:58.925807,363462273
2026-03-06 12:42:59.027584,364672589
2026-03-06 12:42:59.127558,365864507
2026-03-06 12:42:59.228356,367063827
2026-03-06 12:42:59.329605,368256577
2026-03-06 12:42:59.430231,369436534
2026-03-06 12:42:59.53141,370615121
2026-03-06 12:42:59.63243,371768688
2026-03-06 12:42:59.734124,372930347
2026-03-06 12:42:59.834847,374071916
2026-03-06 12:42:59.9361,375200069
2026-03-06 12:43:00.037431,376313297
2026-03-06 12:43:00.137706,377414733
2026-03-06 12:43:00.238948,378498135
2026-03-06 12:43:00.33939,379558759
2026-03-06 12:43:00.440754,380608769
2026-03-06 12:43:00.541389,381630959
2026-03-06 12:43:00.641868,382636925
2026-03-06 12:43:00.742603,383626469
2026-03-06 12:43:00.843894,384588586
2026-03-06 12:43:00.944545,385538870
2026-03-06 12:43:01.045637,386452889
2026-03-06 12:43:01.146443,387350900
2026-03-06 12:43:01.247674,388226127
2026-03-06 12:43:01.348241,389068269
2026-03-06 12:43:01.449168,389885320
2026-03-06 12:43:01.549792,390672504
2026-03-06 12:43:01.65046,391434015
2026-03-06 12:43:01.751322,392172288
2026-03-06 12:43:01.852644,392876470
2026-03-06 12:43:01.953586,393559103
2026-03-06 12:43:02.055006,394198625
2026-03-06 12:43:02.156108,394810394
2026-03-06 12:43:02.256807,395392523
2026-03-06 12:43:02.357759,395940124
2026-03-06 12:43:02.458651,396453787
2026-03-06 12:43:02.560078,396938120
2026-03-06 12:43:02.660708,397383872
2026-03-06 12:43:02.76186,397796482
2026-03-06 12:43:02.86247,398177794
2026-03-06 12:43:02.963893,398523338
2026-03-06 12:43:03.064613,398828047
2026-03-06 12:43:03.165351,399105198
2026-03-06 12:43:03.266522,399345504
2026-03-06 12:43:03.367456,399537796
2026-03-06 12:43:03.468272,399703036
2026-03-06 12:43:03.569032,399830806
2026-03-06 12:43:03.670559,399928918
2026-03-06 12:43:03.771726,399984809
2026-03-06 12:43:03.872868,400004991
2026-03-06 12:43:03.973762,399982874
2026-03-06 12:43:04.074966,399921483
2026-03-06 12:43:04.176452,399834647
2026-03-06 12:43:04.277855,399704165
2026-03-06 12:43:04.378385,399536571
2026-03-06 12:43:04.479612,399333996
2026-03-06 12:43:04.581134,399100018
2026-03-06 12:43:04.681882,398831006
2026-03-06 12:43:04.782777,398513255
2026-03-06 12:43:04.883914,398167899
2026-03-06 12:43:04.984473,397793732
2026-03-06 12:43:05.085833,397381750
2026-03-06 12:43:05.186341,396928390
2026-03-06 12:43:05.286964,396452574
2026-03-06 12:43:05.388451,395939746
2026-03-06 12:43:05.489116,395390940
2026-03-06 12:43:05.5901,394806542
2026-03-06 12:43:05.690393,394193843
2026-03-06 12:43:05.791213,393557870
2026-03-06 12:43:05.89209,392881890
2026-03-06 12:43:05.992905,392178305
2026-03-06 12:43:06.093589,391443990
2026-03-06 12:43:06.194451,390685309
2026-03-06 12:43:06.295515,389890760
2026-03-06 12:43:06.396449,389067243
2026-03-06 12:43:06.497378,388230423
2026-03-06 12:43:06.598234,387357074
2026-03-06 12:43:06.699882,386450263
2026-03-06 12:43:06.801267,385527503
2026-03-06 12:43:06.902052,384583370
2026-03-06 12:43:07.002661,383616949
2026-03-06 12:43:07.103954,382632683
2026-03-06 12:43:07.205884,381608287
2026-03-06 12:43:07.306994,380583042
2026-03-06 12:43:07.407966,379533294
2026-03-06 12:43:07.509194,378463158
2026-03-06 12:43:07.610062,377383852
2026-03-06 12:43:07.711222,376277720
2026-03-06 12:43:07.812696,375162624
2026-03-06 12:43:07.913939,374030464
2026-03-06 12:43:08.015083,372884979
2026-03-06 12:43:08.116306,371729171
2026-03-06 12:43:08.217125,370571842
2026-03-06 12:43:08.318153,369402645
2026-03-06 12:43:08.419006,368212043
2026-03-06 12:43:08.520078,367023452
2026-03-06 12:43:08.620761,365831719
2026-03-06 12:43:08.721877,364628042
2026-03-06 12:43:08.822639,363423248
2026-03-06 12:43:08.923655,362219520
2026-03-06 12:43:09.02482,361002748
2026-03-06 12:43:09.125604,359794652
2026-03-06 12:43:09.226512,358586129
2026-03-06 12:43:09.327503,357379151
2026-03-06 12:43:09.428602,356165616
2026-03-06 12:43:09.529527,354959997
2026-03-06 12:43:09.629964,353766258
2026-03-06 12:43:09.731326,352570844
2026-03-06 12:43:09.832319,351379257
2026-03-06 12:43:09.933503,350205828
2026-03-06 12:43:10.03407,349037385
2026-03-06 12:43:10.135227,347869205
2026-03-06 12:43:10.236258,346723572
2026-03-06 12:43:10.337252,345584955
2026-03-06 12:43:10.438039,344462837
2026-03-06 12:43:10.539306,343351494
2026-03-06 12:43:10.640569,342256329
2026-03-06 12:43:10.741571,341178593
2026-03-06 12:43:10.84231,340121778
2026-03-06 12:43:10.943232,339080954
2026-03-06 12:43:11.044569,338059123
2026-03-06 12:43:11.145345,337050689
2026-03-06 12:43:11.246409,336070470
2026-03-06 12:43:11.346997,335111608
2026-03-06 12:43:11.447955,334175303
2026-03-06 12:43:11.549145,333258614
2026-03-06 12:43:11.65028,332369501
2026-03-06 12:43:11.751532,331510427
2026-03-06 12:43:11.852229,330669682
2026-03-06 12:43:11.953641,329859196
2026-03-06 12:43:12.05461,329074739
2026-03-06 12:43:12.155682,328316547
2026-03-06 12:43:12.256586,327593445
2026-03-06 12:43:12.357501,326903157
2026-03-06 12:43:12.457979,326235777
2026-03-06 12:43:12.559389,325603200
2026-03-06 12:43:12.660292,324996866
2026-03-06 12:43:12.760561,324428169
2026-03-06 12:43:12.861362,323899049
2026-03-06 12:43:12.961985,323393590
2026-03-06 12:43:13.062982,322917631
2026-03-06 12:43:13.164161,322485782
2026-03-06 12:43:13.265027,322078647
2026-03-06 12:43:13.366383,321713505
2026-03-06 12:43:13.466934,321381142
2026-03-06 12:43:13.567957,321080015
2026-03-06 12:43:13.669216,320818269
2026-03-06 12:43:13.769879,320591945
2026-03-06 12:43:13.870373,320398896
2026-03-06 12:43:13.971278,320255023
2026-03-06 12:43:14.07227,320133921
2026-03-06 12:43:14.173105,320049315
2026-03-06 12:43:14.274213,320013137
2026-03-06 12:43:14.374975,319999897
2026-03-06 12:43:14.476055,320027434
2026-03-06 12:43:14.576742,320099212
2026-03-06 12:43:14.677661,320199473
2026-03-06 12:43:14.778439,320334251
2026-03-06 12:43:14.879775,320512721
2026-03-06 12:43:14.981415,320725860
2026-03-06 12:43:15.081702,320970014
2026-03-06 12:43:15.18295,321258213
2026-03-06 12:43:15.283895,321574218
2026-03-06 12:43:15.385228,321931725
2026-03-06 12:43:15.486537,322329504
2026-03-06 12:43:15.588353,322756165
2026-03-06 12:43:15.689328,323208425
2026-03-06 12:43:15.789802,323701353
2026-03-06 12:43:15.89146,324232896
2026-03-06 12:43:15.992136,324783102
2026-03-06 12:43:16.09293,325378331
2026-03-06 12:43:16.193893,326001534
2026-03-06 12:43:16.294699,326657043
2026-03-06 12:43:16.395614,327336373
2026-03-06 12:43:16.496194,328045322
2026-03-06 12:43:16.597452,328795899
2026-03-06 12:43:16.699273,329572481
2026-03-06 12:43:16.800392,330374492
2026-03-06 12:43:16.901483,331207357
2026-03-06 12:43:17.002073,332057713
2026-03-06 12:43:17.103086,332931870
2026-03-06 12:43:17.203868,333836981
2026-03-06 12:43:17.304898,334764902
2026-03-06 12:43:17.405625,335718852
2026-03-06 12:43:17.506405,336687281
2026-03-06 12:43:17.607122,337683089
2026-03-06 12:43:17.707878,338693796
2026-03-06 12:43:17.808978,339728581
2026-03-06 12:43:17.909438,340780097
2026-03-06 12:43:18.010187,341850204
2026-03-06 12:43:18.111281,342929999
2026-03-06 12:43:18.212238,344033084
2026-03-06 12:43:18.313133,345157272
2026-03-06 12:43:18.414176,346293396
2026-03-06 12:43:18.515806,347437670
2026-03-06 12:43:18.616373,348595526
2026-03-06 12:43:18.717547,349755480
2026-03-06 12:43:18.818513,350936522
2026-03-06 12:43:18.919766,352117545
2026-03-06 12:43:19.020898,353316540
2026-03-06 12:43:19.121953,354507528
2026-03-06 12:43:19.222626,355717102
2026-03-06 12:43:19.323902,356923508
2026-03-06 12:43:19.42495,358136989
2026-03-06 12:43:19.52575,359346715
2026-03-06 12:43:19.62706,360552737
2026-03-06 12:43:19.727724,361770347
2026-03-06 12:43:19.829247,362978976
2026-03-06 12:43:19.930096,364188014
2026-03-06 12:43:20.031336,365387944
2026-03-06 12:43:20.132084,366585767
2026-03-06 12:43:20.233737,367795977
2026-03-06 12:43:20.334967,368977309
2026-03-06 12:43:20.435597,370154006
2026-03-06 12:43:20.536423,371318801
2026-03-06 12:43:20.637166,372472348
2026-03-06 12:43:20.7382,373615410
2026-03-06 12:43:20.839347,374750053
2026-03-06 12:43:20.939703,375861334
2026-03-06 12:43:21.040887,376971080
2026-03-06 12:43:21.141923,378054612
2026-03-06 12:43:21.242311,379128488
2026-03-06 12:43:21.343029,380182680
2026-03-06 12:43:21.443985,381213795
2026-03-06 12:43:21.544883,382225716
2026-03-06 12:43:21.64594,383233208
2026-03-06 12:43:21.746917,384209348
2026-03-06 12:43:21.847983,385162203
2026-03-06 12:43:21.949246,386083622
2026-03-06 12:43:22.049695,386991168
2026-03-06 12:43:22.150719,387870146
2026-03-06 12:43:22.251657,388728349
2026-03-06 12:43:22.352719,389564088
2026-03-06 12:43:22.454088,390367733
2026-03-06 12:43:22.554365,391139518
2026-03-06 12:43:22.65522,391880004
2026-03-06 12:43:22.756826,392601642
2026-03-06 12:43:22.857544,393287275
2026-03-06 12:43:22.958356,393941255
2026-03-06 12:43:23.05941,394566543
2026-03-06 12:43:23.16029,395164283
2026-03-06 12:43:23.2611,395728413
2026-03-06 12:43:23.36239,396250726
2026-03-06 12:43:23.462955,396751455
2026-03-06 12:43:23.564258,397213815
2026-03-06 12:43:23.664776,397633354
2026-03-06 12:43:23.766176,398028336
2026-03-06 12:43:23.866931,398390406
2026-03-06 12:43:23.967894,398706526
2026-03-06 12:43:24.06888,398999715
2026-03-06 12:43:24.169271,399243662
2026-03-06 12:43:24.270656,399465219
2026-03-06 12:43:24.371378,399640709
2026-03-06 12:43:24.472587,399787666
2026-03-06 12:43:24.573445,399894273
2026-03-06 12:43:24.674995,399968495
2026-03-06 12:43:24.775537,399997605
2026-03-06 12:43:24.876581,399994541
2026-03-06 12:43:24.97714,399955121
2026-03-06 12:43:25.078083,399875759
2026-03-06 12:43:25.178581,399760395
2026-03-06 12:43:25.279757,399610241
2026-03-06 12:43:25.380153,399431482
2026-03-06 12:43:25.481086,399210270
2026-03-06 12:43:25.582292,398951212
2026-03-06 12:43:25.683006,398659745
2026-03-06 12:43:25.784469,398324420
2026-03-06 12:43:25.884988,397964489
2026-03-06 12:43:25.985925,397564851
2026-03-06 12:43:26.086912,397130458
2026-03-06 12:43:26.187681,396660596
2026-03-06 12:43:26.289104,396156186
2026-03-06 12:43:26.389406,395625997
2026-03-06 12:43:26.49031,395064360
2026-03-06 12:43:26.591032,394460888
2026-03-06 12:43:26.692005,393833252
2026-03-06 12:43:26.79268,393173508
2026-03-06 12:43:26.893648,392485332
2026-03-06 12:43:26.994152,391761364
2026-03-06 12:43:27.095141,391016634
2026-03-06 12:43:27.195657,390229519
2026-03-06 12:43:27.29708,389430844
2026-03-06 12:43:27.397547,388598515
2026-03-06 12:43:27.498567,387729801
2026-03-06 12:43:27.599715,386847357
2026-03-06 12:43:27.70046,385939434
2026-03-06 12:43:27.801392,385001952
2026-03-06 12:43:27.902652,384045271
2026-03-06 12:43:28.003447,383066778
2026-03-06 12:43:28.104752,382063191
2026-03-06 12:43:28.205248,381045552
2026-03-06 12:43:28.30648,380010013
2026-03-06 12:43:28.407359,378947747
2026-03-06 12:43:28.508357,377877531
2026-03-06 12:43:28.609135,376787905
2026-03-06 12:43:28.710216,375674423
2026-03-06 12:43:28.811111,374552622
2026-03-06 12:43:28.912284,373422692
2026-03-06 12:43:29.013516,372273206
2026-03-06 12:43:29.114522,371109105
2026-03-06 12:43:29.214812,369941420
2026-03-06 12:43:29.316002,368770550
2026-03-06 12:43:29.4172,367579491
2026-03-06 12:43:29.518256,366386175
2026-03-06 12:43:29.618783,365185140
2026-03-06 12:43:29.720167,363983036
2026-03-06 12:43:29.82112,362773910
2026-03-06 12:43:29.922056,361558465
2026-03-06 12:43:30.023769,360349941
2026-03-06 12:43:30.124904,359137966
2026-03-06 12:43:30.226193,357924920
2026-03-06 12:43:30.32701,356703996
2026-03-06 12:43:30.428248,355507366
2026-03-06 12:43:30.529276,354295994
2026-03-06 12:43:30.630028,353097138
2026-03-06 12:43:30.731216,351909925
2026-03-06 12:43:30.83267,350724218
2026-03-06 12:43:30.934559,349539745
2026-03-06 12:43:31.035765,348377860
2026-03-06 12:43:31.136358,347215177
2026-03-06 12:43:31.237581,346079538
2026-03-06 12:43:31.338422,344942792
2026-03-06 12:43:31.439872,343827366
2026-03-06 12:43:31.541026,342725776
2026-03-06 12:43:31.641694,341638407
2026-03-06 12:43:31.743212,340565204
2026-03-06 12:43:31.844092,339526199
2026-03-06 12:43:31.944682,338492314
2026-03-06 12:43:32.045987,337480742
2026-03-06 12:43:32.146585,336486400
2026-03-06 12:43:32.248434,335515005
2026-03-06 12:43:32.349789,334563963
2026-03-06 12:43:32.451221,333633641
2026-03-06 12:43:32.553111,332732028
2026-03-06 12:43:32.6542,331856548
2026-03-06 12:43:32.754702,331007601
2026-03-06 12:43:32.856106,330189372
2026-03-06 12:43:32.957183,329386391
2026-03-06 12:43:33.057858,328626275
2026-03-06 12:43:33.158696,327887416
2026-03-06 12:43:33.260132,327182746
2026-03-06 12:43:33.360874,326505902
2026-03-06 12:43:33.462472,325853162
2026-03-06 12:43:33.563093,325244550
2026-03-06 12:43:33.664533,324651223
2026-03-06 12:43:33.765556,324106747
2026-03-06 12:43:33.866402,323586755
2026-03-06 12:43:33.967571,323098894
2026-03-06 12:43:34.06844,322652913
2026-03-06 12:43:34.169585,322234312
2026-03-06 12:43:34.270569,321852496
2026-03-06 12:43:34.371693,321503426
2026-03-06 12:43:34.472305,321194334
2026-03-06 12:43:34.572558,320922553
2026-03-06 12:43:34.674496,320672791
2026-03-06 12:43:34.775808,320470755
2026-03-06 12:43:34.876679,320303639
2026-03-06 12:43:34.977923,320170239
2026-03-06 12:43:35.078611,320075222
2026-03-06 12:43:35.179566,320019346
2026-03-06 12:43:35.280408,319997785
2026-03-06 12:43:35.381931,320019024
2026-03-06 12:43:35.482233,320070412
2026-03-06 12:43:35.583852,320160679
2026-03-06 12:43:35.68537,320279357
2026-03-06 12:43:35.786739,320443293
2026-03-06 12:43:35.888292,320646030
2026-03-06 12:43:35.989553,320877656
2026-03-06 12:43:36.090668,321149885
2026-03-06 12:43:36.192106,321461981
2026-03-06 12:43:36.293345,321801363
2026-03-06 12:43:36.394404,322180149
2026-03-06 12:43:36.494898,322590102
2026-03-06 12:43:36.595742,323032847
2026-03-06 12:43:36.696849,323515604
2026-03-06 12:43:36.79746,324029924
2026-03-06 12:43:36.89893,324578394
2026-03-06 12:43:36.999644,325158868
2026-03-06 12:43:37.100651,325764716
2026-03-06 12:43:37.201212,326411168
2026-03-06 12:43:37.303116,327080977
2026-03-06 12:43:37.403261,327779804
2026-03-06 12:43:37.504338,328516027
2026-03-06 12:43:37.605055,329275983
2026-03-06 12:43:37.706023,330069865
2026-03-06 12:43:37.807406,330884322
2026-03-06 12:43:37.908285,331731280
2026-03-06 12:43:38.009397,332603355
2026-03-06 12:43:38.110315,333494164
2026-03-06 12:43:38.211649,334418412
2026-03-06 12:43:38.313065,335362308
2026-03-06 12:43:38.413833,336334376
2026-03-06 12:43:38.514533,337314846
2026-03-06 12:43:38.615426,338331803
2026-03-06 12:43:38.717178,339357321
2026-03-06 12:43:38.818007,340405660
2026-03-06 12:43:38.918265,341466230
2026-03-06 12:43:39.019449,342551983
2026-03-06 12:43:39.120417,343646129
2026-03-06 12:43:39.221121,344760598
2026-03-06 12:43:39.322491,345890858
2026-03-06 12:43:39.423432,347023708
2026-03-06 12:43:39.524371,348173927
2026-03-06 12:43:39.625155,349336417
2026-03-06 12:43:39.726214,350515914
2026-03-06 12:43:39.827218,351688915
2026-03-06 12:43:39.927937,352878875
2026-03-06 12:43:40.028872,354076594
2026-03-06 12:43:40.129835,355270426
2026-03-06 12:43:40.230752,356475961
2026-03-06 12:43:40.331653,357691300
2026-03-06 12:43:40.432557,358904933
2026-03-06 12:43:40.533846,360113763
2026-03-06 12:43:40.634512,361319207
2026-03-06 12:43:40.735436,362532222
2026-03-06 12:43:40.836397,363735687
2026-03-06 12:43:40.937384,364942351
2026-03-06 12:43:41.038436,366145711
2026-03-06 12:43:41.139312,367332231
2026-03-06 12:43:41.240591,368528068
2026-03-06 12:43:41.340878,369708621
2026-03-06 12:43:41.441695,370873808
2026-03-06 12:43:41.542414,372028804
2026-03-06 12:43:41.643298,373181518
2026-03-06 12:43:41.744423,374315448
2026-03-06 12:43:41.845078,375437850
2026-03-06 12:43:41.946228,376545571
2026-03-06 12:43:42.046855,377644529
2026-03-06 12:43:42.147529,378718934
2026-03-06 12:43:42.248693,379781636
2026-03-06 12:43:42.3496,380825633
2026-03-06 12:43:42.451123,381849103
2026-03-06 12:43:42.552402,382861301
2026-03-06 12:43:42.65343,383850889
2026-03-06 12:43:42.755026,384810579
2026-03-06 12:43:42.856553,385761760
2026-03-06 12:43:42.958275,386676091
2026-03-06 12:43:43.059333,387570180
2026-03-06 12:43:43.160408,388433151
2026-03-06 12:43:43.261724,389276034
2026-03-06 12:43:43.362489,390092445
2026-03-06 12:43:43.463665,390871567
2026-03-06 12:43:43.563968,391627219
2026-03-06 12:43:43.66499,392351663
2026-03-06 12:43:43.765511,393051384
2026-03-06 12:43:43.866109,393719960
2026-03-06 12:43:43.967213,394346824
2026-03-06 12:43:44.068242,394955405
2026-03-06 12:43:44.169432,395526926
2026-03-06 12:43:44.270382,396064879
2026-03-06 12:43:44.371128,396577248
2026-03-06 12:43:44.472337,397048634
2026-03-06 12:43:44.573032,397492289
2026-03-06 12:43:44.674432,397897575
2026-03-06 12:43:44.775168,398265955
2026-03-06 12:43:44.876429,398600660
2026-03-06 12:43:44.977132,398899035
2026-03-06 12:43:45.07847,399168519
2026-03-06 12:43:45.179118,399394427
2026-03-06 12:43:45.280137,399581134
2026-03-06 12:43:45.381828,399742630
2026-03-06 12:43:45.482523,399859596
2026-03-06 12:43:45.583477,399945525
2026-03-06 12:43:45.6846,399988531
2026-03-06 12:43:45.785767,399999124
2026-03-06 12:43:45.886843,399975766
2026-03-06 12:43:45.9886,399906668
2026-03-06 12:43:46.089157,399802472
2026-03-06 12:43:46.190471,399666573
2026-03-06 12:43:46.291171,399496922
2026-03-06 12:43:46.392542,399285432
2026-03-06 12:43:46.493956,399037794
2026-03-06 12:43:46.594819,398753720
2026-03-06 12:43:46.695781,398431296
2026-03-06 12:43:46.796688,398084651
2026-03-06 12:43:46.898171,397693430
2026-03-06 12:43:46.998574,397269864
2026-03-06 12:43:47.099853,396814722
2026-03-06 12:43:47.201322,396314792
2026-03-06 12:43:47.302724,395800227
2026-03-06 12:43:47.402967,395236675
2026-03-06 12:43:47.504336,394649052
2026-03-06 12:43:47.605192,394029165
2026-03-06 12:43:47.706177,393375275
2026-03-06 12:43:47.807573,392688751
