time,PT.Fuel_Downstream.raw_adc_counts
2026-03-06 13:13:11.503278,399460719
2026-03-06 13:13:11.604459,399638356
2026-03-06 13:13:11.704972,399783715
2026-03-06 13:13:11.805963,399891612
2026-03-06 13:13:11.907302,399957972
2026-03-06 13:13:12.007941,399994244
2026-03-06 13:13:12.109405,399998934
2026-03-06 13:13:12.210247,399957545
2026-03-06 13:13:12.311318,399878105
2026-03-06 13:13:12.412143,399768171
2026-03-06 13:13:12.513092,399614986
2026-03-06 13:13:12.614142,399431171
2026-03-06 13:13:12.715126,399210711
2026-03-06 13:13:12.816279,398950389
2026-03-06 13:13:12.916782,398664005
2026-03-06 13:13:13.018109,398329008
2026-03-06 13:13:13.119036,397973708
2026-03-06 13:13:13.220384,397567360
2026-03-06 13:13:13.32125,397137226
2026-03-06 13:13:13.422175,396667944
2026-03-06 13:13:13.523226,396169919
2026-03-06 13:13:13.624225,395631998
2026-03-06 13:13:13.725094,395071984
2026-03-06 13:13:13.825802,394464367
2026-03-06 13:13:13.927001,393842506
2026-03-06 13:13:14.028094,393180391
2026-03-06 13:13:14.129037,392483678
2026-03-06 13:13:14.229986,391762941
2026-03-06 13:13:14.330526,391016713
2026-03-06 13:13:14.43182,390230256
2026-03-06 13:13:14.532571,389430560
2026-03-06 13:13:14.633964,388590220
2026-03-06 13:13:14.734724,387734036
2026-03-06 13:13:14.835702,386841703
2026-03-06 13:13:14.936623,385941073
2026-03-06 13:13:15.037763,384998428
2026-03-06 13:13:15.139719,384040239
2026-03-06 13:13:15.240264,383056907
2026-03-06 13:13:15.341345,382063675
2026-03-06 13:13:15.442156,381044348
2026-03-06 13:13:15.543126,380003305
2026-03-06 13:13:15.644071,378940779
2026-03-06 13:13:15.745224,377858586
2026-03-06 13:13:15.846753,376756943
2026-03-06 13:13:15.948889,375645356
2026-03-06 13:13:16.049778,374515894
2026-03-06 13:13:16.150703,373381971
2026-03-06 13:13:16.252063,372234379
2026-03-06 13:13:16.353008,371076686
2026-03-06 13:13:16.453746,369908467
2026-03-06 13:13:16.554728,368735044
2026-03-06 13:13:16.655967,367544682
2026-03-06 13:13:16.756896,366345085
2026-03-06 13:13:16.858556,365147009
2026-03-06 13:13:16.959785,363930444
2026-03-06 13:13:17.061699,362725841
2026-03-06 13:13:17.161818,361517198
2026-03-06 13:13:17.263455,360300180
2026-03-06 13:13:17.364554,359086356
2026-03-06 13:13:17.465957,357872977
2026-03-06 13:13:17.566783,356658074
2026-03-06 13:13:17.667888,355450904
2026-03-06 13:13:17.769053,354253326
2026-03-06 13:13:17.87043,353057045
2026-03-06 13:13:17.970926,351865266
2026-03-06 13:13:18.072422,350677867
2026-03-06 13:13:18.173417,349505648
2026-03-06 13:13:18.274421,348335582
2026-03-06 13:13:18.375389,347189975
2026-03-06 13:13:18.476159,346039721
2026-03-06 13:13:18.577435,344915131
2026-03-06 13:13:18.678426,343792325
2026-03-06 13:13:18.779497,342697826
2026-03-06 13:13:18.88055,341615792
2026-03-06 13:13:18.981187,340550734
2026-03-06 13:13:19.082315,339497023
2026-03-06 13:13:19.182924,338471982
2026-03-06 13:13:19.284179,337454196
2026-03-06 13:13:19.385208,336462363
2026-03-06 13:13:19.486068,335501131
2026-03-06 13:13:19.586913,334552852
2026-03-06 13:13:19.688091,333630091
2026-03-06 13:13:19.788759,332725485
2026-03-06 13:13:19.889862,331855874
2026-03-06 13:13:19.990408,331011660
2026-03-06 13:13:20.091426,330190739
2026-03-06 13:13:20.192226,329392571
2026-03-06 13:13:20.293354,328633077
2026-03-06 13:13:20.394939,327885881
2026-03-06 13:13:20.495441,327180544
2026-03-06 13:13:20.596828,326506763
2026-03-06 13:13:20.697977,325854231
2026-03-06 13:13:20.799657,325238664
2026-03-06 13:13:20.901235,324648623
2026-03-06 13:13:21.001979,324094409
2026-03-06 13:13:21.103067,323583814
2026-03-06 13:13:21.203695,323097238
2026-03-06 13:13:21.304365,322649682
2026-03-06 13:13:21.406015,322233066
2026-03-06 13:13:21.507176,321853478
2026-03-06 13:13:21.608145,321505948
2026-03-06 13:13:21.708367,321193191
2026-03-06 13:13:21.809881,320920166
2026-03-06 13:13:21.910583,320670742
2026-03-06 13:13:22.011533,320472294
2026-03-06 13:13:22.112627,320302453
2026-03-06 13:13:22.213864,320171797
2026-03-06 13:13:22.315108,320079976
2026-03-06 13:13:22.416226,320025812
2026-03-06 13:13:22.517232,319997999
2026-03-06 13:13:22.618416,320020350
2026-03-06 13:13:22.71926,320073548
2026-03-06 13:13:22.820695,320157535
2026-03-06 13:13:22.921236,320284439
2026-03-06 13:13:23.02288,320449489
2026-03-06 13:13:23.123528,320647272
2026-03-06 13:13:23.225017,320882139
2026-03-06 13:13:23.326045,321148853
2026-03-06 13:13:23.42698,321455045
2026-03-06 13:13:23.528719,321803989
2026-03-06 13:13:23.629867,322175900
2026-03-06 13:13:23.73078,322595634
2026-03-06 13:13:23.832118,323033726
2026-03-06 13:13:23.932725,323517297
2026-03-06 13:13:24.033659,324028379
2026-03-06 13:13:24.134869,324573858
2026-03-06 13:13:24.23564,325156962
2026-03-06 13:13:24.336886,325768560
2026-03-06 13:13:24.437906,326408379
2026-03-06 13:13:24.538967,327088428
2026-03-06 13:13:24.639901,327786764
2026-03-06 13:13:24.740831,328523269
2026-03-06 13:13:24.843019,329287873
2026-03-06 13:13:24.944158,330090481
2026-03-06 13:13:25.046223,330912521
2026-03-06 13:13:25.147608,331764699
2026-03-06 13:13:25.248146,332633295
2026-03-06 13:13:25.349806,333528606
2026-03-06 13:13:25.450538,334448985
2026-03-06 13:13:25.551245,335387943
2026-03-06 13:13:25.652367,336359242
2026-03-06 13:13:25.753042,337342842
2026-03-06 13:13:25.854021,338352426
2026-03-06 13:13:25.954695,339378579
2026-03-06 13:13:26.055543,340426003
2026-03-06 13:13:26.15684,341489893
2026-03-06 13:13:26.257692,342575028
2026-03-06 13:13:26.358466,343676782
2026-03-06 13:13:26.459833,344793787
2026-03-06 13:13:26.561015,345920325
2026-03-06 13:13:26.661527,347052256
2026-03-06 13:13:26.762282,348199601
2026-03-06 13:13:26.863659,349371050
2026-03-06 13:13:26.964179,350538769
2026-03-06 13:13:27.065114,351722428
2026-03-06 13:13:27.166105,352908749
2026-03-06 13:13:27.266721,354099728
2026-03-06 13:13:27.368506,355305885
2026-03-06 13:13:27.469828,356517398
2026-03-06 13:13:27.570031,357716933
2026-03-06 13:13:27.670785,358928468
2026-03-06 13:13:27.771809,360143784
2026-03-06 13:13:27.872922,361355187
2026-03-06 13:13:27.973771,362558817
2026-03-06 13:13:28.074153,363760877
2026-03-06 13:13:28.17532,364970498
2026-03-06 13:13:28.276186,366160531
2026-03-06 13:13:28.377177,367356474
2026-03-06 13:13:28.47732,368547756
2026-03-06 13:13:28.578433,369720458
2026-03-06 13:13:28.680061,370899997
2026-03-06 13:13:28.780953,372059276
2026-03-06 13:13:28.882743,373213043
2026-03-06 13:13:28.983874,374355339
2026-03-06 13:13:29.084837,375479282
2026-03-06 13:13:29.185567,376580616
2026-03-06 13:13:29.286361,377681813
2026-03-06 13:13:29.38741,378762626
2026-03-06 13:13:29.488041,379818169
2026-03-06 13:13:29.589116,380864807
2026-03-06 13:13:29.689983,381886675
2026-03-06 13:13:29.790422,382878502
2026-03-06 13:13:29.8909,383863371
2026-03-06 13:13:29.991859,384822162
2026-03-06 13:13:30.093134,385758641
2026-03-06 13:13:30.193573,386674006
2026-03-06 13:13:30.294437,387567769
2026-03-06 13:13:30.395407,388436886
2026-03-06 13:13:30.496423,389268796
2026-03-06 13:13:30.597594,390078708
2026-03-06 13:13:30.698481,390864862
2026-03-06 13:13:30.799381,391619620
2026-03-06 13:13:30.900421,392353220
2026-03-06 13:13:31.001904,393054832
2026-03-06 13:13:31.102194,393717014
2026-03-06 13:13:31.203434,394356226
2026-03-06 13:13:31.304302,394952262
2026-03-06 13:13:31.40514,395531205
2026-03-06 13:13:31.50667,396073761
2026-03-06 13:13:31.607503,396579811
2026-03-06 13:13:31.708395,397048086
2026-03-06 13:13:31.809504,397492564
2026-03-06 13:13:31.910097,397899090
2026-03-06 13:13:32.010958,398263463
2026-03-06 13:13:32.11171,398598179
2026-03-06 13:13:32.212852,398896519
2026-03-06 13:13:32.313627,399160565
2026-03-06 13:13:32.414561,399391031
2026-03-06 13:13:32.515808,399584368
2026-03-06 13:13:32.616345,399741105
2026-03-06 13:13:32.717698,399858416
2026-03-06 13:13:32.8182,399943576
2026-03-06 13:13:32.91997,399990467
2026-03-06 13:13:33.020531,400001612
2026-03-06 13:13:33.121721,399975990
2026-03-06 13:13:33.222909,399905278
2026-03-06 13:13:33.323785,399804239
2026-03-06 13:13:33.424861,399671945
2026-03-06 13:13:33.525914,399491666
2026-03-06 13:13:33.626998,399285685
2026-03-06 13:13:33.72789,399041215
2026-03-06 13:13:33.828981,398757482
2026-03-06 13:13:33.930502,398436206
2026-03-06 13:13:34.031699,398081256
2026-03-06 13:13:34.132932,397699366
2026-03-06 13:13:34.23365,397274326
2026-03-06 13:13:34.334469,396818025
2026-03-06 13:13:34.435693,396329193
2026-03-06 13:13:34.536435,395805640
2026-03-06 13:13:34.637598,395253489
2026-03-06 13:13:34.737941,394664481
2026-03-06 13:13:34.838984,394043950
2026-03-06 13:13:34.939649,393388762
2026-03-06 13:13:35.040641,392706967
2026-03-06 13:13:35.142166,391997701
2026-03-06 13:13:35.24287,391252198
2026-03-06 13:13:35.343627,390479691
2026-03-06 13:13:35.444951,389682582
2026-03-06 13:13:35.546116,388852640
2026-03-06 13:13:35.646898,388005275
2026-03-06 13:13:35.747855,387125703
2026-03-06 13:13:35.849049,386219056
2026-03-06 13:13:35.950009,385296623
2026-03-06 13:13:36.051032,384346864
2026-03-06 13:13:36.151779,383376425
2026-03-06 13:13:36.252906,382385820
2026-03-06 13:13:36.354025,381367311
2026-03-06 13:13:36.454506,380332889
2026-03-06 13:13:36.55569,379280101
2026-03-06 13:13:36.656383,378211299
2026-03-06 13:13:36.757567,377124105
2026-03-06 13:13:36.858405,376024447
2026-03-06 13:13:36.959099,374908832
2026-03-06 13:13:37.059749,373782922
2026-03-06 13:13:37.160525,372638059
2026-03-06 13:13:37.260912,371486571
2026-03-06 13:13:37.361932,370326951
2026-03-06 13:13:37.462592,369156849
2026-03-06 13:13:37.563254,367971233
2026-03-06 13:13:37.664747,366774539
2026-03-06 13:13:37.765776,365582900
2026-03-06 13:13:37.866825,364376707
2026-03-06 13:13:37.967184,363172436
2026-03-06 13:13:38.068398,361965239
2026-03-06 13:13:38.169232,360762754
2026-03-06 13:13:38.270088,359541658
2026-03-06 13:13:38.371121,358335056
2026-03-06 13:13:38.472197,357124263
2026-03-06 13:13:38.573121,355911908
2026-03-06 13:13:38.673816,354718564
2026-03-06 13:13:38.774997,353512195
2026-03-06 13:13:38.875605,352328968
2026-03-06 13:13:38.976678,351139605
2026-03-06 13:13:39.077656,349960277
2026-03-06 13:13:39.17861,348797112
2026-03-06 13:13:39.279628,347642929
2026-03-06 13:13:39.380432,346495705
2026-03-06 13:13:39.481577,345361694
2026-03-06 13:13:39.582739,344239210
2026-03-06 13:13:39.68354,343129419
2026-03-06 13:13:39.784583,342034418
2026-03-06 13:13:39.885288,340963879
2026-03-06 13:13:39.986165,339905418
2026-03-06 13:13:40.087266,338873232
2026-03-06 13:13:40.187859,337856244
2026-03-06 13:13:40.288682,336854524
2026-03-06 13:13:40.389946,335876059
2026-03-06 13:13:40.490328,334922214
2026-03-06 13:13:40.591372,333995384
2026-03-06 13:13:40.692382,333080333
2026-03-06 13:13:40.793837,332198384
2026-03-06 13:13:40.894646,331344824
2026-03-06 13:13:40.995796,330504935
2026-03-06 13:13:41.096312,329707686
2026-03-06 13:13:41.196946,328926335
2026-03-06 13:13:41.297937,328178644
2026-03-06 13:13:41.398693,327463609
2026-03-06 13:13:41.499821,326772173
2026-03-06 13:13:41.60093,326115591
2026-03-06 13:13:41.701648,325484828
2026-03-06 13:13:41.803231,324886514
2026-03-06 13:13:41.903905,324327649
2026-03-06 13:13:42.005086,323787948
2026-03-06 13:13:42.106021,323294066
2026-03-06 13:13:42.207034,322828543
2026-03-06 13:13:42.308104,322400184
2026-03-06 13:13:42.409409,322003862
2026-03-06 13:13:42.510766,321641573
2026-03-06 13:13:42.612078,321313344
2026-03-06 13:13:42.712606,321020185
2026-03-06 13:13:42.813876,320766873
2026-03-06 13:13:42.914756,320546815
2026-03-06 13:13:43.016092,320366109
2026-03-06 13:13:43.116898,320221084
2026-03-06 13:13:43.218505,320107457
2026-03-06 13:13:43.319518,320036735
2026-03-06 13:13:43.420994,320006729
2026-03-06 13:13:43.521524,320009908
2026-03-06 13:13:43.62274,320040990
2026-03-06 13:13:43.723947,320113138
2026-03-06 13:13:43.825,320233517
2026-03-06 13:13:43.926592,320379689
2026-03-06 13:13:44.027557,320561963
2026-03-06 13:13:44.128625,320783008
2026-03-06 13:13:44.230138,321044780
2026-03-06 13:13:44.331431,321331699
2026-03-06 13:13:44.432248,321657031
2026-03-06 13:13:44.533738,322027221
2026-03-06 13:13:44.634663,322428722
2026-03-06 13:13:44.735288,322855718
2026-03-06 13:13:44.836857,323320157
2026-03-06 13:13:44.937792,323822001
2026-03-06 13:13:45.039425,324360138
2026-03-06 13:13:45.140386,324926810
2026-03-06 13:13:45.242271,325533927
2026-03-06 13:13:45.343123,326166284
2026-03-06 13:13:45.444875,326830401
2026-03-06 13:13:45.546519,327520981
2026-03-06 13:13:45.647854,328251300
2026-03-06 13:13:45.749111,329003067
2026-03-06 13:13:45.849829,329786719
2026-03-06 13:13:45.950837,330587824
2026-03-06 13:13:46.051617,331425607
2026-03-06 13:13:46.1531,332286259
2026-03-06 13:13:46.253669,333175998
2026-03-06 13:13:46.354914,334080755
2026-03-06 13:13:46.455731,335020687
2026-03-06 13:13:46.55655,335973301
2026-03-06 13:13:46.657781,336952122
2026-03-06 13:13:46.758524,337958269
2026-03-06 13:13:46.85966,338978867
2026-03-06 13:13:46.960524,340014070
2026-03-06 13:13:47.061091,341068152
2026-03-06 13:13:47.162489,342151857
2026-03-06 13:13:47.263294,343242541
2026-03-06 13:13:47.363624,344345952
2026-03-06 13:13:47.464753,345472195
2026-03-06 13:13:47.565667,346607484
2026-03-06 13:13:47.666864,347754402
2026-03-06 13:13:47.767673,348916276
2026-03-06 13:13:47.869138,350083424
2026-03-06 13:13:47.970129,351262217
2026-03-06 13:13:48.071235,352449908
2026-03-06 13:13:48.172095,353642340
2026-03-06 13:13:48.273132,354839140
2026-03-06 13:13:48.37442,356052753
2026-03-06 13:13:48.475922,357264836
2026-03-06 13:13:48.577072,358466677
2026-03-06 13:13:48.677202,359681022
2026-03-06 13:13:48.778565,360891599
2026-03-06 13:13:48.879235,362095902
2026-03-06 13:13:48.980137,363311316
2026-03-06 13:13:49.081466,364519507
2026-03-06 13:13:49.182521,365718427
2026-03-06 13:13:49.283676,366920557
2026-03-06 13:13:49.384854,368111650
2026-03-06 13:13:49.486174,369300389
2026-03-06 13:13:49.58701,370466925
2026-03-06 13:13:49.687697,371636808
2026-03-06 13:13:49.788933,372783795
2026-03-06 13:13:49.890363,373935509
2026-03-06 13:13:49.991303,375060016
2026-03-06 13:13:50.092615,376185838
2026-03-06 13:13:50.193742,377287419
2026-03-06 13:13:50.294315,378364564
2026-03-06 13:13:50.395202,379435846
2026-03-06 13:13:50.496138,380484679
2026-03-06 13:13:50.597236,381514196
2026-03-06 13:13:50.698175,382524131
2026-03-06 13:13:50.799299,383517254
2026-03-06 13:13:50.900211,384486625
2026-03-06 13:13:51.001235,385431369
2026-03-06 13:13:51.102283,386354565
2026-03-06 13:13:51.203235,387250654
2026-03-06 13:13:51.304111,388130158
2026-03-06 13:13:51.405087,388981702
2026-03-06 13:13:51.505964,389804675
2026-03-06 13:13:51.607071,390597183
2026-03-06 13:13:51.707596,391363082
2026-03-06 13:13:51.809615,392103380
2026-03-06 13:13:51.909956,392812276
2026-03-06 13:13:52.010774,393481020
2026-03-06 13:13:52.112234,394128458
2026-03-06 13:13:52.21301,394745820
2026-03-06 13:13:52.313665,395330407
2026-03-06 13:13:52.414715,395883259
2026-03-06 13:13:52.516029,396408251
2026-03-06 13:13:52.617033,396893850
2026-03-06 13:13:52.717774,397340779
2026-03-06 13:13:52.818563,397758003
2026-03-06 13:13:52.919961,398140722
2026-03-06 13:13:53.021446,398493224
2026-03-06 13:13:53.122212,398798882
2026-03-06 13:13:53.223575,399078086
2026-03-06 13:13:53.325012,399318441
2026-03-06 13:13:53.425682,399528803
2026-03-06 13:13:53.526438,399690737
2026-03-06 13:13:53.627572,399829020
2026-03-06 13:13:53.728833,399924434
2026-03-06 13:13:53.829675,399979221
2026-03-06 13:13:53.930832,400002127
2026-03-06 13:13:54.032247,399985452
2026-03-06 13:13:54.132503,399931656
2026-03-06 13:13:54.234599,399842830
2026-03-06 13:13:54.335245,399723634
2026-03-06 13:13:54.436407,399559608
2026-03-06 13:13:54.537188,399357397
2026-03-06 13:13:54.639538,399126321
2026-03-06 13:13:54.739901,398852550
2026-03-06 13:13:54.840519,398550675
2026-03-06 13:13:54.941776,398205197
2026-03-06 13:13:55.043045,397830960
2026-03-06 13:13:55.143556,397424083
2026-03-06 13:13:55.244716,396970802
2026-03-06 13:13:55.345714,396495089
2026-03-06 13:13:55.447203,395977197
2026-03-06 13:13:55.547637,395438816
2026-03-06 13:13:55.64856,394857285
2026-03-06 13:13:55.750244,394244648
2026-03-06 13:13:55.85084,393604480
2026-03-06 13:13:55.951919,392932673
2026-03-06 13:13:56.052869,392236533
2026-03-06 13:13:56.154068,391498918
2026-03-06 13:13:56.254492,390737976
2026-03-06 13:13:56.355816,389949036
2026-03-06 13:13:56.457153,389122796
2026-03-06 13:13:56.559092,388279368
2026-03-06 13:13:56.66042,387399035
2026-03-06 13:13:56.761635,386504107
2026-03-06 13:13:56.862237,385593592
2026-03-06 13:13:56.962836,384651962
2026-03-06 13:13:57.064115,383684119
2026-03-06 13:13:57.165054,382692210
2026-03-06 13:13:57.266144,381686373
2026-03-06 13:13:57.367066,380657909
2026-03-06 13:13:57.467911,379609767
2026-03-06 13:13:57.569064,378547287
2026-03-06 13:13:57.670069,377459878
2026-03-06 13:13:57.771502,376359775
2026-03-06 13:13:57.872461,375249070
2026-03-06 13:13:57.973358,374124646
2026-03-06 13:13:58.074232,372981911
2026-03-06 13:13:58.175301,371828055
2026-03-06 13:13:58.276341,370668232
2026-03-06 13:13:58.377091,369498109
2026-03-06 13:13:58.478368,368307890
2026-03-06 13:13:58.579456,367125728
2026-03-06 13:13:58.680489,365929559
2026-03-06 13:13:58.78197,364723501
2026-03-06 13:13:58.882445,363521088
2026-03-06 13:13:58.983431,362313811
2026-03-06 13:13:59.084548,361101086
2026-03-06 13:13:59.185562,359884734
2026-03-06 13:13:59.286879,358671469
2026-03-06 13:13:59.387566,357460244
2026-03-06 13:13:59.489064,356258112
2026-03-06 13:13:59.590914,355043551
2026-03-06 13:13:59.691962,353836332
2026-03-06 13:13:59.792962,352646721
2026-03-06 13:13:59.893941,351451668
2026-03-06 13:13:59.995206,350270837
2026-03-06 13:14:00.095995,349102906
2026-03-06 13:14:00.197655,347934184
2026-03-06 13:14:00.298546,346785789
2026-03-06 13:14:00.399592,345653313
2026-03-06 13:14:00.499826,344526329
2026-03-06 13:14:00.600577,343418393
2026-03-06 13:14:00.70159,342323862
2026-03-06 13:14:00.802298,341255528
2026-03-06 13:14:00.903357,340192982
2026-03-06 13:14:01.004422,339150503
2026-03-06 13:14:01.105026,338125394
2026-03-06 13:14:01.205755,337125589
2026-03-06 13:14:01.307096,336141886
2026-03-06 13:14:01.407617,335178504
2026-03-06 13:14:01.508478,334236158
2026-03-06 13:14:01.609255,333327064
2026-03-06 13:14:01.710475,332434599
2026-03-06 13:14:01.811031,331574513
2026-03-06 13:14:01.911996,330741202
2026-03-06 13:14:02.012539,329927342
2026-03-06 13:14:02.11326,329145085
2026-03-06 13:14:02.213998,328385044
2026-03-06 13:14:02.314635,327657714
2026-03-06 13:14:02.415858,326961628
2026-03-06 13:14:02.517065,326292770
2026-03-06 13:14:02.618274,325658267
2026-03-06 13:14:02.718976,325048932
2026-03-06 13:14:02.820396,324479406
2026-03-06 13:14:02.921309,323934006
2026-03-06 13:14:03.022498,323430965
2026-03-06 13:14:03.123405,322949070
2026-03-06 13:14:03.224449,322508274
2026-03-06 13:14:03.325889,322108378
2026-03-06 13:14:03.426219,321739222
2026-03-06 13:14:03.52754,321402515
2026-03-06 13:14:03.628992,321101749
2026-03-06 13:14:03.729457,320830697
2026-03-06 13:14:03.830638,320607984
2026-03-06 13:14:03.931531,320416818
2026-03-06 13:14:04.032725,320255216
2026-03-06 13:14:04.133473,320136392
2026-03-06 13:14:04.234522,320053046
2026-03-06 13:14:04.335183,320007950
2026-03-06 13:14:04.43595,319996468
2026-03-06 13:14:04.536875,320026310
2026-03-06 13:14:04.63785,320086902
2026-03-06 13:14:04.738405,320191881
2026-03-06 13:14:04.839405,320331986
2026-03-06 13:14:04.94081,320498405
2026-03-06 13:14:05.04198,320716598
2026-03-06 13:14:05.143067,320954049
2026-03-06 13:14:05.244201,321238020
2026-03-06 13:14:05.34568,321562366
2026-03-06 13:14:05.446464,321910446
2026-03-06 13:14:05.547132,322293488
2026-03-06 13:14:05.648752,322715387
2026-03-06 13:14:05.749996,323175741
2026-03-06 13:14:05.850752,323666790
2026-03-06 13:14:05.9521,324191459
2026-03-06 13:14:06.053713,324746720
2026-03-06 13:14:06.15459,325339013
2026-03-06 13:14:06.256238,325962191
2026-03-06 13:14:06.357216,326619050
2026-03-06 13:14:06.458384,327296842
2026-03-06 13:14:06.558835,328015293
2026-03-06 13:14:06.660431,328758169
2026-03-06 13:14:06.762189,329538099
2026-03-06 13:14:06.863352,330333842
2026-03-06 13:14:06.964456,331168269
2026-03-06 13:14:07.065725,332015002
2026-03-06 13:14:07.166825,332899217
2026-03-06 13:14:07.26783,333807048
2026-03-06 13:14:07.368679,334727223
2026-03-06 13:14:07.46918,335679153
2026-03-06 13:14:07.570448,336647454
2026-03-06 13:14:07.671286,337647691
2026-03-06 13:14:07.773248,338666738
2026-03-06 13:14:07.87472,339707409
2026-03-06 13:14:07.976148,340768336
2026-03-06 13:14:08.077923,341842890
2026-03-06 13:14:08.177859,342918503
2026-03-06 13:14:08.279013,344022907
2026-03-06 13:14:08.379346,345142643
2026-03-06 13:14:08.480286,346271569
2026-03-06 13:14:08.581044,347415553
2026-03-06 13:14:08.681701,348566477
2026-03-06 13:14:08.782654,349723126
2026-03-06 13:14:08.882999,350902905
2026-03-06 13:14:08.984372,352086281
2026-03-06 13:14:09.085408,353272756
2026-03-06 13:14:09.186086,354474365
2026-03-06 13:14:09.287215,355673794
2026-03-06 13:14:09.387868,356880510
2026-03-06 13:14:09.488841,358090472
2026-03-06 13:14:09.589836,359302933
2026-03-06 13:14:09.691018,360507738
2026-03-06 13:14:09.791405,361721641
2026-03-06 13:14:09.893042,362929377
2026-03-06 13:14:09.993613,364144275
2026-03-06 13:14:10.095341,365339398
2026-03-06 13:14:10.196037,366543209
2026-03-06 13:14:10.296946,367737575
2026-03-06 13:14:10.398011,368913959
2026-03-06 13:14:10.498421,370096445
2026-03-06 13:14:10.59969,371261997
2026-03-06 13:14:10.700537,372415202
2026-03-06 13:14:10.80091,373560423
2026-03-06 13:14:10.901931,374698125
2026-03-06 13:14:11.003249,375812492
2026-03-06 13:14:11.104627,376921351
2026-03-06 13:14:11.205182,378011367
2026-03-06 13:14:11.305993,379083423
2026-03-06 13:14:11.407137,380137696
2026-03-06 13:14:11.507833,381176445
2026-03-06 13:14:11.609201,382201055
2026-03-06 13:14:11.709986,383197182
2026-03-06 13:14:11.811202,384170912
2026-03-06 13:14:11.911985,385125467
2026-03-06 13:14:12.013089,386057303
2026-03-06 13:14:12.1141,386960882
2026-03-06 13:14:12.215263,387844934
2026-03-06 13:14:12.316322,388703027
2026-03-06 13:14:12.417364,389531151
2026-03-06 13:14:12.518225,390339537
2026-03-06 13:14:12.619011,391115973
2026-03-06 13:14:12.720265,391861552
2026-03-06 13:14:12.820884,392575800
2026-03-06 13:14:12.922053,393263491
2026-03-06 13:14:13.022726,393921641
2026-03-06 13:14:13.123575,394550248
2026-03-06 13:14:13.224574,395148306
2026-03-06 13:14:13.325758,395706850
2026-03-06 13:14:13.426495,396238128
2026-03-06 13:14:13.52745,396731958
2026-03-06 13:14:13.628726,397191139
2026-03-06 13:14:13.730162,397630208
2026-03-06 13:14:13.831072,398023938
2026-03-06 13:14:13.931851,398375056
2026-03-06 13:14:14.03279,398698239
2026-03-06 13:14:14.134174,398995153
2026-03-06 13:14:14.234753,399241408
2026-03-06 13:14:14.336004,399455460
2026-03-06 13:14:14.436839,399645387
2026-03-06 13:14:14.538182,399788188
2026-03-06 13:14:14.639625,399889493
2026-03-06 13:14:14.740688,399965415
2026-03-06 13:14:14.84196,399992533
2026-03-06 13:14:14.942581,399991256
2026-03-06 13:14:15.043769,399951186
2026-03-06 13:14:15.144604,399881381
2026-03-06 13:14:15.245262,399764067
2026-03-06 13:14:15.346913,399614463
2026-03-06 13:14:15.447959,399431617
2026-03-06 13:14:15.548539,399205205
2026-03-06 13:14:15.650109,398950069
2026-03-06 13:14:15.75128,398648801
2026-03-06 13:14:15.851935,398324397
2026-03-06 13:14:15.952866,397956226
2026-03-06 13:14:16.053868,397557859
2026-03-06 13:14:16.154687,397131862
2026-03-06 13:14:16.255516,396660514
2026-03-06 13:14:16.356009,396162207
2026-03-06 13:14:16.456869,395628088
2026-03-06 13:14:16.557857,395067126
2026-03-06 13:14:16.658813,394470045
2026-03-06 13:14:16.759107,393838130
2026-03-06 13:14:16.860445,393175215
2026-03-06 13:14:16.962071,392479760
2026-03-06 13:14:17.062676,391754842
2026-03-06 13:14:17.163717,391001658
2026-03-06 13:14:17.265276,390223771
2026-03-06 13:14:17.366716,389413879
2026-03-06 13:14:17.466975,388583939
2026-03-06 13:14:17.567823,387722158
2026-03-06 13:14:17.668891,386831909
2026-03-06 13:14:17.769424,385925034
2026-03-06 13:14:17.870139,384993049
2026-03-06 13:14:17.971192,384035180
2026-03-06 13:14:18.071912,383059935
2026-03-06 13:14:18.173059,382064403
2026-03-06 13:14:18.273627,381044115
2026-03-06 13:14:18.374708,379999232
2026-03-06 13:14:18.476077,378938955
2026-03-06 13:14:18.576964,377863465
2026-03-06 13:14:18.678151,376767893
2026-03-06 13:14:18.778916,375665714
2026-03-06 13:14:18.880246,374540950
2026-03-06 13:14:18.981653,373398030
2026-03-06 13:14:19.082346,372256221
2026-03-06 13:14:19.183954,371093850
2026-03-06 13:14:19.284174,369922589
2026-03-06 13:14:19.38578,368739568
2026-03-06 13:14:19.486616,367559882
2026-03-06 13:14:19.588004,366362299
2026-03-06 13:14:19.68851,365166550
2026-03-06 13:14:19.790162,363963884
2026-03-06 13:14:19.890348,362758507
2026-03-06 13:14:19.991206,361550795
2026-03-06 13:14:20.091843,360335683
2026-03-06 13:14:20.192802,359125197
2026-03-06 13:14:20.29374,357923267
2026-03-06 13:14:20.394678,356714793
2026-03-06 13:14:20.495539,355510139
2026-03-06 13:14:20.59641,354305579
2026-03-06 13:14:20.697356,353111291
2026-03-06 13:14:20.798148,351921757
2026-03-06 13:14:20.899081,350741283
2026-03-06 13:14:21.000401,349566267
2026-03-06 13:14:21.101252,348392575
2026-03-06 13:14:21.202482,347243299
2026-03-06 13:14:21.303393,346097127
2026-03-06 13:14:21.404839,344963582
2026-03-06 13:14:21.505125,343848412
2026-03-06 13:14:21.606324,342753416
2026-03-06 13:14:21.707106,341669174
2026-03-06 13:14:21.808321,340603897
2026-03-06 13:14:21.909173,339545836
