time_utc,station,altim_pa,t_station_c,dewp_c,p_pad_pa,t_pad_k,rho_pad
2025-09-01 03:00,KMHV,101490.1,32.0,6.0,94135.9,306.57,1.06969
2025-09-01 04:00,KMHV,101557.8,30.0,6.0,94198.7,304.57,1.07743
2025-09-01 05:00,KMHV,101591.7,29.0,6.0,94230.1,303.57,1.08134
2025-09-01 06:00,KMHV,101591.7,30.0,5.0,94230.1,304.57,1.07779
2025-09-01 07:00,KMHV,101591.7,29.0,4.0,94230.1,303.57,1.08134
2025-09-01 08:00,KMHV,101591.7,29.0,4.0,94230.1,303.57,1.08134
2025-09-01 09:00,KMHV,101591.7,29.0,5.0,94230.1,303.57,1.08134
2025-09-01 10:00,KMHV,101591.7,28.0,5.0,94230.1,302.57,1.08492
2025-09-01 11:00,KMHV,101625.5,25.0,5.0,94261.6,299.57,1.09615
2025-09-01 12:00,KMHV,101659.4,23.0,5.0,94293.0,297.57,1.10388
2025-09-01 13:00,KMHV,101693.3,23.0,4.0,94324.4,297.57,1.10425
2025-09-01 14:00,KMHV,101693.3,23.0,4.0,94324.4,297.57,1.10425
2025-09-01 15:00,KMHV,101727.1,29.0,4.0,94355.8,303.57,1.08279
2025-09-01 16:00,KMHV,101727.1,31.0,4.0,94355.8,305.57,1.07570
2025-09-01 17:00,KMHV,101761.0,31.0,5.0,94387.2,305.57,1.07606
2025-09-01 18:00,KMHV,101761.0,33.0,4.0,94387.2,307.57,1.06906
2025-09-01 19:00,KMHV,101693.3,36.0,2.0,94324.4,310.57,1.05803
2025-09-01 20:00,KMHV,101625.5,37.0,2.0,94261.6,311.57,1.05393
2025-09-01 21:00,KMHV,101591.7,37.0,2.0,94230.1,311.57,1.05358
2025-09-01 22:00,KMHV,101523.9,38.0,2.0,94167.3,312.57,1.04951
2025-09-01 23:00,KMHV,101490.1,38.0,2.0,94135.9,312.57,1.04916
2025-09-02 00:00,KMHV,101422.4,38.0,3.0,94073.1,312.57,1.04846
2025-09-02 01:00,KMHV,101490.1,36.0,4.0,94135.9,310.57,1.05591
2025-09-02 02:00,KMHV,101490.1,35.0,3.0,94135.9,309.57,1.05933
2025-09-02 03:00,KMHV,101523.9,33.0,3.0,94167.3,307.57,1.06657
2025-09-02 04:00,KMHV,101557.8,31.0,4.0,94198.7,305.57,1.07391
2025-09-02 05:00,KMHV,101591.7,30.0,4.0,94230.1,304.57,1.07779
2025-09-02 06:00,KMHV,101625.5,29.0,4.0,94261.6,303.57,1.08170
2025-09-02 07:00,KMHV,101659.4,28.0,4.0,94293.0,302.57,1.08564
2025-09-02 08:00,KMHV,101693.3,27.0,4.0,94324.4,301.57,1.08960
2025-09-02 09:00,KMHV,101659.4,26.0,3.0,94293.0,300.57,1.09286
2025-09-02 10:00,KMHV,101625.5,25.0,3.0,94261.6,299.57,1.09615
2025-09-02 11:00,KMHV,101591.7,25.0,3.0,94230.1,299.57,1.09578
2025-09-02 12:00,KMHV,101591.7,25.0,3.0,94230.1,299.57,1.09578
2025-09-02 13:00,KMHV,101727.1,25.0,4.0,94355.8,299.57,1.09724
2025-09-02 14:00,KMHV,101727.1,24.0,4.0,94355.8,298.57,1.10092
2025-09-02 15:00,KMHV,101727.1,28.0,5.0,94355.8,302.57,1.08636
2025-09-02 16:00,KMHV,101794.9,31.0,6.0,94418.6,305.57,1.07642
2025-09-02 17:00,KMHV,101896.4,30.0,5.0,94512.8,304.57,1.08103
2025-09-02 18:00,KMHV,101998.0,33.0,9.0,94607.1,307.57,1.07155
2025-09-02 19:00,KMHV,102031.9,32.0,9.0,94638.5,306.57,1.07540
2025-09-02 20:00,KMHV,102031.9,32.0,10.0,94638.5,306.57,1.07540
2025-09-02 21:00,KMHV,102031.9,32.0,10.0,94638.5,306.57,1.07540
2025-09-02 22:00,KMHV,101998.0,31.0,10.0,94607.1,305.57,1.07856
2025-09-02 23:00,KMHV,101930.3,31.0,9.0,94544.2,305.57,1.07785
2025-09-03 00:00,KMHV,101862.6,32.0,9.0,94481.4,306.57,1.07362
2025-09-03 01:00,KMHV,101794.9,31.0,8.0,94418.6,305.57,1.07642
2025-09-03 02:00,KMHV,101794.9,30.0,7.0,94418.6,304.57,1.07995
2025-09-03 03:00,KMHV,101828.7,29.0,7.0,94450.0,303.57,1.08387
2025-09-03 04:00,KMHV,101862.6,27.0,7.0,94481.4,301.57,1.09142
2025-09-03 05:00,KMHV,101896.4,26.0,8.0,94512.8,300.57,1.09541
2025-09-03 06:00,KMHV,101896.4,25.0,7.0,94512.8,299.57,1.09907
2025-09-03 07:00,KMHV,101930.3,23.0,7.0,94544.2,297.57,1.10682
2025-09-03 08:00,KMHV,101930.3,24.0,8.0,94544.2,298.57,1.10312
2025-09-03 09:00,KMHV,101896.4,24.0,8.0,94512.8,298.57,1.10275
2025-09-03 10:00,KMHV,101862.6,22.0,8.0,94481.4,296.57,1.10982
2025-09-03 11:00,KMHV,101862.6,21.0,8.0,94481.4,295.57,1.11357
2025-09-03 12:00,KMHV,101828.7,21.0,8.0,94450.0,295.57,1.11320
2025-09-03 13:00,KMHV,101862.6,20.0,8.0,94481.4,294.57,1.11735
2025-09-03 14:00,KMHV,101896.4,21.0,9.0,94512.8,295.57,1.11394
2025-09-03 15:00,KMHV,101930.3,25.0,10.0,94544.2,299.57,1.09944
2025-09-03 16:00,KMHV,101964.2,27.0,10.0,94575.7,301.57,1.09251
2025-09-03 17:00,KMHV,101998.0,29.0,10.0,94607.1,303.57,1.08567
2025-09-03 18:00,KMHV,101964.2,30.0,11.0,94575.7,304.57,1.08175
2025-09-03 20:00,KMHV,101828.7,31.0,11.0,94450.0,305.57,1.07677
2025-09-03 21:00,KMHV,101761.0,32.0,10.0,94387.2,306.57,1.07255
2025-09-03 22:00,KMHV,101659.4,33.0,10.0,94293.0,307.57,1.06799
2025-09-03 23:00,KMHV,101557.8,34.0,10.0,94198.7,308.57,1.06347
2025-09-04 00:00,KMHV,101490.1,34.0,9.0,94135.9,308.57,1.06276
2025-09-04 01:00,KMHV,101490.1,34.0,9.0,94135.9,308.57,1.06276
2025-09-04 02:00,KMHV,101490.1,33.0,9.0,94135.9,307.57,1.06621
2025-09-04 03:00,KMHV,101557.8,30.0,12.0,94198.7,304.57,1.07743
2025-09-04 04:00,KMHV,101625.5,30.0,10.0,94261.6,304.57,1.07815
2025-09-04 05:00,KMHV,101625.5,29.0,10.0,94261.6,303.57,1.08170
2025-09-04 06:00,KMHV,101625.5,29.0,10.0,94261.6,303.57,1.08170
2025-09-04 07:00,KMHV,101591.7,29.0,8.0,94230.1,303.57,1.08134
2025-09-04 08:00,KMHV,101591.7,28.0,8.0,94230.1,302.57,1.08492
2025-09-04 09:00,KMHV,101591.7,27.0,9.0,94230.1,301.57,1.08852
2025-09-04 10:00,KMHV,101591.7,26.0,9.0,94230.1,300.57,1.09214
2025-09-04 11:00,KMHV,101557.8,24.0,9.0,94198.7,298.57,1.09909
2025-09-04 12:00,KMHV,101557.8,24.0,10.0,94198.7,298.57,1.09909
2025-09-04 13:00,KMHV,101557.8,24.0,9.0,94198.7,298.57,1.09909
2025-09-04 14:00,KMHV,101591.7,24.0,9.0,94230.1,298.57,1.09945
2025-09-04 15:00,KMHV,101625.5,28.0,9.0,94261.6,302.57,1.08528
2025-09-04 16:00,KMHV,101625.5,29.0,9.0,94261.6,303.57,1.08170
2025-09-04 17:00,KMHV,101625.5,30.0,9.0,94261.6,304.57,1.07815
2025-09-04 18:00,KMHV,101591.7,32.0,8.0,94230.1,306.57,1.07076
2025-09-04 19:00,KMHV,101523.9,33.0,8.0,94167.3,307.57,1.06657
2025-09-04 20:00,KMHV,101422.4,34.0,7.0,94073.1,308.57,1.06205
2025-09-04 21:00,KMHV,101354.6,35.0,6.0,94010.3,309.57,1.05791
2025-09-04 22:00,KMHV,101219.2,36.0,5.0,93884.6,310.57,1.05310
2025-09-04 23:00,KMHV,101117.6,35.0,5.0,93790.4,309.57,1.05544
2025-09-05 00:00,KMHV,101117.6,35.0,4.0,93790.4,309.57,1.05544
2025-09-05 01:00,KMHV,101117.6,34.0,2.0,93790.4,308.57,1.05886
2025-09-05 02:00,KMHV,101151.4,32.0,8.0,93821.8,306.57,1.06612
2025-09-05 03:00,KMHV,101185.3,30.0,9.0,93853.2,304.57,1.07348
2025-09-05 04:00,KMHV,101219.2,29.0,9.0,93884.6,303.57,1.07738
2025-09-05 05:00,KMHV,101219.2,29.0,7.0,93884.6,303.57,1.07738
2025-09-05 06:00,KMHV,101219.2,28.0,8.0,93884.6,302.57,1.08094
2025-09-05 07:00,KMHV,101253.0,27.0,9.0,93916.0,301.57,1.08489
2025-09-05 08:00,KMHV,101253.0,27.0,10.0,93916.0,301.57,1.08489
2025-09-05 09:00,KMHV,101219.2,25.0,10.0,93884.6,299.57,1.09176
2025-09-05 10:00,KMHV,101253.0,25.0,10.0,93916.0,299.57,1.09213
2025-09-05 11:00,KMHV,101185.3,25.0,10.0,93853.2,299.57,1.09140
2025-09-05 12:00,KMHV,101219.2,23.0,10.0,93884.6,297.57,1.09910
2025-09-05 13:00,KMHV,101253.0,22.0,9.0,93916.0,296.57,1.10318
2025-09-05 14:00,KMHV,101286.9,22.0,10.0,93947.5,296.57,1.10355
2025-09-05 15:00,KMHV,101354.6,26.0,10.0,94010.3,300.57,1.08959
2025-09-05 16:40,KMHV,101354.6,30.0,8.0,94010.3,304.57,1.07528
2025-09-05 17:00,KMHV,101354.6,30.0,8.0,94010.3,304.57,1.07528
2025-09-05 18:00,KMHV,101354.6,32.0,7.0,94010.3,306.57,1.06826
2025-09-05 19:00,KMHV,101320.8,33.0,2.0,93978.9,307.57,1.06444
2025-09-05 20:00,KMHV,101286.9,34.0,-3.0,93947.5,308.57,1.06063
2025-09-05 21:00,KMHV,101253.0,34.0,-6.0,93916.0,308.57,1.06028
2025-09-05 22:00,KMHV,101185.3,35.0,-5.0,93853.2,309.57,1.05614
2025-09-05 23:00,KMHV,101151.4,35.0,-6.0,93821.8,309.57,1.05579
2025-09-06 00:00,KMHV,101151.4,34.0,-4.0,93821.8,308.57,1.05921
2025-09-06 01:00,KMHV,101151.4,32.0,0.0,93821.8,306.57,1.06612
2025-09-06 02:00,KMHV,101185.3,30.0,1.0,93853.2,304.57,1.07348
2025-09-06 03:00,KMHV,101253.0,28.0,8.0,93916.0,302.57,1.08130
2025-09-06 04:00,KMHV,101320.8,27.0,9.0,93978.9,301.57,1.08561
2025-09-06 05:00,KMHV,101354.6,25.0,9.0,94010.3,299.57,1.09323
2025-09-06 06:00,KMHV,101388.5,25.0,9.0,94041.7,299.57,1.09359
2025-09-06 07:00,KMHV,101422.4,23.0,9.0,94073.1,297.57,1.10131
2025-09-06 08:00,KMHV,101422.4,22.0,7.0,94073.1,296.57,1.10502
2025-09-06 09:00,KMHV,101422.4,22.0,7.0,94073.1,296.57,1.10502
2025-09-06 10:00,KMHV,101456.2,21.0,4.0,94104.5,295.57,1.10913
2025-09-06 11:00,KMHV,101490.1,19.0,4.0,94135.9,293.57,1.11706
2025-09-06 12:00,KMHV,101523.9,18.0,4.0,94167.3,292.57,1.12125
2025-09-06 13:00,KMHV,101591.7,15.0,4.0,94230.1,289.57,1.13362
2025-09-06 14:00,KMHV,101659.4,16.0,3.0,94293.0,290.57,1.13048
2025-09-06 15:00,KMHV,101727.1,25.0,-6.0,94355.8,299.57,1.09724
2025-09-06 16:00,KMHV,101761.0,25.0,0.0,94387.2,299.57,1.09761
2025-09-06 17:00,KMHV,101828.7,28.0,-2.0,94450.0,302.57,1.08745
2025-09-06 18:00,KMHV,101828.7,31.0,-4.0,94450.0,305.57,1.07677
2025-09-06 19:00,KMHV,101828.7,32.0,-6.0,94450.0,306.57,1.07326
2025-09-06 20:00,KMHV,101761.0,33.0,-6.0,94387.2,307.57,1.06906
2025-09-06 21:00,KMHV,101727.1,33.0,-8.0,94355.8,307.57,1.06870
2025-09-06 22:00,KMHV,101693.3,33.0,-8.0,94324.4,307.57,1.06835
2025-09-06 23:00,KMHV,101625.5,33.0,-8.0,94261.6,307.57,1.06764
2025-09-07 00:00,KMHV,101625.5,33.0,-5.0,94261.6,307.57,1.06764
2025-09-07 01:00,KMHV,101625.5,32.0,-4.0,94261.6,306.57,1.07112
2025-09-07 02:00,KMHV,101659.4,30.0,-4.0,94293.0,304.57,1.07851
2025-09-07 03:00,KMHV,101727.1,27.0,-5.0,94355.8,301.57,1.08997
2025-09-07 04:00,KMHV,101828.7,25.0,-4.0,94450.0,299.57,1.09834
2025-09-07 05:00,KMHV,101862.6,21.0,3.0,94481.4,295.57,1.11357
2025-09-07 06:00,KMHV,101896.4,19.0,3.0,94512.8,293.57,1.12153
2025-09-07 07:00,KMHV,101930.3,18.0,2.0,94544.2,292.57,1.12574
2025-09-07 08:00,KMHV,101930.3,18.0,3.0,94544.2,292.57,1.12574
2025-09-07 09:00,KMHV,101896.4,17.0,-1.0,94512.8,291.57,1.12923
2025-09-07 10:00,KMHV,101862.6,18.0,-4.0,94481.4,292.57,1.12499
2025-09-07 11:00,KMHV,101862.6,18.0,-6.0,94481.4,292.57,1.12499
2025-09-07 12:00,KMHV,101896.4,18.0,-8.0,94512.8,292.57,1.12537
2025-09-07 13:00,KMHV,101964.2,16.0,-6.0,94575.7,290.57,1.13386
2025-09-07 14:00,KMHV,101998.0,17.0,-2.0,94607.1,291.57,1.13035
2025-09-07 15:00,KMHV,102065.8,23.0,-2.0,94669.9,297.57,1.10830
2025-09-07 16:00,KMHV,102099.6,27.0,-11.0,94701.3,301.57,1.09396
2025-09-07 17:00,KMHV,102099.6,29.0,-14.0,94701.3,303.57,1.08675
2025-09-07 18:00,KMHV,102099.6,31.0,-15.0,94701.3,305.57,1.07964
2025-09-07 19:00,KMHV,102065.8,32.0,-4.0,94669.9,306.57,1.07576
2025-09-07 20:00,KMHV,102031.9,33.0,-3.0,94638.5,307.57,1.07191
2025-09-07 21:00,KMHV,101964.2,33.0,1.0,94575.7,307.57,1.07119
2025-09-07 22:00,KMHV,101896.4,33.0,1.0,94512.8,307.57,1.07048
2025-09-07 23:00,KMHV,101862.6,33.0,0.0,94481.4,307.57,1.07013
2025-09-08 00:00,KMHV,101828.7,32.0,2.0,94450.0,306.57,1.07326
2025-09-08 01:00,KMHV,101828.7,31.0,2.0,94450.0,305.57,1.07677
2025-09-08 02:00,KMHV,101862.6,29.0,1.0,94481.4,303.57,1.08423
2025-09-08 03:00,KMHV,101896.4,26.0,1.0,94512.8,300.57,1.09541
2025-09-08 04:00,KMHV,101964.2,24.0,4.0,94575.7,298.57,1.10348
2025-09-08 05:00,KMHV,101998.0,24.0,5.0,94607.1,298.57,1.10385
2025-09-08 06:00,KMHV,102031.9,23.0,5.0,94638.5,297.57,1.10793
2025-09-08 07:00,KMHV,102031.9,21.0,4.0,94638.5,295.57,1.11542
2025-09-08 08:00,KMHV,102031.9,20.0,3.0,94638.5,294.57,1.11921
2025-09-08 09:00,KMHV,101998.0,18.0,1.0,94607.1,292.57,1.12649
2025-09-08 10:00,KMHV,101964.2,19.0,1.0,94575.7,293.57,1.12228
2025-09-08 11:00,KMHV,101930.3,20.0,1.0,94544.2,294.57,1.11810
2025-09-08 12:00,KMHV,101930.3,17.0,0.0,94544.2,291.57,1.12960
2025-09-08 13:00,KMHV,101930.3,16.0,0.0,94544.2,290.57,1.13349
2025-09-08 14:00,KMHV,101964.2,17.0,0.0,94575.7,291.57,1.12998
2025-09-08 17:40,KMHV,101964.2,29.0,-9.0,94575.7,303.57,1.08531
2025-09-08 18:00,KMHV,101964.2,29.0,-9.0,94575.7,303.57,1.08531
2025-09-08 19:00,KMHV,101896.4,31.0,-10.0,94512.8,305.57,1.07749
2025-09-08 20:00,KMHV,101794.9,32.0,-10.0,94418.6,306.57,1.07290
2025-09-08 21:00,KMHV,101727.1,33.0,-8.0,94355.8,307.57,1.06870
2025-09-08 22:00,KMHV,101659.4,33.0,-4.0,94293.0,307.57,1.06799
2025-09-08 23:00,KMHV,101591.7,33.0,-4.0,94230.1,307.57,1.06728
2025-09-09 00:00,KMHV,101557.8,31.0,-3.0,94198.7,305.57,1.07391
2025-09-09 01:00,KMHV,101557.8,30.0,-3.0,94198.7,304.57,1.07743
2025-09-09 02:00,KMHV,101557.8,27.0,1.0,94198.7,301.57,1.08815
2025-09-09 03:00,KMHV,101591.7,25.0,3.0,94230.1,299.57,1.09578
2025-09-09 04:00,KMHV,101625.5,24.0,5.0,94261.6,298.57,1.09982
2025-09-09 05:00,KMHV,101625.5,23.0,5.0,94261.6,297.57,1.10352
2025-09-09 06:00,KMHV,101625.5,23.0,6.0,94261.6,297.57,1.10352
2025-09-09 07:00,KMHV,101625.5,23.0,7.0,94261.6,297.57,1.10352
2025-09-09 08:00,KMHV,101591.7,22.0,6.0,94230.1,296.57,1.10687
2025-09-09 09:00,KMHV,101557.8,21.0,7.0,94198.7,295.57,1.11024
2025-09-09 10:00,KMHV,101523.9,20.0,6.0,94167.3,294.57,1.11364
2025-09-09 11:00,KMHV,101456.2,20.0,7.0,94104.5,294.57,1.11290
2025-09-09 12:00,KMHV,101456.2,20.0,7.0,94104.5,294.57,1.11290
2025-09-09 13:00,KMHV,101456.2,19.0,8.0,94104.5,293.57,1.11669
2025-09-09 14:00,KMHV,101456.2,19.0,8.0,94104.5,293.57,1.11669
2025-09-09 15:00,KMHV,101490.1,21.0,8.0,94135.9,295.57,1.10950
2025-09-09 16:00,KMHV,101523.9,22.0,9.0,94167.3,296.57,1.10613
2025-09-09 17:00,KMHV,101490.1,24.0,9.0,94135.9,298.57,1.09835
2025-09-09 18:00,KMHV,101456.2,25.0,7.0,94104.5,299.57,1.09432
2025-09-09 19:00,KMHV,101388.5,27.0,6.0,94041.7,301.57,1.08634
2025-09-09 20:00,KMHV,101286.9,29.0,5.0,93947.5,303.57,1.07810
2025-09-09 21:00,KMHV,101219.2,29.0,5.0,93884.6,303.57,1.07738
2025-09-09 22:00,KMHV,101151.4,29.0,5.0,93821.8,303.57,1.07666
2025-09-09 23:00,KMHV,101117.6,29.0,6.0,93790.4,303.57,1.07630
2025-09-10 00:00,KMHV,101083.7,28.0,7.0,93759.0,302.57,1.07949
2025-09-10 01:00,KMHV,101083.7,26.0,8.0,93759.0,300.57,1.08668
2025-09-10 02:00,KMHV,101117.6,24.0,9.0,93790.4,298.57,1.09432
2025-09-10 03:00,KMHV,101151.4,23.0,9.0,93821.8,297.57,1.09837
2025-09-10 04:00,KMHV,101185.3,22.0,10.0,93853.2,296.57,1.10244
2025-09-10 05:00,KMHV,101219.2,21.0,10.0,93884.6,295.57,1.10654
2025-09-10 06:00,KMHV,101185.3,20.0,10.0,93853.2,294.57,1.10992
2025-09-10 07:00,KMHV,101219.2,18.0,11.0,93884.6,292.57,1.11789
2025-09-10 08:00,KMHV,101185.3,18.0,11.0,93853.2,292.57,1.11751
2025-09-10 09:00,KMHV,101185.3,18.0,10.0,93853.2,292.57,1.11751
2025-09-10 10:00,KMHV,101185.3,17.0,8.0,93853.2,291.57,1.12134
2025-09-10 11:00,KMHV,101151.4,16.0,8.0,93821.8,290.57,1.12483
2025-09-10 12:00,KMHV,101185.3,16.0,9.0,93853.2,290.57,1.12520
2025-09-10 13:00,KMHV,101185.3,16.0,11.0,93853.2,290.57,1.12520
2025-09-10 14:00,KMHV,101219.2,16.0,10.0,93884.6,290.57,1.12558
2025-09-10 15:00,KMHV,101253.0,18.0,10.0,93916.0,292.57,1.11826
2025-09-10 16:00,KMHV,101286.9,20.0,10.0,93947.5,294.57,1.11104
2025-09-10 17:00,KMHV,101286.9,22.0,10.0,93947.5,296.57,1.10355
2025-09-10 18:00,KMHV,101320.8,23.0,9.0,93978.9,297.57,1.10021
2025-09-10 19:00,KMHV,101320.8,24.0,8.0,93978.9,298.57,1.09652
2025-09-10 20:00,KMHV,101286.9,25.0,7.0,93947.5,299.57,1.09250
2025-09-10 21:00,KMHV,101253.0,26.0,6.0,93916.0,300.57,1.08850
2025-09-10 22:00,KMHV,101219.2,26.0,7.0,93884.6,300.57,1.08813
2025-09-10 23:00,KMHV,101185.3,26.0,7.0,93853.2,300.57,1.08777
2025-09-11 00:00,KMHV,101185.3,25.0,6.0,93853.2,299.57,1.09140
2025-09-11 01:00,KMHV,101185.3,24.0,5.0,93853.2,298.57,1.09505
2025-09-11 02:00,KMHV,101219.2,22.0,6.0,93884.6,296.57,1.10281
2025-09-11 03:00,KMHV,101286.9,21.0,8.0,93947.5,295.57,1.10728
2025-09-11 04:00,KMHV,101320.8,20.0,9.0,93978.9,294.57,1.11141
2025-09-11 05:00,KMHV,101354.6,19.0,10.0,94010.3,293.57,1.11557
2025-09-11 06:00,KMHV,101388.5,19.0,9.0,94041.7,293.57,1.11594
2025-09-11 07:00,KMHV,101388.5,19.0,9.0,94041.7,293.57,1.11594
2025-09-11 08:00,KMHV,101422.4,18.0,10.0,94073.1,292.57,1.12013
2025-09-11 09:00,KMHV,101456.2,17.0,10.0,94104.5,291.57,1.12435
2025-09-11 10:00,KMHV,101422.4,17.0,10.0,94073.1,291.57,1.12397
2025-09-11 11:00,KMHV,101422.4,16.0,10.0,94073.1,290.57,1.12784
2025-09-11 12:00,KMHV,101422.4,16.0,10.0,94073.1,290.57,1.12784
2025-09-11 13:00,KMHV,101456.2,16.0,10.0,94104.5,290.57,1.12822
2025-09-11 14:00,KMHV,101456.2,16.0,10.0,94104.5,290.57,1.12822
2025-09-11 15:00,KMHV,101490.1,19.0,9.0,94135.9,293.57,1.11706
2025-09-11 16:00,KMHV,101523.9,21.0,8.0,94167.3,295.57,1.10987
2025-09-11 17:00,KMHV,101523.9,23.0,7.0,94167.3,297.57,1.10241
2025-09-11 18:00,KMHV,101557.8,24.0,7.0,94198.7,298.57,1.09909
2025-09-11 19:00,KMHV,101557.8,25.0,8.0,94198.7,299.57,1.09542
2025-09-11 20:00,KMHV,101490.1,25.0,7.0,94135.9,299.57,1.09469
2025-09-11 21:00,KMHV,101422.4,26.0,7.0,94073.1,300.57,1.09032
2025-09-11 22:00,KMHV,101354.6,27.0,8.0,94010.3,301.57,1.08598
2025-09-11 23:00,KMHV,101320.8,27.0,8.0,93978.9,301.57,1.08561
2025-09-12 00:00,KMHV,101286.9,26.0,8.0,93947.5,300.57,1.08886
2025-09-12 01:00,KMHV,101286.9,24.0,9.0,93947.5,298.57,1.09615
2025-09-12 02:00,KMHV,101286.9,21.0,9.0,93947.5,295.57,1.10728
2025-09-12 03:00,KMHV,101320.8,20.0,8.0,93978.9,294.57,1.11141
2025-09-12 04:00,KMHV,101354.6,19.0,10.0,94010.3,293.57,1.11557
2025-09-12 05:00,KMHV,101388.5,19.0,10.0,94041.7,293.57,1.11594
2025-09-12 06:00,KMHV,101388.5,19.0,9.0,94041.7,293.57,1.11594
2025-09-12 07:00,KMHV,101354.6,19.0,9.0,94010.3,293.57,1.11557
2025-09-12 08:40,KMHV,101388.5,18.0,9.0,94041.7,292.57,1.11976
2025-09-12 09:00,KMHV,101388.5,18.0,10.0,94041.7,292.57,1.11976
2025-09-12 10:00,KMHV,101422.4,18.0,9.0,94073.1,292.57,1.12013
2025-09-12 11:00,KMHV,101388.5,18.0,9.0,94041.7,292.57,1.11976
2025-09-12 12:00,KMHV,101388.5,18.0,9.0,94041.7,292.57,1.11976
2025-09-12 13:00,KMHV,101422.4,17.0,9.0,94073.1,291.57,1.12397
2025-09-12 14:00,KMHV,101456.2,18.0,9.0,94104.5,292.57,1.12050
2025-09-12 15:00,KMHV,101523.9,20.0,10.0,94167.3,294.57,1.11364
2025-09-12 16:00,KMHV,101490.1,22.0,9.0,94135.9,296.57,1.10576
2025-09-12 17:00,KMHV,101523.9,23.0,9.0,94167.3,297.57,1.10241
2025-09-12 18:00,KMHV,101523.9,24.0,9.0,94167.3,298.57,1.09872
2025-09-12 19:00,KMHV,101490.1,25.0,9.0,94135.9,299.57,1.09469
2025-09-12 20:00,KMHV,101422.4,26.0,9.0,94073.1,300.57,1.09032
2025-09-12 21:00,KMHV,101354.6,27.0,9.0,94010.3,301.57,1.08598
2025-09-12 22:00,KMHV,101286.9,28.0,9.0,93947.5,302.57,1.08166
2025-09-12 23:00,KMHV,101253.0,27.0,9.0,93916.0,301.57,1.08489
2025-09-13 00:00,KMHV,101219.2,26.0,10.0,93884.6,300.57,1.08813
2025-09-13 01:00,KMHV,101253.0,25.0,10.0,93916.0,299.57,1.09213
2025-09-13 02:00,KMHV,101253.0,23.0,10.0,93916.0,297.57,1.09947
2025-09-13 03:00,KMHV,101286.9,21.0,11.0,93947.5,295.57,1.10728
2025-09-13 04:00,KMHV,101320.8,21.0,11.0,93978.9,295.57,1.10765
2025-09-13 05:00,KMHV,101354.6,20.0,11.0,94010.3,294.57,1.11178
2025-09-13 06:00,KMHV,101388.5,20.0,11.0,94041.7,294.57,1.11215
2025-09-13 07:00,KMHV,101354.6,20.0,11.0,94010.3,294.57,1.11178
2025-09-13 12:40,KMHV,101388.5,19.0,10.0,94041.7,293.57,1.11594
2025-09-13 13:00,KMHV,101422.4,19.0,10.0,94073.1,293.57,1.11631
2025-09-13 14:00,KMHV,101490.1,19.0,9.0,94135.9,293.57,1.11706
2025-09-13 15:00,KMHV,101490.1,20.0,9.0,94135.9,294.57,1.11327
2025-09-13 16:00,KMHV,101523.9,23.0,9.0,94167.3,297.57,1.10241
2025-09-13 17:00,KMHV,101557.8,25.0,8.0,94198.7,299.57,1.09542
2025-09-13 18:00,KMHV,101557.8,27.0,6.0,94198.7,301.57,1.08815
2025-09-13 19:00,KMHV,101523.9,29.0,5.0,94167.3,303.57,1.08062
2025-09-13 20:00,KMHV,101456.2,29.0,4.0,94104.5,303.57,1.07990
2025-09-13 21:00,KMHV,101354.6,30.0,3.0,94010.3,304.57,1.07528
2025-09-13 22:00,KMHV,101286.9,31.0,2.0,93947.5,305.57,1.07104
2025-09-13 23:00,KMHV,101253.0,31.0,2.0,93916.0,305.57,1.07069
2025-09-14 00:00,KMHV,101219.2,31.0,4.0,93884.6,305.57,1.07033
2025-09-14 01:00,KMHV,101219.2,29.0,9.0,93884.6,303.57,1.07738
2025-09-14 02:00,KMHV,101219.2,27.0,9.0,93884.6,301.57,1.08452
2025-09-14 03:00,KMHV,101253.0,25.0,10.0,93916.0,299.57,1.09213
2025-09-14 04:00,KMHV,101320.8,24.0,10.0,93978.9,298.57,1.09652
2025-09-14 05:00,KMHV,101320.8,23.0,10.0,93978.9,297.57,1.10021
2025-09-14 06:00,KMHV,101320.8,24.0,9.0,93978.9,298.57,1.09652
2025-09-14 07:00,KMHV,101320.8,23.0,9.0,93978.9,297.57,1.10021
2025-09-14 08:00,KMHV,101320.8,23.0,9.0,93978.9,297.57,1.10021
2025-09-14 09:00,KMHV,101388.5,22.0,8.0,94041.7,296.57,1.10465
2025-09-14 10:00,KMHV,101354.6,21.0,8.0,94010.3,295.57,1.10802
2025-09-14 11:00,KMHV,101354.6,22.0,8.0,94010.3,296.57,1.10428
2025-09-14 12:00,KMHV,101354.6,21.0,8.0,94010.3,295.57,1.10802
2025-09-14 13:00,KMHV,101388.5,19.0,7.0,94041.7,293.57,1.11594
2025-09-14 14:00,KMHV,101422.4,18.0,7.0,94073.1,292.57,1.12013
2025-09-14 15:00,KMHV,101456.2,24.0,8.0,94104.5,298.57,1.09799
2025-09-14 16:00,KMHV,101456.2,25.0,7.0,94104.5,299.57,1.09432
2025-09-14 17:00,KMHV,101456.2,26.0,7.0,94104.5,300.57,1.09068
2025-09-14 18:00,KMHV,101456.2,27.0,7.0,94104.5,301.57,1.08706
2025-09-14 19:00,KMHV,101422.4,30.0,6.0,94073.1,304.57,1.07600
2025-09-14 20:00,KMHV,101354.6,32.0,3.0,94010.3,306.57,1.06826
