time,PT_Cal.GSE_Low.channel_id
2026-03-06 21:16:14.309434,2
2026-03-06 21:16:14.417997,2
2026-03-06 21:16:14.418154,2
2026-03-06 21:16:14.41836,2
2026-03-06 21:16:14.418497,2
2026-03-06 21:16:14.418511,2
2026-03-06 21:16:14.418803,2
2026-03-06 21:16:14.527294,2
2026-03-06 21:16:14.527426,2
2026-03-06 21:16:14.527587,2
2026-03-06 21:16:14.527761,2
2026-03-06 21:16:14.527794,2
2026-03-06 21:16:14.527946,2
2026-03-06 21:16:14.635646,2
2026-03-06 21:16:14.635731,2
2026-03-06 21:16:14.635794,2
2026-03-06 21:16:14.635877,2
2026-03-06 21:16:14.635908,2
2026-03-06 21:16:14.635949,2
2026-03-06 21:16:14.744356,2
2026-03-06 21:16:14.744703,2
2026-03-06 21:16:14.745105,2
2026-03-06 21:16:14.747176,2
2026-03-06 21:16:14.853422,2
2026-03-06 21:16:14.8537,2
2026-03-06 21:16:14.853869,2
2026-03-06 21:16:14.853896,2
2026-03-06 21:16:14.854052,2
2026-03-06 21:16:14.854243,2
2026-03-06 21:16:14.963105,2
2026-03-06 21:16:14.963339,2
2026-03-06 21:16:14.963561,2
2026-03-06 21:16:14.963781,2
2026-03-06 21:16:14.964014,2
2026-03-06 21:16:14.964324,2
2026-03-06 21:16:15.071762,2
2026-03-06 21:16:15.072008,2
2026-03-06 21:16:15.072274,2
2026-03-06 21:16:15.073279,2
2026-03-06 21:16:15.180521,2
2026-03-06 21:16:15.180603,2
2026-03-06 21:16:15.180657,2
2026-03-06 21:16:15.180727,2
2026-03-06 21:16:15.180728,2
2026-03-06 21:16:15.289162,2
2026-03-06 21:16:15.289243,2
2026-03-06 21:16:15.289334,2
2026-03-06 21:16:15.289411,2
2026-03-06 21:16:15.289495,2
2026-03-06 21:16:15.289531,2
2026-03-06 21:16:15.398582,2
2026-03-06 21:16:15.398701,2
2026-03-06 21:16:15.398759,2
2026-03-06 21:16:15.398863,2
2026-03-06 21:16:15.398995,2
2026-03-06 21:16:15.507664,2
2026-03-06 21:16:15.507796,2
2026-03-06 21:16:15.508082,2
2026-03-06 21:16:15.508126,2
2026-03-06 21:16:15.508576,2
2026-03-06 21:16:15.508949,2
2026-03-06 21:16:15.616084,2
2026-03-06 21:16:15.616155,2
2026-03-06 21:16:15.616176,2
2026-03-06 21:16:15.616196,2
2026-03-06 21:16:15.616261,2
2026-03-06 21:16:15.616659,2
2026-03-06 21:16:15.725799,2
2026-03-06 21:16:15.725929,2
2026-03-06 21:16:15.726026,2
2026-03-06 21:16:15.72624,2
2026-03-06 21:16:15.726568,2
2026-03-06 21:16:15.835347,2
2026-03-06 21:16:15.835641,2
2026-03-06 21:16:15.835926,2
2026-03-06 21:16:15.836099,2
2026-03-06 21:16:15.836203,2
2026-03-06 21:16:15.943977,2
2026-03-06 21:16:15.944382,2
2026-03-06 21:16:15.944576,2
2026-03-06 21:16:15.944728,2
2026-03-06 21:16:15.945108,2
2026-03-06 21:16:15.945444,2
2026-03-06 21:16:16.053261,2
2026-03-06 21:16:16.053766,2
2026-03-06 21:16:16.054136,2
2026-03-06 21:16:16.054261,2
2026-03-06 21:16:16.054892,2
2026-03-06 21:16:16.055364,2
2026-03-06 21:16:16.161792,2
2026-03-06 21:16:16.161928,2
2026-03-06 21:16:16.162098,2
2026-03-06 21:16:16.162231,2
2026-03-06 21:16:16.270827,2
2026-03-06 21:16:16.271118,2
2026-03-06 21:16:16.271384,2
2026-03-06 21:16:16.271725,2
2026-03-06 21:16:16.382105,2
2026-03-06 21:16:16.382605,2
2026-03-06 21:16:16.383144,2
2026-03-06 21:16:16.383672,2
2026-03-06 21:16:16.383895,2
2026-03-06 21:16:16.48826,2
2026-03-06 21:16:16.488377,2
2026-03-06 21:16:16.488501,2
2026-03-06 21:16:16.488551,2
2026-03-06 21:16:16.488634,2
2026-03-06 21:16:16.488801,2
2026-03-06 21:16:16.598076,2
2026-03-06 21:16:16.598328,2
2026-03-06 21:16:16.598541,2
2026-03-06 21:16:16.598741,2
2026-03-06 21:16:16.598767,2
2026-03-06 21:16:16.706619,2
2026-03-06 21:16:16.706797,2
2026-03-06 21:16:16.707038,2
2026-03-06 21:16:16.707191,2
2026-03-06 21:16:16.707433,2
2026-03-06 21:16:16.816194,2
2026-03-06 21:16:16.816366,2
2026-03-06 21:16:16.816639,2
2026-03-06 21:16:16.817052,2
2026-03-06 21:16:16.817232,2
2026-03-06 21:16:16.924771,2
2026-03-06 21:16:16.924911,2
2026-03-06 21:16:16.92498,2
2026-03-06 21:16:16.925085,2
2026-03-06 21:16:16.925253,2
2026-03-06 21:16:16.925391,2
2026-03-06 21:16:17.033596,2
2026-03-06 21:16:17.033654,2
2026-03-06 21:16:17.033701,2
2026-03-06 21:16:17.033766,2
2026-03-06 21:16:17.03383,2
2026-03-06 21:16:17.033936,2
2026-03-06 21:16:17.142782,2
2026-03-06 21:16:17.142905,2
2026-03-06 21:16:17.143,2
2026-03-06 21:16:17.143362,2
2026-03-06 21:16:17.143413,2
2026-03-06 21:16:17.251666,2
2026-03-06 21:16:17.251882,2
2026-03-06 21:16:17.252124,2
2026-03-06 21:16:17.252343,2
2026-03-06 21:16:17.252495,2
2026-03-06 21:16:17.252562,2
2026-03-06 21:16:17.360676,2
2026-03-06 21:16:17.360844,2
2026-03-06 21:16:17.36102,2
2026-03-06 21:16:17.361136,2
2026-03-06 21:16:17.361214,2
2026-03-06 21:16:17.361436,2
2026-03-06 21:16:17.469913,2
2026-03-06 21:16:17.470194,2
2026-03-06 21:16:17.47045,2
2026-03-06 21:16:17.470546,2
2026-03-06 21:16:17.470684,2
2026-03-06 21:16:17.578714,2
2026-03-06 21:16:17.579075,2
2026-03-06 21:16:17.579147,2
2026-03-06 21:16:17.68754,2
2026-03-06 21:16:17.687601,2
2026-03-06 21:16:17.687644,2
2026-03-06 21:16:17.687648,2
2026-03-06 21:16:17.68768,2
2026-03-06 21:16:17.687715,2
2026-03-06 21:16:17.797219,2
2026-03-06 21:16:17.797373,2
2026-03-06 21:16:17.797505,2
2026-03-06 21:16:17.797751,2
2026-03-06 21:16:17.797942,2
2026-03-06 21:16:17.905762,2
2026-03-06 21:16:17.905894,2
2026-03-06 21:16:17.90604,2
2026-03-06 21:16:17.906436,2
2026-03-06 21:16:18.014863,2
2026-03-06 21:16:18.015002,2
2026-03-06 21:16:18.015205,2
2026-03-06 21:16:18.015301,2
2026-03-06 21:16:18.123565,2
2026-03-06 21:16:18.123633,2
2026-03-06 21:16:18.1237,2
2026-03-06 21:16:18.123743,2
2026-03-06 21:16:18.123776,2
2026-03-06 21:16:18.123841,2
2026-03-06 21:16:18.232557,2
2026-03-06 21:16:18.232683,2
2026-03-06 21:16:18.232822,2
2026-03-06 21:16:18.232928,2
2026-03-06 21:16:18.232963,2
2026-03-06 21:16:18.233092,2
2026-03-06 21:16:18.342271,2
2026-03-06 21:16:18.342542,2
2026-03-06 21:16:18.342812,2
2026-03-06 21:16:18.450625,2
2026-03-06 21:16:18.450828,2
2026-03-06 21:16:18.451002,2
2026-03-06 21:16:18.559847,2
2026-03-06 21:16:18.560092,2
2026-03-06 21:16:18.560334,2
2026-03-06 21:16:18.560475,2
2026-03-06 21:16:18.560563,2
2026-03-06 21:16:18.669181,2
2026-03-06 21:16:18.669413,2
2026-03-06 21:16:18.669504,2
2026-03-06 21:16:18.669642,2
2026-03-06 21:16:18.669858,2
2026-03-06 21:16:18.670107,2
2026-03-06 21:16:18.670374,2
2026-03-06 21:16:18.778844,2
2026-03-06 21:16:18.779309,2
2026-03-06 21:16:18.779323,2
2026-03-06 21:16:18.779885,2
2026-03-06 21:16:18.780549,2
2026-03-06 21:16:18.88702,2
2026-03-06 21:16:18.887378,2
2026-03-06 21:16:18.887681,2
2026-03-06 21:16:18.996496,2
2026-03-06 21:16:18.996712,2
2026-03-06 21:16:18.996983,2
2026-03-06 21:16:18.997137,2
2026-03-06 21:16:18.997253,2
2026-03-06 21:16:18.997483,2
2026-03-06 21:16:19.104531,2
2026-03-06 21:16:19.104639,2
2026-03-06 21:16:19.104754,2
2026-03-06 21:16:19.104779,2
2026-03-06 21:16:19.104892,2
2026-03-06 21:16:19.214014,2
2026-03-06 21:16:19.214277,2
2026-03-06 21:16:19.214377,2
2026-03-06 21:16:19.214529,2
2026-03-06 21:16:19.214803,2
2026-03-06 21:16:19.215121,2
2026-03-06 21:16:19.322931,2
2026-03-06 21:16:19.3231,2
2026-03-06 21:16:19.323286,2
2026-03-06 21:16:19.323467,2
2026-03-06 21:16:19.323534,2
2026-03-06 21:16:19.432136,2
2026-03-06 21:16:19.432373,2
2026-03-06 21:16:19.432583,2
2026-03-06 21:16:19.432814,2
2026-03-06 21:16:19.433041,2
2026-03-06 21:16:19.4335,2
2026-03-06 21:16:19.540894,2
2026-03-06 21:16:19.541111,2
2026-03-06 21:16:19.541394,2
2026-03-06 21:16:19.541476,2
2026-03-06 21:16:19.541591,2
2026-03-06 21:16:19.541829,2
2026-03-06 21:16:19.650157,2
2026-03-06 21:16:19.650581,2
2026-03-06 21:16:19.650914,2
2026-03-06 21:16:19.651049,2
2026-03-06 21:16:19.758788,2
2026-03-06 21:16:19.758999,2
2026-03-06 21:16:19.759372,2
2026-03-06 21:16:19.759464,2
2026-03-06 21:16:19.75975,2
2026-03-06 21:16:19.867567,2
2026-03-06 21:16:19.867734,2
2026-03-06 21:16:19.867877,2
2026-03-06 21:16:19.867994,2
2026-03-06 21:16:19.868296,2
2026-03-06 21:16:19.97694,2
2026-03-06 21:16:19.977131,2
2026-03-06 21:16:19.977284,2
2026-03-06 21:16:19.977338,2
2026-03-06 21:16:19.977432,2
2026-03-06 21:16:19.977601,2
2026-03-06 21:16:20.086197,2
2026-03-06 21:16:20.086453,2
2026-03-06 21:16:20.08666,2
2026-03-06 21:16:20.086855,2
2026-03-06 21:16:20.08686,2
2026-03-06 21:16:20.087084,2
2026-03-06 21:16:20.194392,2
2026-03-06 21:16:20.194513,2
2026-03-06 21:16:20.194578,2
2026-03-06 21:16:20.194657,2
2026-03-06 21:16:20.194736,2
2026-03-06 21:16:20.194742,2
2026-03-06 21:16:20.303959,2
2026-03-06 21:16:20.304198,2
2026-03-06 21:16:20.304383,2
2026-03-06 21:16:20.304443,2
2026-03-06 21:16:20.304541,2
2026-03-06 21:16:20.412303,2
2026-03-06 21:16:20.412421,2
2026-03-06 21:16:20.412495,2
2026-03-06 21:16:20.412505,2
2026-03-06 21:16:20.412565,2
2026-03-06 21:16:20.412622,2
2026-03-06 21:16:20.522049,2
2026-03-06 21:16:20.522222,2
2026-03-06 21:16:20.522602,2
2026-03-06 21:16:20.522829,2
2026-03-06 21:16:20.522988,2
2026-03-06 21:16:20.630921,2
2026-03-06 21:16:20.631143,2
2026-03-06 21:16:20.631395,2
2026-03-06 21:16:20.631427,2
2026-03-06 21:16:20.631616,2
2026-03-06 21:16:20.631857,2
2026-03-06 21:16:20.740003,2
2026-03-06 21:16:20.740136,2
2026-03-06 21:16:20.740299,2
2026-03-06 21:16:20.740487,2
2026-03-06 21:16:20.740583,2
2026-03-06 21:16:20.849272,2
2026-03-06 21:16:20.849437,2
2026-03-06 21:16:20.849592,2
2026-03-06 21:16:20.849752,2
2026-03-06 21:16:20.849776,2
2026-03-06 21:16:20.958185,2
2026-03-06 21:16:20.958388,2
2026-03-06 21:16:20.95857,2
2026-03-06 21:16:20.958607,2
2026-03-06 21:16:20.958725,2
2026-03-06 21:16:21.066927,2
2026-03-06 21:16:21.067462,2
2026-03-06 21:16:21.067702,2
2026-03-06 21:16:21.068061,2
2026-03-06 21:16:21.068979,2
2026-03-06 21:16:21.069406,2
2026-03-06 21:16:21.175745,2
2026-03-06 21:16:21.175955,2
2026-03-06 21:16:21.17613,2
2026-03-06 21:16:21.176306,2
2026-03-06 21:16:21.176368,2
2026-03-06 21:16:21.176459,2
2026-03-06 21:16:21.284835,2
2026-03-06 21:16:21.285017,2
2026-03-06 21:16:21.285075,2
2026-03-06 21:16:21.285164,2
2026-03-06 21:16:21.285271,2
2026-03-06 21:16:21.285556,2
2026-03-06 21:16:21.394069,2
2026-03-06 21:16:21.394426,2
2026-03-06 21:16:21.394552,2
2026-03-06 21:16:21.39473,2
2026-03-06 21:16:21.394959,2
2026-03-06 21:16:21.502805,2
2026-03-06 21:16:21.503062,2
2026-03-06 21:16:21.503218,2
2026-03-06 21:16:21.503386,2
2026-03-06 21:16:21.504389,2
2026-03-06 21:16:21.612041,2
2026-03-06 21:16:21.612136,2
2026-03-06 21:16:21.612185,2
2026-03-06 21:16:21.612314,2
2026-03-06 21:16:21.61239,2
2026-03-06 21:16:21.612457,2
2026-03-06 21:16:21.72102,2
2026-03-06 21:16:21.721316,2
2026-03-06 21:16:21.721608,2
2026-03-06 21:16:21.721903,2
2026-03-06 21:16:21.722142,2
2026-03-06 21:16:21.72248,2
2026-03-06 21:16:21.722845,2
2026-03-06 21:16:21.830134,2
2026-03-06 21:16:21.8305,2
2026-03-06 21:16:21.830644,2
2026-03-06 21:16:21.830933,2
2026-03-06 21:16:21.939157,2
2026-03-06 21:16:21.939158,2
2026-03-06 21:16:21.939439,2
2026-03-06 21:16:21.939626,2
2026-03-06 21:16:21.939747,2
2026-03-06 21:16:22.047974,2
2026-03-06 21:16:22.048238,2
2026-03-06 21:16:22.048472,2
2026-03-06 21:16:22.048719,2
2026-03-06 21:16:22.048834,2
2026-03-06 21:16:22.049079,2
2026-03-06 21:16:22.156706,2
2026-03-06 21:16:22.156847,2
2026-03-06 21:16:22.156944,2
2026-03-06 21:16:22.157059,2
2026-03-06 21:16:22.157071,2
2026-03-06 21:16:22.157165,2
2026-03-06 21:16:22.266154,2
2026-03-06 21:16:22.266394,2
2026-03-06 21:16:22.266561,2
2026-03-06 21:16:22.266745,2
2026-03-06 21:16:22.267406,2
2026-03-06 21:16:22.374905,2
2026-03-06 21:16:22.375416,2
2026-03-06 21:16:22.375681,2
2026-03-06 21:16:22.376441,2
2026-03-06 21:16:22.376633,2
2026-03-06 21:16:22.376859,2
2026-03-06 21:16:22.483637,2
2026-03-06 21:16:22.483875,2
2026-03-06 21:16:22.484198,2
2026-03-06 21:16:22.484199,2
2026-03-06 21:16:22.593221,2
2026-03-06 21:16:22.593479,2
2026-03-06 21:16:22.593666,2
2026-03-06 21:16:22.593736,2
2026-03-06 21:16:22.593883,2
2026-03-06 21:16:22.701492,2
2026-03-06 21:16:22.701779,2
2026-03-06 21:16:22.701982,2
2026-03-06 21:16:22.702203,2
2026-03-06 21:16:22.702431,2
2026-03-06 21:16:22.702554,2
2026-03-06 21:16:22.81044,2
2026-03-06 21:16:22.810561,2
2026-03-06 21:16:22.810651,2
2026-03-06 21:16:22.810827,2
2026-03-06 21:16:22.919909,2
2026-03-06 21:16:22.920117,2
2026-03-06 21:16:22.920295,2
2026-03-06 21:16:22.920346,2
2026-03-06 21:16:22.920482,2
2026-03-06 21:16:22.920649,2
2026-03-06 21:16:23.029682,2
2026-03-06 21:16:23.029935,2
2026-03-06 21:16:23.030103,2
2026-03-06 21:16:23.030227,2
2026-03-06 21:16:23.030344,2
2026-03-06 21:16:23.030605,2
2026-03-06 21:16:23.138377,2
2026-03-06 21:16:23.138683,2
2026-03-06 21:16:23.138923,2
2026-03-06 21:16:23.139259,2
2026-03-06 21:16:23.139273,2
2026-03-06 21:16:23.247349,2
2026-03-06 21:16:23.247592,2
2026-03-06 21:16:23.247781,2
2026-03-06 21:16:23.247998,2
2026-03-06 21:16:23.248215,2
2026-03-06 21:16:23.355952,2
2026-03-06 21:16:23.356133,2
2026-03-06 21:16:23.356255,2
2026-03-06 21:16:23.356364,2
2026-03-06 21:16:23.35652,2
2026-03-06 21:16:23.356563,2
2026-03-06 21:16:23.465145,2
2026-03-06 21:16:23.465367,2
2026-03-06 21:16:23.46555,2
2026-03-06 21:16:23.46569,2
2026-03-06 21:16:23.465885,2
2026-03-06 21:16:23.465938,2
2026-03-06 21:16:23.573589,2
2026-03-06 21:16:23.573734,2
2026-03-06 21:16:23.573819,2
2026-03-06 21:16:23.57385,2
2026-03-06 21:16:23.573978,2
2026-03-06 21:16:23.682788,2
2026-03-06 21:16:23.683057,2
2026-03-06 21:16:23.683227,2
2026-03-06 21:16:23.683254,2
2026-03-06 21:16:23.683502,2
2026-03-06 21:16:23.791476,2
2026-03-06 21:16:23.791639,2
2026-03-06 21:16:23.791747,2
2026-03-06 21:16:23.791833,2
2026-03-06 21:16:23.900974,2
2026-03-06 21:16:23.901094,2
2026-03-06 21:16:23.90122,2
2026-03-06 21:16:23.901584,2
2026-03-06 21:16:23.901679,2
2026-03-06 21:16:24.009725,2
2026-03-06 21:16:24.009842,2
2026-03-06 21:16:24.010107,2
2026-03-06 21:16:24.118418,2
2026-03-06 21:16:24.118582,2
2026-03-06 21:16:24.118605,2
2026-03-06 21:16:24.118682,2
2026-03-06 21:16:24.118958,2
2026-03-06 21:16:24.227654,2
2026-03-06 21:16:24.22777,2
2026-03-06 21:16:24.227937,2
2026-03-06 21:16:24.228082,2
2026-03-06 21:16:24.228165,2
2026-03-06 21:16:24.228515,2
2026-03-06 21:16:24.336607,2
2026-03-06 21:16:24.33693,2
2026-03-06 21:16:24.337301,2
2026-03-06 21:16:24.33733,2
2026-03-06 21:16:24.338812,2
2026-03-06 21:16:24.339258,2
2026-03-06 21:16:24.445383,2
2026-03-06 21:16:24.445504,2
2026-03-06 21:16:24.445709,2
2026-03-06 21:16:24.44583,2
2026-03-06 21:16:24.445953,2
2026-03-06 21:16:24.555173,2
2026-03-06 21:16:24.555303,2
2026-03-06 21:16:24.55551,2
2026-03-06 21:16:24.555643,2
2026-03-06 21:16:24.556263,2
2026-03-06 21:16:24.556966,2
2026-03-06 21:16:24.557824,2
2026-03-06 21:16:24.663711,2
2026-03-06 21:16:24.663862,2
2026-03-06 21:16:24.664235,2
2026-03-06 21:16:24.664339,2
2026-03-06 21:16:24.66488,2
2026-03-06 21:16:24.665211,2
2026-03-06 21:16:24.773152,2
2026-03-06 21:16:24.773434,2
2026-03-06 21:16:24.773694,2
2026-03-06 21:16:24.773934,2
2026-03-06 21:16:24.773985,2
2026-03-06 21:16:24.774318,2
2026-03-06 21:16:24.77465,2
2026-03-06 21:16:24.882067,2
2026-03-06 21:16:24.882316,2
2026-03-06 21:16:24.882523,2
2026-03-06 21:16:24.882552,2
2026-03-06 21:16:24.882754,2
2026-03-06 21:16:24.882995,2
2026-03-06 21:16:24.883251,2
2026-03-06 21:16:24.990655,2
2026-03-06 21:16:24.99093,2
2026-03-06 21:16:24.991196,2
2026-03-06 21:16:24.991225,2
2026-03-06 21:16:24.991619,2
2026-03-06 21:16:24.991776,2
2026-03-06 21:16:25.100187,2
2026-03-06 21:16:25.100326,2
2026-03-06 21:16:25.100502,2
2026-03-06 21:16:25.10074,2
2026-03-06 21:16:25.100843,2
2026-03-06 21:16:25.101331,2
2026-03-06 21:16:25.101771,2
2026-03-06 21:16:25.208379,2
2026-03-06 21:16:25.208666,2
2026-03-06 21:16:25.209019,2
2026-03-06 21:16:25.209377,2
2026-03-06 21:16:25.21066,2
2026-03-06 21:16:25.317477,2
2026-03-06 21:16:25.317664,2
2026-03-06 21:16:25.317721,2
2026-03-06 21:16:25.317942,2
2026-03-06 21:16:25.318291,2
2026-03-06 21:16:25.318523,2
2026-03-06 21:16:25.426701,2
2026-03-06 21:16:25.426863,2
2026-03-06 21:16:25.426972,2
2026-03-06 21:16:25.427227,2
2026-03-06 21:16:25.427383,2
2026-03-06 21:16:25.42746,2
2026-03-06 21:16:25.536243,2
2026-03-06 21:16:25.53637,2
2026-03-06 21:16:25.536497,2
2026-03-06 21:16:25.536619,2
2026-03-06 21:16:25.536749,2
2026-03-06 21:16:25.536879,2
2026-03-06 21:16:25.536924,2
2026-03-06 21:16:25.644992,2
2026-03-06 21:16:25.645098,2
2026-03-06 21:16:25.64517,2
2026-03-06 21:16:25.645317,2
2026-03-06 21:16:25.645524,2
2026-03-06 21:16:25.645569,2
2026-03-06 21:16:25.754351,2
2026-03-06 21:16:25.754499,2
2026-03-06 21:16:25.75472,2
2026-03-06 21:16:25.754801,2
2026-03-06 21:16:25.754955,2
2026-03-06 21:16:25.755388,2
2026-03-06 21:16:25.863058,2
2026-03-06 21:16:25.863267,2
2026-03-06 21:16:25.86345,2
2026-03-06 21:16:25.863623,2
2026-03-06 21:16:25.863698,2
2026-03-06 21:16:25.863814,2
2026-03-06 21:16:25.864016,2
2026-03-06 21:16:25.972132,2
2026-03-06 21:16:25.97232,2
2026-03-06 21:16:25.972489,2
2026-03-06 21:16:25.972567,2
2026-03-06 21:16:25.972673,2
2026-03-06 21:16:25.972843,2
2026-03-06 21:16:25.973039,2
2026-03-06 21:16:26.080776,2
2026-03-06 21:16:26.080904,2
2026-03-06 21:16:26.081022,2
2026-03-06 21:16:26.081167,2
2026-03-06 21:16:26.081365,2
2026-03-06 21:16:26.189413,2
2026-03-06 21:16:26.189535,2
2026-03-06 21:16:26.189675,2
2026-03-06 21:16:26.189899,2
2026-03-06 21:16:26.190046,2
2026-03-06 21:16:26.298868,2
2026-03-06 21:16:26.298938,2
2026-03-06 21:16:26.298952,2
2026-03-06 21:16:26.298981,2
2026-03-06 21:16:26.299049,2
2026-03-06 21:16:26.299126,2
2026-03-06 21:16:26.299485,2
2026-03-06 21:16:26.409196,2
2026-03-06 21:16:26.409712,2
2026-03-06 21:16:26.410308,2
2026-03-06 21:16:26.410556,2
2026-03-06 21:16:26.410566,2
2026-03-06 21:16:26.411067,2
2026-03-06 21:16:26.516837,2
2026-03-06 21:16:26.51697,2
2026-03-06 21:16:26.517033,2
2026-03-06 21:16:26.517126,2
2026-03-06 21:16:26.517287,2
2026-03-06 21:16:26.51745,2
2026-03-06 21:16:26.625538,2
2026-03-06 21:16:26.625753,2
2026-03-06 21:16:26.625958,2
2026-03-06 21:16:26.62604,2
2026-03-06 21:16:26.62619,2
2026-03-06 21:16:26.626429,2
2026-03-06 21:16:26.734646,2
2026-03-06 21:16:26.734983,2
2026-03-06 21:16:26.735322,2
2026-03-06 21:16:26.735673,2
2026-03-06 21:16:26.736038,2
2026-03-06 21:16:26.736566,2
2026-03-06 21:16:26.73733,2
2026-03-06 21:16:26.844122,2
2026-03-06 21:16:26.844287,2
2026-03-06 21:16:26.844593,2
2026-03-06 21:16:26.844628,2
2026-03-06 21:16:26.845217,2
2026-03-06 21:16:26.845437,2
2026-03-06 21:16:26.953202,2
2026-03-06 21:16:26.953499,2
2026-03-06 21:16:26.953672,2
2026-03-06 21:16:26.953957,2
2026-03-06 21:16:26.954554,2
2026-03-06 21:16:27.062167,2
2026-03-06 21:16:27.062456,2
2026-03-06 21:16:27.062728,2
2026-03-06 21:16:27.06306,2
2026-03-06 21:16:27.063495,2
2026-03-06 21:16:27.063662,2
2026-03-06 21:16:27.064406,2
2026-03-06 21:16:27.170943,2
2026-03-06 21:16:27.171089,2
2026-03-06 21:16:27.171314,2
2026-03-06 21:16:27.171518,2
2026-03-06 21:16:27.171644,2
2026-03-06 21:16:27.171776,2
2026-03-06 21:16:27.172041,2
2026-03-06 21:16:27.279693,2
2026-03-06 21:16:27.279865,2
2026-03-06 21:16:27.280167,2
2026-03-06 21:16:27.280281,2
2026-03-06 21:16:27.280767,2
2026-03-06 21:16:27.281369,2
2026-03-06 21:16:27.389136,2
2026-03-06 21:16:27.389308,2
2026-03-06 21:16:27.38945,2
2026-03-06 21:16:27.389591,2
2026-03-06 21:16:27.38961,2
2026-03-06 21:16:27.389741,2
2026-03-06 21:16:27.498034,2
2026-03-06 21:16:27.498167,2
2026-03-06 21:16:27.498247,2
2026-03-06 21:16:27.498356,2
2026-03-06 21:16:27.49847,2
2026-03-06 21:16:27.498561,2
2026-03-06 21:16:27.498594,2
2026-03-06 21:16:27.60736,2
2026-03-06 21:16:27.607568,2
2026-03-06 21:16:27.607772,2
2026-03-06 21:16:27.607849,2
2026-03-06 21:16:27.608004,2
2026-03-06 21:16:27.608266,2
2026-03-06 21:16:27.608476,2
2026-03-06 21:16:27.715986,2
2026-03-06 21:16:27.716226,2
2026-03-06 21:16:27.716307,2
2026-03-06 21:16:27.716458,2
2026-03-06 21:16:27.716682,2
2026-03-06 21:16:27.716941,2
2026-03-06 21:16:27.717249,2
2026-03-06 21:16:27.824798,2
2026-03-06 21:16:27.824955,2
2026-03-06 21:16:27.825115,2
2026-03-06 21:16:27.825144,2
2026-03-06 21:16:27.825285,2
2026-03-06 21:16:27.825444,2
2026-03-06 21:16:27.825627,2
2026-03-06 21:16:27.934211,2
2026-03-06 21:16:27.934431,2
2026-03-06 21:16:27.934648,2
2026-03-06 21:16:27.934886,2
2026-03-06 21:16:27.935153,2
2026-03-06 21:16:27.935288,2
2026-03-06 21:16:27.935406,2
2026-03-06 21:16:27.936343,2
2026-03-06 21:16:28.043031,2
2026-03-06 21:16:28.04313,2
2026-03-06 21:16:28.043235,2
2026-03-06 21:16:28.043356,2
2026-03-06 21:16:28.043415,2
2026-03-06 21:16:28.043483,2
2026-03-06 21:16:28.043614,2
2026-03-06 21:16:28.043866,2
2026-03-06 21:16:28.152068,2
2026-03-06 21:16:28.152183,2
2026-03-06 21:16:28.152233,2
2026-03-06 21:16:28.152378,2
2026-03-06 21:16:28.153357,2
2026-03-06 21:16:28.15337,2
2026-03-06 21:16:28.153607,2
2026-03-06 21:16:28.153841,2
2026-03-06 21:16:28.261313,2
2026-03-06 21:16:28.261504,2
2026-03-06 21:16:28.261699,2
2026-03-06 21:16:28.261882,2
2026-03-06 21:16:28.261931,2
2026-03-06 21:16:28.262169,2
2026-03-06 21:16:28.262432,2
2026-03-06 21:16:28.369805,2
2026-03-06 21:16:28.369913,2
2026-03-06 21:16:28.370077,2
2026-03-06 21:16:28.370224,2
2026-03-06 21:16:28.370374,2
2026-03-06 21:16:28.37051,2
2026-03-06 21:16:28.370718,2
2026-03-06 21:16:28.478922,2
2026-03-06 21:16:28.479021,2
2026-03-06 21:16:28.479106,2
2026-03-06 21:16:28.479228,2
2026-03-06 21:16:28.479317,2
2026-03-06 21:16:28.479334,2
2026-03-06 21:16:28.479447,2
2026-03-06 21:16:28.479566,2
2026-03-06 21:16:28.587808,2
2026-03-06 21:16:28.587962,2
2026-03-06 21:16:28.58801,2
2026-03-06 21:16:28.58835,2
2026-03-06 21:16:28.588375,2
2026-03-06 21:16:28.588545,2
2026-03-06 21:16:28.588732,2
2026-03-06 21:16:28.696828,2
2026-03-06 21:16:28.696954,2
2026-03-06 21:16:28.697094,2
2026-03-06 21:16:28.697349,2
2026-03-06 21:16:28.69759,2
2026-03-06 21:16:28.697883,2
2026-03-06 21:16:28.698039,2
2026-03-06 21:16:28.805858,2
2026-03-06 21:16:28.80598,2
2026-03-06 21:16:28.806036,2
2026-03-06 21:16:28.806309,2
2026-03-06 21:16:28.80634,2
2026-03-06 21:16:28.806545,2
2026-03-06 21:16:28.80678,2
2026-03-06 21:16:28.914863,2
2026-03-06 21:16:28.915012,2
2026-03-06 21:16:28.915086,2
2026-03-06 21:16:28.915282,2
2026-03-06 21:16:28.915359,2
2026-03-06 21:16:28.915421,2
2026-03-06 21:16:29.024133,2
2026-03-06 21:16:29.024278,2
2026-03-06 21:16:29.024477,2
2026-03-06 21:16:29.02453,2
2026-03-06 21:16:29.02486,2
2026-03-06 21:16:29.025276,2
2026-03-06 21:16:29.132973,2
2026-03-06 21:16:29.133135,2
2026-03-06 21:16:29.133324,2
2026-03-06 21:16:29.133368,2
2026-03-06 21:16:29.133409,2
2026-03-06 21:16:29.133418,2
2026-03-06 21:16:29.133605,2
2026-03-06 21:16:29.241856,2
2026-03-06 21:16:29.241957,2
2026-03-06 21:16:29.242036,2
