time,ACT.Fuel_Fill_Vent.channel_id
2026-03-06 21:19:08.552499,1
2026-03-06 21:19:08.55252,1
2026-03-06 21:19:08.610586,1
2026-03-06 21:19:08.610616,1
2026-03-06 21:19:08.654209,1
2026-03-06 21:19:08.654241,1
2026-03-06 21:19:08.712912,1
2026-03-06 21:19:08.712945,1
2026-03-06 21:19:08.756105,1
2026-03-06 21:19:08.756137,1
2026-03-06 21:19:08.814798,1
2026-03-06 21:19:08.814838,1
2026-03-06 21:19:08.858337,1
2026-03-06 21:19:08.858377,1
2026-03-06 21:19:08.916665,1
2026-03-06 21:19:08.916703,1
2026-03-06 21:19:08.960447,1
2026-03-06 21:19:08.960494,1
2026-03-06 21:19:09.019029,1
2026-03-06 21:19:09.019052,1
2026-03-06 21:19:09.062504,1
2026-03-06 21:19:09.062519,1
2026-03-06 21:19:09.120762,1
2026-03-06 21:19:09.120786,1
2026-03-06 21:19:09.164152,1
2026-03-06 21:19:09.164191,1
2026-03-06 21:19:09.222683,1
2026-03-06 21:19:09.222719,1
2026-03-06 21:19:09.266194,1
2026-03-06 21:19:09.266219,1
2026-03-06 21:19:09.324649,1
2026-03-06 21:19:09.324677,1
2026-03-06 21:19:09.368186,1
2026-03-06 21:19:09.368225,1
2026-03-06 21:19:09.426967,1
2026-03-06 21:19:09.427001,1
2026-03-06 21:19:09.470364,1
2026-03-06 21:19:09.47041,1
2026-03-06 21:19:09.528728,1
2026-03-06 21:19:09.528776,1
2026-03-06 21:19:09.572488,1
2026-03-06 21:19:09.572522,1
2026-03-06 21:19:09.630778,1
2026-03-06 21:19:09.630799,1
2026-03-06 21:19:09.674706,1
2026-03-06 21:19:09.674738,1
2026-03-06 21:19:09.732633,1
2026-03-06 21:19:09.73268,1
2026-03-06 21:19:09.77673,1
2026-03-06 21:19:09.776773,1
2026-03-06 21:19:09.83487,1
2026-03-06 21:19:09.834904,1
2026-03-06 21:19:09.87828,1
2026-03-06 21:19:09.878332,1
2026-03-06 21:19:09.937003,1
2026-03-06 21:19:09.937024,1
2026-03-06 21:19:09.980189,1
2026-03-06 21:19:09.980204,1
2026-03-06 21:19:10.038867,1
2026-03-06 21:19:10.038909,1
2026-03-06 21:19:10.082439,1
2026-03-06 21:19:10.082469,1
2026-03-06 21:19:10.141027,1
2026-03-06 21:19:10.141066,1
2026-03-06 21:19:10.184354,1
2026-03-06 21:19:10.184381,1
2026-03-06 21:19:10.242645,1
2026-03-06 21:19:10.242681,1
2026-03-06 21:19:10.286439,1
2026-03-06 21:19:10.286485,1
2026-03-06 21:19:10.344642,1
2026-03-06 21:19:10.344671,1
2026-03-06 21:19:10.388398,1
2026-03-06 21:19:10.388448,1
2026-03-06 21:19:10.447018,1
2026-03-06 21:19:10.447045,1
2026-03-06 21:19:10.490305,1
2026-03-06 21:19:10.49034,1
2026-03-06 21:19:10.548853,1
2026-03-06 21:19:10.548896,1
2026-03-06 21:19:10.592478,1
2026-03-06 21:19:10.592511,1
2026-03-06 21:19:10.650929,1
2026-03-06 21:19:10.650963,1
2026-03-06 21:19:10.694187,1
2026-03-06 21:19:10.694216,1
2026-03-06 21:19:10.752967,1
2026-03-06 21:19:10.753005,1
2026-03-06 21:19:10.7964,1
2026-03-06 21:19:10.796444,1
2026-03-06 21:19:10.854921,1
2026-03-06 21:19:10.854948,1
2026-03-06 21:19:10.898488,1
2026-03-06 21:19:10.898518,1
2026-03-06 21:19:10.956739,1
2026-03-06 21:19:10.956775,1
2026-03-06 21:19:11.000565,1
2026-03-06 21:19:11.000582,1
2026-03-06 21:19:11.059198,1
2026-03-06 21:19:11.059242,1
2026-03-06 21:19:11.102224,1
2026-03-06 21:19:11.102251,1
2026-03-06 21:19:11.160693,1
2026-03-06 21:19:11.160726,1
2026-03-06 21:19:11.20462,1
2026-03-06 21:19:11.204652,1
2026-03-06 21:19:11.26302,1
2026-03-06 21:19:11.263059,1
2026-03-06 21:19:11.306573,1
2026-03-06 21:19:11.30662,1
2026-03-06 21:19:11.364941,1
2026-03-06 21:19:11.364961,1
2026-03-06 21:19:11.408542,1
2026-03-06 21:19:11.408582,1
2026-03-06 21:19:11.46685,1
2026-03-06 21:19:11.466879,1
2026-03-06 21:19:11.510225,1
2026-03-06 21:19:11.510261,1
2026-03-06 21:19:11.568745,1
2026-03-06 21:19:11.568787,1
2026-03-06 21:19:11.612071,1
2026-03-06 21:19:11.612099,1
2026-03-06 21:19:11.670811,1
2026-03-06 21:19:11.670848,1
2026-03-06 21:19:11.714383,1
2026-03-06 21:19:11.714422,1
2026-03-06 21:19:11.773046,1
2026-03-06 21:19:11.773079,1
2026-03-06 21:19:11.816476,1
2026-03-06 21:19:11.816519,1
2026-03-06 21:19:11.874612,1
2026-03-06 21:19:11.87463,1
2026-03-06 21:19:11.918222,1
2026-03-06 21:19:11.918246,1
2026-03-06 21:19:11.976771,1
2026-03-06 21:19:11.976797,1
2026-03-06 21:19:12.020065,1
2026-03-06 21:19:12.020091,1
2026-03-06 21:19:12.079109,1
2026-03-06 21:19:12.079146,1
2026-03-06 21:19:12.122527,1
2026-03-06 21:19:12.122562,1
2026-03-06 21:19:12.180821,1
2026-03-06 21:19:12.180849,1
2026-03-06 21:19:12.224509,1
2026-03-06 21:19:12.224521,1
2026-03-06 21:19:12.2831,1
2026-03-06 21:19:12.283143,1
2026-03-06 21:19:12.32646,1
2026-03-06 21:19:12.326477,1
2026-03-06 21:19:12.384936,1
2026-03-06 21:19:12.38496,1
2026-03-06 21:19:12.428599,1
2026-03-06 21:19:12.428611,1
2026-03-06 21:19:12.486825,1
2026-03-06 21:19:12.486853,1
2026-03-06 21:19:12.530402,1
2026-03-06 21:19:12.530429,1
2026-03-06 21:19:12.588879,1
2026-03-06 21:19:12.588908,1
2026-03-06 21:19:12.632283,1
2026-03-06 21:19:12.632342,1
2026-03-06 21:19:12.690976,1
2026-03-06 21:19:12.691009,1
2026-03-06 21:19:12.734321,1
2026-03-06 21:19:12.734353,1
2026-03-06 21:19:12.792758,1
2026-03-06 21:19:12.792785,1
2026-03-06 21:19:12.836499,1
2026-03-06 21:19:12.836541,1
2026-03-06 21:19:12.894965,1
2026-03-06 21:19:12.894991,1
2026-03-06 21:19:12.938231,1
2026-03-06 21:19:12.938262,1
2026-03-06 21:19:12.996894,1
2026-03-06 21:19:12.996942,1
2026-03-06 21:19:13.040453,1
2026-03-06 21:19:13.040499,1
2026-03-06 21:19:13.099138,1
2026-03-06 21:19:13.09918,1
2026-03-06 21:19:13.142254,1
2026-03-06 21:19:13.142279,1
2026-03-06 21:19:13.200826,1
2026-03-06 21:19:13.200861,1
2026-03-06 21:19:13.244547,1
2026-03-06 21:19:13.244573,1
2026-03-06 21:19:13.302719,1
2026-03-06 21:19:13.30275,1
2026-03-06 21:19:13.346586,1
2026-03-06 21:19:13.346613,1
2026-03-06 21:19:13.40452,1
2026-03-06 21:19:13.404546,1
2026-03-06 21:19:13.448345,1
2026-03-06 21:19:13.448373,1
2026-03-06 21:19:13.507249,1
2026-03-06 21:19:13.507269,1
2026-03-06 21:19:13.550085,1
2026-03-06 21:19:13.55011,1
2026-03-06 21:19:13.608648,1
2026-03-06 21:19:13.608681,1
2026-03-06 21:19:13.652191,1
2026-03-06 21:19:13.652218,1
2026-03-06 21:19:13.710826,1
2026-03-06 21:19:13.710858,1
2026-03-06 21:19:13.754429,1
2026-03-06 21:19:13.754461,1
2026-03-06 21:19:13.812705,1
2026-03-06 21:19:13.812748,1
2026-03-06 21:19:13.85657,1
2026-03-06 21:19:13.856622,1
2026-03-06 21:19:13.914747,1
2026-03-06 21:19:13.914772,1
2026-03-06 21:19:13.958339,1
2026-03-06 21:19:13.958374,1
2026-03-06 21:19:14.016749,1
2026-03-06 21:19:14.016787,1
2026-03-06 21:19:14.060569,1
2026-03-06 21:19:14.060582,1
2026-03-06 21:19:14.118923,1
2026-03-06 21:19:14.118944,1
2026-03-06 21:19:14.162019,1
2026-03-06 21:19:14.162032,1
2026-03-06 21:19:14.221136,1
2026-03-06 21:19:14.221154,1
2026-03-06 21:19:14.264147,1
2026-03-06 21:19:14.26419,1
2026-03-06 21:19:14.322928,1
2026-03-06 21:19:14.322951,1
2026-03-06 21:19:14.366265,1
2026-03-06 21:19:14.366289,1
2026-03-06 21:19:14.425064,1
2026-03-06 21:19:14.425083,1
2026-03-06 21:19:14.468293,1
2026-03-06 21:19:14.468311,1
2026-03-06 21:19:14.527048,1
2026-03-06 21:19:14.527075,1
2026-03-06 21:19:14.57012,1
2026-03-06 21:19:14.570151,1
2026-03-06 21:19:14.628863,1
2026-03-06 21:19:14.628906,1
2026-03-06 21:19:14.672329,1
2026-03-06 21:19:14.672353,1
2026-03-06 21:19:14.730896,1
2026-03-06 21:19:14.730914,1
2026-03-06 21:19:14.774207,1
2026-03-06 21:19:14.774231,1
2026-03-06 21:19:14.832985,1
2026-03-06 21:19:14.833023,1
2026-03-06 21:19:14.876061,1
2026-03-06 21:19:14.876088,1
2026-03-06 21:19:14.934854,1
2026-03-06 21:19:14.934894,1
2026-03-06 21:19:14.978347,1
2026-03-06 21:19:14.978372,1
2026-03-06 21:19:15.037069,1
2026-03-06 21:19:15.037122,1
2026-03-06 21:19:15.080642,1
2026-03-06 21:19:15.080667,1
2026-03-06 21:19:15.138996,1
2026-03-06 21:19:15.139027,1
2026-03-06 21:19:15.182507,1
2026-03-06 21:19:15.182538,1
2026-03-06 21:19:15.240743,1
2026-03-06 21:19:15.24078,1
2026-03-06 21:19:15.28405,1
2026-03-06 21:19:15.284077,1
2026-03-06 21:19:15.342909,1
2026-03-06 21:19:15.342939,1
2026-03-06 21:19:15.386513,1
2026-03-06 21:19:15.386538,1
2026-03-06 21:19:15.444686,1
2026-03-06 21:19:15.444708,1
2026-03-06 21:19:15.488323,1
2026-03-06 21:19:15.488359,1
2026-03-06 21:19:15.546671,1
2026-03-06 21:19:15.546695,1
2026-03-06 21:19:15.590279,1
2026-03-06 21:19:15.590297,1
2026-03-06 21:19:15.649192,1
2026-03-06 21:19:15.649212,1
2026-03-06 21:19:15.692026,1
2026-03-06 21:19:15.692047,1
2026-03-06 21:19:15.751381,1
2026-03-06 21:19:15.751422,1
2026-03-06 21:19:15.794541,1
2026-03-06 21:19:15.79458,1
2026-03-06 21:19:15.853151,1
2026-03-06 21:19:15.853321,1
2026-03-06 21:19:15.896331,1
2026-03-06 21:19:15.896375,1
2026-03-06 21:19:15.954727,1
2026-03-06 21:19:15.954754,1
2026-03-06 21:19:15.998536,1
2026-03-06 21:19:15.998572,1
2026-03-06 21:19:16.057065,1
2026-03-06 21:19:16.057094,1
2026-03-06 21:19:16.100327,1
2026-03-06 21:19:16.100367,1
2026-03-06 21:19:16.158976,1
2026-03-06 21:19:16.159017,1
2026-03-06 21:19:16.202253,1
2026-03-06 21:19:16.20228,1
2026-03-06 21:19:16.261109,1
2026-03-06 21:19:16.261151,1
2026-03-06 21:19:16.304484,1
2026-03-06 21:19:16.304542,1
2026-03-06 21:19:16.362927,1
2026-03-06 21:19:16.362969,1
2026-03-06 21:19:16.40635,1
2026-03-06 21:19:16.406389,1
2026-03-06 21:19:16.465074,1
2026-03-06 21:19:16.465106,1
2026-03-06 21:19:16.508457,1
2026-03-06 21:19:16.508498,1
2026-03-06 21:19:16.567064,1
2026-03-06 21:19:16.567096,1
2026-03-06 21:19:16.610277,1
2026-03-06 21:19:16.610312,1
2026-03-06 21:19:16.668902,1
2026-03-06 21:19:16.668936,1
2026-03-06 21:19:16.71244,1
2026-03-06 21:19:16.712491,1
2026-03-06 21:19:16.770676,1
2026-03-06 21:19:16.770709,1
2026-03-06 21:19:16.814814,1
2026-03-06 21:19:16.814842,1
2026-03-06 21:19:16.872844,1
2026-03-06 21:19:16.872883,1
2026-03-06 21:19:16.916389,1
2026-03-06 21:19:16.916407,1
2026-03-06 21:19:16.974735,1
2026-03-06 21:19:16.974753,1
2026-03-06 21:19:17.018631,1
2026-03-06 21:19:17.018667,1
2026-03-06 21:19:17.077002,1
2026-03-06 21:19:17.07703,1
2026-03-06 21:19:17.120098,1
2026-03-06 21:19:17.120118,1
2026-03-06 21:19:17.178666,1
2026-03-06 21:19:17.178683,1
2026-03-06 21:19:17.2223,1
2026-03-06 21:19:17.222316,1
2026-03-06 21:19:17.281021,1
2026-03-06 21:19:17.281047,1
2026-03-06 21:19:17.324245,1
2026-03-06 21:19:17.324276,1
2026-03-06 21:19:17.383292,1
2026-03-06 21:19:17.383326,1
2026-03-06 21:19:17.426523,1
2026-03-06 21:19:17.426554,1
2026-03-06 21:19:17.484997,1
2026-03-06 21:19:17.485029,1
2026-03-06 21:19:17.528207,1
2026-03-06 21:19:17.528242,1
2026-03-06 21:19:17.586618,1
2026-03-06 21:19:17.586652,1
2026-03-06 21:19:17.630508,1
2026-03-06 21:19:17.630532,1
2026-03-06 21:19:17.688996,1
2026-03-06 21:19:17.689027,1
2026-03-06 21:19:17.732222,1
2026-03-06 21:19:17.732241,1
2026-03-06 21:19:17.790797,1
2026-03-06 21:19:17.790819,1
2026-03-06 21:19:17.834443,1
2026-03-06 21:19:17.834493,1
2026-03-06 21:19:17.893287,1
2026-03-06 21:19:17.893324,1
2026-03-06 21:19:17.936639,1
2026-03-06 21:19:17.936675,1
2026-03-06 21:19:17.994813,1
2026-03-06 21:19:17.994856,1
2026-03-06 21:19:18.038626,1
2026-03-06 21:19:18.038659,1
2026-03-06 21:19:18.097017,1
2026-03-06 21:19:18.097057,1
2026-03-06 21:19:18.140477,1
2026-03-06 21:19:18.140518,1
2026-03-06 21:19:18.199123,1
2026-03-06 21:19:18.199155,1
2026-03-06 21:19:18.242275,1
2026-03-06 21:19:18.242306,1
2026-03-06 21:19:18.301282,1
2026-03-06 21:19:18.301326,1
2026-03-06 21:19:18.344126,1
2026-03-06 21:19:18.344173,1
2026-03-06 21:19:18.403085,1
2026-03-06 21:19:18.403117,1
2026-03-06 21:19:18.4462,1
2026-03-06 21:19:18.446223,1
2026-03-06 21:19:18.505253,1
2026-03-06 21:19:18.505267,1
2026-03-06 21:19:18.54823,1
2026-03-06 21:19:18.548256,1
2026-03-06 21:19:18.607029,1
2026-03-06 21:19:18.607057,1
2026-03-06 21:19:18.650116,1
2026-03-06 21:19:18.650133,1
2026-03-06 21:19:18.708979,1
2026-03-06 21:19:18.709007,1
2026-03-06 21:19:18.752446,1
2026-03-06 21:19:18.752471,1
2026-03-06 21:19:18.811188,1
2026-03-06 21:19:18.811211,1
2026-03-06 21:19:18.854139,1
2026-03-06 21:19:18.854174,1
2026-03-06 21:19:18.91324,1
2026-03-06 21:19:18.913262,1
2026-03-06 21:19:18.95644,1
2026-03-06 21:19:18.956463,1
2026-03-06 21:19:19.014658,1
2026-03-06 21:19:19.014703,1
2026-03-06 21:19:19.058528,1
2026-03-06 21:19:19.058543,1
2026-03-06 21:19:19.117188,1
2026-03-06 21:19:19.117215,1
2026-03-06 21:19:19.160062,1
2026-03-06 21:19:19.160093,1
2026-03-06 21:19:19.218825,1
2026-03-06 21:19:19.218841,1
2026-03-06 21:19:19.262342,1
2026-03-06 21:19:19.262355,1
2026-03-06 21:19:19.320763,1
2026-03-06 21:19:19.320803,1
2026-03-06 21:19:19.364602,1
2026-03-06 21:19:19.364636,1
2026-03-06 21:19:19.423279,1
2026-03-06 21:19:19.423334,1
2026-03-06 21:19:19.466373,1
2026-03-06 21:19:19.466404,1
2026-03-06 21:19:19.524794,1
2026-03-06 21:19:19.524823,1
2026-03-06 21:19:19.568409,1
2026-03-06 21:19:19.568439,1
2026-03-06 21:19:19.627143,1
2026-03-06 21:19:19.627192,1
2026-03-06 21:19:19.670365,1
2026-03-06 21:19:19.6704,1
2026-03-06 21:19:19.728621,1
2026-03-06 21:19:19.728645,1
2026-03-06 21:19:19.772457,1
2026-03-06 21:19:19.772499,1
2026-03-06 21:19:19.831248,1
2026-03-06 21:19:19.831282,1
2026-03-06 21:19:19.874583,1
2026-03-06 21:19:19.874616,1
2026-03-06 21:19:19.93292,1
2026-03-06 21:19:19.932964,1
2026-03-06 21:19:19.976474,1
2026-03-06 21:19:19.976502,1
2026-03-06 21:19:20.035055,1
2026-03-06 21:19:20.035082,1
2026-03-06 21:19:20.078358,1
2026-03-06 21:19:20.078383,1
2026-03-06 21:19:20.137189,1
2026-03-06 21:19:20.137229,1
2026-03-06 21:19:20.1805,1
2026-03-06 21:19:20.180531,1
2026-03-06 21:19:20.238686,1
2026-03-06 21:19:20.238728,1
2026-03-06 21:19:20.28235,1
2026-03-06 21:19:20.282369,1
2026-03-06 21:19:20.340842,1
2026-03-06 21:19:20.340868,1
2026-03-06 21:19:20.384421,1
2026-03-06 21:19:20.384449,1
2026-03-06 21:19:20.443156,1
2026-03-06 21:19:20.443186,1
2026-03-06 21:19:20.486585,1
2026-03-06 21:19:20.4866,1
2026-03-06 21:19:20.54505,1
2026-03-06 21:19:20.545083,1
2026-03-06 21:19:20.588429,1
2026-03-06 21:19:20.588468,1
2026-03-06 21:19:20.647071,1
2026-03-06 21:19:20.6471,1
2026-03-06 21:19:20.690408,1
2026-03-06 21:19:20.690432,1
2026-03-06 21:19:20.749221,1
2026-03-06 21:19:20.749243,1
2026-03-06 21:19:20.792562,1
2026-03-06 21:19:20.792603,1
2026-03-06 21:19:20.851331,1
2026-03-06 21:19:20.851371,1
2026-03-06 21:19:20.894464,1
2026-03-06 21:19:20.894494,1
2026-03-06 21:19:20.952744,1
2026-03-06 21:19:20.952766,1
2026-03-06 21:19:20.996311,1
2026-03-06 21:19:20.996346,1
2026-03-06 21:19:21.055211,1
2026-03-06 21:19:21.055228,1
2026-03-06 21:19:21.098601,1
2026-03-06 21:19:21.098627,1
2026-03-06 21:19:21.157238,1
2026-03-06 21:19:21.157272,1
2026-03-06 21:19:21.200307,1
2026-03-06 21:19:21.200331,1
2026-03-06 21:19:21.259103,1
2026-03-06 21:19:21.259136,1
2026-03-06 21:19:21.302805,1
2026-03-06 21:19:21.302849,1
2026-03-06 21:19:21.360992,1
2026-03-06 21:19:21.361028,1
2026-03-06 21:19:21.404718,1
2026-03-06 21:19:21.404752,1
2026-03-06 21:19:21.462937,1
2026-03-06 21:19:21.462961,1
2026-03-06 21:19:21.506579,1
2026-03-06 21:19:21.506609,1
2026-03-06 21:19:21.565054,1
2026-03-06 21:19:21.565086,1
2026-03-06 21:19:21.608419,1
2026-03-06 21:19:21.608446,1
2026-03-06 21:19:21.666943,1
2026-03-06 21:19:21.66697,1
2026-03-06 21:19:21.710387,1
2026-03-06 21:19:21.71041,1
2026-03-06 21:19:21.768958,1
2026-03-06 21:19:21.768989,1
2026-03-06 21:19:21.812438,1
2026-03-06 21:19:21.81247,1
2026-03-06 21:19:21.871027,1
2026-03-06 21:19:21.871063,1
2026-03-06 21:19:21.914336,1
2026-03-06 21:19:21.914369,1
2026-03-06 21:19:21.972549,1
2026-03-06 21:19:21.972561,1
2026-03-06 21:19:22.01624,1
2026-03-06 21:19:22.016262,1
2026-03-06 21:19:22.074895,1
2026-03-06 21:19:22.074926,1
2026-03-06 21:19:22.118612,1
2026-03-06 21:19:22.118626,1
2026-03-06 21:19:22.17686,1
2026-03-06 21:19:22.176893,1
2026-03-06 21:19:22.220827,1
2026-03-06 21:19:22.220859,1
2026-03-06 21:19:22.279233,1
2026-03-06 21:19:22.279255,1
2026-03-06 21:19:22.322314,1
2026-03-06 21:19:22.322339,1
2026-03-06 21:19:22.380998,1
2026-03-06 21:19:22.381021,1
2026-03-06 21:19:22.424254,1
2026-03-06 21:19:22.424279,1
2026-03-06 21:19:22.482819,1
2026-03-06 21:19:22.482854,1
2026-03-06 21:19:22.526292,1
2026-03-06 21:19:22.526314,1
2026-03-06 21:19:22.585107,1
2026-03-06 21:19:22.585141,1
2026-03-06 21:19:22.628685,1
2026-03-06 21:19:22.628709,1
2026-03-06 21:19:22.687215,1
2026-03-06 21:19:22.687255,1
2026-03-06 21:19:22.730492,1
2026-03-06 21:19:22.73051,1
2026-03-06 21:19:22.78905,1
2026-03-06 21:19:22.789073,1
2026-03-06 21:19:22.832727,1
2026-03-06 21:19:22.832756,1
2026-03-06 21:19:22.891074,1
2026-03-06 21:19:22.891105,1
2026-03-06 21:19:22.93448,1
2026-03-06 21:19:22.934514,1
2026-03-06 21:19:22.992596,1
2026-03-06 21:19:22.992614,1
2026-03-06 21:19:23.03653,1
2026-03-06 21:19:23.036565,1
2026-03-06 21:19:23.094883,1
2026-03-06 21:19:23.094917,1
2026-03-06 21:19:23.138344,1
2026-03-06 21:19:23.138374,1
2026-03-06 21:19:23.196759,1
2026-03-06 21:19:23.196796,1
2026-03-06 21:19:23.240421,1
2026-03-06 21:19:23.240444,1
2026-03-06 21:19:23.299088,1
2026-03-06 21:19:23.299105,1
2026-03-06 21:19:23.342693,1
2026-03-06 21:19:23.342712,1
2026-03-06 21:19:23.400807,1
2026-03-06 21:19:23.400819,1
2026-03-06 21:19:23.444546,1
2026-03-06 21:19:23.444578,1
2026-03-06 21:19:23.503007,1
2026-03-06 21:19:23.503022,1
2026-03-06 21:19:23.546249,1
2026-03-06 21:19:23.546263,1
2026-03-06 21:19:23.604718,1
2026-03-06 21:19:23.604744,1
2026-03-06 21:19:23.648732,1
2026-03-06 21:19:23.648746,1
2026-03-06 21:19:23.707019,1
2026-03-06 21:19:23.707037,1
2026-03-06 21:19:23.750352,1
2026-03-06 21:19:23.750366,1
2026-03-06 21:19:23.809146,1
2026-03-06 21:19:23.809184,1
2026-03-06 21:19:23.852681,1
2026-03-06 21:19:23.852782,1
2026-03-06 21:19:23.911341,1
2026-03-06 21:19:23.911357,1
2026-03-06 21:19:23.954196,1
2026-03-06 21:19:23.954236,1
2026-03-06 21:19:24.013083,1
2026-03-06 21:19:24.013099,1
2026-03-06 21:19:24.05634,1
2026-03-06 21:19:24.056359,1
2026-03-06 21:19:24.114598,1
2026-03-06 21:19:24.114607,1
2026-03-06 21:19:24.158612,1
2026-03-06 21:19:24.158643,1
2026-03-06 21:19:24.217292,1
2026-03-06 21:19:24.217315,1
2026-03-06 21:19:24.260409,1
2026-03-06 21:19:24.260419,1
2026-03-06 21:19:24.31886,1
2026-03-06 21:19:24.31889,1
2026-03-06 21:19:24.362317,1
2026-03-06 21:19:24.362337,1
2026-03-06 21:19:24.420772,1
2026-03-06 21:19:24.420786,1
2026-03-06 21:19:24.464669,1
2026-03-06 21:19:24.464692,1
2026-03-06 21:19:24.523003,1
2026-03-06 21:19:24.523035,1
2026-03-06 21:19:24.566211,1
2026-03-06 21:19:24.56626,1
2026-03-06 21:19:24.624745,1
2026-03-06 21:19:24.624755,1
2026-03-06 21:19:24.66815,1
2026-03-06 21:19:24.668176,1
2026-03-06 21:19:24.727143,1
2026-03-06 21:19:24.727174,1
2026-03-06 21:19:24.770222,1
2026-03-06 21:19:24.77026,1
2026-03-06 21:19:24.829151,1
2026-03-06 21:19:24.829187,1
2026-03-06 21:19:24.87246,1
2026-03-06 21:19:24.872504,1
2026-03-06 21:19:24.930949,1
2026-03-06 21:19:24.930979,1
2026-03-06 21:19:24.974665,1
2026-03-06 21:19:24.974694,1
2026-03-06 21:19:25.033217,1
2026-03-06 21:19:25.033234,1
2026-03-06 21:19:25.07661,1
2026-03-06 21:19:25.076636,1
2026-03-06 21:19:25.135301,1
2026-03-06 21:19:25.135313,1
2026-03-06 21:19:25.178692,1
2026-03-06 21:19:25.178704,1
2026-03-06 21:19:25.236982,1
2026-03-06 21:19:25.237008,1
2026-03-06 21:19:25.280329,1
2026-03-06 21:19:25.280338,1
2026-03-06 21:19:25.338798,1
2026-03-06 21:19:25.338842,1
2026-03-06 21:19:25.3824,1
2026-03-06 21:19:25.382428,1
2026-03-06 21:19:25.440927,1
2026-03-06 21:19:25.440948,1
2026-03-06 21:19:25.484678,1
2026-03-06 21:19:25.484712,1
2026-03-06 21:19:25.542836,1
2026-03-06 21:19:25.542854,1
2026-03-06 21:19:25.586356,1
2026-03-06 21:19:25.586385,1
2026-03-06 21:19:25.645017,1
2026-03-06 21:19:25.645039,1
2026-03-06 21:19:25.688446,1
2026-03-06 21:19:25.688481,1
2026-03-06 21:19:25.747069,1
2026-03-06 21:19:25.7471,1
2026-03-06 21:19:25.790259,1
2026-03-06 21:19:25.790283,1
2026-03-06 21:19:25.849193,1
2026-03-06 21:19:25.849222,1
2026-03-06 21:19:25.892533,1
2026-03-06 21:19:25.892577,1
2026-03-06 21:19:25.951209,1
2026-03-06 21:19:25.951244,1
2026-03-06 21:19:25.994355,1
2026-03-06 21:19:25.994393,1
2026-03-06 21:19:26.053049,1
2026-03-06 21:19:26.053072,1
2026-03-06 21:19:26.096387,1
2026-03-06 21:19:26.096407,1
2026-03-06 21:19:26.154875,1
2026-03-06 21:19:26.154924,1
2026-03-06 21:19:26.198436,1
2026-03-06 21:19:26.198457,1
2026-03-06 21:19:26.25678,1
2026-03-06 21:19:26.256821,1
2026-03-06 21:19:26.300145,1
2026-03-06 21:19:26.300169,1
2026-03-06 21:19:26.358774,1
2026-03-06 21:19:26.358801,1
2026-03-06 21:19:26.402452,1
2026-03-06 21:19:26.402469,1
2026-03-06 21:19:26.461314,1
2026-03-06 21:19:26.461335,1
2026-03-06 21:19:26.504308,1
2026-03-06 21:19:26.50432,1
2026-03-06 21:19:26.563108,1
2026-03-06 21:19:26.563125,1
2026-03-06 21:19:26.606299,1
2026-03-06 21:19:26.606325,1
2026-03-06 21:19:26.664852,1
2026-03-06 21:19:26.664868,1
2026-03-06 21:19:26.708645,1
2026-03-06 21:19:26.708673,1
2026-03-06 21:19:26.766888,1
2026-03-06 21:19:26.766921,1
2026-03-06 21:19:26.810517,1
2026-03-06 21:19:26.810547,1
2026-03-06 21:19:26.869027,1
2026-03-06 21:19:26.869055,1
2026-03-06 21:19:26.912695,1
2026-03-06 21:19:26.912731,1
2026-03-06 21:19:26.971204,1
2026-03-06 21:19:26.971227,1
2026-03-06 21:19:27.014427,1
2026-03-06 21:19:27.014461,1
2026-03-06 21:19:27.072855,1
2026-03-06 21:19:27.07289,1
2026-03-06 21:19:27.116511,1
2026-03-06 21:19:27.116539,1
2026-03-06 21:19:27.175848,1
2026-03-06 21:19:27.175868,1
2026-03-06 21:19:27.218678,1
2026-03-06 21:19:27.218699,1
2026-03-06 21:19:27.277049,1
2026-03-06 21:19:27.277085,1
2026-03-06 21:19:27.320704,1
2026-03-06 21:19:27.320735,1
2026-03-06 21:19:27.378692,1
2026-03-06 21:19:27.378714,1
2026-03-06 21:19:27.422469,1
2026-03-06 21:19:27.422492,1
2026-03-06 21:19:27.481359,1
2026-03-06 21:19:27.481384,1
2026-03-06 21:19:27.524611,1
2026-03-06 21:19:27.524646,1
2026-03-06 21:19:27.58281,1
2026-03-06 21:19:27.582827,1
2026-03-06 21:19:27.626342,1
2026-03-06 21:19:27.626373,1
2026-03-06 21:19:27.684924,1
2026-03-06 21:19:27.684957,1
2026-03-06 21:19:27.728371,1
2026-03-06 21:19:27.728399,1
2026-03-06 21:19:27.786789,1
2026-03-06 21:19:27.786807,1
2026-03-06 21:19:27.830315,1
2026-03-06 21:19:27.830356,1
2026-03-06 21:19:27.889059,1
2026-03-06 21:19:27.889096,1
2026-03-06 21:19:27.932624,1
2026-03-06 21:19:27.932669,1
2026-03-06 21:19:27.991006,1
2026-03-06 21:19:27.991049,1
2026-03-06 21:19:28.034444,1
2026-03-06 21:19:28.034474,1
2026-03-06 21:19:28.093234,1
2026-03-06 21:19:28.093254,1
2026-03-06 21:19:28.136665,1
2026-03-06 21:19:28.136697,1
2026-03-06 21:19:28.19517,1
2026-03-06 21:19:28.1952,1
2026-03-06 21:19:28.238493,1
2026-03-06 21:19:28.238525,1
2026-03-06 21:19:28.297369,1
2026-03-06 21:19:28.297407,1
