time,ACT.GSE_LOX_Fill_Vent.channel_id
2026-03-06 21:16:46.159447,2
2026-03-06 21:16:46.217112,2
2026-03-06 21:16:46.217138,2
2026-03-06 21:16:46.261654,2
2026-03-06 21:16:46.261674,2
2026-03-06 21:16:46.319453,2
2026-03-06 21:16:46.319483,2
2026-03-06 21:16:46.363719,2
2026-03-06 21:16:46.36377,2
2026-03-06 21:16:46.421448,2
2026-03-06 21:16:46.421464,2
2026-03-06 21:16:46.465828,2
2026-03-06 21:16:46.465868,2
2026-03-06 21:16:46.52337,2
2026-03-06 21:16:46.523403,2
2026-03-06 21:16:46.567705,2
2026-03-06 21:16:46.567728,2
2026-03-06 21:16:46.625028,2
2026-03-06 21:16:46.625042,2
2026-03-06 21:16:46.669774,2
2026-03-06 21:16:46.669791,2
2026-03-06 21:16:46.727252,2
2026-03-06 21:16:46.727264,2
2026-03-06 21:16:46.771614,2
2026-03-06 21:16:46.771635,2
2026-03-06 21:16:46.829401,2
2026-03-06 21:16:46.829431,2
2026-03-06 21:16:46.873296,2
2026-03-06 21:16:46.873315,2
2026-03-06 21:16:46.931599,2
2026-03-06 21:16:46.931635,2
2026-03-06 21:16:46.975424,2
2026-03-06 21:16:46.975458,2
2026-03-06 21:16:47.033236,2
2026-03-06 21:16:47.033262,2
2026-03-06 21:16:47.077612,2
2026-03-06 21:16:47.077647,2
2026-03-06 21:16:47.135434,2
2026-03-06 21:16:47.13546,2
2026-03-06 21:16:47.179425,2
2026-03-06 21:16:47.179451,2
2026-03-06 21:16:47.237285,2
2026-03-06 21:16:47.23732,2
2026-03-06 21:16:47.281874,2
2026-03-06 21:16:47.281898,2
2026-03-06 21:16:47.339512,2
2026-03-06 21:16:47.33954,2
2026-03-06 21:16:47.383556,2
2026-03-06 21:16:47.383623,2
2026-03-06 21:16:47.441577,2
2026-03-06 21:16:47.441599,2
2026-03-06 21:16:47.485453,2
2026-03-06 21:16:47.485476,2
2026-03-06 21:16:47.54355,2
2026-03-06 21:16:47.543587,2
2026-03-06 21:16:47.587297,2
2026-03-06 21:16:47.587326,2
2026-03-06 21:16:47.645618,2
2026-03-06 21:16:47.645647,2
2026-03-06 21:16:47.689506,2
2026-03-06 21:16:47.689535,2
2026-03-06 21:16:47.747769,2
2026-03-06 21:16:47.747804,2
2026-03-06 21:16:47.791412,2
2026-03-06 21:16:47.791439,2
2026-03-06 21:16:47.849822,2
2026-03-06 21:16:47.849855,2
2026-03-06 21:16:47.893903,2
2026-03-06 21:16:47.89393,2
2026-03-06 21:16:47.951226,2
2026-03-06 21:16:47.951259,2
2026-03-06 21:16:47.995561,2
2026-03-06 21:16:47.995585,2
2026-03-06 21:16:48.053363,2
2026-03-06 21:16:48.053382,2
2026-03-06 21:16:48.097621,2
2026-03-06 21:16:48.097631,2
2026-03-06 21:16:48.155696,2
2026-03-06 21:16:48.155757,2
2026-03-06 21:16:48.199494,2
2026-03-06 21:16:48.199549,2
2026-03-06 21:16:48.257336,2
2026-03-06 21:16:48.257357,2
2026-03-06 21:16:48.301879,2
2026-03-06 21:16:48.301901,2
2026-03-06 21:16:48.359407,2
2026-03-06 21:16:48.359451,2
2026-03-06 21:16:48.403843,2
2026-03-06 21:16:48.403881,2
2026-03-06 21:16:48.461453,2
2026-03-06 21:16:48.461493,2
2026-03-06 21:16:48.50554,2
2026-03-06 21:16:48.505569,2
2026-03-06 21:16:48.563237,2
2026-03-06 21:16:48.563268,2
2026-03-06 21:16:48.607835,2
2026-03-06 21:16:48.607864,2
2026-03-06 21:16:48.665574,2
2026-03-06 21:16:48.665612,2
2026-03-06 21:16:48.709781,2
2026-03-06 21:16:48.709816,2
2026-03-06 21:16:48.767373,2
2026-03-06 21:16:48.767409,2
2026-03-06 21:16:48.811923,2
2026-03-06 21:16:48.811947,2
2026-03-06 21:16:48.869422,2
2026-03-06 21:16:48.869488,2
2026-03-06 21:16:48.913237,2
2026-03-06 21:16:48.913255,2
2026-03-06 21:16:48.972021,2
2026-03-06 21:16:48.972051,2
2026-03-06 21:16:49.015881,2
2026-03-06 21:16:49.015917,2
2026-03-06 21:16:49.073574,2
2026-03-06 21:16:49.073605,2
2026-03-06 21:16:49.117464,2
2026-03-06 21:16:49.117481,2
2026-03-06 21:16:49.175648,2
2026-03-06 21:16:49.175683,2
2026-03-06 21:16:49.219795,2
2026-03-06 21:16:49.219821,2
2026-03-06 21:16:49.277483,2
2026-03-06 21:16:49.277501,2
2026-03-06 21:16:49.321672,2
2026-03-06 21:16:49.321683,2
2026-03-06 21:16:49.379465,2
2026-03-06 21:16:49.379511,2
2026-03-06 21:16:49.423269,2
2026-03-06 21:16:49.423301,2
2026-03-06 21:16:49.481329,2
2026-03-06 21:16:49.481348,2
2026-03-06 21:16:49.525456,2
2026-03-06 21:16:49.525481,2
2026-03-06 21:16:49.583107,2
2026-03-06 21:16:49.583114,2
2026-03-06 21:16:49.627298,2
2026-03-06 21:16:49.627316,2
2026-03-06 21:16:49.685148,2
2026-03-06 21:16:49.685174,2
2026-03-06 21:16:49.729446,2
2026-03-06 21:16:49.729472,2
2026-03-06 21:16:49.787561,2
2026-03-06 21:16:49.787588,2
2026-03-06 21:16:49.831354,2
2026-03-06 21:16:49.831401,2
2026-03-06 21:16:49.889222,2
2026-03-06 21:16:49.889252,2
2026-03-06 21:16:49.933866,2
2026-03-06 21:16:49.933906,2
2026-03-06 21:16:49.991396,2
2026-03-06 21:16:49.991418,2
2026-03-06 21:16:50.036514,2
2026-03-06 21:16:50.036532,2
2026-03-06 21:16:50.093437,2
2026-03-06 21:16:50.09346,2
2026-03-06 21:16:50.137272,2
2026-03-06 21:16:50.137287,2
2026-03-06 21:16:50.195277,2
2026-03-06 21:16:50.195307,2
2026-03-06 21:16:50.239694,2
2026-03-06 21:16:50.239714,2
2026-03-06 21:16:50.297797,2
2026-03-06 21:16:50.297867,2
2026-03-06 21:16:50.341257,2
2026-03-06 21:16:50.34128,2
2026-03-06 21:16:50.399342,2
2026-03-06 21:16:50.399384,2
2026-03-06 21:16:50.443603,2
2026-03-06 21:16:50.443638,2
2026-03-06 21:16:50.501315,2
2026-03-06 21:16:50.501345,2
2026-03-06 21:16:50.545799,2
2026-03-06 21:16:50.545828,2
2026-03-06 21:16:50.603571,2
2026-03-06 21:16:50.603594,2
2026-03-06 21:16:50.647843,2
2026-03-06 21:16:50.647873,2
2026-03-06 21:16:50.705392,2
2026-03-06 21:16:50.705422,2
2026-03-06 21:16:50.749549,2
2026-03-06 21:16:50.749571,2
2026-03-06 21:16:50.80708,2
2026-03-06 21:16:50.807131,2
2026-03-06 21:16:50.851293,2
2026-03-06 21:16:50.851315,2
2026-03-06 21:16:50.909469,2
2026-03-06 21:16:50.909513,2
2026-03-06 21:16:50.953439,2
2026-03-06 21:16:50.953477,2
2026-03-06 21:16:51.011667,2
2026-03-06 21:16:51.011696,2
2026-03-06 21:16:51.055371,2
2026-03-06 21:16:51.055387,2
2026-03-06 21:16:51.113797,2
2026-03-06 21:16:51.113813,2
2026-03-06 21:16:51.157701,2
2026-03-06 21:16:51.157728,2
2026-03-06 21:16:51.215271,2
2026-03-06 21:16:51.215288,2
2026-03-06 21:16:51.259508,2
2026-03-06 21:16:51.259535,2
2026-03-06 21:16:51.317274,2
2026-03-06 21:16:51.317286,2
2026-03-06 21:16:51.361782,2
2026-03-06 21:16:51.361797,2
2026-03-06 21:16:51.41959,2
2026-03-06 21:16:51.419612,2
2026-03-06 21:16:51.463993,2
2026-03-06 21:16:51.464009,2
2026-03-06 21:16:51.521402,2
2026-03-06 21:16:51.521417,2
2026-03-06 21:16:51.566046,2
2026-03-06 21:16:51.566086,2
2026-03-06 21:16:51.623378,2
2026-03-06 21:16:51.623412,2
2026-03-06 21:16:51.667603,2
2026-03-06 21:16:51.667644,2
2026-03-06 21:16:51.725509,2
2026-03-06 21:16:51.725526,2
2026-03-06 21:16:51.769838,2
2026-03-06 21:16:51.769866,2
2026-03-06 21:16:51.827444,2
2026-03-06 21:16:51.827472,2
2026-03-06 21:16:51.871442,2
2026-03-06 21:16:51.871476,2
2026-03-06 21:16:51.929456,2
2026-03-06 21:16:51.929484,2
2026-03-06 21:16:51.973623,2
2026-03-06 21:16:51.973655,2
2026-03-06 21:16:52.031296,2
2026-03-06 21:16:52.031317,2
2026-03-06 21:16:52.075586,2
2026-03-06 21:16:52.075639,2
2026-03-06 21:16:52.133371,2
2026-03-06 21:16:52.133387,2
2026-03-06 21:16:52.177377,2
2026-03-06 21:16:52.177411,2
2026-03-06 21:16:52.235614,2
2026-03-06 21:16:52.235652,2
2026-03-06 21:16:52.279427,2
2026-03-06 21:16:52.279466,2
2026-03-06 21:16:52.337208,2
2026-03-06 21:16:52.337234,2
2026-03-06 21:16:52.381742,2
2026-03-06 21:16:52.381757,2
2026-03-06 21:16:52.439744,2
2026-03-06 21:16:52.439763,2
2026-03-06 21:16:52.483524,2
2026-03-06 21:16:52.483568,2
2026-03-06 21:16:52.54151,2
2026-03-06 21:16:52.541542,2
2026-03-06 21:16:52.585575,2
2026-03-06 21:16:52.585589,2
2026-03-06 21:16:52.643303,2
2026-03-06 21:16:52.643319,2
2026-03-06 21:16:52.687351,2
2026-03-06 21:16:52.687382,2
2026-03-06 21:16:52.745539,2
2026-03-06 21:16:52.745583,2
2026-03-06 21:16:52.789257,2
2026-03-06 21:16:52.789285,2
2026-03-06 21:16:52.847131,2
2026-03-06 21:16:52.847151,2
2026-03-06 21:16:52.891591,2
2026-03-06 21:16:52.891607,2
2026-03-06 21:16:52.949433,2
2026-03-06 21:16:52.94945,2
2026-03-06 21:16:52.993302,2
2026-03-06 21:16:52.993316,2
2026-03-06 21:16:53.051465,2
2026-03-06 21:16:53.051485,2
2026-03-06 21:16:53.09584,2
2026-03-06 21:16:53.09586,2
2026-03-06 21:16:53.154233,2
2026-03-06 21:16:53.15426,2
2026-03-06 21:16:53.197994,2
2026-03-06 21:16:53.198068,2
2026-03-06 21:16:53.255696,2
2026-03-06 21:16:53.255712,2
2026-03-06 21:16:53.299926,2
2026-03-06 21:16:53.299959,2
2026-03-06 21:16:53.3574,2
2026-03-06 21:16:53.357439,2
2026-03-06 21:16:53.402031,2
2026-03-06 21:16:53.402059,2
2026-03-06 21:16:53.459643,2
2026-03-06 21:16:53.459698,2
2026-03-06 21:16:53.503409,2
2026-03-06 21:16:53.503445,2
2026-03-06 21:16:53.561704,2
2026-03-06 21:16:53.561727,2
2026-03-06 21:16:53.605906,2
2026-03-06 21:16:53.605937,2
2026-03-06 21:16:53.663409,2
2026-03-06 21:16:53.663435,2
2026-03-06 21:16:53.70752,2
2026-03-06 21:16:53.707556,2
2026-03-06 21:16:53.765423,2
2026-03-06 21:16:53.765438,2
2026-03-06 21:16:53.809725,2
2026-03-06 21:16:53.809755,2
2026-03-06 21:16:53.867627,2
2026-03-06 21:16:53.867645,2
2026-03-06 21:16:53.911635,2
2026-03-06 21:16:53.911658,2
2026-03-06 21:16:53.969385,2
2026-03-06 21:16:53.969393,2
2026-03-06 21:16:54.013474,2
2026-03-06 21:16:54.01349,2
2026-03-06 21:16:54.071381,2
2026-03-06 21:16:54.071396,2
2026-03-06 21:16:54.115747,2
2026-03-06 21:16:54.115767,2
2026-03-06 21:16:54.173844,2
2026-03-06 21:16:54.173859,2
2026-03-06 21:16:54.217699,2
2026-03-06 21:16:54.217709,2
2026-03-06 21:16:54.275647,2
2026-03-06 21:16:54.275682,2
2026-03-06 21:16:54.319249,2
2026-03-06 21:16:54.319264,2
2026-03-06 21:16:54.377449,2
2026-03-06 21:16:54.377465,2
2026-03-06 21:16:54.421345,2
2026-03-06 21:16:54.42136,2
2026-03-06 21:16:54.479374,2
2026-03-06 21:16:54.479394,2
2026-03-06 21:16:54.523631,2
2026-03-06 21:16:54.52365,2
2026-03-06 21:16:54.581521,2
2026-03-06 21:16:54.581568,2
2026-03-06 21:16:54.625705,2
2026-03-06 21:16:54.625733,2
2026-03-06 21:16:54.683248,2
2026-03-06 21:16:54.683277,2
2026-03-06 21:16:54.727939,2
2026-03-06 21:16:54.727984,2
2026-03-06 21:16:54.785736,2
2026-03-06 21:16:54.785773,2
2026-03-06 21:16:54.829595,2
2026-03-06 21:16:54.829629,2
2026-03-06 21:16:54.887806,2
2026-03-06 21:16:54.887838,2
2026-03-06 21:16:54.931474,2
2026-03-06 21:16:54.931515,2
2026-03-06 21:16:54.989513,2
2026-03-06 21:16:54.989563,2
2026-03-06 21:16:55.0338,2
2026-03-06 21:16:55.033849,2
2026-03-06 21:16:55.09171,2
2026-03-06 21:16:55.091723,2
2026-03-06 21:16:55.135771,2
2026-03-06 21:16:55.135816,2
2026-03-06 21:16:55.193415,2
2026-03-06 21:16:55.193433,2
2026-03-06 21:16:55.237366,2
2026-03-06 21:16:55.237403,2
2026-03-06 21:16:55.295438,2
2026-03-06 21:16:55.295454,2
2026-03-06 21:16:55.339709,2
2026-03-06 21:16:55.339732,2
2026-03-06 21:16:55.398017,2
2026-03-06 21:16:55.398052,2
2026-03-06 21:16:55.441538,2
2026-03-06 21:16:55.441555,2
2026-03-06 21:16:55.499658,2
2026-03-06 21:16:55.499684,2
2026-03-06 21:16:55.543694,2
2026-03-06 21:16:55.543719,2
2026-03-06 21:16:55.601213,2
2026-03-06 21:16:55.601235,2
2026-03-06 21:16:55.645508,2
2026-03-06 21:16:55.645528,2
2026-03-06 21:16:55.703625,2
2026-03-06 21:16:55.703644,2
2026-03-06 21:16:55.747344,2
2026-03-06 21:16:55.747371,2
2026-03-06 21:16:55.805526,2
2026-03-06 21:16:55.805559,2
2026-03-06 21:16:55.849557,2
2026-03-06 21:16:55.849584,2
2026-03-06 21:16:55.907217,2
2026-03-06 21:16:55.907269,2
2026-03-06 21:16:55.952749,2
2026-03-06 21:16:55.952781,2
2026-03-06 21:16:56.009443,2
2026-03-06 21:16:56.009476,2
2026-03-06 21:16:56.053805,2
2026-03-06 21:16:56.053827,2
2026-03-06 21:16:56.111621,2
2026-03-06 21:16:56.111639,2
2026-03-06 21:16:56.155479,2
2026-03-06 21:16:56.155501,2
2026-03-06 21:16:56.213886,2
2026-03-06 21:16:56.213929,2
2026-03-06 21:16:56.257535,2
2026-03-06 21:16:56.25757,2
2026-03-06 21:16:56.315573,2
2026-03-06 21:16:56.315597,2
2026-03-06 21:16:56.359488,2
2026-03-06 21:16:56.359508,2
2026-03-06 21:16:56.417355,2
2026-03-06 21:16:56.417377,2
2026-03-06 21:16:56.46191,2
2026-03-06 21:16:56.461938,2
2026-03-06 21:16:56.519443,2
2026-03-06 21:16:56.519474,2
2026-03-06 21:16:56.563465,2
2026-03-06 21:16:56.563483,2
2026-03-06 21:16:56.621772,2
2026-03-06 21:16:56.621802,2
2026-03-06 21:16:56.665534,2
2026-03-06 21:16:56.665557,2
2026-03-06 21:16:56.723282,2
2026-03-06 21:16:56.723305,2
2026-03-06 21:16:56.767735,2
2026-03-06 21:16:56.767766,2
2026-03-06 21:16:56.825349,2
2026-03-06 21:16:56.825368,2
2026-03-06 21:16:56.87048,2
2026-03-06 21:16:56.870504,2
2026-03-06 21:16:56.927491,2
2026-03-06 21:16:56.927514,2
2026-03-06 21:16:56.971462,2
2026-03-06 21:16:56.971484,2
2026-03-06 21:16:57.029725,2
2026-03-06 21:16:57.029745,2
2026-03-06 21:16:57.073296,2
2026-03-06 21:16:57.073318,2
2026-03-06 21:16:57.131955,2
2026-03-06 21:16:57.131983,2
2026-03-06 21:16:57.175771,2
2026-03-06 21:16:57.175827,2
2026-03-06 21:16:57.233262,2
2026-03-06 21:16:57.233279,2
2026-03-06 21:16:57.277413,2
2026-03-06 21:16:57.277432,2
2026-03-06 21:16:57.33549,2
2026-03-06 21:16:57.33551,2
2026-03-06 21:16:57.379896,2
2026-03-06 21:16:57.379913,2
2026-03-06 21:16:57.437562,2
2026-03-06 21:16:57.437617,2
2026-03-06 21:16:57.481511,2
2026-03-06 21:16:57.481525,2
2026-03-06 21:16:57.539406,2
2026-03-06 21:16:57.53945,2
2026-03-06 21:16:57.583596,2
2026-03-06 21:16:57.583612,2
2026-03-06 21:16:57.641805,2
2026-03-06 21:16:57.641837,2
2026-03-06 21:16:57.685768,2
2026-03-06 21:16:57.685786,2
2026-03-06 21:16:57.743528,2
2026-03-06 21:16:57.743573,2
2026-03-06 21:16:57.787791,2
2026-03-06 21:16:57.787812,2
2026-03-06 21:16:57.845746,2
2026-03-06 21:16:57.845778,2
2026-03-06 21:16:57.889366,2
2026-03-06 21:16:57.889382,2
2026-03-06 21:16:57.947802,2
2026-03-06 21:16:57.947831,2
2026-03-06 21:16:57.991357,2
2026-03-06 21:16:57.991381,2
2026-03-06 21:16:58.04955,2
2026-03-06 21:16:58.049578,2
2026-03-06 21:16:58.093885,2
2026-03-06 21:16:58.093916,2
2026-03-06 21:16:58.151359,2
2026-03-06 21:16:58.151389,2
2026-03-06 21:16:58.195513,2
2026-03-06 21:16:58.195538,2
2026-03-06 21:16:58.253687,2
2026-03-06 21:16:58.253715,2
2026-03-06 21:16:58.297348,2
2026-03-06 21:16:58.297372,2
2026-03-06 21:16:58.355454,2
2026-03-06 21:16:58.355478,2
2026-03-06 21:16:58.399703,2
2026-03-06 21:16:58.399722,2
2026-03-06 21:16:58.457574,2
2026-03-06 21:16:58.457589,2
2026-03-06 21:16:58.501948,2
2026-03-06 21:16:58.501965,2
2026-03-06 21:16:58.559636,2
2026-03-06 21:16:58.55967,2
2026-03-06 21:16:58.6034,2
2026-03-06 21:16:58.603413,2
2026-03-06 21:16:58.661676,2
2026-03-06 21:16:58.661731,2
2026-03-06 21:16:58.705813,2
2026-03-06 21:16:58.705851,2
2026-03-06 21:16:58.763446,2
2026-03-06 21:16:58.76347,2
2026-03-06 21:16:58.807202,2
2026-03-06 21:16:58.807223,2
2026-03-06 21:16:58.865559,2
2026-03-06 21:16:58.865592,2
2026-03-06 21:16:58.909739,2
2026-03-06 21:16:58.909765,2
2026-03-06 21:16:58.967364,2
2026-03-06 21:16:58.967393,2
2026-03-06 21:16:59.011352,2
2026-03-06 21:16:59.011373,2
2026-03-06 21:16:59.069644,2
2026-03-06 21:16:59.069657,2
2026-03-06 21:16:59.113589,2
2026-03-06 21:16:59.11362,2
2026-03-06 21:16:59.171664,2
2026-03-06 21:16:59.171688,2
2026-03-06 21:16:59.215511,2
2026-03-06 21:16:59.215542,2
2026-03-06 21:16:59.273428,2
2026-03-06 21:16:59.273496,2
2026-03-06 21:16:59.317687,2
2026-03-06 21:16:59.317715,2
2026-03-06 21:16:59.375419,2
2026-03-06 21:16:59.375447,2
2026-03-06 21:16:59.419588,2
2026-03-06 21:16:59.419673,2
2026-03-06 21:16:59.477785,2
2026-03-06 21:16:59.477802,2
2026-03-06 21:16:59.521568,2
2026-03-06 21:16:59.521578,2
2026-03-06 21:16:59.579681,2
2026-03-06 21:16:59.579711,2
2026-03-06 21:16:59.623985,2
2026-03-06 21:16:59.624022,2
2026-03-06 21:16:59.681758,2
2026-03-06 21:16:59.681776,2
2026-03-06 21:16:59.725613,2
2026-03-06 21:16:59.725645,2
2026-03-06 21:16:59.78337,2
2026-03-06 21:16:59.783387,2
2026-03-06 21:16:59.827522,2
2026-03-06 21:16:59.827558,2
2026-03-06 21:16:59.885294,2
2026-03-06 21:16:59.885327,2
2026-03-06 21:16:59.929563,2
2026-03-06 21:16:59.929596,2
2026-03-06 21:16:59.987522,2
2026-03-06 21:16:59.987549,2
2026-03-06 21:17:00.031777,2
2026-03-06 21:17:00.031808,2
2026-03-06 21:17:00.089501,2
2026-03-06 21:17:00.089521,2
2026-03-06 21:17:00.133458,2
2026-03-06 21:17:00.133495,2
2026-03-06 21:17:00.191529,2
2026-03-06 21:17:00.191546,2
2026-03-06 21:17:00.235641,2
2026-03-06 21:17:00.235678,2
2026-03-06 21:17:00.293242,2
2026-03-06 21:17:00.293279,2
2026-03-06 21:17:00.337394,2
2026-03-06 21:17:00.337429,2
2026-03-06 21:17:00.395407,2
2026-03-06 21:17:00.395435,2
2026-03-06 21:17:00.439513,2
2026-03-06 21:17:00.439534,2
2026-03-06 21:17:00.497753,2
2026-03-06 21:17:00.497781,2
2026-03-06 21:17:00.541476,2
2026-03-06 21:17:00.541516,2
2026-03-06 21:17:00.599506,2
2026-03-06 21:17:00.599532,2
2026-03-06 21:17:00.643499,2
2026-03-06 21:17:00.643534,2
2026-03-06 21:17:00.701635,2
2026-03-06 21:17:00.701658,2
2026-03-06 21:17:00.745657,2
2026-03-06 21:17:00.745683,2
2026-03-06 21:17:00.803246,2
2026-03-06 21:17:00.80327,2
2026-03-06 21:17:00.847677,2
2026-03-06 21:17:00.847701,2
2026-03-06 21:17:00.905467,2
2026-03-06 21:17:00.905497,2
2026-03-06 21:17:00.949647,2
2026-03-06 21:17:00.949678,2
2026-03-06 21:17:01.007625,2
2026-03-06 21:17:01.007655,2
2026-03-06 21:17:01.051609,2
2026-03-06 21:17:01.05166,2
2026-03-06 21:17:01.110376,2
2026-03-06 21:17:01.11041,2
2026-03-06 21:17:01.153502,2
2026-03-06 21:17:01.153528,2
2026-03-06 21:17:01.211312,2
2026-03-06 21:17:01.211336,2
2026-03-06 21:17:01.255702,2
2026-03-06 21:17:01.25573,2
2026-03-06 21:17:01.313327,2
2026-03-06 21:17:01.313343,2
2026-03-06 21:17:01.357412,2
2026-03-06 21:17:01.357442,2
2026-03-06 21:17:01.415276,2
2026-03-06 21:17:01.415291,2
2026-03-06 21:17:01.459448,2
2026-03-06 21:17:01.459488,2
2026-03-06 21:17:01.517207,2
2026-03-06 21:17:01.517231,2
2026-03-06 21:17:01.561302,2
2026-03-06 21:17:01.561327,2
2026-03-06 21:17:01.619591,2
2026-03-06 21:17:01.619614,2
2026-03-06 21:17:01.663542,2
2026-03-06 21:17:01.663575,2
2026-03-06 21:17:01.721244,2
2026-03-06 21:17:01.721276,2
2026-03-06 21:17:01.765441,2
2026-03-06 21:17:01.765524,2
2026-03-06 21:17:01.823472,2
2026-03-06 21:17:01.823498,2
2026-03-06 21:17:01.867879,2
2026-03-06 21:17:01.867908,2
2026-03-06 21:17:01.925781,2
2026-03-06 21:17:01.925834,2
2026-03-06 21:17:01.969825,2
2026-03-06 21:17:01.969853,2
2026-03-06 21:17:02.027687,2
2026-03-06 21:17:02.02771,2
2026-03-06 21:17:02.071875,2
2026-03-06 21:17:02.071909,2
2026-03-06 21:17:02.129393,2
2026-03-06 21:17:02.129429,2
2026-03-06 21:17:02.173768,2
2026-03-06 21:17:02.173791,2
2026-03-06 21:17:02.231374,2
2026-03-06 21:17:02.231411,2
2026-03-06 21:17:02.275646,2
2026-03-06 21:17:02.275681,2
2026-03-06 21:17:02.33333,2
2026-03-06 21:17:02.333374,2
2026-03-06 21:17:02.377728,2
2026-03-06 21:17:02.377763,2
2026-03-06 21:17:02.435806,2
2026-03-06 21:17:02.435836,2
2026-03-06 21:17:02.479467,2
2026-03-06 21:17:02.4795,2
2026-03-06 21:17:02.537421,2
2026-03-06 21:17:02.537442,2
2026-03-06 21:17:02.581622,2
2026-03-06 21:17:02.581655,2
2026-03-06 21:17:02.639662,2
2026-03-06 21:17:02.63969,2
2026-03-06 21:17:02.683787,2
2026-03-06 21:17:02.683812,2
2026-03-06 21:17:02.741301,2
2026-03-06 21:17:02.741334,2
2026-03-06 21:17:02.785868,2
2026-03-06 21:17:02.785897,2
2026-03-06 21:17:02.843318,2
2026-03-06 21:17:02.843346,2
2026-03-06 21:17:02.887603,2
2026-03-06 21:17:02.887627,2
2026-03-06 21:17:02.945275,2
2026-03-06 21:17:02.945295,2
2026-03-06 21:17:02.989565,2
2026-03-06 21:17:02.989582,2
2026-03-06 21:17:03.047354,2
2026-03-06 21:17:03.047389,2
2026-03-06 21:17:03.091761,2
2026-03-06 21:17:03.091783,2
2026-03-06 21:17:03.149747,2
2026-03-06 21:17:03.14977,2
2026-03-06 21:17:03.193888,2
2026-03-06 21:17:03.193923,2
2026-03-06 21:17:03.251288,2
2026-03-06 21:17:03.251313,2
2026-03-06 21:17:03.295759,2
2026-03-06 21:17:03.295809,2
2026-03-06 21:17:03.353974,2
2026-03-06 21:17:03.354027,2
2026-03-06 21:17:03.397508,2
2026-03-06 21:17:03.397539,2
2026-03-06 21:17:03.455665,2
2026-03-06 21:17:03.455683,2
2026-03-06 21:17:03.499785,2
2026-03-06 21:17:03.49981,2
2026-03-06 21:17:03.557617,2
2026-03-06 21:17:03.557651,2
2026-03-06 21:17:03.601293,2
2026-03-06 21:17:03.601312,2
2026-03-06 21:17:03.659802,2
2026-03-06 21:17:03.659823,2
2026-03-06 21:17:03.703231,2
2026-03-06 21:17:03.703252,2
2026-03-06 21:17:03.761734,2
2026-03-06 21:17:03.761767,2
2026-03-06 21:17:03.805803,2
2026-03-06 21:17:03.805825,2
2026-03-06 21:17:03.863825,2
2026-03-06 21:17:03.863864,2
2026-03-06 21:17:03.907831,2
2026-03-06 21:17:03.907866,2
2026-03-06 21:17:03.965833,2
2026-03-06 21:17:03.965876,2
2026-03-06 21:17:04.009487,2
2026-03-06 21:17:04.009518,2
2026-03-06 21:17:04.067775,2
2026-03-06 21:17:04.067821,2
2026-03-06 21:17:04.111403,2
2026-03-06 21:17:04.111426,2
2026-03-06 21:17:04.169471,2
2026-03-06 21:17:04.169531,2
2026-03-06 21:17:04.213509,2
2026-03-06 21:17:04.213548,2
2026-03-06 21:17:04.271561,2
2026-03-06 21:17:04.271619,2
2026-03-06 21:17:04.315654,2
2026-03-06 21:17:04.315671,2
2026-03-06 21:17:04.373328,2
2026-03-06 21:17:04.373366,2
2026-03-06 21:17:04.41764,2
2026-03-06 21:17:04.417665,2
2026-03-06 21:17:04.475686,2
2026-03-06 21:17:04.47573,2
2026-03-06 21:17:04.519589,2
2026-03-06 21:17:04.519605,2
2026-03-06 21:17:04.577638,2
2026-03-06 21:17:04.57767,2
2026-03-06 21:17:04.621531,2
2026-03-06 21:17:04.621551,2
2026-03-06 21:17:04.679369,2
2026-03-06 21:17:04.679397,2
2026-03-06 21:17:04.723257,2
2026-03-06 21:17:04.723292,2
2026-03-06 21:17:04.781351,2
2026-03-06 21:17:04.781371,2
2026-03-06 21:17:04.825418,2
2026-03-06 21:17:04.825465,2
2026-03-06 21:17:04.883527,2
2026-03-06 21:17:04.883555,2
2026-03-06 21:17:04.927546,2
2026-03-06 21:17:04.927577,2
2026-03-06 21:17:04.98561,2
2026-03-06 21:17:04.985646,2
2026-03-06 21:17:05.029874,2
2026-03-06 21:17:05.029899,2
2026-03-06 21:17:05.087499,2
2026-03-06 21:17:05.08753,2
2026-03-06 21:17:05.131506,2
2026-03-06 21:17:05.13154,2
2026-03-06 21:17:05.189812,2
2026-03-06 21:17:05.189848,2
2026-03-06 21:17:05.233605,2
2026-03-06 21:17:05.233631,2
2026-03-06 21:17:05.291836,2
2026-03-06 21:17:05.291912,2
2026-03-06 21:17:05.335524,2
2026-03-06 21:17:05.33555,2
2026-03-06 21:17:05.393823,2
2026-03-06 21:17:05.393862,2
2026-03-06 21:17:05.438459,2
2026-03-06 21:17:05.438483,2
2026-03-06 21:17:05.495452,2
2026-03-06 21:17:05.495486,2
2026-03-06 21:17:05.539587,2
2026-03-06 21:17:05.539609,2
2026-03-06 21:17:05.597415,2
2026-03-06 21:17:05.597437,2
2026-03-06 21:17:05.641555,2
2026-03-06 21:17:05.641591,2
2026-03-06 21:17:05.699793,2
2026-03-06 21:17:05.699826,2
2026-03-06 21:17:05.743332,2
2026-03-06 21:17:05.743365,2
2026-03-06 21:17:05.801585,2
2026-03-06 21:17:05.801614,2
2026-03-06 21:17:05.845578,2
2026-03-06 21:17:05.845605,2
2026-03-06 21:17:05.903501,2
2026-03-06 21:17:05.903538,2
2026-03-06 21:17:05.947733,2
