time,PT_Cal.Fuel_Fill_Press.channel_id
2026-03-06 21:19:51.875964,4
2026-03-06 21:19:51.876049,4
2026-03-06 21:19:51.876169,4
2026-03-06 21:19:51.87628,4
2026-03-06 21:19:51.984395,4
2026-03-06 21:19:51.984489,4
2026-03-06 21:19:51.984543,4
2026-03-06 21:19:51.984656,4
2026-03-06 21:19:51.985156,4
2026-03-06 21:19:51.985578,4
2026-03-06 21:19:52.093678,4
2026-03-06 21:19:52.093818,4
2026-03-06 21:19:52.093934,4
2026-03-06 21:19:52.094071,4
2026-03-06 21:19:52.094396,4
2026-03-06 21:19:52.202521,4
2026-03-06 21:19:52.202619,4
2026-03-06 21:19:52.202674,4
2026-03-06 21:19:52.202736,4
2026-03-06 21:19:52.202822,4
2026-03-06 21:19:52.311234,4
2026-03-06 21:19:52.311328,4
2026-03-06 21:19:52.311381,4
2026-03-06 21:19:52.311464,4
2026-03-06 21:19:52.311551,4
2026-03-06 21:19:52.420424,4
2026-03-06 21:19:52.420522,4
2026-03-06 21:19:52.420582,4
2026-03-06 21:19:52.420642,4
2026-03-06 21:19:52.420696,4
2026-03-06 21:19:52.420729,4
2026-03-06 21:19:52.529356,4
2026-03-06 21:19:52.529437,4
2026-03-06 21:19:52.5295,4
2026-03-06 21:19:52.52959,4
2026-03-06 21:19:52.529645,4
2026-03-06 21:19:52.529709,4
2026-03-06 21:19:52.529792,4
2026-03-06 21:19:52.638203,4
2026-03-06 21:19:52.638298,4
2026-03-06 21:19:52.638357,4
2026-03-06 21:19:52.638422,4
2026-03-06 21:19:52.638478,4
2026-03-06 21:19:52.638708,4
2026-03-06 21:19:52.747724,4
2026-03-06 21:19:52.747874,4
2026-03-06 21:19:52.747934,4
2026-03-06 21:19:52.74817,4
2026-03-06 21:19:52.856924,4
2026-03-06 21:19:52.856997,4
2026-03-06 21:19:52.857051,4
2026-03-06 21:19:52.857116,4
2026-03-06 21:19:52.85717,4
2026-03-06 21:19:52.857384,4
2026-03-06 21:19:52.965379,4
2026-03-06 21:19:52.96546,4
2026-03-06 21:19:52.965525,4
2026-03-06 21:19:52.965585,4
2026-03-06 21:19:52.96565,4
2026-03-06 21:19:52.965714,4
2026-03-06 21:19:52.965785,4
2026-03-06 21:19:52.966033,4
2026-03-06 21:19:53.074984,4
2026-03-06 21:19:53.075092,4
2026-03-06 21:19:53.075127,4
2026-03-06 21:19:53.075619,4
2026-03-06 21:19:53.07568,4
2026-03-06 21:19:53.183655,4
2026-03-06 21:19:53.183734,4
2026-03-06 21:19:53.183787,4
2026-03-06 21:19:53.183839,4
2026-03-06 21:19:53.1839,4
2026-03-06 21:19:53.184131,4
2026-03-06 21:19:53.293013,4
2026-03-06 21:19:53.293117,4
2026-03-06 21:19:53.293234,4
2026-03-06 21:19:53.293304,4
2026-03-06 21:19:53.293319,4
2026-03-06 21:19:53.29336,4
2026-03-06 21:19:53.293433,4
2026-03-06 21:19:53.293487,4
2026-03-06 21:19:53.293542,4
2026-03-06 21:19:53.293601,4
2026-03-06 21:19:53.40182,4
2026-03-06 21:19:53.4019,4
2026-03-06 21:19:53.401935,4
2026-03-06 21:19:53.401999,4
2026-03-06 21:19:53.402064,4
2026-03-06 21:19:53.40213,4
2026-03-06 21:19:53.402329,4
2026-03-06 21:19:53.510678,4
2026-03-06 21:19:53.510735,4
2026-03-06 21:19:53.510809,4
2026-03-06 21:19:53.510883,4
2026-03-06 21:19:53.51096,4
2026-03-06 21:19:53.511512,4
2026-03-06 21:19:53.619602,4
2026-03-06 21:19:53.619658,4
2026-03-06 21:19:53.619708,4
2026-03-06 21:19:53.619774,4
2026-03-06 21:19:53.619818,4
2026-03-06 21:19:53.72968,4
2026-03-06 21:19:53.730101,4
2026-03-06 21:19:53.730449,4
2026-03-06 21:19:53.731992,4
2026-03-06 21:19:53.837566,4
2026-03-06 21:19:53.837666,4
2026-03-06 21:19:53.837718,4
2026-03-06 21:19:53.837723,4
2026-03-06 21:19:53.83777,4
2026-03-06 21:19:53.946675,4
2026-03-06 21:19:53.946785,4
2026-03-06 21:19:53.946855,4
2026-03-06 21:19:53.946939,4
2026-03-06 21:19:53.946987,4
2026-03-06 21:19:53.946998,4
2026-03-06 21:19:54.055121,4
2026-03-06 21:19:54.055215,4
2026-03-06 21:19:54.055275,4
2026-03-06 21:19:54.055395,4
2026-03-06 21:19:54.055451,4
2026-03-06 21:19:54.055463,4
2026-03-06 21:19:54.164554,4
2026-03-06 21:19:54.164628,4
2026-03-06 21:19:54.164668,4
2026-03-06 21:19:54.164714,4
2026-03-06 21:19:54.164761,4
2026-03-06 21:19:54.165051,4
2026-03-06 21:19:54.273572,4
2026-03-06 21:19:54.273631,4
2026-03-06 21:19:54.273667,4
2026-03-06 21:19:54.273764,4
2026-03-06 21:19:54.273806,4
2026-03-06 21:19:54.274139,4
2026-03-06 21:19:54.382641,4
2026-03-06 21:19:54.38275,4
2026-03-06 21:19:54.382848,4
2026-03-06 21:19:54.382952,4
2026-03-06 21:19:54.383089,4
2026-03-06 21:19:54.491358,4
2026-03-06 21:19:54.491438,4
2026-03-06 21:19:54.491499,4
2026-03-06 21:19:54.491568,4
2026-03-06 21:19:54.491608,4
2026-03-06 21:19:54.491664,4
2026-03-06 21:19:54.601152,4
2026-03-06 21:19:54.601436,4
2026-03-06 21:19:54.601438,4
2026-03-06 21:19:54.601543,4
2026-03-06 21:19:54.601729,4
2026-03-06 21:19:54.601874,4
2026-03-06 21:19:54.601998,4
2026-03-06 21:19:54.602119,4
2026-03-06 21:19:54.709586,4
2026-03-06 21:19:54.709638,4
2026-03-06 21:19:54.709711,4
2026-03-06 21:19:54.709777,4
2026-03-06 21:19:54.710043,4
2026-03-06 21:19:54.818491,4
2026-03-06 21:19:54.818575,4
2026-03-06 21:19:54.818638,4
2026-03-06 21:19:54.818645,4
2026-03-06 21:19:54.818708,4
2026-03-06 21:19:54.818818,4
2026-03-06 21:19:54.818875,4
2026-03-06 21:19:54.818932,4
2026-03-06 21:19:54.928177,4
2026-03-06 21:19:54.928242,4
2026-03-06 21:19:54.928274,4
2026-03-06 21:19:54.928295,4
2026-03-06 21:19:54.928357,4
2026-03-06 21:19:54.928902,4
2026-03-06 21:19:55.036778,4
2026-03-06 21:19:55.036872,4
2026-03-06 21:19:55.036908,4
2026-03-06 21:19:55.036967,4
2026-03-06 21:19:55.037003,4
2026-03-06 21:19:55.037049,4
2026-03-06 21:19:55.145507,4
2026-03-06 21:19:55.145568,4
2026-03-06 21:19:55.145642,4
2026-03-06 21:19:55.145717,4
2026-03-06 21:19:55.145789,4
2026-03-06 21:19:55.146167,4
2026-03-06 21:19:55.254203,4
2026-03-06 21:19:55.254254,4
2026-03-06 21:19:55.254704,4
2026-03-06 21:19:55.363581,4
2026-03-06 21:19:55.363617,4
2026-03-06 21:19:55.363706,4
2026-03-06 21:19:55.363781,4
2026-03-06 21:19:55.363873,4
2026-03-06 21:19:55.364007,4
2026-03-06 21:19:55.364045,4
2026-03-06 21:19:55.364237,4
2026-03-06 21:19:55.472902,4
2026-03-06 21:19:55.472975,4
2026-03-06 21:19:55.47303,4
2026-03-06 21:19:55.473049,4
2026-03-06 21:19:55.473089,4
2026-03-06 21:19:55.473309,4
2026-03-06 21:19:55.582098,4
2026-03-06 21:19:55.582203,4
2026-03-06 21:19:55.582228,4
2026-03-06 21:19:55.582253,4
2026-03-06 21:19:55.582509,4
2026-03-06 21:19:55.690725,4
2026-03-06 21:19:55.690785,4
2026-03-06 21:19:55.690854,4
2026-03-06 21:19:55.690944,4
2026-03-06 21:19:55.691027,4
2026-03-06 21:19:55.691591,4
2026-03-06 21:19:55.799755,4
2026-03-06 21:19:55.799812,4
2026-03-06 21:19:55.799819,4
2026-03-06 21:19:55.79988,4
2026-03-06 21:19:55.799944,4
2026-03-06 21:19:55.800018,4
2026-03-06 21:19:55.908638,4
2026-03-06 21:19:55.908784,4
2026-03-06 21:19:55.908882,4
2026-03-06 21:19:55.908897,4
2026-03-06 21:19:55.908977,4
2026-03-06 21:19:55.90908,4
2026-03-06 21:19:55.909186,4
2026-03-06 21:19:56.017704,4
2026-03-06 21:19:56.017786,4
2026-03-06 21:19:56.017856,4
2026-03-06 21:19:56.017909,4
2026-03-06 21:19:56.017968,4
2026-03-06 21:19:56.017975,4
2026-03-06 21:19:56.018055,4
2026-03-06 21:19:56.018124,4
2026-03-06 21:19:56.018189,4
2026-03-06 21:19:56.126776,4
2026-03-06 21:19:56.126863,4
2026-03-06 21:19:56.126922,4
2026-03-06 21:19:56.126993,4
2026-03-06 21:19:56.127063,4
2026-03-06 21:19:56.12732,4
2026-03-06 21:19:56.2354,4
2026-03-06 21:19:56.23557,4
2026-03-06 21:19:56.235578,4
2026-03-06 21:19:56.235647,4
2026-03-06 21:19:56.2358,4
2026-03-06 21:19:56.235863,4
2026-03-06 21:19:56.344504,4
2026-03-06 21:19:56.344644,4
2026-03-06 21:19:56.344751,4
2026-03-06 21:19:56.344866,4
2026-03-06 21:19:56.345656,4
2026-03-06 21:19:56.453632,4
2026-03-06 21:19:56.453744,4
2026-03-06 21:19:56.453809,4
2026-03-06 21:19:56.453878,4
2026-03-06 21:19:56.454083,4
2026-03-06 21:19:56.562404,4
2026-03-06 21:19:56.562493,4
2026-03-06 21:19:56.562572,4
2026-03-06 21:19:56.562648,4
2026-03-06 21:19:56.562727,4
2026-03-06 21:19:56.562808,4
2026-03-06 21:19:56.671475,4
2026-03-06 21:19:56.671587,4
2026-03-06 21:19:56.671663,4
2026-03-06 21:19:56.67192,4
2026-03-06 21:19:56.781053,4
2026-03-06 21:19:56.781194,4
2026-03-06 21:19:56.781299,4
2026-03-06 21:19:56.7814,4
2026-03-06 21:19:56.78164,4
2026-03-06 21:19:56.889723,4
2026-03-06 21:19:56.889796,4
2026-03-06 21:19:56.88989,4
2026-03-06 21:19:56.889914,4
2026-03-06 21:19:56.890212,4
2026-03-06 21:19:56.890274,4
2026-03-06 21:19:56.998238,4
2026-03-06 21:19:56.998346,4
2026-03-06 21:19:56.998426,4
2026-03-06 21:19:56.998528,4
2026-03-06 21:19:56.99859,4
2026-03-06 21:19:57.107976,4
2026-03-06 21:19:57.108061,4
2026-03-06 21:19:57.10812,4
2026-03-06 21:19:57.108181,4
2026-03-06 21:19:57.108239,4
2026-03-06 21:19:57.108299,4
2026-03-06 21:19:57.108299,4
2026-03-06 21:19:57.216789,4
2026-03-06 21:19:57.216906,4
2026-03-06 21:19:57.216985,4
2026-03-06 21:19:57.217055,4
2026-03-06 21:19:57.217109,4
2026-03-06 21:19:57.217208,4
2026-03-06 21:19:57.3252,4
2026-03-06 21:19:57.325303,4
2026-03-06 21:19:57.325366,4
2026-03-06 21:19:57.325427,4
2026-03-06 21:19:57.325504,4
2026-03-06 21:19:57.325505,4
2026-03-06 21:19:57.434765,4
2026-03-06 21:19:57.434982,4
2026-03-06 21:19:57.435032,4
2026-03-06 21:19:57.435099,4
2026-03-06 21:19:57.435153,4
2026-03-06 21:19:57.435262,4
2026-03-06 21:19:57.543579,4
2026-03-06 21:19:57.543696,4
2026-03-06 21:19:57.543789,4
2026-03-06 21:19:57.543863,4
2026-03-06 21:19:57.543877,4
2026-03-06 21:19:57.652411,4
2026-03-06 21:19:57.65247,4
2026-03-06 21:19:57.652535,4
2026-03-06 21:19:57.652604,4
2026-03-06 21:19:57.652677,4
2026-03-06 21:19:57.652709,4
2026-03-06 21:19:57.652749,4
2026-03-06 21:19:57.652817,4
2026-03-06 21:19:57.76151,4
2026-03-06 21:19:57.761605,4
2026-03-06 21:19:57.761608,4
2026-03-06 21:19:57.761683,4
2026-03-06 21:19:57.761738,4
2026-03-06 21:19:57.761796,4
2026-03-06 21:19:57.870614,4
2026-03-06 21:19:57.870824,4
2026-03-06 21:19:57.871129,4
2026-03-06 21:19:57.980371,4
2026-03-06 21:19:57.980503,4
2026-03-06 21:19:57.980569,4
2026-03-06 21:19:57.980629,4
2026-03-06 21:19:57.980697,4
2026-03-06 21:19:57.981009,4
2026-03-06 21:19:58.088804,4
2026-03-06 21:19:58.088902,4
2026-03-06 21:19:58.088971,4
2026-03-06 21:19:58.089023,4
2026-03-06 21:19:58.089081,4
2026-03-06 21:19:58.089164,4
2026-03-06 21:19:58.198031,4
2026-03-06 21:19:58.198147,4
2026-03-06 21:19:58.198168,4
2026-03-06 21:19:58.198252,4
2026-03-06 21:19:58.198358,4
2026-03-06 21:19:58.198453,4
2026-03-06 21:19:58.19854,4
2026-03-06 21:19:58.198754,4
2026-03-06 21:19:58.306635,4
2026-03-06 21:19:58.306749,4
2026-03-06 21:19:58.306901,4
2026-03-06 21:19:58.306996,4
2026-03-06 21:19:58.307027,4
2026-03-06 21:19:58.307098,4
2026-03-06 21:19:58.415738,4
2026-03-06 21:19:58.41582,4
2026-03-06 21:19:58.415873,4
2026-03-06 21:19:58.415927,4
2026-03-06 21:19:58.415963,4
2026-03-06 21:19:58.415979,4
2026-03-06 21:19:58.525294,4
2026-03-06 21:19:58.525346,4
2026-03-06 21:19:58.525397,4
2026-03-06 21:19:58.5256,4
2026-03-06 21:19:58.525684,4
2026-03-06 21:19:58.52593,4
2026-03-06 21:19:58.633691,4
2026-03-06 21:19:58.633782,4
2026-03-06 21:19:58.633849,4
2026-03-06 21:19:58.633906,4
2026-03-06 21:19:58.633963,4
2026-03-06 21:19:58.634155,4
2026-03-06 21:19:58.742201,4
2026-03-06 21:19:58.742265,4
2026-03-06 21:19:58.742335,4
2026-03-06 21:19:58.74237,4
2026-03-06 21:19:58.742404,4
2026-03-06 21:19:58.742476,4
2026-03-06 21:19:58.851757,4
2026-03-06 21:19:58.851861,4
2026-03-06 21:19:58.851925,4
2026-03-06 21:19:58.851977,4
2026-03-06 21:19:58.852041,4
2026-03-06 21:19:58.852233,4
2026-03-06 21:19:58.960818,4
2026-03-06 21:19:58.96093,4
2026-03-06 21:19:58.961055,4
2026-03-06 21:19:58.961088,4
2026-03-06 21:19:58.96127,4
2026-03-06 21:19:58.961495,4
2026-03-06 21:19:58.961714,4
2026-03-06 21:19:59.069781,4
2026-03-06 21:19:59.069878,4
2026-03-06 21:19:59.069972,4
2026-03-06 21:19:59.07011,4
2026-03-06 21:19:59.070144,4
2026-03-06 21:19:59.070277,4
2026-03-06 21:19:59.070622,4
2026-03-06 21:19:59.071,4
2026-03-06 21:19:59.071052,4
2026-03-06 21:19:59.178653,4
2026-03-06 21:19:59.178738,4
2026-03-06 21:19:59.178803,4
2026-03-06 21:19:59.178862,4
2026-03-06 21:19:59.179116,4
2026-03-06 21:19:59.179195,4
2026-03-06 21:19:59.179269,4
2026-03-06 21:19:59.179275,4
2026-03-06 21:19:59.179339,4
2026-03-06 21:19:59.179412,4
2026-03-06 21:19:59.287754,4
2026-03-06 21:19:59.287846,4
2026-03-06 21:19:59.28787,4
2026-03-06 21:19:59.287935,4
2026-03-06 21:19:59.288002,4
2026-03-06 21:19:59.28807,4
2026-03-06 21:19:59.288151,4
2026-03-06 21:19:59.397028,4
2026-03-06 21:19:59.397226,4
2026-03-06 21:19:59.397522,4
2026-03-06 21:19:59.397729,4
2026-03-06 21:19:59.397748,4
2026-03-06 21:19:59.397776,4
2026-03-06 21:19:59.397822,4
2026-03-06 21:19:59.505786,4
2026-03-06 21:19:59.505916,4
2026-03-06 21:19:59.506005,4
2026-03-06 21:19:59.506118,4
2026-03-06 21:19:59.506201,4
2026-03-06 21:19:59.506287,4
2026-03-06 21:19:59.50641,4
2026-03-06 21:19:59.614786,4
2026-03-06 21:19:59.614896,4
2026-03-06 21:19:59.615058,4
2026-03-06 21:19:59.615183,4
2026-03-06 21:19:59.615219,4
2026-03-06 21:19:59.615369,4
2026-03-06 21:19:59.615571,4
2026-03-06 21:19:59.615811,4
2026-03-06 21:19:59.723852,4
2026-03-06 21:19:59.723951,4
2026-03-06 21:19:59.724192,4
2026-03-06 21:19:59.724257,4
2026-03-06 21:19:59.724325,4
2026-03-06 21:19:59.724593,4
2026-03-06 21:19:59.724656,4
2026-03-06 21:19:59.724753,4
2026-03-06 21:19:59.72481,4
2026-03-06 21:19:59.832749,4
2026-03-06 21:19:59.832891,4
2026-03-06 21:19:59.832949,4
2026-03-06 21:19:59.833002,4
2026-03-06 21:19:59.833052,4
2026-03-06 21:19:59.833059,4
2026-03-06 21:19:59.833111,4
2026-03-06 21:19:59.833168,4
2026-03-06 21:19:59.833244,4
2026-03-06 21:19:59.941922,4
2026-03-06 21:19:59.942035,4
2026-03-06 21:19:59.942074,4
2026-03-06 21:19:59.942114,4
2026-03-06 21:19:59.942509,4
2026-03-06 21:20:00.050512,4
2026-03-06 21:20:00.050685,4
2026-03-06 21:20:00.050714,4
2026-03-06 21:20:00.050872,4
2026-03-06 21:20:00.051069,4
2026-03-06 21:20:00.051249,4
2026-03-06 21:20:00.051441,4
2026-03-06 21:20:00.051704,4
2026-03-06 21:20:00.159476,4
2026-03-06 21:20:00.159533,4
2026-03-06 21:20:00.159641,4
2026-03-06 21:20:00.159687,4
2026-03-06 21:20:00.15981,4
2026-03-06 21:20:00.268375,4
2026-03-06 21:20:00.268419,4
2026-03-06 21:20:00.268456,4
2026-03-06 21:20:00.268527,4
2026-03-06 21:20:00.268767,4
2026-03-06 21:20:00.377519,4
2026-03-06 21:20:00.377597,4
2026-03-06 21:20:00.377621,4
2026-03-06 21:20:00.37764,4
2026-03-06 21:20:00.377669,4
2026-03-06 21:20:00.377688,4
2026-03-06 21:20:00.486334,4
2026-03-06 21:20:00.486407,4
2026-03-06 21:20:00.48671,4
2026-03-06 21:20:00.486751,4
2026-03-06 21:20:00.486804,4
2026-03-06 21:20:00.486913,4
2026-03-06 21:20:00.595857,4
2026-03-06 21:20:00.595911,4
2026-03-06 21:20:00.595955,4
2026-03-06 21:20:00.596071,4
2026-03-06 21:20:00.596218,4
2026-03-06 21:20:00.596338,4
2026-03-06 21:20:00.704478,4
2026-03-06 21:20:00.704544,4
2026-03-06 21:20:00.704576,4
2026-03-06 21:20:00.704647,4
2026-03-06 21:20:00.704712,4
2026-03-06 21:20:00.70477,4
2026-03-06 21:20:00.704776,4
2026-03-06 21:20:00.70484,4
2026-03-06 21:20:00.813681,4
2026-03-06 21:20:00.813721,4
2026-03-06 21:20:00.813763,4
2026-03-06 21:20:00.813838,4
2026-03-06 21:20:00.813933,4
2026-03-06 21:20:00.814021,4
2026-03-06 21:20:00.815505,4
2026-03-06 21:20:00.922761,4
2026-03-06 21:20:00.922814,4
2026-03-06 21:20:00.922837,4
2026-03-06 21:20:00.922874,4
2026-03-06 21:20:00.922938,4
2026-03-06 21:20:00.923011,4
2026-03-06 21:20:00.923127,4
2026-03-06 21:20:00.92315,4
2026-03-06 21:20:01.03189,4
2026-03-06 21:20:01.031969,4
2026-03-06 21:20:01.032018,4
2026-03-06 21:20:01.032055,4
2026-03-06 21:20:01.032246,4
2026-03-06 21:20:01.140802,4
2026-03-06 21:20:01.14085,4
2026-03-06 21:20:01.140871,4
2026-03-06 21:20:01.140979,4
2026-03-06 21:20:01.141067,4
2026-03-06 21:20:01.141198,4
2026-03-06 21:20:01.141617,4
2026-03-06 21:20:01.249823,4
2026-03-06 21:20:01.249882,4
2026-03-06 21:20:01.249989,4
2026-03-06 21:20:01.250143,4
2026-03-06 21:20:01.250272,4
2026-03-06 21:20:01.250356,4
2026-03-06 21:20:01.250449,4
2026-03-06 21:20:01.250657,4
2026-03-06 21:20:01.358385,4
2026-03-06 21:20:01.358462,4
2026-03-06 21:20:01.35854,4
2026-03-06 21:20:01.358795,4
2026-03-06 21:20:01.467399,4
2026-03-06 21:20:01.46749,4
2026-03-06 21:20:01.467711,4
2026-03-06 21:20:01.467757,4
2026-03-06 21:20:01.576662,4
2026-03-06 21:20:01.576713,4
2026-03-06 21:20:01.576765,4
2026-03-06 21:20:01.576894,4
2026-03-06 21:20:01.577083,4
2026-03-06 21:20:01.685386,4
2026-03-06 21:20:01.685551,4
2026-03-06 21:20:01.685777,4
2026-03-06 21:20:01.685872,4
2026-03-06 21:20:01.685965,4
2026-03-06 21:20:01.685995,4
2026-03-06 21:20:01.686204,4
2026-03-06 21:20:01.686247,4
2026-03-06 21:20:01.79487,4
2026-03-06 21:20:01.794929,4
2026-03-06 21:20:01.795012,4
2026-03-06 21:20:01.795093,4
2026-03-06 21:20:01.795119,4
2026-03-06 21:20:01.903221,4
2026-03-06 21:20:01.903293,4
2026-03-06 21:20:01.903437,4
2026-03-06 21:20:01.903589,4
2026-03-06 21:20:01.903739,4
2026-03-06 21:20:02.012759,4
2026-03-06 21:20:02.012881,4
2026-03-06 21:20:02.013064,4
2026-03-06 21:20:02.013165,4
2026-03-06 21:20:02.013232,4
2026-03-06 21:20:02.013408,4
2026-03-06 21:20:02.013613,4
2026-03-06 21:20:02.01378,4
2026-03-06 21:20:02.013991,4
2026-03-06 21:20:02.121754,4
2026-03-06 21:20:02.121843,4
2026-03-06 21:20:02.121915,4
2026-03-06 21:20:02.122047,4
2026-03-06 21:20:02.122195,4
2026-03-06 21:20:02.12237,4
2026-03-06 21:20:02.122706,4
2026-03-06 21:20:02.230943,4
2026-03-06 21:20:02.23099,4
2026-03-06 21:20:02.231013,4
2026-03-06 21:20:02.23112,4
2026-03-06 21:20:02.231206,4
2026-03-06 21:20:02.231425,4
2026-03-06 21:20:02.231493,4
2026-03-06 21:20:02.231564,4
2026-03-06 21:20:02.231644,4
2026-03-06 21:20:02.231918,4
2026-03-06 21:20:02.340259,4
2026-03-06 21:20:02.340511,4
2026-03-06 21:20:02.340548,4
2026-03-06 21:20:02.340581,4
2026-03-06 21:20:02.340603,4
2026-03-06 21:20:02.340624,4
2026-03-06 21:20:02.340641,4
2026-03-06 21:20:02.340659,4
2026-03-06 21:20:02.340687,4
2026-03-06 21:20:02.34071,4
2026-03-06 21:20:02.448831,4
2026-03-06 21:20:02.448908,4
2026-03-06 21:20:02.448971,4
2026-03-06 21:20:02.449033,4
2026-03-06 21:20:02.449273,4
2026-03-06 21:20:02.449353,4
2026-03-06 21:20:02.557513,4
2026-03-06 21:20:02.557663,4
2026-03-06 21:20:02.557783,4
2026-03-06 21:20:02.557806,4
2026-03-06 21:20:02.557961,4
2026-03-06 21:20:02.558124,4
2026-03-06 21:20:02.666641,4
2026-03-06 21:20:02.666861,4
2026-03-06 21:20:02.666998,4
2026-03-06 21:20:02.667099,4
2026-03-06 21:20:02.667353,4
2026-03-06 21:20:02.667705,4
2026-03-06 21:20:02.668045,4
2026-03-06 21:20:02.775529,4
2026-03-06 21:20:02.775609,4
2026-03-06 21:20:02.775632,4
2026-03-06 21:20:02.775644,4
2026-03-06 21:20:02.775669,4
2026-03-06 21:20:02.775712,4
2026-03-06 21:20:02.885151,4
2026-03-06 21:20:02.885293,4
2026-03-06 21:20:02.885427,4
2026-03-06 21:20:02.885567,4
2026-03-06 21:20:02.885628,4
2026-03-06 21:20:02.885719,4
2026-03-06 21:20:02.885857,4
2026-03-06 21:20:02.886008,4
2026-03-06 21:20:02.993508,4
2026-03-06 21:20:02.993582,4
2026-03-06 21:20:02.993672,4
2026-03-06 21:20:02.9939,4
2026-03-06 21:20:02.994033,4
2026-03-06 21:20:03.102882,4
2026-03-06 21:20:03.102944,4
2026-03-06 21:20:03.10299,4
2026-03-06 21:20:03.10305,4
2026-03-06 21:20:03.103054,4
2026-03-06 21:20:03.103128,4
2026-03-06 21:20:03.212149,4
2026-03-06 21:20:03.212298,4
2026-03-06 21:20:03.212451,4
2026-03-06 21:20:03.212595,4
2026-03-06 21:20:03.212674,4
2026-03-06 21:20:03.212747,4
2026-03-06 21:20:03.212895,4
2026-03-06 21:20:03.320709,4
2026-03-06 21:20:03.320773,4
2026-03-06 21:20:03.320797,4
2026-03-06 21:20:03.320867,4
2026-03-06 21:20:03.320904,4
2026-03-06 21:20:03.321046,4
2026-03-06 21:20:03.430027,4
2026-03-06 21:20:03.430093,4
2026-03-06 21:20:03.430113,4
2026-03-06 21:20:03.43017,4
2026-03-06 21:20:03.430204,4
2026-03-06 21:20:03.430279,4
2026-03-06 21:20:03.430357,4
2026-03-06 21:20:03.430446,4
2026-03-06 21:20:03.539083,4
2026-03-06 21:20:03.539157,4
2026-03-06 21:20:03.539202,4
2026-03-06 21:20:03.53925,4
2026-03-06 21:20:03.539319,4
2026-03-06 21:20:03.539574,4
2026-03-06 21:20:03.539768,4
2026-03-06 21:20:03.539836,4
2026-03-06 21:20:03.5399,4
2026-03-06 21:20:03.53998,4
2026-03-06 21:20:03.647942,4
2026-03-06 21:20:03.64801,4
2026-03-06 21:20:03.648129,4
2026-03-06 21:20:03.648166,4
2026-03-06 21:20:03.648213,4
2026-03-06 21:20:03.648304,4
2026-03-06 21:20:03.648354,4
2026-03-06 21:20:03.648499,4
2026-03-06 21:20:03.75697,4
2026-03-06 21:20:03.757073,4
2026-03-06 21:20:03.75723,4
2026-03-06 21:20:03.757344,4
2026-03-06 21:20:03.757373,4
2026-03-06 21:20:03.757543,4
2026-03-06 21:20:03.757697,4
2026-03-06 21:20:03.86606,4
2026-03-06 21:20:03.866142,4
2026-03-06 21:20:03.866273,4
2026-03-06 21:20:03.86633,4
2026-03-06 21:20:03.866382,4
2026-03-06 21:20:03.97443,4
2026-03-06 21:20:03.974517,4
2026-03-06 21:20:03.974545,4
2026-03-06 21:20:03.974599,4
2026-03-06 21:20:03.974688,4
2026-03-06 21:20:03.974806,4
2026-03-06 21:20:03.974818,4
2026-03-06 21:20:04.083357,4
2026-03-06 21:20:04.083456,4
2026-03-06 21:20:04.083491,4
2026-03-06 21:20:04.083573,4
2026-03-06 21:20:04.083643,4
2026-03-06 21:20:04.083662,4
2026-03-06 21:20:04.192607,4
2026-03-06 21:20:04.192686,4
2026-03-06 21:20:04.192744,4
2026-03-06 21:20:04.192818,4
2026-03-06 21:20:04.192839,4
2026-03-06 21:20:04.192856,4
2026-03-06 21:20:04.192882,4
2026-03-06 21:20:04.192908,4
2026-03-06 21:20:04.192954,4
2026-03-06 21:20:04.302095,4
2026-03-06 21:20:04.30215,4
2026-03-06 21:20:04.302222,4
2026-03-06 21:20:04.302305,4
2026-03-06 21:20:04.302354,4
2026-03-06 21:20:04.302386,4
2026-03-06 21:20:04.302475,4
2026-03-06 21:20:04.302575,4
2026-03-06 21:20:04.302666,4
2026-03-06 21:20:04.302751,4
2026-03-06 21:20:04.410858,4
2026-03-06 21:20:04.410937,4
2026-03-06 21:20:04.411004,4
2026-03-06 21:20:04.411103,4
2026-03-06 21:20:04.411121,4
2026-03-06 21:20:04.411206,4
2026-03-06 21:20:04.411305,4
2026-03-06 21:20:04.51946,4
2026-03-06 21:20:04.51958,4
2026-03-06 21:20:04.519694,4
2026-03-06 21:20:04.519799,4
2026-03-06 21:20:04.519905,4
2026-03-06 21:20:04.520373,4
2026-03-06 21:20:04.628752,4
2026-03-06 21:20:04.628862,4
2026-03-06 21:20:04.628934,4
2026-03-06 21:20:04.629004,4
2026-03-06 21:20:04.629091,4
2026-03-06 21:20:04.629132,4
2026-03-06 21:20:04.737841,4
2026-03-06 21:20:04.737962,4
2026-03-06 21:20:04.738025,4
2026-03-06 21:20:04.738081,4
2026-03-06 21:20:04.738086,4
2026-03-06 21:20:04.846756,4
2026-03-06 21:20:04.846846,4
2026-03-06 21:20:04.846902,4
2026-03-06 21:20:04.846961,4
2026-03-06 21:20:04.847024,4
2026-03-06 21:20:04.847176,4
2026-03-06 21:20:04.956112,4
2026-03-06 21:20:04.956265,4
2026-03-06 21:20:04.956294,4
2026-03-06 21:20:04.956395,4
2026-03-06 21:20:04.956498,4
2026-03-06 21:20:04.95681,4
2026-03-06 21:20:05.065342,4
2026-03-06 21:20:05.065433,4
2026-03-06 21:20:05.065476,4
2026-03-06 21:20:05.065493,4
