time,ACT.Fuel_Fill_Press.channel_id
2026-03-06 21:18:04.802068,10
2026-03-06 21:18:04.802082,10
2026-03-06 21:18:04.860739,10
2026-03-06 21:18:04.860764,10
2026-03-06 21:18:04.904412,10
2026-03-06 21:18:04.90443,10
2026-03-06 21:18:04.962656,10
2026-03-06 21:18:04.96268,10
2026-03-06 21:18:05.006181,10
2026-03-06 21:18:05.006205,10
2026-03-06 21:18:05.064403,10
2026-03-06 21:18:05.064424,10
2026-03-06 21:18:05.10808,10
2026-03-06 21:18:05.108096,10
2026-03-06 21:18:05.166917,10
2026-03-06 21:18:05.166954,10
2026-03-06 21:18:05.210104,10
2026-03-06 21:18:05.21012,10
2026-03-06 21:18:05.268552,10
2026-03-06 21:18:05.26857,10
2026-03-06 21:18:05.312314,10
2026-03-06 21:18:05.312333,10
2026-03-06 21:18:05.370422,10
2026-03-06 21:18:05.370444,10
2026-03-06 21:18:05.414466,10
2026-03-06 21:18:05.414487,10
2026-03-06 21:18:05.472708,10
2026-03-06 21:18:05.472726,10
2026-03-06 21:18:05.51614,10
2026-03-06 21:18:05.516172,10
2026-03-06 21:18:05.575016,10
2026-03-06 21:18:05.575032,10
2026-03-06 21:18:05.618252,10
2026-03-06 21:18:05.618266,10
2026-03-06 21:18:05.676518,10
2026-03-06 21:18:05.676532,10
2026-03-06 21:18:05.720107,10
2026-03-06 21:18:05.720122,10
2026-03-06 21:18:05.778571,10
2026-03-06 21:18:05.778586,10
2026-03-06 21:18:05.822555,10
2026-03-06 21:18:05.822585,10
2026-03-06 21:18:05.880592,10
2026-03-06 21:18:05.880621,10
2026-03-06 21:18:05.924516,10
2026-03-06 21:18:05.924532,10
2026-03-06 21:18:05.98277,10
2026-03-06 21:18:05.982781,10
2026-03-06 21:18:06.026065,10
2026-03-06 21:18:06.02608,10
2026-03-06 21:18:06.084638,10
2026-03-06 21:18:06.084653,10
2026-03-06 21:18:06.128347,10
2026-03-06 21:18:06.128361,10
2026-03-06 21:18:06.18619,10
2026-03-06 21:18:06.186204,10
2026-03-06 21:18:06.230416,10
2026-03-06 21:18:06.23043,10
2026-03-06 21:18:06.288559,10
2026-03-06 21:18:06.288576,10
2026-03-06 21:18:06.332617,10
2026-03-06 21:18:06.332637,10
2026-03-06 21:18:06.390255,10
2026-03-06 21:18:06.390266,10
2026-03-06 21:18:06.434329,10
2026-03-06 21:18:06.434361,10
2026-03-06 21:18:06.492869,10
2026-03-06 21:18:06.4929,10
2026-03-06 21:18:06.536762,10
2026-03-06 21:18:06.536799,10
2026-03-06 21:18:06.59426,10
2026-03-06 21:18:06.59428,10
2026-03-06 21:18:06.63842,10
2026-03-06 21:18:06.638451,10
2026-03-06 21:18:06.69658,10
2026-03-06 21:18:06.696599,10
2026-03-06 21:18:06.740502,10
2026-03-06 21:18:06.740531,10
2026-03-06 21:18:06.799115,10
2026-03-06 21:18:06.799152,10
2026-03-06 21:18:06.842803,10
2026-03-06 21:18:06.842832,10
2026-03-06 21:18:06.900987,10
2026-03-06 21:18:06.901016,10
2026-03-06 21:18:06.944463,10
2026-03-06 21:18:06.944497,10
2026-03-06 21:18:07.002408,10
2026-03-06 21:18:07.002433,10
2026-03-06 21:18:07.046273,10
2026-03-06 21:18:07.046297,10
2026-03-06 21:18:07.105111,10
2026-03-06 21:18:07.105148,10
2026-03-06 21:18:07.148639,10
2026-03-06 21:18:07.148665,10
2026-03-06 21:18:07.206943,10
2026-03-06 21:18:07.206977,10
2026-03-06 21:18:07.249869,10
2026-03-06 21:18:07.249883,10
2026-03-06 21:18:07.308476,10
2026-03-06 21:18:07.308488,10
2026-03-06 21:18:07.352506,10
2026-03-06 21:18:07.352536,10
2026-03-06 21:18:07.410512,10
2026-03-06 21:18:07.410542,10
2026-03-06 21:18:07.454089,10
2026-03-06 21:18:07.45411,10
2026-03-06 21:18:07.512257,10
2026-03-06 21:18:07.512268,10
2026-03-06 21:18:07.556138,10
2026-03-06 21:18:07.556156,10
2026-03-06 21:18:07.614515,10
2026-03-06 21:18:07.614529,10
2026-03-06 21:18:07.65883,10
2026-03-06 21:18:07.658851,10
2026-03-06 21:18:07.715995,10
2026-03-06 21:18:07.716005,10
2026-03-06 21:18:07.76078,10
2026-03-06 21:18:07.760822,10
2026-03-06 21:18:07.818525,10
2026-03-06 21:18:07.81855,10
2026-03-06 21:18:07.862558,10
2026-03-06 21:18:07.862582,10
2026-03-06 21:18:07.920877,10
2026-03-06 21:18:07.920911,10
2026-03-06 21:18:07.96445,10
2026-03-06 21:18:07.96449,10
2026-03-06 21:18:08.022785,10
2026-03-06 21:18:08.022821,10
2026-03-06 21:18:08.066343,10
2026-03-06 21:18:08.066361,10
2026-03-06 21:18:08.124549,10
2026-03-06 21:18:08.12457,10
2026-03-06 21:18:08.168549,10
2026-03-06 21:18:08.168576,10
2026-03-06 21:18:08.226381,10
2026-03-06 21:18:08.226405,10
2026-03-06 21:18:08.270593,10
2026-03-06 21:18:08.270619,10
2026-03-06 21:18:08.328566,10
2026-03-06 21:18:08.328582,10
2026-03-06 21:18:08.372659,10
2026-03-06 21:18:08.372693,10
2026-03-06 21:18:08.430307,10
2026-03-06 21:18:08.430327,10
2026-03-06 21:18:08.474534,10
2026-03-06 21:18:08.474551,10
2026-03-06 21:18:08.532477,10
2026-03-06 21:18:08.532493,10
2026-03-06 21:18:08.57624,10
2026-03-06 21:18:08.576257,10
2026-03-06 21:18:08.634713,10
2026-03-06 21:18:08.634731,10
2026-03-06 21:18:08.678055,10
2026-03-06 21:18:08.67807,10
2026-03-06 21:18:08.73638,10
2026-03-06 21:18:08.736401,10
2026-03-06 21:18:08.780782,10
2026-03-06 21:18:08.7808,10
2026-03-06 21:18:08.838382,10
2026-03-06 21:18:08.8384,10
2026-03-06 21:18:08.882545,10
2026-03-06 21:18:08.882563,10
2026-03-06 21:18:08.940402,10
2026-03-06 21:18:08.940418,10
2026-03-06 21:18:08.984459,10
2026-03-06 21:18:08.984471,10
2026-03-06 21:18:09.042571,10
2026-03-06 21:18:09.042593,10
2026-03-06 21:18:09.086061,10
2026-03-06 21:18:09.086077,10
2026-03-06 21:18:09.144294,10
2026-03-06 21:18:09.144309,10
2026-03-06 21:18:09.188558,10
2026-03-06 21:18:09.188577,10
2026-03-06 21:18:09.246415,10
2026-03-06 21:18:09.246433,10
2026-03-06 21:18:09.29025,10
2026-03-06 21:18:09.290267,10
2026-03-06 21:18:09.349585,10
2026-03-06 21:18:09.3496,10
2026-03-06 21:18:09.392515,10
2026-03-06 21:18:09.392532,10
2026-03-06 21:18:09.450609,10
2026-03-06 21:18:09.450622,10
2026-03-06 21:18:09.494323,10
2026-03-06 21:18:09.494337,10
2026-03-06 21:18:09.552454,10
2026-03-06 21:18:09.552469,10
2026-03-06 21:18:09.596259,10
2026-03-06 21:18:09.596268,10
2026-03-06 21:18:09.654746,10
2026-03-06 21:18:09.654765,10
2026-03-06 21:18:09.698403,10
2026-03-06 21:18:09.698423,10
2026-03-06 21:18:09.756138,10
2026-03-06 21:18:09.756153,10
2026-03-06 21:18:09.800284,10
2026-03-06 21:18:09.800301,10
2026-03-06 21:18:09.858701,10
2026-03-06 21:18:09.858717,10
2026-03-06 21:18:09.902791,10
2026-03-06 21:18:09.902814,10
2026-03-06 21:18:09.960453,10
2026-03-06 21:18:09.960475,10
2026-03-06 21:18:10.004155,10
2026-03-06 21:18:10.004189,10
2026-03-06 21:18:10.062671,10
2026-03-06 21:18:10.062689,10
2026-03-06 21:18:10.106154,10
2026-03-06 21:18:10.106169,10
2026-03-06 21:18:10.164573,10
2026-03-06 21:18:10.164588,10
2026-03-06 21:18:10.20833,10
2026-03-06 21:18:10.208348,10
2026-03-06 21:18:10.266539,10
2026-03-06 21:18:10.266556,10
2026-03-06 21:18:10.310668,10
2026-03-06 21:18:10.310697,10
2026-03-06 21:18:10.36855,10
2026-03-06 21:18:10.368569,10
2026-03-06 21:18:10.412494,10
2026-03-06 21:18:10.41251,10
2026-03-06 21:18:10.470511,10
2026-03-06 21:18:10.470524,10
2026-03-06 21:18:10.5142,10
2026-03-06 21:18:10.51421,10
2026-03-06 21:18:10.572551,10
2026-03-06 21:18:10.572572,10
2026-03-06 21:18:10.616442,10
2026-03-06 21:18:10.616461,10
2026-03-06 21:18:10.674719,10
2026-03-06 21:18:10.674742,10
2026-03-06 21:18:10.718562,10
2026-03-06 21:18:10.718585,10
2026-03-06 21:18:10.776714,10
2026-03-06 21:18:10.776729,10
2026-03-06 21:18:10.820363,10
2026-03-06 21:18:10.820374,10
2026-03-06 21:18:10.878548,10
2026-03-06 21:18:10.87856,10
2026-03-06 21:18:10.921864,10
2026-03-06 21:18:10.921877,10
2026-03-06 21:18:10.980724,10
2026-03-06 21:18:10.980736,10
2026-03-06 21:18:11.024,10
2026-03-06 21:18:11.024023,10
2026-03-06 21:18:11.082228,10
2026-03-06 21:18:11.082242,10
2026-03-06 21:18:11.126402,10
2026-03-06 21:18:11.126422,10
2026-03-06 21:18:11.184717,10
2026-03-06 21:18:11.184734,10
2026-03-06 21:18:11.228408,10
2026-03-06 21:18:11.228428,10
2026-03-06 21:18:11.286334,10
2026-03-06 21:18:11.286349,10
2026-03-06 21:18:11.329947,10
2026-03-06 21:18:11.329955,10
2026-03-06 21:18:11.388744,10
2026-03-06 21:18:11.388761,10
2026-03-06 21:18:11.43195,10
2026-03-06 21:18:11.431963,10
2026-03-06 21:18:11.490822,10
2026-03-06 21:18:11.490842,10
2026-03-06 21:18:11.534581,10
2026-03-06 21:18:11.534604,10
2026-03-06 21:18:11.59258,10
2026-03-06 21:18:11.592599,10
2026-03-06 21:18:11.636631,10
2026-03-06 21:18:11.636653,10
2026-03-06 21:18:11.694686,10
2026-03-06 21:18:11.694722,10
2026-03-06 21:18:11.738685,10
2026-03-06 21:18:11.738703,10
2026-03-06 21:18:11.796204,10
2026-03-06 21:18:11.796217,10
2026-03-06 21:18:11.840665,10
2026-03-06 21:18:11.840695,10
2026-03-06 21:18:11.898593,10
2026-03-06 21:18:11.898607,10
2026-03-06 21:18:11.942578,10
2026-03-06 21:18:11.942601,10
2026-03-06 21:18:12.000622,10
2026-03-06 21:18:12.000649,10
2026-03-06 21:18:12.044361,10
2026-03-06 21:18:12.044376,10
2026-03-06 21:18:12.102302,10
2026-03-06 21:18:12.102321,10
2026-03-06 21:18:12.146225,10
2026-03-06 21:18:12.146243,10
2026-03-06 21:18:12.204746,10
2026-03-06 21:18:12.204789,10
2026-03-06 21:18:12.248625,10
2026-03-06 21:18:12.248645,10
2026-03-06 21:18:12.30665,10
2026-03-06 21:18:12.306665,10
2026-03-06 21:18:12.350435,10
2026-03-06 21:18:12.350462,10
2026-03-06 21:18:12.408786,10
2026-03-06 21:18:12.408824,10
2026-03-06 21:18:12.452126,10
2026-03-06 21:18:12.452145,10
2026-03-06 21:18:12.510738,10
2026-03-06 21:18:12.51077,10
2026-03-06 21:18:12.554353,10
2026-03-06 21:18:12.554383,10
2026-03-06 21:18:12.612985,10
2026-03-06 21:18:12.613016,10
2026-03-06 21:18:12.656397,10
2026-03-06 21:18:12.656411,10
2026-03-06 21:18:12.714828,10
2026-03-06 21:18:12.714843,10
2026-03-06 21:18:12.758765,10
2026-03-06 21:18:12.758792,10
2026-03-06 21:18:12.816722,10
2026-03-06 21:18:12.816749,10
2026-03-06 21:18:12.860112,10
2026-03-06 21:18:12.860127,10
2026-03-06 21:18:12.91859,10
2026-03-06 21:18:12.918612,10
2026-03-06 21:18:12.962636,10
2026-03-06 21:18:12.962668,10
2026-03-06 21:18:13.020483,10
2026-03-06 21:18:13.020497,10
2026-03-06 21:18:13.063891,10
2026-03-06 21:18:13.063911,10
2026-03-06 21:18:13.122447,10
2026-03-06 21:18:13.122477,10
2026-03-06 21:18:13.166731,10
2026-03-06 21:18:13.166761,10
2026-03-06 21:18:13.224496,10
2026-03-06 21:18:13.224508,10
2026-03-06 21:18:13.268183,10
2026-03-06 21:18:13.268207,10
2026-03-06 21:18:13.32653,10
2026-03-06 21:18:13.326549,10
2026-03-06 21:18:13.370261,10
2026-03-06 21:18:13.370292,10
2026-03-06 21:18:13.428716,10
2026-03-06 21:18:13.428743,10
2026-03-06 21:18:13.472433,10
2026-03-06 21:18:13.472465,10
2026-03-06 21:18:13.530671,10
2026-03-06 21:18:13.530702,10
2026-03-06 21:18:13.574468,10
2026-03-06 21:18:13.574489,10
2026-03-06 21:18:13.63269,10
2026-03-06 21:18:13.632727,10
2026-03-06 21:18:13.676173,10
2026-03-06 21:18:13.676198,10
2026-03-06 21:18:13.734478,10
2026-03-06 21:18:13.734509,10
2026-03-06 21:18:13.778236,10
2026-03-06 21:18:13.778264,10
2026-03-06 21:18:13.836811,10
2026-03-06 21:18:13.836833,10
2026-03-06 21:18:13.880169,10
2026-03-06 21:18:13.880193,10
2026-03-06 21:18:13.93871,10
2026-03-06 21:18:13.938729,10
2026-03-06 21:18:13.982456,10
2026-03-06 21:18:13.982475,10
2026-03-06 21:18:14.040788,10
2026-03-06 21:18:14.040811,10
2026-03-06 21:18:14.08437,10
2026-03-06 21:18:14.084401,10
2026-03-06 21:18:14.142738,10
2026-03-06 21:18:14.142758,10
2026-03-06 21:18:14.186863,10
2026-03-06 21:18:14.186892,10
2026-03-06 21:18:14.244384,10
2026-03-06 21:18:14.24441,10
2026-03-06 21:18:14.288365,10
2026-03-06 21:18:14.288397,10
2026-03-06 21:18:14.346599,10
2026-03-06 21:18:14.346619,10
2026-03-06 21:18:14.390583,10
2026-03-06 21:18:14.390616,10
2026-03-06 21:18:14.448324,10
2026-03-06 21:18:14.448344,10
2026-03-06 21:18:14.492238,10
2026-03-06 21:18:14.492253,10
2026-03-06 21:18:14.550707,10
2026-03-06 21:18:14.55074,10
2026-03-06 21:18:14.594574,10
2026-03-06 21:18:14.594605,10
2026-03-06 21:18:14.65271,10
2026-03-06 21:18:14.652736,10
2026-03-06 21:18:14.696129,10
2026-03-06 21:18:14.696147,10
2026-03-06 21:18:14.755095,10
2026-03-06 21:18:14.755124,10
2026-03-06 21:18:14.798803,10
2026-03-06 21:18:14.798833,10
2026-03-06 21:18:14.856791,10
2026-03-06 21:18:14.856821,10
2026-03-06 21:18:14.900798,10
2026-03-06 21:18:14.900829,10
2026-03-06 21:18:14.958649,10
2026-03-06 21:18:14.958663,10
2026-03-06 21:18:15.002266,10
2026-03-06 21:18:15.002292,10
2026-03-06 21:18:15.061088,10
2026-03-06 21:18:15.061119,10
2026-03-06 21:18:15.104799,10
2026-03-06 21:18:15.104826,10
2026-03-06 21:18:15.162408,10
2026-03-06 21:18:15.162436,10
2026-03-06 21:18:15.206508,10
2026-03-06 21:18:15.206534,10
2026-03-06 21:18:15.264832,10
2026-03-06 21:18:15.264868,10
2026-03-06 21:18:15.308327,10
2026-03-06 21:18:15.30834,10
2026-03-06 21:18:15.367405,10
2026-03-06 21:18:15.367433,10
2026-03-06 21:18:15.410648,10
2026-03-06 21:18:15.410679,10
2026-03-06 21:18:15.468621,10
2026-03-06 21:18:15.468646,10
2026-03-06 21:18:15.512359,10
2026-03-06 21:18:15.512381,10
2026-03-06 21:18:15.570604,10
2026-03-06 21:18:15.570632,10
2026-03-06 21:18:15.614543,10
2026-03-06 21:18:15.614571,10
2026-03-06 21:18:15.672606,10
2026-03-06 21:18:15.672637,10
2026-03-06 21:18:15.716201,10
2026-03-06 21:18:15.716228,10
2026-03-06 21:18:15.77489,10
2026-03-06 21:18:15.774916,10
2026-03-06 21:18:15.818645,10
2026-03-06 21:18:15.818665,10
2026-03-06 21:18:15.876469,10
2026-03-06 21:18:15.876494,10
2026-03-06 21:18:15.92051,10
2026-03-06 21:18:15.920529,10
2026-03-06 21:18:15.978834,10
2026-03-06 21:18:15.978861,10
2026-03-06 21:18:16.022378,10
2026-03-06 21:18:16.022402,10
2026-03-06 21:18:16.080532,10
2026-03-06 21:18:16.080556,10
2026-03-06 21:18:16.12436,10
2026-03-06 21:18:16.124379,10
2026-03-06 21:18:16.182575,10
2026-03-06 21:18:16.182594,10
2026-03-06 21:18:16.226413,10
2026-03-06 21:18:16.226426,10
2026-03-06 21:18:16.28475,10
2026-03-06 21:18:16.284773,10
2026-03-06 21:18:16.328355,10
2026-03-06 21:18:16.328385,10
2026-03-06 21:18:16.386374,10
2026-03-06 21:18:16.38639,10
2026-03-06 21:18:16.430997,10
2026-03-06 21:18:16.431033,10
2026-03-06 21:18:16.488615,10
2026-03-06 21:18:16.488654,10
2026-03-06 21:18:16.532569,10
2026-03-06 21:18:16.5326,10
2026-03-06 21:18:16.591127,10
2026-03-06 21:18:16.591169,10
2026-03-06 21:18:16.63411,10
2026-03-06 21:18:16.634123,10
2026-03-06 21:18:16.693111,10
2026-03-06 21:18:16.693144,10
2026-03-06 21:18:16.736204,10
2026-03-06 21:18:16.736229,10
2026-03-06 21:18:16.794592,10
2026-03-06 21:18:16.794633,10
2026-03-06 21:18:16.838495,10
2026-03-06 21:18:16.838523,10
2026-03-06 21:18:16.896518,10
2026-03-06 21:18:16.896544,10
2026-03-06 21:18:16.94009,10
2026-03-06 21:18:16.940108,10
2026-03-06 21:18:16.998469,10
2026-03-06 21:18:16.998497,10
2026-03-06 21:18:17.042472,10
2026-03-06 21:18:17.042483,10
2026-03-06 21:18:17.100673,10
2026-03-06 21:18:17.10069,10
2026-03-06 21:18:17.144103,10
2026-03-06 21:18:17.144116,10
2026-03-06 21:18:17.202563,10
2026-03-06 21:18:17.202572,10
2026-03-06 21:18:17.246041,10
2026-03-06 21:18:17.246053,10
2026-03-06 21:18:17.304462,10
2026-03-06 21:18:17.304479,10
2026-03-06 21:18:17.348447,10
2026-03-06 21:18:17.348473,10
2026-03-06 21:18:17.406708,10
2026-03-06 21:18:17.406738,10
2026-03-06 21:18:17.450842,10
2026-03-06 21:18:17.450872,10
2026-03-06 21:18:17.508501,10
2026-03-06 21:18:17.508518,10
2026-03-06 21:18:17.552526,10
2026-03-06 21:18:17.552543,10
2026-03-06 21:18:17.61073,10
2026-03-06 21:18:17.610746,10
2026-03-06 21:18:17.654354,10
2026-03-06 21:18:17.654368,10
2026-03-06 21:18:17.712276,10
2026-03-06 21:18:17.71229,10
2026-03-06 21:18:17.755915,10
2026-03-06 21:18:17.75593,10
2026-03-06 21:18:17.814188,10
2026-03-06 21:18:17.814204,10
2026-03-06 21:18:17.858026,10
2026-03-06 21:18:17.858041,10
2026-03-06 21:18:17.916653,10
2026-03-06 21:18:17.916668,10
2026-03-06 21:18:17.960661,10
2026-03-06 21:18:17.960677,10
2026-03-06 21:18:18.018615,10
2026-03-06 21:18:18.018631,10
2026-03-06 21:18:18.062183,10
2026-03-06 21:18:18.062201,10
2026-03-06 21:18:18.120571,10
2026-03-06 21:18:18.120587,10
2026-03-06 21:18:18.164423,10
2026-03-06 21:18:18.164438,10
2026-03-06 21:18:18.222491,10
2026-03-06 21:18:18.222507,10
2026-03-06 21:18:18.266461,10
2026-03-06 21:18:18.266478,10
2026-03-06 21:18:18.324694,10
2026-03-06 21:18:18.324712,10
2026-03-06 21:18:18.368007,10
2026-03-06 21:18:18.368023,10
2026-03-06 21:18:18.426765,10
2026-03-06 21:18:18.426785,10
2026-03-06 21:18:18.470163,10
2026-03-06 21:18:18.47018,10
2026-03-06 21:18:18.528258,10
2026-03-06 21:18:18.528281,10
2026-03-06 21:18:18.572308,10
2026-03-06 21:18:18.572325,10
2026-03-06 21:18:18.630317,10
2026-03-06 21:18:18.630325,10
2026-03-06 21:18:18.673932,10
2026-03-06 21:18:18.67394,10
2026-03-06 21:18:18.732382,10
2026-03-06 21:18:18.732392,10
2026-03-06 21:18:18.776197,10
2026-03-06 21:18:18.776205,10
2026-03-06 21:18:18.834392,10
2026-03-06 21:18:18.834402,10
2026-03-06 21:18:18.878,10
2026-03-06 21:18:18.878009,10
2026-03-06 21:18:18.936351,10
2026-03-06 21:18:18.936367,10
2026-03-06 21:18:18.980332,10
2026-03-06 21:18:18.980343,10
2026-03-06 21:18:19.038172,10
2026-03-06 21:18:19.03818,10
2026-03-06 21:18:19.082026,10
2026-03-06 21:18:19.082044,10
2026-03-06 21:18:19.140619,10
2026-03-06 21:18:19.140642,10
2026-03-06 21:18:19.184606,10
2026-03-06 21:18:19.184632,10
2026-03-06 21:18:19.242639,10
2026-03-06 21:18:19.242653,10
2026-03-06 21:18:19.286045,10
2026-03-06 21:18:19.28607,10
2026-03-06 21:18:19.344636,10
2026-03-06 21:18:19.34466,10
2026-03-06 21:18:19.388135,10
2026-03-06 21:18:19.388154,10
2026-03-06 21:18:19.44664,10
2026-03-06 21:18:19.446657,10
2026-03-06 21:18:19.490274,10
2026-03-06 21:18:19.490291,10
2026-03-06 21:18:19.548777,10
2026-03-06 21:18:19.548804,10
2026-03-06 21:18:19.592589,10
2026-03-06 21:18:19.59262,10
2026-03-06 21:18:19.65094,10
2026-03-06 21:18:19.650973,10
2026-03-06 21:18:19.694332,10
2026-03-06 21:18:19.69436,10
2026-03-06 21:18:19.752237,10
2026-03-06 21:18:19.75225,10
2026-03-06 21:18:19.796924,10
2026-03-06 21:18:19.79695,10
2026-03-06 21:18:19.854778,10
2026-03-06 21:18:19.854801,10
2026-03-06 21:18:19.898479,10
2026-03-06 21:18:19.8985,10
2026-03-06 21:18:19.956744,10
2026-03-06 21:18:19.956773,10
2026-03-06 21:18:20.000284,10
2026-03-06 21:18:20.000309,10
2026-03-06 21:18:20.058287,10
2026-03-06 21:18:20.058304,10
2026-03-06 21:18:20.102563,10
2026-03-06 21:18:20.102592,10
2026-03-06 21:18:20.160615,10
2026-03-06 21:18:20.160642,10
2026-03-06 21:18:20.20425,10
2026-03-06 21:18:20.204284,10
2026-03-06 21:18:20.262586,10
2026-03-06 21:18:20.262611,10
2026-03-06 21:18:20.306317,10
2026-03-06 21:18:20.306329,10
2026-03-06 21:18:20.364722,10
2026-03-06 21:18:20.36474,10
2026-03-06 21:18:20.408687,10
2026-03-06 21:18:20.40871,10
2026-03-06 21:18:20.466837,10
2026-03-06 21:18:20.466862,10
2026-03-06 21:18:20.510336,10
2026-03-06 21:18:20.510359,10
2026-03-06 21:18:20.568687,10
2026-03-06 21:18:20.568711,10
2026-03-06 21:18:20.612784,10
2026-03-06 21:18:20.612806,10
2026-03-06 21:18:20.670502,10
2026-03-06 21:18:20.670516,10
2026-03-06 21:18:20.714539,10
2026-03-06 21:18:20.714562,10
2026-03-06 21:18:20.772961,10
2026-03-06 21:18:20.772988,10
2026-03-06 21:18:20.816343,10
2026-03-06 21:18:20.816367,10
2026-03-06 21:18:20.874605,10
2026-03-06 21:18:20.874629,10
2026-03-06 21:18:20.918686,10
2026-03-06 21:18:20.918709,10
2026-03-06 21:18:20.976475,10
2026-03-06 21:18:20.9765,10
2026-03-06 21:18:21.020852,10
2026-03-06 21:18:21.020876,10
2026-03-06 21:18:21.078898,10
2026-03-06 21:18:21.078926,10
2026-03-06 21:18:21.122387,10
2026-03-06 21:18:21.122417,10
2026-03-06 21:18:21.180613,10
2026-03-06 21:18:21.180635,10
2026-03-06 21:18:21.224319,10
2026-03-06 21:18:21.224345,10
2026-03-06 21:18:21.282999,10
2026-03-06 21:18:21.283024,10
2026-03-06 21:18:21.326532,10
2026-03-06 21:18:21.326551,10
2026-03-06 21:18:21.385458,10
2026-03-06 21:18:21.385487,10
2026-03-06 21:18:21.428405,10
2026-03-06 21:18:21.428427,10
2026-03-06 21:18:21.486557,10
2026-03-06 21:18:21.486578,10
2026-03-06 21:18:21.53032,10
2026-03-06 21:18:21.530344,10
2026-03-06 21:18:21.588895,10
2026-03-06 21:18:21.588926,10
2026-03-06 21:18:21.63238,10
2026-03-06 21:18:21.632398,10
2026-03-06 21:18:21.690742,10
2026-03-06 21:18:21.69076,10
2026-03-06 21:18:21.73449,10
2026-03-06 21:18:21.734515,10
2026-03-06 21:18:21.793018,10
2026-03-06 21:18:21.793047,10
2026-03-06 21:18:21.836886,10
2026-03-06 21:18:21.836913,10
2026-03-06 21:18:21.894901,10
2026-03-06 21:18:21.894923,10
2026-03-06 21:18:21.938442,10
2026-03-06 21:18:21.938474,10
2026-03-06 21:18:21.996742,10
2026-03-06 21:18:21.996767,10
2026-03-06 21:18:22.040752,10
2026-03-06 21:18:22.040777,10
2026-03-06 21:18:22.098723,10
2026-03-06 21:18:22.098739,10
2026-03-06 21:18:22.142674,10
2026-03-06 21:18:22.142696,10
2026-03-06 21:18:22.201,10
2026-03-06 21:18:22.201027,10
2026-03-06 21:18:22.244448,10
2026-03-06 21:18:22.244472,10
2026-03-06 21:18:22.302502,10
2026-03-06 21:18:22.302522,10
2026-03-06 21:18:22.346531,10
2026-03-06 21:18:22.346561,10
2026-03-06 21:18:22.40506,10
2026-03-06 21:18:22.405084,10
2026-03-06 21:18:22.448966,10
2026-03-06 21:18:22.449049,10
2026-03-06 21:18:22.507353,10
2026-03-06 21:18:22.507375,10
2026-03-06 21:18:22.550771,10
2026-03-06 21:18:22.550798,10
2026-03-06 21:18:22.608359,10
2026-03-06 21:18:22.608378,10
2026-03-06 21:18:22.652375,10
2026-03-06 21:18:22.652391,10
2026-03-06 21:18:22.710524,10
2026-03-06 21:18:22.710538,10
2026-03-06 21:18:22.754374,10
2026-03-06 21:18:22.754389,10
2026-03-06 21:18:22.812478,10
2026-03-06 21:18:22.812487,10
2026-03-06 21:18:22.856716,10
2026-03-06 21:18:22.856731,10
2026-03-06 21:18:22.914485,10
2026-03-06 21:18:22.914502,10
2026-03-06 21:18:22.958187,10
2026-03-06 21:18:22.958212,10
2026-03-06 21:18:23.016653,10
2026-03-06 21:18:23.016667,10
2026-03-06 21:18:23.060629,10
2026-03-06 21:18:23.060644,10
2026-03-06 21:18:23.118333,10
2026-03-06 21:18:23.118354,10
2026-03-06 21:18:23.162437,10
2026-03-06 21:18:23.162453,10
2026-03-06 21:18:23.220542,10
2026-03-06 21:18:23.220551,10
2026-03-06 21:18:23.263938,10
2026-03-06 21:18:23.263949,10
2026-03-06 21:18:23.322568,10
2026-03-06 21:18:23.322586,10
2026-03-06 21:18:23.366299,10
2026-03-06 21:18:23.366308,10
2026-03-06 21:18:23.424529,10
2026-03-06 21:18:23.424556,10
2026-03-06 21:18:23.468418,10
2026-03-06 21:18:23.468439,10
2026-03-06 21:18:23.527019,10
2026-03-06 21:18:23.527043,10
2026-03-06 21:18:23.570642,10
2026-03-06 21:18:23.570672,10
2026-03-06 21:18:23.629175,10
2026-03-06 21:18:23.629204,10
2026-03-06 21:18:23.672291,10
2026-03-06 21:18:23.672318,10
2026-03-06 21:18:23.730603,10
2026-03-06 21:18:23.73062,10
2026-03-06 21:18:23.774396,10
2026-03-06 21:18:23.774421,10
2026-03-06 21:18:23.832704,10
2026-03-06 21:18:23.832719,10
2026-03-06 21:18:23.876416,10
2026-03-06 21:18:23.87644,10
2026-03-06 21:18:23.935069,10
2026-03-06 21:18:23.935087,10
2026-03-06 21:18:23.978462,10
2026-03-06 21:18:23.978479,10
2026-03-06 21:18:24.0368,10
2026-03-06 21:18:24.036826,10
2026-03-06 21:18:24.080697,10
2026-03-06 21:18:24.080722,10
2026-03-06 21:18:24.138666,10
2026-03-06 21:18:24.138681,10
2026-03-06 21:18:24.182577,10
2026-03-06 21:18:24.182606,10
2026-03-06 21:18:24.240457,10
2026-03-06 21:18:24.240474,10
2026-03-06 21:18:24.28439,10
2026-03-06 21:18:24.284421,10
2026-03-06 21:18:24.342674,10
2026-03-06 21:18:24.342685,10
2026-03-06 21:18:24.386343,10
2026-03-06 21:18:24.386358,10
2026-03-06 21:18:24.444732,10
2026-03-06 21:18:24.444751,10
2026-03-06 21:18:24.488732,10
2026-03-06 21:18:24.488768,10
2026-03-06 21:18:24.546895,10
2026-03-06 21:18:24.54691,10
