time,ACT.LOX_Fill.channel_id
2026-03-06 21:18:39.439677,7
2026-03-06 21:18:39.482594,7
2026-03-06 21:18:39.482622,7
2026-03-06 21:18:39.540962,7
2026-03-06 21:18:39.540989,7
2026-03-06 21:18:39.584526,7
2026-03-06 21:18:39.58455,7
2026-03-06 21:18:39.64271,7
2026-03-06 21:18:39.642739,7
2026-03-06 21:18:39.686359,7
2026-03-06 21:18:39.686382,7
2026-03-06 21:18:39.744648,7
2026-03-06 21:18:39.744661,7
2026-03-06 21:18:39.788559,7
2026-03-06 21:18:39.78858,7
2026-03-06 21:18:39.846805,7
2026-03-06 21:18:39.846828,7
2026-03-06 21:18:39.89026,7
2026-03-06 21:18:39.890268,7
2026-03-06 21:18:39.948819,7
2026-03-06 21:18:39.948838,7
2026-03-06 21:18:39.992457,7
2026-03-06 21:18:39.992473,7
2026-03-06 21:18:40.050401,7
2026-03-06 21:18:40.050416,7
2026-03-06 21:18:40.094579,7
2026-03-06 21:18:40.094597,7
2026-03-06 21:18:40.153089,7
2026-03-06 21:18:40.153099,7
2026-03-06 21:18:40.196522,7
2026-03-06 21:18:40.196539,7
2026-03-06 21:18:40.254911,7
2026-03-06 21:18:40.254926,7
2026-03-06 21:18:40.298422,7
2026-03-06 21:18:40.298445,7
2026-03-06 21:18:40.356759,7
2026-03-06 21:18:40.356773,7
2026-03-06 21:18:40.400303,7
2026-03-06 21:18:40.400329,7
2026-03-06 21:18:40.458823,7
2026-03-06 21:18:40.458846,7
2026-03-06 21:18:40.502179,7
2026-03-06 21:18:40.502204,7
2026-03-06 21:18:40.560949,7
2026-03-06 21:18:40.560978,7
2026-03-06 21:18:40.604717,7
2026-03-06 21:18:40.604741,7
2026-03-06 21:18:40.663187,7
2026-03-06 21:18:40.663215,7
2026-03-06 21:18:40.706407,7
2026-03-06 21:18:40.70643,7
2026-03-06 21:18:40.764773,7
2026-03-06 21:18:40.76479,7
2026-03-06 21:18:40.808011,7
2026-03-06 21:18:40.808025,7
2026-03-06 21:18:40.866878,7
2026-03-06 21:18:40.866899,7
2026-03-06 21:18:40.910502,7
2026-03-06 21:18:40.910514,7
2026-03-06 21:18:40.968631,7
2026-03-06 21:18:40.968659,7
2026-03-06 21:18:41.012226,7
2026-03-06 21:18:41.012245,7
2026-03-06 21:18:41.0707,7
2026-03-06 21:18:41.070726,7
2026-03-06 21:18:41.114301,7
2026-03-06 21:18:41.114317,7
2026-03-06 21:18:41.17286,7
2026-03-06 21:18:41.172887,7
2026-03-06 21:18:41.216597,7
2026-03-06 21:18:41.216614,7
2026-03-06 21:18:41.27466,7
2026-03-06 21:18:41.274681,7
2026-03-06 21:18:41.318117,7
2026-03-06 21:18:41.318142,7
2026-03-06 21:18:41.377165,7
2026-03-06 21:18:41.377189,7
2026-03-06 21:18:41.420362,7
2026-03-06 21:18:41.420388,7
2026-03-06 21:18:41.478841,7
2026-03-06 21:18:41.478863,7
2026-03-06 21:18:41.522232,7
2026-03-06 21:18:41.52224,7
2026-03-06 21:18:41.580783,7
2026-03-06 21:18:41.580803,7
2026-03-06 21:18:41.6245,7
2026-03-06 21:18:41.624522,7
2026-03-06 21:18:41.682612,7
2026-03-06 21:18:41.682639,7
2026-03-06 21:18:41.726297,7
2026-03-06 21:18:41.726333,7
2026-03-06 21:18:41.784811,7
2026-03-06 21:18:41.784834,7
2026-03-06 21:18:41.828477,7
2026-03-06 21:18:41.828503,7
2026-03-06 21:18:41.88693,7
2026-03-06 21:18:41.886951,7
2026-03-06 21:18:41.930285,7
2026-03-06 21:18:41.930307,7
2026-03-06 21:18:41.988891,7
2026-03-06 21:18:41.988913,7
2026-03-06 21:18:42.032395,7
2026-03-06 21:18:42.032419,7
2026-03-06 21:18:42.090599,7
2026-03-06 21:18:42.09062,7
2026-03-06 21:18:42.134424,7
2026-03-06 21:18:42.13444,7
2026-03-06 21:18:42.193018,7
2026-03-06 21:18:42.193038,7
2026-03-06 21:18:42.236541,7
2026-03-06 21:18:42.236563,7
2026-03-06 21:18:42.294582,7
2026-03-06 21:18:42.29461,7
2026-03-06 21:18:42.339818,7
2026-03-06 21:18:42.339847,7
2026-03-06 21:18:42.396664,7
2026-03-06 21:18:42.396674,7
2026-03-06 21:18:42.440355,7
2026-03-06 21:18:42.440376,7
2026-03-06 21:18:42.498641,7
2026-03-06 21:18:42.498669,7
2026-03-06 21:18:42.542725,7
2026-03-06 21:18:42.542754,7
2026-03-06 21:18:42.600752,7
2026-03-06 21:18:42.600775,7
2026-03-06 21:18:42.644635,7
2026-03-06 21:18:42.64466,7
2026-03-06 21:18:42.702545,7
2026-03-06 21:18:42.702564,7
2026-03-06 21:18:42.74666,7
2026-03-06 21:18:42.746676,7
2026-03-06 21:18:42.804843,7
2026-03-06 21:18:42.804873,7
2026-03-06 21:18:42.848432,7
2026-03-06 21:18:42.848462,7
2026-03-06 21:18:42.906905,7
2026-03-06 21:18:42.906934,7
2026-03-06 21:18:42.950678,7
2026-03-06 21:18:42.950708,7
2026-03-06 21:18:43.008574,7
2026-03-06 21:18:43.008608,7
2026-03-06 21:18:43.05227,7
2026-03-06 21:18:43.052297,7
2026-03-06 21:18:43.110731,7
2026-03-06 21:18:43.110757,7
2026-03-06 21:18:43.154184,7
2026-03-06 21:18:43.154209,7
2026-03-06 21:18:43.212793,7
2026-03-06 21:18:43.212811,7
2026-03-06 21:18:43.256783,7
2026-03-06 21:18:43.256811,7
2026-03-06 21:18:43.314485,7
2026-03-06 21:18:43.314506,7
2026-03-06 21:18:43.358192,7
2026-03-06 21:18:43.358205,7
2026-03-06 21:18:43.416651,7
2026-03-06 21:18:43.416676,7
2026-03-06 21:18:43.46041,7
2026-03-06 21:18:43.460436,7
2026-03-06 21:18:43.51887,7
2026-03-06 21:18:43.518884,7
2026-03-06 21:18:43.562463,7
2026-03-06 21:18:43.562483,7
2026-03-06 21:18:43.62071,7
2026-03-06 21:18:43.620738,7
2026-03-06 21:18:43.664547,7
2026-03-06 21:18:43.664576,7
2026-03-06 21:18:43.722932,7
2026-03-06 21:18:43.722943,7
2026-03-06 21:18:43.766716,7
2026-03-06 21:18:43.766745,7
2026-03-06 21:18:43.825073,7
2026-03-06 21:18:43.825105,7
2026-03-06 21:18:43.868545,7
2026-03-06 21:18:43.868562,7
2026-03-06 21:18:43.926995,7
2026-03-06 21:18:43.927024,7
2026-03-06 21:18:43.970794,7
2026-03-06 21:18:43.970823,7
2026-03-06 21:18:44.028779,7
2026-03-06 21:18:44.028801,7
2026-03-06 21:18:44.072317,7
2026-03-06 21:18:44.072348,7
2026-03-06 21:18:44.130706,7
2026-03-06 21:18:44.130731,7
2026-03-06 21:18:44.174447,7
2026-03-06 21:18:44.174467,7
2026-03-06 21:18:44.23295,7
2026-03-06 21:18:44.232977,7
2026-03-06 21:18:44.276579,7
2026-03-06 21:18:44.276595,7
2026-03-06 21:18:44.334641,7
2026-03-06 21:18:44.334655,7
2026-03-06 21:18:44.378077,7
2026-03-06 21:18:44.37809,7
2026-03-06 21:18:44.437083,7
2026-03-06 21:18:44.437112,7
2026-03-06 21:18:44.480399,7
2026-03-06 21:18:44.480414,7
2026-03-06 21:18:44.538492,7
2026-03-06 21:18:44.538516,7
2026-03-06 21:18:44.582239,7
2026-03-06 21:18:44.582272,7
2026-03-06 21:18:44.640856,7
2026-03-06 21:18:44.640869,7
2026-03-06 21:18:44.683976,7
2026-03-06 21:18:44.683991,7
2026-03-06 21:18:44.742646,7
2026-03-06 21:18:44.742669,7
2026-03-06 21:18:44.78615,7
2026-03-06 21:18:44.786175,7
2026-03-06 21:18:44.84497,7
2026-03-06 21:18:44.844992,7
2026-03-06 21:18:44.888468,7
2026-03-06 21:18:44.888486,7
2026-03-06 21:18:44.947066,7
2026-03-06 21:18:44.947081,7
2026-03-06 21:18:44.990355,7
2026-03-06 21:18:44.990369,7
2026-03-06 21:18:45.048866,7
2026-03-06 21:18:45.048895,7
2026-03-06 21:18:45.093264,7
2026-03-06 21:18:45.093288,7
2026-03-06 21:18:45.150806,7
2026-03-06 21:18:45.150823,7
2026-03-06 21:18:45.194347,7
2026-03-06 21:18:45.194361,7
2026-03-06 21:18:45.2531,7
2026-03-06 21:18:45.253116,7
2026-03-06 21:18:45.297446,7
2026-03-06 21:18:45.297474,7
2026-03-06 21:18:45.355063,7
2026-03-06 21:18:45.355084,7
2026-03-06 21:18:45.398445,7
2026-03-06 21:18:45.398469,7
2026-03-06 21:18:45.457435,7
2026-03-06 21:18:45.45745,7
2026-03-06 21:18:45.500135,7
2026-03-06 21:18:45.500145,7
2026-03-06 21:18:45.559107,7
2026-03-06 21:18:45.559129,7
2026-03-06 21:18:45.602412,7
2026-03-06 21:18:45.602438,7
2026-03-06 21:18:45.661004,7
2026-03-06 21:18:45.661032,7
2026-03-06 21:18:45.704302,7
2026-03-06 21:18:45.704323,7
2026-03-06 21:18:45.763121,7
2026-03-06 21:18:45.763146,7
2026-03-06 21:18:45.806346,7
2026-03-06 21:18:45.806371,7
2026-03-06 21:18:45.864781,7
2026-03-06 21:18:45.8648,7
2026-03-06 21:18:45.908748,7
2026-03-06 21:18:45.908774,7
2026-03-06 21:18:45.966571,7
2026-03-06 21:18:45.966595,7
2026-03-06 21:18:46.010746,7
2026-03-06 21:18:46.010776,7
2026-03-06 21:18:46.069005,7
2026-03-06 21:18:46.06904,7
2026-03-06 21:18:46.112813,7
2026-03-06 21:18:46.112838,7
2026-03-06 21:18:46.170991,7
2026-03-06 21:18:46.171023,7
2026-03-06 21:18:46.2145,7
2026-03-06 21:18:46.214524,7
2026-03-06 21:18:46.272646,7
2026-03-06 21:18:46.272662,7
2026-03-06 21:18:46.316462,7
2026-03-06 21:18:46.316484,7
2026-03-06 21:18:46.374751,7
2026-03-06 21:18:46.374773,7
2026-03-06 21:18:46.418575,7
2026-03-06 21:18:46.418595,7
2026-03-06 21:18:46.476965,7
2026-03-06 21:18:46.476993,7
2026-03-06 21:18:46.520826,7
2026-03-06 21:18:46.520863,7
2026-03-06 21:18:46.578924,7
2026-03-06 21:18:46.578948,7
2026-03-06 21:18:46.62243,7
2026-03-06 21:18:46.622447,7
2026-03-06 21:18:46.680918,7
2026-03-06 21:18:46.68093,7
2026-03-06 21:18:46.72508,7
2026-03-06 21:18:46.725111,7
2026-03-06 21:18:46.783026,7
2026-03-06 21:18:46.783045,7
2026-03-06 21:18:46.826628,7
2026-03-06 21:18:46.826657,7
2026-03-06 21:18:46.884688,7
2026-03-06 21:18:46.884703,7
2026-03-06 21:18:46.928917,7
2026-03-06 21:18:46.928961,7
2026-03-06 21:18:46.986755,7
2026-03-06 21:18:46.986768,7
2026-03-06 21:18:47.030119,7
2026-03-06 21:18:47.03014,7
2026-03-06 21:18:47.088755,7
2026-03-06 21:18:47.088769,7
2026-03-06 21:18:47.132124,7
2026-03-06 21:18:47.13214,7
2026-03-06 21:18:47.191372,7
2026-03-06 21:18:47.191391,7
2026-03-06 21:18:47.234493,7
2026-03-06 21:18:47.234514,7
2026-03-06 21:18:47.292864,7
2026-03-06 21:18:47.292876,7
2026-03-06 21:18:47.336491,7
2026-03-06 21:18:47.336502,7
2026-03-06 21:18:47.394749,7
2026-03-06 21:18:47.394777,7
2026-03-06 21:18:47.438718,7
2026-03-06 21:18:47.438751,7
2026-03-06 21:18:47.49705,7
2026-03-06 21:18:47.497076,7
2026-03-06 21:18:47.540587,7
2026-03-06 21:18:47.540602,7
2026-03-06 21:18:47.598722,7
2026-03-06 21:18:47.598751,7
2026-03-06 21:18:47.642429,7
2026-03-06 21:18:47.642461,7
2026-03-06 21:18:47.701188,7
2026-03-06 21:18:47.701217,7
2026-03-06 21:18:47.744454,7
2026-03-06 21:18:47.744469,7
2026-03-06 21:18:47.803077,7
2026-03-06 21:18:47.803098,7
2026-03-06 21:18:47.846228,7
2026-03-06 21:18:47.846259,7
2026-03-06 21:18:47.904674,7
2026-03-06 21:18:47.904685,7
2026-03-06 21:18:47.948509,7
2026-03-06 21:18:47.948524,7
2026-03-06 21:18:48.006577,7
2026-03-06 21:18:48.006593,7
2026-03-06 21:18:48.050451,7
2026-03-06 21:18:48.050464,7
2026-03-06 21:18:48.108544,7
2026-03-06 21:18:48.108566,7
2026-03-06 21:18:48.152387,7
2026-03-06 21:18:48.152421,7
2026-03-06 21:18:48.210959,7
2026-03-06 21:18:48.210976,7
2026-03-06 21:18:48.254873,7
2026-03-06 21:18:48.254945,7
2026-03-06 21:18:48.312974,7
2026-03-06 21:18:48.313004,7
2026-03-06 21:18:48.356576,7
2026-03-06 21:18:48.356602,7
2026-03-06 21:18:48.414714,7
2026-03-06 21:18:48.414738,7
2026-03-06 21:18:48.458358,7
2026-03-06 21:18:48.458374,7
2026-03-06 21:18:48.516966,7
2026-03-06 21:18:48.516992,7
2026-03-06 21:18:48.560338,7
2026-03-06 21:18:48.560358,7
2026-03-06 21:18:48.618844,7
2026-03-06 21:18:48.618868,7
2026-03-06 21:18:48.662346,7
2026-03-06 21:18:48.66236,7
2026-03-06 21:18:48.720654,7
2026-03-06 21:18:48.720678,7
2026-03-06 21:18:48.764407,7
2026-03-06 21:18:48.76443,7
2026-03-06 21:18:48.823183,7
2026-03-06 21:18:48.823209,7
2026-03-06 21:18:48.866641,7
2026-03-06 21:18:48.86667,7
2026-03-06 21:18:48.924692,7
2026-03-06 21:18:48.924713,7
2026-03-06 21:18:48.968568,7
2026-03-06 21:18:48.968589,7
2026-03-06 21:18:49.026965,7
2026-03-06 21:18:49.026979,7
2026-03-06 21:18:49.070527,7
2026-03-06 21:18:49.07055,7
2026-03-06 21:18:49.128732,7
2026-03-06 21:18:49.128756,7
2026-03-06 21:18:49.172855,7
2026-03-06 21:18:49.172889,7
2026-03-06 21:18:49.230961,7
2026-03-06 21:18:49.230978,7
2026-03-06 21:18:49.274554,7
2026-03-06 21:18:49.274582,7
2026-03-06 21:18:49.333359,7
2026-03-06 21:18:49.333387,7
2026-03-06 21:18:49.376614,7
2026-03-06 21:18:49.37664,7
2026-03-06 21:18:49.434917,7
2026-03-06 21:18:49.434935,7
2026-03-06 21:18:49.478395,7
2026-03-06 21:18:49.478411,7
2026-03-06 21:18:49.536498,7
2026-03-06 21:18:49.536521,7
2026-03-06 21:18:49.580589,7
2026-03-06 21:18:49.580608,7
2026-03-06 21:18:49.63861,7
2026-03-06 21:18:49.638636,7
2026-03-06 21:18:49.682585,7
2026-03-06 21:18:49.682609,7
2026-03-06 21:18:49.74073,7
2026-03-06 21:18:49.740761,7
2026-03-06 21:18:49.784663,7
2026-03-06 21:18:49.784686,7
2026-03-06 21:18:49.842848,7
2026-03-06 21:18:49.842873,7
2026-03-06 21:18:49.886302,7
2026-03-06 21:18:49.886316,7
2026-03-06 21:18:49.94452,7
2026-03-06 21:18:49.944531,7
2026-03-06 21:18:49.98838,7
2026-03-06 21:18:49.9884,7
2026-03-06 21:18:50.04682,7
2026-03-06 21:18:50.046842,7
2026-03-06 21:18:50.090329,7
2026-03-06 21:18:50.090344,7
2026-03-06 21:18:50.148867,7
2026-03-06 21:18:50.148875,7
2026-03-06 21:18:50.192604,7
2026-03-06 21:18:50.192617,7
2026-03-06 21:18:50.250771,7
2026-03-06 21:18:50.25078,7
2026-03-06 21:18:50.294359,7
2026-03-06 21:18:50.294378,7
2026-03-06 21:18:50.352733,7
2026-03-06 21:18:50.352744,7
2026-03-06 21:18:50.39624,7
2026-03-06 21:18:50.396248,7
2026-03-06 21:18:50.454873,7
2026-03-06 21:18:50.454891,7
2026-03-06 21:18:50.498734,7
2026-03-06 21:18:50.498751,7
2026-03-06 21:18:50.556685,7
2026-03-06 21:18:50.556699,7
2026-03-06 21:18:50.600155,7
2026-03-06 21:18:50.600176,7
2026-03-06 21:18:50.658831,7
2026-03-06 21:18:50.658848,7
2026-03-06 21:18:50.702842,7
2026-03-06 21:18:50.702872,7
2026-03-06 21:18:50.760994,7
2026-03-06 21:18:50.76102,7
2026-03-06 21:18:50.804323,7
2026-03-06 21:18:50.804335,7
2026-03-06 21:18:50.863115,7
2026-03-06 21:18:50.863136,7
2026-03-06 21:18:50.906533,7
2026-03-06 21:18:50.906547,7
2026-03-06 21:18:50.964802,7
2026-03-06 21:18:50.964824,7
2026-03-06 21:18:51.008638,7
2026-03-06 21:18:51.008649,7
2026-03-06 21:18:51.066895,7
2026-03-06 21:18:51.066916,7
2026-03-06 21:18:51.110423,7
2026-03-06 21:18:51.110435,7
2026-03-06 21:18:51.168685,7
2026-03-06 21:18:51.168704,7
2026-03-06 21:18:51.212768,7
2026-03-06 21:18:51.21279,7
2026-03-06 21:18:51.271797,7
2026-03-06 21:18:51.271813,7
2026-03-06 21:18:51.314618,7
2026-03-06 21:18:51.31464,7
2026-03-06 21:18:51.372695,7
2026-03-06 21:18:51.372715,7
2026-03-06 21:18:51.416394,7
2026-03-06 21:18:51.416418,7
2026-03-06 21:18:51.475207,7
2026-03-06 21:18:51.475229,7
2026-03-06 21:18:51.518258,7
2026-03-06 21:18:51.518272,7
2026-03-06 21:18:51.576802,7
2026-03-06 21:18:51.576818,7
2026-03-06 21:18:51.620255,7
2026-03-06 21:18:51.620267,7
2026-03-06 21:18:51.67866,7
2026-03-06 21:18:51.678679,7
2026-03-06 21:18:51.722484,7
2026-03-06 21:18:51.722496,7
2026-03-06 21:18:51.781088,7
2026-03-06 21:18:51.781103,7
2026-03-06 21:18:51.824798,7
2026-03-06 21:18:51.824813,7
2026-03-06 21:18:51.882718,7
2026-03-06 21:18:51.882733,7
2026-03-06 21:18:51.926285,7
2026-03-06 21:18:51.9263,7
2026-03-06 21:18:51.984513,7
2026-03-06 21:18:51.984523,7
2026-03-06 21:18:52.0282,7
2026-03-06 21:18:52.02822,7
2026-03-06 21:18:52.086505,7
2026-03-06 21:18:52.086514,7
2026-03-06 21:18:52.130407,7
2026-03-06 21:18:52.130447,7
2026-03-06 21:18:52.188579,7
2026-03-06 21:18:52.188594,7
2026-03-06 21:18:52.232576,7
2026-03-06 21:18:52.232592,7
2026-03-06 21:18:52.290736,7
2026-03-06 21:18:52.290762,7
2026-03-06 21:18:52.334335,7
2026-03-06 21:18:52.334363,7
2026-03-06 21:18:52.39255,7
2026-03-06 21:18:52.392565,7
2026-03-06 21:18:52.436642,7
2026-03-06 21:18:52.436678,7
2026-03-06 21:18:52.495189,7
2026-03-06 21:18:52.495212,7
2026-03-06 21:18:52.538549,7
2026-03-06 21:18:52.538583,7
2026-03-06 21:18:52.596714,7
2026-03-06 21:18:52.596739,7
2026-03-06 21:18:52.640679,7
2026-03-06 21:18:52.640706,7
2026-03-06 21:18:52.699049,7
2026-03-06 21:18:52.69908,7
2026-03-06 21:18:52.742819,7
2026-03-06 21:18:52.742855,7
2026-03-06 21:18:52.800771,7
2026-03-06 21:18:52.8008,7
2026-03-06 21:18:52.844293,7
2026-03-06 21:18:52.844306,7
2026-03-06 21:18:52.902579,7
2026-03-06 21:18:52.902596,7
2026-03-06 21:18:52.94685,7
2026-03-06 21:18:52.94688,7
2026-03-06 21:18:53.004962,7
2026-03-06 21:18:53.004985,7
2026-03-06 21:18:53.04814,7
2026-03-06 21:18:53.048163,7
2026-03-06 21:18:53.106678,7
2026-03-06 21:18:53.106705,7
2026-03-06 21:18:53.151305,7
2026-03-06 21:18:53.151432,7
2026-03-06 21:18:53.209138,7
2026-03-06 21:18:53.209183,7
2026-03-06 21:18:53.252,7
2026-03-06 21:18:53.25201,7
2026-03-06 21:18:53.310684,7
2026-03-06 21:18:53.310703,7
2026-03-06 21:18:53.354089,7
2026-03-06 21:18:53.354103,7
2026-03-06 21:18:53.412756,7
2026-03-06 21:18:53.412774,7
2026-03-06 21:18:53.456534,7
2026-03-06 21:18:53.456551,7
2026-03-06 21:18:53.514507,7
2026-03-06 21:18:53.514519,7
2026-03-06 21:18:53.558484,7
2026-03-06 21:18:53.558511,7
2026-03-06 21:18:53.616957,7
2026-03-06 21:18:53.61698,7
2026-03-06 21:18:53.660571,7
2026-03-06 21:18:53.660596,7
2026-03-06 21:18:53.718834,7
2026-03-06 21:18:53.718862,7
2026-03-06 21:18:53.762115,7
2026-03-06 21:18:53.762134,7
2026-03-06 21:18:53.821063,7
2026-03-06 21:18:53.821093,7
2026-03-06 21:18:53.864656,7
2026-03-06 21:18:53.864691,7
2026-03-06 21:18:53.92298,7
2026-03-06 21:18:53.922999,7
2026-03-06 21:18:53.966471,7
2026-03-06 21:18:53.966493,7
2026-03-06 21:18:54.024832,7
2026-03-06 21:18:54.024859,7
2026-03-06 21:18:54.068494,7
2026-03-06 21:18:54.068515,7
2026-03-06 21:18:54.126683,7
2026-03-06 21:18:54.126702,7
2026-03-06 21:18:54.170676,7
2026-03-06 21:18:54.1707,7
2026-03-06 21:18:54.228849,7
2026-03-06 21:18:54.228875,7
2026-03-06 21:18:54.272608,7
2026-03-06 21:18:54.272633,7
2026-03-06 21:18:54.331124,7
2026-03-06 21:18:54.331155,7
2026-03-06 21:18:54.374436,7
2026-03-06 21:18:54.374467,7
2026-03-06 21:18:54.432753,7
2026-03-06 21:18:54.432766,7
2026-03-06 21:18:54.476614,7
2026-03-06 21:18:54.476634,7
2026-03-06 21:18:54.535321,7
2026-03-06 21:18:54.535343,7
2026-03-06 21:18:54.578016,7
2026-03-06 21:18:54.578026,7
2026-03-06 21:18:54.63717,7
2026-03-06 21:18:54.637188,7
2026-03-06 21:18:54.68032,7
2026-03-06 21:18:54.680334,7
2026-03-06 21:18:54.739099,7
2026-03-06 21:18:54.739124,7
2026-03-06 21:18:54.782395,7
2026-03-06 21:18:54.782422,7
2026-03-06 21:18:54.840863,7
2026-03-06 21:18:54.840876,7
2026-03-06 21:18:54.88432,7
2026-03-06 21:18:54.88434,7
2026-03-06 21:18:54.942914,7
2026-03-06 21:18:54.942938,7
2026-03-06 21:18:54.986652,7
2026-03-06 21:18:54.986674,7
2026-03-06 21:18:55.04473,7
2026-03-06 21:18:55.044756,7
2026-03-06 21:18:55.088354,7
2026-03-06 21:18:55.088362,7
2026-03-06 21:18:55.146957,7
2026-03-06 21:18:55.146977,7
2026-03-06 21:18:55.190423,7
2026-03-06 21:18:55.190442,7
2026-03-06 21:18:55.249123,7
2026-03-06 21:18:55.249141,7
2026-03-06 21:18:55.29253,7
2026-03-06 21:18:55.29254,7
2026-03-06 21:18:55.350549,7
2026-03-06 21:18:55.350562,7
2026-03-06 21:18:55.394289,7
2026-03-06 21:18:55.394308,7
2026-03-06 21:18:55.45296,7
2026-03-06 21:18:55.452975,7
2026-03-06 21:18:55.496621,7
2026-03-06 21:18:55.496644,7
2026-03-06 21:18:55.555039,7
2026-03-06 21:18:55.555055,7
2026-03-06 21:18:55.59871,7
2026-03-06 21:18:55.598736,7
2026-03-06 21:18:55.657007,7
2026-03-06 21:18:55.657018,7
2026-03-06 21:18:55.700467,7
2026-03-06 21:18:55.700492,7
2026-03-06 21:18:55.758494,7
2026-03-06 21:18:55.758509,7
2026-03-06 21:18:55.802535,7
2026-03-06 21:18:55.802569,7
2026-03-06 21:18:55.86094,7
2026-03-06 21:18:55.860957,7
2026-03-06 21:18:55.904675,7
2026-03-06 21:18:55.904702,7
2026-03-06 21:18:55.962764,7
2026-03-06 21:18:55.96278,7
2026-03-06 21:18:56.00664,7
2026-03-06 21:18:56.00667,7
2026-03-06 21:18:56.064858,7
2026-03-06 21:18:56.064877,7
2026-03-06 21:18:56.108328,7
2026-03-06 21:18:56.108357,7
2026-03-06 21:18:56.167552,7
2026-03-06 21:18:56.167576,7
2026-03-06 21:18:56.210497,7
2026-03-06 21:18:56.210527,7
2026-03-06 21:18:56.268952,7
2026-03-06 21:18:56.26898,7
2026-03-06 21:18:56.312354,7
2026-03-06 21:18:56.312369,7
2026-03-06 21:18:56.370786,7
2026-03-06 21:18:56.370814,7
2026-03-06 21:18:56.414527,7
2026-03-06 21:18:56.41455,7
2026-03-06 21:18:56.473201,7
2026-03-06 21:18:56.473226,7
2026-03-06 21:18:56.516622,7
2026-03-06 21:18:56.516648,7
2026-03-06 21:18:56.575461,7
2026-03-06 21:18:56.575486,7
2026-03-06 21:18:56.618303,7
2026-03-06 21:18:56.618327,7
2026-03-06 21:18:56.677239,7
2026-03-06 21:18:56.677265,7
2026-03-06 21:18:56.720406,7
2026-03-06 21:18:56.720422,7
2026-03-06 21:18:56.778767,7
2026-03-06 21:18:56.77878,7
2026-03-06 21:18:56.822537,7
2026-03-06 21:18:56.822553,7
2026-03-06 21:18:56.881179,7
2026-03-06 21:18:56.881189,7
2026-03-06 21:18:56.924672,7
2026-03-06 21:18:56.92469,7
2026-03-06 21:18:56.982761,7
2026-03-06 21:18:56.982772,7
2026-03-06 21:18:57.026887,7
2026-03-06 21:18:57.026905,7
2026-03-06 21:18:57.084909,7
2026-03-06 21:18:57.084921,7
2026-03-06 21:18:57.128608,7
2026-03-06 21:18:57.128621,7
2026-03-06 21:18:57.18702,7
2026-03-06 21:18:57.187038,7
2026-03-06 21:18:57.230603,7
2026-03-06 21:18:57.230625,7
2026-03-06 21:18:57.289205,7
2026-03-06 21:18:57.289225,7
2026-03-06 21:18:57.332728,7
2026-03-06 21:18:57.332739,7
2026-03-06 21:18:57.390709,7
2026-03-06 21:18:57.390724,7
2026-03-06 21:18:57.434418,7
2026-03-06 21:18:57.434434,7
2026-03-06 21:18:57.492971,7
2026-03-06 21:18:57.492986,7
2026-03-06 21:18:57.536279,7
2026-03-06 21:18:57.536293,7
2026-03-06 21:18:57.594934,7
2026-03-06 21:18:57.594961,7
2026-03-06 21:18:57.638254,7
2026-03-06 21:18:57.638276,7
2026-03-06 21:18:57.697119,7
2026-03-06 21:18:57.697143,7
2026-03-06 21:18:57.740437,7
2026-03-06 21:18:57.740462,7
2026-03-06 21:18:57.799113,7
2026-03-06 21:18:57.799139,7
2026-03-06 21:18:57.842709,7
2026-03-06 21:18:57.842735,7
2026-03-06 21:18:57.901107,7
2026-03-06 21:18:57.901134,7
2026-03-06 21:18:57.945008,7
2026-03-06 21:18:57.945027,7
2026-03-06 21:18:58.002884,7
2026-03-06 21:18:58.002906,7
2026-03-06 21:18:58.046481,7
2026-03-06 21:18:58.046495,7
2026-03-06 21:18:58.104789,7
2026-03-06 21:18:58.104813,7
2026-03-06 21:18:58.148531,7
2026-03-06 21:18:58.148555,7
2026-03-06 21:18:58.207072,7
2026-03-06 21:18:58.207099,7
2026-03-06 21:18:58.250613,7
2026-03-06 21:18:58.250641,7
2026-03-06 21:18:58.309403,7
2026-03-06 21:18:58.309431,7
2026-03-06 21:18:58.352425,7
2026-03-06 21:18:58.352451,7
2026-03-06 21:18:58.411185,7
2026-03-06 21:18:58.411213,7
2026-03-06 21:18:58.454653,7
2026-03-06 21:18:58.45468,7
2026-03-06 21:18:58.512728,7
2026-03-06 21:18:58.512753,7
2026-03-06 21:18:58.55624,7
2026-03-06 21:18:58.556259,7
2026-03-06 21:18:58.614622,7
2026-03-06 21:18:58.614641,7
2026-03-06 21:18:58.658831,7
2026-03-06 21:18:58.658861,7
2026-03-06 21:18:58.716864,7
2026-03-06 21:18:58.716884,7
2026-03-06 21:18:58.760898,7
2026-03-06 21:18:58.760922,7
2026-03-06 21:18:58.819169,7
2026-03-06 21:18:58.819194,7
2026-03-06 21:18:58.862642,7
2026-03-06 21:18:58.862657,7
2026-03-06 21:18:58.921249,7
2026-03-06 21:18:58.921272,7
2026-03-06 21:18:58.964445,7
2026-03-06 21:18:58.964468,7
2026-03-06 21:18:59.023002,7
2026-03-06 21:18:59.023024,7
2026-03-06 21:18:59.066405,7
2026-03-06 21:18:59.066433,7
2026-03-06 21:18:59.125133,7
2026-03-06 21:18:59.125146,7
2026-03-06 21:18:59.168608,7
2026-03-06 21:18:59.168625,7
2026-03-06 21:18:59.226552,7
