time,PT_Cal.Ox_Downstream.channel_id
2026-03-06 21:21:06.868926,7
2026-03-06 21:21:06.869093,7
2026-03-06 21:21:06.869288,7
2026-03-06 21:21:06.977126,7
2026-03-06 21:21:06.977289,7
2026-03-06 21:21:06.977522,7
2026-03-06 21:21:06.977587,7
2026-03-06 21:21:06.97763,7
2026-03-06 21:21:07.086346,7
2026-03-06 21:21:07.086408,7
2026-03-06 21:21:07.086501,7
2026-03-06 21:21:07.086667,7
2026-03-06 21:21:07.08766,7
2026-03-06 21:21:07.19526,7
2026-03-06 21:21:07.195504,7
2026-03-06 21:21:07.195571,7
2026-03-06 21:21:07.195813,7
2026-03-06 21:21:07.195875,7
2026-03-06 21:21:07.30421,7
2026-03-06 21:21:07.304255,7
2026-03-06 21:21:07.304328,7
2026-03-06 21:21:07.304405,7
2026-03-06 21:21:07.304472,7
2026-03-06 21:21:07.30454,7
2026-03-06 21:21:07.304621,7
2026-03-06 21:21:07.413453,7
2026-03-06 21:21:07.413536,7
2026-03-06 21:21:07.41363,7
2026-03-06 21:21:07.413924,7
2026-03-06 21:21:07.413925,7
2026-03-06 21:21:07.522716,7
2026-03-06 21:21:07.522765,7
2026-03-06 21:21:07.522804,7
2026-03-06 21:21:07.52286,7
2026-03-06 21:21:07.522931,7
2026-03-06 21:21:07.523372,7
2026-03-06 21:21:07.63118,7
2026-03-06 21:21:07.631318,7
2026-03-06 21:21:07.631587,7
2026-03-06 21:21:07.740541,7
2026-03-06 21:21:07.74058,7
2026-03-06 21:21:07.740615,7
2026-03-06 21:21:07.740646,7
2026-03-06 21:21:07.74067,7
2026-03-06 21:21:07.740689,7
2026-03-06 21:21:07.740713,7
2026-03-06 21:21:07.740733,7
2026-03-06 21:21:07.741044,7
2026-03-06 21:21:07.849597,7
2026-03-06 21:21:07.849672,7
2026-03-06 21:21:07.849897,7
2026-03-06 21:21:07.849985,7
2026-03-06 21:21:07.850128,7
2026-03-06 21:21:07.850297,7
2026-03-06 21:21:07.850299,7
2026-03-06 21:21:07.850589,7
2026-03-06 21:21:07.958246,7
2026-03-06 21:21:07.958331,7
2026-03-06 21:21:07.958404,7
2026-03-06 21:21:07.958475,7
2026-03-06 21:21:07.95869,7
2026-03-06 21:21:08.067989,7
2026-03-06 21:21:08.068099,7
2026-03-06 21:21:08.068234,7
2026-03-06 21:21:08.068354,7
2026-03-06 21:21:08.068452,7
2026-03-06 21:21:08.068496,7
2026-03-06 21:21:08.068633,7
2026-03-06 21:21:08.176054,7
2026-03-06 21:21:08.176097,7
2026-03-06 21:21:08.176183,7
2026-03-06 21:21:08.176265,7
2026-03-06 21:21:08.176345,7
2026-03-06 21:21:08.176785,7
2026-03-06 21:21:08.285398,7
2026-03-06 21:21:08.285459,7
2026-03-06 21:21:08.285573,7
2026-03-06 21:21:08.285672,7
2026-03-06 21:21:08.285789,7
2026-03-06 21:21:08.285923,7
2026-03-06 21:21:08.286711,7
2026-03-06 21:21:08.394043,7
2026-03-06 21:21:08.394132,7
2026-03-06 21:21:08.394397,7
2026-03-06 21:21:08.394406,7
2026-03-06 21:21:08.503773,7
2026-03-06 21:21:08.503797,7
2026-03-06 21:21:08.503825,7
2026-03-06 21:21:08.503905,7
2026-03-06 21:21:08.503996,7
2026-03-06 21:21:08.504005,7
2026-03-06 21:21:08.504358,7
2026-03-06 21:21:08.504445,7
2026-03-06 21:21:08.504524,7
2026-03-06 21:21:08.612362,7
2026-03-06 21:21:08.612506,7
2026-03-06 21:21:08.612694,7
2026-03-06 21:21:08.613391,7
2026-03-06 21:21:08.613586,7
2026-03-06 21:21:08.613729,7
2026-03-06 21:21:08.613856,7
2026-03-06 21:21:08.721659,7
2026-03-06 21:21:08.721695,7
2026-03-06 21:21:08.721826,7
2026-03-06 21:21:08.72191,7
2026-03-06 21:21:08.721961,7
2026-03-06 21:21:08.722138,7
2026-03-06 21:21:08.722234,7
2026-03-06 21:21:08.830691,7
2026-03-06 21:21:08.830831,7
2026-03-06 21:21:08.831004,7
2026-03-06 21:21:08.831164,7
2026-03-06 21:21:08.831173,7
2026-03-06 21:21:08.940065,7
2026-03-06 21:21:08.940137,7
2026-03-06 21:21:08.94018,7
2026-03-06 21:21:08.940228,7
2026-03-06 21:21:08.940289,7
2026-03-06 21:21:08.940336,7
2026-03-06 21:21:08.940393,7
2026-03-06 21:21:08.940456,7
2026-03-06 21:21:08.940542,7
2026-03-06 21:21:08.941833,7
2026-03-06 21:21:09.048923,7
2026-03-06 21:21:09.048971,7
2026-03-06 21:21:09.049019,7
2026-03-06 21:21:09.049077,7
2026-03-06 21:21:09.049133,7
2026-03-06 21:21:09.049148,7
2026-03-06 21:21:09.049236,7
2026-03-06 21:21:09.049307,7
2026-03-06 21:21:09.049377,7
2026-03-06 21:21:09.049443,7
2026-03-06 21:21:09.157268,7
2026-03-06 21:21:09.157367,7
2026-03-06 21:21:09.157458,7
2026-03-06 21:21:09.157573,7
2026-03-06 21:21:09.15792,7
2026-03-06 21:21:09.266266,7
2026-03-06 21:21:09.266405,7
2026-03-06 21:21:09.266806,7
2026-03-06 21:21:09.375466,7
2026-03-06 21:21:09.375576,7
2026-03-06 21:21:09.375661,7
2026-03-06 21:21:09.375772,7
2026-03-06 21:21:09.376528,7
2026-03-06 21:21:09.484207,7
2026-03-06 21:21:09.484241,7
2026-03-06 21:21:09.4843,7
2026-03-06 21:21:09.484379,7
2026-03-06 21:21:09.48447,7
2026-03-06 21:21:09.48455,7
2026-03-06 21:21:09.484622,7
2026-03-06 21:21:09.484696,7
2026-03-06 21:21:09.485126,7
2026-03-06 21:21:09.593452,7
2026-03-06 21:21:09.593531,7
2026-03-06 21:21:09.593615,7
2026-03-06 21:21:09.593704,7
2026-03-06 21:21:09.593734,7
2026-03-06 21:21:09.593826,7
2026-03-06 21:21:09.702316,7
2026-03-06 21:21:09.702361,7
2026-03-06 21:21:09.702391,7
2026-03-06 21:21:09.702687,7
2026-03-06 21:21:09.702801,7
2026-03-06 21:21:09.702877,7
2026-03-06 21:21:09.702985,7
2026-03-06 21:21:09.702998,7
2026-03-06 21:21:09.703166,7
2026-03-06 21:21:09.8118,7
2026-03-06 21:21:09.811838,7
2026-03-06 21:21:09.81188,7
2026-03-06 21:21:09.811959,7
2026-03-06 21:21:09.812259,7
2026-03-06 21:21:09.812374,7
2026-03-06 21:21:09.920581,7
2026-03-06 21:21:09.920633,7
2026-03-06 21:21:09.920705,7
2026-03-06 21:21:09.920779,7
2026-03-06 21:21:09.920848,7
2026-03-06 21:21:09.921043,7
2026-03-06 21:21:09.92112,7
2026-03-06 21:21:09.921208,7
2026-03-06 21:21:09.921226,7
2026-03-06 21:21:10.029454,7
2026-03-06 21:21:10.029532,7
2026-03-06 21:21:10.02964,7
2026-03-06 21:21:10.02985,7
2026-03-06 21:21:10.02995,7
2026-03-06 21:21:10.030332,7
2026-03-06 21:21:10.138691,7
2026-03-06 21:21:10.139116,7
2026-03-06 21:21:10.247525,7
2026-03-06 21:21:10.247559,7
2026-03-06 21:21:10.247647,7
2026-03-06 21:21:10.2477,7
2026-03-06 21:21:10.24776,7
2026-03-06 21:21:10.247835,7
2026-03-06 21:21:10.247886,7
2026-03-06 21:21:10.247894,7
2026-03-06 21:21:10.356589,7
2026-03-06 21:21:10.356665,7
2026-03-06 21:21:10.356772,7
2026-03-06 21:21:10.356874,7
2026-03-06 21:21:10.356963,7
2026-03-06 21:21:10.357089,7
2026-03-06 21:21:10.465846,7
2026-03-06 21:21:10.465895,7
2026-03-06 21:21:10.465916,7
2026-03-06 21:21:10.465995,7
2026-03-06 21:21:10.466066,7
2026-03-06 21:21:10.466146,7
2026-03-06 21:21:10.466229,7
2026-03-06 21:21:10.466669,7
2026-03-06 21:21:10.574602,7
2026-03-06 21:21:10.574659,7
2026-03-06 21:21:10.574754,7
2026-03-06 21:21:10.574918,7
2026-03-06 21:21:10.575458,7
2026-03-06 21:21:10.683908,7
2026-03-06 21:21:10.683989,7
2026-03-06 21:21:10.684082,7
2026-03-06 21:21:10.684189,7
2026-03-06 21:21:10.684289,7
2026-03-06 21:21:10.684384,7
2026-03-06 21:21:10.684498,7
2026-03-06 21:21:10.684563,7
2026-03-06 21:21:10.793081,7
2026-03-06 21:21:10.793136,7
2026-03-06 21:21:10.793205,7
2026-03-06 21:21:10.793285,7
2026-03-06 21:21:10.793368,7
2026-03-06 21:21:10.793459,7
2026-03-06 21:21:10.793548,7
2026-03-06 21:21:10.79355,7
2026-03-06 21:21:10.79363,7
2026-03-06 21:21:10.901707,7
2026-03-06 21:21:10.901793,7
2026-03-06 21:21:10.901868,7
2026-03-06 21:21:10.901942,7
2026-03-06 21:21:10.902023,7
2026-03-06 21:21:10.9021,7
2026-03-06 21:21:10.902408,7
2026-03-06 21:21:11.010722,7
2026-03-06 21:21:11.01108,7
2026-03-06 21:21:11.011436,7
2026-03-06 21:21:11.011523,7
2026-03-06 21:21:11.011555,7
2026-03-06 21:21:11.011942,7
2026-03-06 21:21:11.012287,7
2026-03-06 21:21:11.119828,7
2026-03-06 21:21:11.119953,7
2026-03-06 21:21:11.120168,7
2026-03-06 21:21:11.120402,7
2026-03-06 21:21:11.12057,7
2026-03-06 21:21:11.12061,7
2026-03-06 21:21:11.1209,7
2026-03-06 21:21:11.228779,7
2026-03-06 21:21:11.228829,7
2026-03-06 21:21:11.228875,7
2026-03-06 21:21:11.228971,7
2026-03-06 21:21:11.229042,7
2026-03-06 21:21:11.229133,7
2026-03-06 21:21:11.229235,7
2026-03-06 21:21:11.229501,7
2026-03-06 21:21:11.337915,7
2026-03-06 21:21:11.337983,7
2026-03-06 21:21:11.338039,7
2026-03-06 21:21:11.338113,7
2026-03-06 21:21:11.338227,7
2026-03-06 21:21:11.338299,7
2026-03-06 21:21:11.338384,7
2026-03-06 21:21:11.338429,7
2026-03-06 21:21:11.338473,7
2026-03-06 21:21:11.33864,7
2026-03-06 21:21:11.446168,7
2026-03-06 21:21:11.446201,7
2026-03-06 21:21:11.446284,7
2026-03-06 21:21:11.4464,7
2026-03-06 21:21:11.446482,7
2026-03-06 21:21:11.446652,7
2026-03-06 21:21:11.555612,7
2026-03-06 21:21:11.555652,7
2026-03-06 21:21:11.555712,7
2026-03-06 21:21:11.55579,7
2026-03-06 21:21:11.555865,7
2026-03-06 21:21:11.555945,7
2026-03-06 21:21:11.556122,7
2026-03-06 21:21:11.664638,7
2026-03-06 21:21:11.664819,7
2026-03-06 21:21:11.66488,7
2026-03-06 21:21:11.665032,7
2026-03-06 21:21:11.665238,7
2026-03-06 21:21:11.665424,7
2026-03-06 21:21:11.773138,7
2026-03-06 21:21:11.773173,7
2026-03-06 21:21:11.773256,7
2026-03-06 21:21:11.773366,7
2026-03-06 21:21:11.882605,7
2026-03-06 21:21:11.882659,7
2026-03-06 21:21:11.882704,7
2026-03-06 21:21:11.882754,7
2026-03-06 21:21:11.883008,7
2026-03-06 21:21:11.991482,7
2026-03-06 21:21:11.991533,7
2026-03-06 21:21:11.991574,7
2026-03-06 21:21:11.991621,7
2026-03-06 21:21:11.991685,7
2026-03-06 21:21:11.991689,7
2026-03-06 21:21:12.100834,7
2026-03-06 21:21:12.100923,7
2026-03-06 21:21:12.101276,7
2026-03-06 21:21:12.209608,7
2026-03-06 21:21:12.209735,7
2026-03-06 21:21:12.209912,7
2026-03-06 21:21:12.210039,7
2026-03-06 21:21:12.210099,7
2026-03-06 21:21:12.318471,7
2026-03-06 21:21:12.318978,7
2026-03-06 21:21:12.319029,7
2026-03-06 21:21:12.319073,7
2026-03-06 21:21:12.319092,7
2026-03-06 21:21:12.31938,7
2026-03-06 21:21:12.42775,7
2026-03-06 21:21:12.427803,7
2026-03-06 21:21:12.427858,7
2026-03-06 21:21:12.427938,7
2026-03-06 21:21:12.427947,7
2026-03-06 21:21:12.427971,7
2026-03-06 21:21:12.428038,7
2026-03-06 21:21:12.428101,7
2026-03-06 21:21:12.536655,7
2026-03-06 21:21:12.536695,7
2026-03-06 21:21:12.536804,7
2026-03-06 21:21:12.536962,7
2026-03-06 21:21:12.537114,7
2026-03-06 21:21:12.537211,7
2026-03-06 21:21:12.537279,7
2026-03-06 21:21:12.5373,7
2026-03-06 21:21:12.537377,7
2026-03-06 21:21:12.645325,7
2026-03-06 21:21:12.645403,7
2026-03-06 21:21:12.645532,7
2026-03-06 21:21:12.645751,7
2026-03-06 21:21:12.645997,7
2026-03-06 21:21:12.646163,7
2026-03-06 21:21:12.646518,7
2026-03-06 21:21:12.754735,7
2026-03-06 21:21:12.754794,7
2026-03-06 21:21:12.754867,7
2026-03-06 21:21:12.754934,7
2026-03-06 21:21:12.754938,7
2026-03-06 21:21:12.755001,7
2026-03-06 21:21:12.75507,7
2026-03-06 21:21:12.755143,7
2026-03-06 21:21:12.755224,7
2026-03-06 21:21:12.863436,7
2026-03-06 21:21:12.863481,7
2026-03-06 21:21:12.863647,7
2026-03-06 21:21:12.863754,7
2026-03-06 21:21:12.86392,7
2026-03-06 21:21:12.863989,7
2026-03-06 21:21:12.864097,7
2026-03-06 21:21:12.864375,7
2026-03-06 21:21:12.864639,7
2026-03-06 21:21:12.972911,7
2026-03-06 21:21:12.97294,7
2026-03-06 21:21:12.97317,7
2026-03-06 21:21:12.97318,7
2026-03-06 21:21:12.973546,7
2026-03-06 21:21:12.973815,7
2026-03-06 21:21:12.973891,7
2026-03-06 21:21:12.973961,7
2026-03-06 21:21:12.974035,7
2026-03-06 21:21:13.081655,7
2026-03-06 21:21:13.081746,7
2026-03-06 21:21:13.081857,7
2026-03-06 21:21:13.081964,7
2026-03-06 21:21:13.082085,7
2026-03-06 21:21:13.082221,7
2026-03-06 21:21:13.082247,7
2026-03-06 21:21:13.19063,7
2026-03-06 21:21:13.190689,7
2026-03-06 21:21:13.190847,7
2026-03-06 21:21:13.190948,7
2026-03-06 21:21:13.190998,7
2026-03-06 21:21:13.191028,7
2026-03-06 21:21:13.299925,7
2026-03-06 21:21:13.300014,7
2026-03-06 21:21:13.300103,7
2026-03-06 21:21:13.300219,7
2026-03-06 21:21:13.300338,7
2026-03-06 21:21:13.300628,7
2026-03-06 21:21:13.408868,7
2026-03-06 21:21:13.408932,7
2026-03-06 21:21:13.408981,7
2026-03-06 21:21:13.409063,7
2026-03-06 21:21:13.409153,7
2026-03-06 21:21:13.409391,7
2026-03-06 21:21:13.517531,7
2026-03-06 21:21:13.517623,7
2026-03-06 21:21:13.517796,7
2026-03-06 21:21:13.517843,7
2026-03-06 21:21:13.626415,7
2026-03-06 21:21:13.626548,7
2026-03-06 21:21:13.626701,7
2026-03-06 21:21:13.626844,7
2026-03-06 21:21:13.626985,7
2026-03-06 21:21:13.627083,7
2026-03-06 21:21:13.6273,7
2026-03-06 21:21:13.735655,7
2026-03-06 21:21:13.735874,7
2026-03-06 21:21:13.736396,7
2026-03-06 21:21:13.844779,7
2026-03-06 21:21:13.845059,7
2026-03-06 21:21:13.845223,7
2026-03-06 21:21:13.845483,7
2026-03-06 21:21:13.84596,7
2026-03-06 21:21:13.95372,7
2026-03-06 21:21:13.953762,7
2026-03-06 21:21:13.953791,7
2026-03-06 21:21:13.953827,7
2026-03-06 21:21:13.953882,7
2026-03-06 21:21:13.953947,7
2026-03-06 21:21:13.954603,7
2026-03-06 21:21:14.062623,7
2026-03-06 21:21:14.062682,7
2026-03-06 21:21:14.062734,7
2026-03-06 21:21:14.062789,7
2026-03-06 21:21:14.062851,7
2026-03-06 21:21:14.062933,7
2026-03-06 21:21:14.063007,7
2026-03-06 21:21:14.063077,7
2026-03-06 21:21:14.063078,7
2026-03-06 21:21:14.171363,7
2026-03-06 21:21:14.171394,7
2026-03-06 21:21:14.171438,7
2026-03-06 21:21:14.171499,7
2026-03-06 21:21:14.171578,7
2026-03-06 21:21:14.171654,7
2026-03-06 21:21:14.171762,7
2026-03-06 21:21:14.171847,7
2026-03-06 21:21:14.281135,7
2026-03-06 21:21:14.281236,7
2026-03-06 21:21:14.281519,7
2026-03-06 21:21:14.281727,7
2026-03-06 21:21:14.281871,7
2026-03-06 21:21:14.281882,7
2026-03-06 21:21:14.389629,7
2026-03-06 21:21:14.389674,7
2026-03-06 21:21:14.389738,7
2026-03-06 21:21:14.389849,7
2026-03-06 21:21:14.38995,7
2026-03-06 21:21:14.390334,7
2026-03-06 21:21:14.49905,7
2026-03-06 21:21:14.499133,7
2026-03-06 21:21:14.499285,7
2026-03-06 21:21:14.499729,7
2026-03-06 21:21:14.499822,7
2026-03-06 21:21:14.499932,7
2026-03-06 21:21:14.499933,7
2026-03-06 21:21:14.607923,7
2026-03-06 21:21:14.607967,7
2026-03-06 21:21:14.608032,7
2026-03-06 21:21:14.608104,7
2026-03-06 21:21:14.60819,7
2026-03-06 21:21:14.608262,7
2026-03-06 21:21:14.608334,7
2026-03-06 21:21:14.60841,7
2026-03-06 21:21:14.608601,7
2026-03-06 21:21:14.716375,7
2026-03-06 21:21:14.716543,7
2026-03-06 21:21:14.716681,7
2026-03-06 21:21:14.716791,7
2026-03-06 21:21:14.716878,7
2026-03-06 21:21:14.825153,7
2026-03-06 21:21:14.825235,7
2026-03-06 21:21:14.825378,7
2026-03-06 21:21:14.825664,7
2026-03-06 21:21:14.934297,7
2026-03-06 21:21:14.934345,7
2026-03-06 21:21:14.934382,7
2026-03-06 21:21:14.934405,7
2026-03-06 21:21:14.934558,7
2026-03-06 21:21:15.043361,7
2026-03-06 21:21:15.043411,7
2026-03-06 21:21:15.04346,7
2026-03-06 21:21:15.043524,7
2026-03-06 21:21:15.043848,7
2026-03-06 21:21:15.152616,7
2026-03-06 21:21:15.152678,7
2026-03-06 21:21:15.152725,7
2026-03-06 21:21:15.15277,7
2026-03-06 21:21:15.152912,7
2026-03-06 21:21:15.261122,7
2026-03-06 21:21:15.261151,7
2026-03-06 21:21:15.261268,7
2026-03-06 21:21:15.261421,7
2026-03-06 21:21:15.261492,7
2026-03-06 21:21:15.370345,7
2026-03-06 21:21:15.370389,7
2026-03-06 21:21:15.370433,7
2026-03-06 21:21:15.370476,7
2026-03-06 21:21:15.370521,7
2026-03-06 21:21:15.370777,7
2026-03-06 21:21:15.371027,7
2026-03-06 21:21:15.479385,7
2026-03-06 21:21:15.479457,7
2026-03-06 21:21:15.479548,7
2026-03-06 21:21:15.47963,7
2026-03-06 21:21:15.479649,7
2026-03-06 21:21:15.479745,7
2026-03-06 21:21:15.58842,7
2026-03-06 21:21:15.588467,7
2026-03-06 21:21:15.588553,7
2026-03-06 21:21:15.588654,7
2026-03-06 21:21:15.588758,7
2026-03-06 21:21:15.588771,7
2026-03-06 21:21:15.697661,7
2026-03-06 21:21:15.697786,7
2026-03-06 21:21:15.697924,7
2026-03-06 21:21:15.698078,7
2026-03-06 21:21:15.698262,7
2026-03-06 21:21:15.69842,7
2026-03-06 21:21:15.698517,7
2026-03-06 21:21:15.698613,7
2026-03-06 21:21:15.807,7
2026-03-06 21:21:15.807156,7
2026-03-06 21:21:15.807386,7
2026-03-06 21:21:15.807635,7
2026-03-06 21:21:15.807714,7
2026-03-06 21:21:15.915438,7
2026-03-06 21:21:15.915644,7
2026-03-06 21:21:15.915703,7
2026-03-06 21:21:15.915736,7
2026-03-06 21:21:15.915999,7
2026-03-06 21:21:15.916035,7
2026-03-06 21:21:15.916037,7
2026-03-06 21:21:15.916138,7
2026-03-06 21:21:15.91632,7
2026-03-06 21:21:16.024441,7
2026-03-06 21:21:16.024475,7
2026-03-06 21:21:16.024508,7
2026-03-06 21:21:16.024582,7
2026-03-06 21:21:16.02472,7
2026-03-06 21:21:16.025371,7
2026-03-06 21:21:16.133912,7
2026-03-06 21:21:16.133956,7
2026-03-06 21:21:16.133984,7
2026-03-06 21:21:16.134204,7
2026-03-06 21:21:16.134269,7
2026-03-06 21:21:16.134647,7
2026-03-06 21:21:16.24277,7
2026-03-06 21:21:16.242827,7
2026-03-06 21:21:16.242872,7
2026-03-06 21:21:16.242945,7
2026-03-06 21:21:16.243007,7
2026-03-06 21:21:16.243074,7
2026-03-06 21:21:16.243142,7
2026-03-06 21:21:16.243217,7
2026-03-06 21:21:16.243267,7
2026-03-06 21:21:16.243319,7
2026-03-06 21:21:16.351603,7
2026-03-06 21:21:16.351982,7
2026-03-06 21:21:16.35206,7
2026-03-06 21:21:16.352164,7
2026-03-06 21:21:16.352583,7
2026-03-06 21:21:16.460524,7
2026-03-06 21:21:16.460552,7
2026-03-06 21:21:16.460622,7
2026-03-06 21:21:16.460708,7
2026-03-06 21:21:16.460816,7
2026-03-06 21:21:16.460954,7
2026-03-06 21:21:16.461014,7
2026-03-06 21:21:16.569599,7
2026-03-06 21:21:16.569636,7
2026-03-06 21:21:16.569702,7
2026-03-06 21:21:16.569788,7
2026-03-06 21:21:16.56988,7
2026-03-06 21:21:16.570048,7
2026-03-06 21:21:16.678465,7
2026-03-06 21:21:16.678601,7
2026-03-06 21:21:16.678842,7
2026-03-06 21:21:16.678976,7
2026-03-06 21:21:16.678977,7
2026-03-06 21:21:16.787709,7
2026-03-06 21:21:16.787794,7
2026-03-06 21:21:16.787893,7
2026-03-06 21:21:16.788004,7
2026-03-06 21:21:16.788071,7
2026-03-06 21:21:16.788127,7
2026-03-06 21:21:16.788251,7
2026-03-06 21:21:16.896907,7
2026-03-06 21:21:16.896974,7
2026-03-06 21:21:16.897092,7
2026-03-06 21:21:16.897411,7
2026-03-06 21:21:16.897483,7
2026-03-06 21:21:16.897559,7
2026-03-06 21:21:16.897587,7
2026-03-06 21:21:16.897669,7
2026-03-06 21:21:16.897955,7
2026-03-06 21:21:17.005753,7
2026-03-06 21:21:17.005781,7
2026-03-06 21:21:17.005801,7
2026-03-06 21:21:17.005869,7
2026-03-06 21:21:17.005992,7
2026-03-06 21:21:17.006583,7
2026-03-06 21:21:17.114281,7
2026-03-06 21:21:17.114323,7
2026-03-06 21:21:17.114627,7
2026-03-06 21:21:17.114697,7
2026-03-06 21:21:17.114775,7
2026-03-06 21:21:17.114906,7
2026-03-06 21:21:17.11496,7
2026-03-06 21:21:17.11505,7
2026-03-06 21:21:17.115346,7
2026-03-06 21:21:17.224164,7
2026-03-06 21:21:17.224263,7
2026-03-06 21:21:17.224357,7
2026-03-06 21:21:17.224642,7
2026-03-06 21:21:17.22475,7
2026-03-06 21:21:17.225001,7
2026-03-06 21:21:17.225785,7
2026-03-06 21:21:17.332557,7
2026-03-06 21:21:17.332624,7
2026-03-06 21:21:17.332674,7
2026-03-06 21:21:17.33273,7
2026-03-06 21:21:17.332967,7
2026-03-06 21:21:17.441193,7
2026-03-06 21:21:17.441256,7
2026-03-06 21:21:17.44131,7
2026-03-06 21:21:17.441371,7
2026-03-06 21:21:17.441397,7
2026-03-06 21:21:17.550211,7
2026-03-06 21:21:17.550273,7
2026-03-06 21:21:17.550341,7
2026-03-06 21:21:17.550418,7
2026-03-06 21:21:17.55044,7
2026-03-06 21:21:17.659486,7
2026-03-06 21:21:17.65959,7
2026-03-06 21:21:17.659696,7
2026-03-06 21:21:17.659816,7
2026-03-06 21:21:17.660723,7
2026-03-06 21:21:17.768881,7
2026-03-06 21:21:17.768947,7
2026-03-06 21:21:17.769004,7
2026-03-06 21:21:17.76906,7
2026-03-06 21:21:17.769123,7
2026-03-06 21:21:17.7697,7
2026-03-06 21:21:17.87755,7
2026-03-06 21:21:17.877599,7
2026-03-06 21:21:17.877623,7
2026-03-06 21:21:17.877654,7
2026-03-06 21:21:17.878027,7
2026-03-06 21:21:17.986772,7
2026-03-06 21:21:17.986824,7
2026-03-06 21:21:17.986862,7
2026-03-06 21:21:17.986894,7
2026-03-06 21:21:17.986947,7
2026-03-06 21:21:17.987491,7
2026-03-06 21:21:18.095259,7
2026-03-06 21:21:18.095288,7
2026-03-06 21:21:18.095309,7
2026-03-06 21:21:18.095359,7
2026-03-06 21:21:18.095415,7
2026-03-06 21:21:18.095755,7
2026-03-06 21:21:18.204464,7
2026-03-06 21:21:18.204513,7
2026-03-06 21:21:18.204569,7
2026-03-06 21:21:18.204653,7
2026-03-06 21:21:18.204714,7
2026-03-06 21:21:18.204742,7
2026-03-06 21:21:18.204806,7
2026-03-06 21:21:18.313594,7
2026-03-06 21:21:18.313685,7
2026-03-06 21:21:18.313852,7
2026-03-06 21:21:18.3141,7
2026-03-06 21:21:18.314254,7
2026-03-06 21:21:18.31427,7
2026-03-06 21:21:18.423083,7
2026-03-06 21:21:18.423136,7
2026-03-06 21:21:18.423164,7
2026-03-06 21:21:18.423242,7
2026-03-06 21:21:18.423263,7
2026-03-06 21:21:18.423282,7
2026-03-06 21:21:18.423346,7
2026-03-06 21:21:18.42338,7
2026-03-06 21:21:18.423398,7
2026-03-06 21:21:18.531854,7
2026-03-06 21:21:18.531875,7
2026-03-06 21:21:18.532137,7
2026-03-06 21:21:18.532141,7
2026-03-06 21:21:18.532224,7
2026-03-06 21:21:18.532323,7
2026-03-06 21:21:18.532406,7
2026-03-06 21:21:18.640516,7
2026-03-06 21:21:18.640564,7
2026-03-06 21:21:18.640668,7
2026-03-06 21:21:18.640849,7
2026-03-06 21:21:18.641583,7
2026-03-06 21:21:18.749641,7
2026-03-06 21:21:18.749665,7
2026-03-06 21:21:18.749739,7
2026-03-06 21:21:18.749805,7
2026-03-06 21:21:18.749869,7
2026-03-06 21:21:18.749937,7
2026-03-06 21:21:18.750002,7
2026-03-06 21:21:18.750016,7
2026-03-06 21:21:18.750073,7
2026-03-06 21:21:18.859144,7
2026-03-06 21:21:18.85919,7
2026-03-06 21:21:18.859222,7
2026-03-06 21:21:18.859294,7
2026-03-06 21:21:18.85937,7
2026-03-06 21:21:18.859454,7
2026-03-06 21:21:18.859475,7
2026-03-06 21:21:18.859528,7
2026-03-06 21:21:18.859603,7
2026-03-06 21:21:18.967723,7
2026-03-06 21:21:18.967782,7
2026-03-06 21:21:18.967839,7
2026-03-06 21:21:18.967893,7
2026-03-06 21:21:18.967981,7
2026-03-06 21:21:18.968091,7
2026-03-06 21:21:18.968437,7
2026-03-06 21:21:19.076375,7
2026-03-06 21:21:19.076463,7
2026-03-06 21:21:19.076577,7
2026-03-06 21:21:19.076675,7
2026-03-06 21:21:19.076775,7
2026-03-06 21:21:19.076812,7
2026-03-06 21:21:19.185809,7
2026-03-06 21:21:19.185856,7
2026-03-06 21:21:19.185917,7
2026-03-06 21:21:19.186002,7
2026-03-06 21:21:19.186074,7
2026-03-06 21:21:19.186146,7
2026-03-06 21:21:19.186236,7
2026-03-06 21:21:19.186618,7
2026-03-06 21:21:19.294673,7
2026-03-06 21:21:19.295253,7
2026-03-06 21:21:19.295337,7
2026-03-06 21:21:19.295748,7
2026-03-06 21:21:19.296038,7
2026-03-06 21:21:19.296774,7
2026-03-06 21:21:19.297107,7
2026-03-06 21:21:19.404296,7
2026-03-06 21:21:19.404615,7
2026-03-06 21:21:19.405257,7
2026-03-06 21:21:19.512472,7
2026-03-06 21:21:19.512519,7
2026-03-06 21:21:19.512586,7
2026-03-06 21:21:19.512651,7
2026-03-06 21:21:19.512717,7
2026-03-06 21:21:19.512798,7
2026-03-06 21:21:19.512873,7
2026-03-06 21:21:19.512943,7
2026-03-06 21:21:19.512944,7
2026-03-06 21:21:19.513023,7
2026-03-06 21:21:19.621654,7
2026-03-06 21:21:19.621681,7
2026-03-06 21:21:19.621721,7
2026-03-06 21:21:19.621792,7
2026-03-06 21:21:19.621864,7
2026-03-06 21:21:19.621934,7
2026-03-06 21:21:19.622009,7
2026-03-06 21:21:19.622195,7
2026-03-06 21:21:19.730997,7
2026-03-06 21:21:19.731104,7
2026-03-06 21:21:19.731168,7
2026-03-06 21:21:19.731252,7
2026-03-06 21:21:19.731272,7
2026-03-06 21:21:19.731274,7
2026-03-06 21:21:19.731295,7
2026-03-06 21:21:19.839891,7
